time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,motor_m1,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,0.0233,0.2311,0.0088,-0.0012,-0.0043,0.0055,-0.85,0.68,-45.85,0,0.000,-0.007,-0.064,0.003,0.015,-0.015,1.000,0.000,0.000,0.000
100,0.0236,0.2314,0.0081,0.0006,-0.0027,0.0015,-0.88,0.67,-45.80,0,0.000,0.169,-0.044,-0.473,0.013,-0.016,0.999,0.000,0.000,0.000
202,0.0220,0.2315,0.0081,-0.0085,-0.0017,0.0014,-0.88,0.62,-45.76,0,0.000,0.117,-0.069,0.009,0.010,-0.016,1.000,0.000,0.000,0.000
303,0.0226,0.2318,0.0081,-0.0048,-0.0002,0.0015,-0.88,0.61,-45.72,0,0.000,-0.350,0.034,0.190,0.012,-0.016,1.001,0.000,0.000,0.000
403,0.0233,0.2311,0.0081,-0.0004,-0.0044,0.0016,-0.93,0.65,-45.67,0,0.000,0.019,-0.003,0.086,0.014,-0.014,0.999,0.000,0.000,0.000
504,0.0236,0.2308,0.0081,0.0014,-0.0059,0.0016,-0.88,0.65,-45.63,0,0.000,-0.087,0.035,0.107,0.013,-0.013,1.000,0.000,0.000,0.000
605,0.0239,0.2322,0.0081,0.0033,0.0023,0.0013,-0.90,0.65,-45.58,0,0.000,-0.149,0.040,-0.187,0.014,-0.015,1.000,0.000,0.000,0.000
706,0.0229,0.2315,0.0081,-0.0024,-0.0019,0.0013,-0.85,0.65,-45.54,0,0.000,-0.145,-0.010,0.235,0.012,-0.017,1.001,0.000,0.000,0.000
808,0.0231,0.2318,0.0081,-0.0008,-0.0002,0.0014,-0.88,0.66,-45.49,0,0.000,-0.055,0.232,-0.121,0.012,-0.016,1.000,0.000,0.000,0.000
908,0.0224,0.2311,0.0082,-0.0048,-0.0042,0.0015,-0.89,0.62,-45.45,0,0.000,0.168,-0.123,-0.093,0.014,-0.015,1.000,0.000,0.000,0.000
1010,0.0224,0.2311,0.0082,-0.0045,-0.0043,0.0014,-0.92,0.64,-45.41,0,0.000,-0.039,-0.213,-0.296,0.014,-0.014,1.004,0.000,0.000,0.000
1111,0.0227,0.2317,0.0081,-0.0024,-0.0009,0.0010,-0.84,0.65,-45.36,0,0.000,-0.072,-0.036,0.135,0.011,-0.016,1.000,0.000,0.000,0.000
1213,0.0234,0.2312,0.0081,0.0020,-0.0034,0.0011,-0.87,0.69,-45.32,0,0.000,0.027,0.138,-0.112,0.013,-0.013,0.999,0.000,0.000,0.000
1313,0.0236,0.2320,0.0081,0.0027,0.0007,0.0012,-0.86,0.66,-45.28,0,0.000,0.129,0.129,0.009,0.013,-0.013,1.000,0.000,0.000,0.000
1414,0.0221,0.2320,0.0082,-0.0053,0.0007,0.0013,-1.07,0.60,-45.23,0,0.000,-0.086,0.066,-0.176,0.013,-0.015,1.001,0.000,0.000,0.000
1515,0.0221,0.2314,0.0082,-0.0049,-0.0026,0.0015,-0.97,0.62,-45.19,0,0.000,0.032,-0.200,0.136,0.012,-0.014,1.001,0.000,0.000,0.000
1616,0.0265,0.2338,0.0077,0.0202,0.0108,-0.0008,-1.08,0.65,-45.15,0,0.000,0.042,0.134,0.055,0.012,-0.014,1.002,0.000,0.000,0.000
1717,0.0248,0.2326,0.0078,0.0098,0.0040,-0.0002,-1.04,0.64,-45.10,0,0.000,0.306,0.018,-0.188,0.013,-0.015,1.001,0.000,0.000,0.000
1818,0.0261,0.2347,0.0078,0.0168,0.0157,-0.0006,-1.01,0.62,-45.06,0,0.000,0.061,0.053,-0.144,0.014,-0.016,1.000,0.000,0.000,0.000
1919,0.0258,0.2342,0.0078,0.0147,0.0119,-0.0003,-0.98,0.58,-45.01,0,0.000,-0.331,-0.026,-0.098,0.015,-0.014,1.000,0.000,0.000,0.000
2021,0.0258,0.2336,0.0078,0.0143,0.0083,0.0000,-0.99,0.61,-44.97,0,0.000,-0.011,-0.069,-0.203,0.014,-0.013,1.003,0.000,0.000,0.000
2121,0.0261,0.2328,0.0092,0.0154,0.0035,0.0073,-0.99,0.61,-44.93,0,0.000,0.232,-0.024,-0.220,0.013,-0.016,1.004,0.000,0.000,0.000
2223,0.0260,0.2332,0.0092,0.0141,0.0057,0.0075,-1.06,0.64,-44.88,0,0.000,-0.042,0.095,0.176,0.013,-0.016,1.004,0.000,0.000,0.000
2324,0.0261,0.2333,0.0093,0.0144,0.0057,0.0077,-0.96,0.59,-44.84,0,0.000,0.067,0.541,-0.136,0.012,-0.014,1.003,0.000,0.000,0.000
2426,0.0270,0.2350,0.0094,0.0188,0.0151,0.0075,-0.73,0.56,-44.79,0,0.000,-0.001,-0.080,-0.143,0.014,-0.014,1.001,0.000,0.000,0.000
2528,0.0263,0.2328,0.0095,0.0143,0.0020,0.0082,-0.70,0.64,-44.75,0,0.000,-0.106,0.050,-0.032,0.013,-0.014,1.000,0.000,0.000,0.000
2630,0.0233,0.2290,0.0082,-0.0025,-0.0197,0.0008,-0.76,0.63,-44.71,0,0.000,-0.302,0.049,-0.107,0.011,-0.016,1.000,0.000,0.000,0.000
2732,0.0216,0.2296,0.0082,-0.0122,-0.0158,0.0012,-0.77,0.61,-44.66,0,0.000,-0.168,0.056,0.067,0.014,-0.014,1.003,0.000,0.000,0.000
2834,0.0224,0.2301,0.0082,-0.0068,-0.0120,0.0018,-0.78,0.58,-44.62,0,0.000,0.023,-0.118,0.132,0.014,-0.015,1.002,0.000,0.000,0.000
2936,0.0229,0.2300,0.0083,-0.0040,-0.0123,0.0022,-0.54,0.58,-44.57,0,0.000,-0.061,0.045,-0.039,0.013,-0.016,1.000,0.000,0.000,0.000
0,0.0234,0.2294,0.0083,-0.0003,-0.0151,0.0023,-0.49,0.63,-44.53,0,0.000,-0.306,0.153,0.021,0.012,-0.016,1.001,0.000,0.000,0.000
0,0.0197,0.2256,0.0081,-0.0209,-0.0355,0.0010,-0.50,0.63,-44.49,0,0.000,0.065,-0.011,-0.063,0.015,-0.014,1.000,0.000,0.000,0.000
0,0.0179,0.2252,0.0081,-0.0305,-0.0365,0.0007,-0.55,0.67,-44.44,0,0.000,-0.048,0.082,0.056,0.014,-0.015,1.000,0.000,0.000,0.000
0,0.0177,0.2250,0.0081,-0.0298,-0.0359,0.0011,-0.57,0.59,-44.40,0,0.000,0.113,0.246,0.091,0.013,-0.015,1.001,0.000,0.000,0.000
0,0.0176,0.2260,0.0082,-0.0292,-0.0290,0.0018,-0.57,0.58,-44.36,0,0.000,0.140,0.056,-0.114,0.013,-0.016,1.000,0.000,0.000,0.000
0,0.0189,0.2248,0.0083,-0.0207,-0.0350,0.0021,-0.55,0.64,-44.32,0,0.000,-0.035,0.049,0.035,0.013,-0.016,1.000,0.000,0.000,0.000
0,0.0186,0.2244,0.0073,-0.0209,-0.0356,-0.0027,-0.54,0.64,-44.27,0,0.000,-0.242,0.225,0.449,0.012,-0.016,1.002,0.000,0.000,0.000
0,0.0173,0.2245,0.0073,-0.0272,-0.0334,-0.0027,-0.58,0.60,-44.23,0,0.000,0.001,0.420,-0.167,0.013,-0.014,1.002,0.000,0.000,0.000
1,0.0168,0.2241,0.0073,-0.0283,-0.0346,-0.0028,-0.64,0.65,-44.19,0,0.000,-0.040,0.006,0.014,0.013,-0.016,1.003,0.000,0.000,0.000
1,0.0177,0.2238,0.0073,-0.0218,-0.0348,-0.0023,-0.63,0.60,-44.14,0,0.000,-0.031,0.008,0.089,0.012,-0.017,1.000,0.000,0.000,0.000
1,0.0177,0.2253,0.0074,-0.0209,-0.0251,-0.0017,-0.68,0.62,-44.10,0,0.000,0.059,0.218,0.156,0.013,-0.015,1.001,0.000,0.000,0.000
1,0.0181,0.2241,0.0072,-0.0181,-0.0307,-0.0025,-0.69,0.64,-44.06,0,0.000,0.060,0.015,-0.260,0.013,-0.014,0.999,0.000,0.000,0.000
1,0.0182,0.2249,0.0072,-0.0164,-0.0252,-0.0020,-0.68,0.66,-44.01,0,0.000,-0.166,-0.030,0.283,0.016,-0.015,1.001,0.000,0.000,0.000
1,0.0179,0.2252,0.0072,-0.0172,-0.0226,-0.0018,-0.62,0.71,-43.97,0,0.000,0.070,-0.059,-0.214,0.014,-0.017,1.002,0.000,0.000,0.000
1,0.0172,0.2250,0.0072,-0.0204,-0.0226,-0.0016,-0.73,0.65,-43.93,0,0.000,-0.075,-0.010,-0.060,0.012,-0.018,0.999,0.000,0.000,0.000
1,0.0153,0.2248,0.0071,-0.0302,-0.0227,-0.0019,-0.72,0.65,-43.88,0,0.000,0.103,0.009,0.099,0.012,-0.019,0.997,0.000,0.000,0.000
1,0.0177,0.2253,0.0072,-0.0148,-0.0190,-0.0014,-0.72,0.65,-43.84,0,0.000,-0.278,0.079,0.075,0.014,-0.019,0.999,0.000,0.000,0.000
2,0.0173,0.2249,0.0071,-0.0163,-0.0208,-0.0015,-0.69,0.65,-43.80,0,0.000,0.165,0.001,0.112,0.013,-0.015,1.002,0.000,0.000,0.000
2,0.0171,0.2247,0.0071,-0.0161,-0.0213,-0.0014,-0.71,0.64,-43.75,0,0.000,0.192,-0.243,0.176,0.011,-0.016,1.001,0.000,0.000,0.000
2,0.0166,0.2241,0.0071,-0.0187,-0.0241,-0.0013,-0.73,0.68,-43.71,0,0.000,-0.001,-0.140,-0.182,0.013,-0.016,0.999,0.000,0.000,0.000
2,0.0167,0.2239,0.0071,-0.0170,-0.0240,-0.0013,-0.77,0.61,-43.67,0,0.000,-0.156,0.115,0.587,0.015,-0.017,1.002,0.000,0.000,0.000
2,0.0163,0.2247,0.0062,-0.0190,-0.0188,-0.0062,-0.77,0.65,-43.63,0,0.000,-0.004,-0.121,0.061,0.013,-0.016,1.001,0.000,0.000,0.000
2,0.0178,0.2241,0.0062,-0.0095,-0.0215,-0.0061,-0.82,0.65,-43.58,0,0.000,-0.146,-0.129,-0.205,0.014,-0.016,1.000,0.000,0.000,0.000
2,0.0170,0.2246,0.0061,-0.0132,-0.0181,-0.0057,-0.74,0.61,-43.54,0,0.000,-0.008,-0.013,0.193,0.015,-0.014,0.998,0.000,0.000,0.000
2,0.0169,0.2244,0.0061,-0.0134,-0.0183,-0.0056,-0.94,0.60,-43.50,0,0.000,-0.045,-0.130,-0.073,0.016,-0.014,0.999,0.000,0.000,0.000
2,0.0175,0.2251,0.0061,-0.0093,-0.0141,-0.0055,-1.02,0.61,-43.46,0,0.000,-0.179,0.036,-0.085,0.016,-0.015,0.999,0.000,0.000,0.000
2,0.0170,0.2228,0.0056,-0.0117,-0.0256,-0.0077,-1.03,0.62,-43.42,0,0.000,0.036,0.146,-0.122,0.014,-0.016,0.998,0.000,0.000,0.000
3,0.0214,0.2274,0.0056,0.0130,-0.0001,-0.0071,-0.98,0.62,-43.37,0,0.000,-0.014,0.181,0.148,0.015,-0.015,1.000,0.000,0.000,0.000
3,0.0216,0.2278,0.0055,0.0133,0.0023,-0.0072,-0.97,0.66,-43.33,0,0.000,0.045,-0.185,-0.315,0.013,-0.015,1.000,0.000,0.000,0.000
3,0.0208,0.2271,0.0055,0.0092,-0.0021,-0.0071,-0.83,0.58,-43.29,0,0.000,-0.031,0.108,-0.107,0.013,-0.015,1.000,0.000,0.000,0.000
3,0.0201,0.2275,0.0054,0.0051,0.0003,-0.0071,-1.02,0.63,-43.25,0,0.000,0.139,0.249,-0.021,0.012,-0.017,1.002,0.000,0.000,0.000
3,0.0193,0.2239,0.0057,0.0009,-0.0194,-0.0056,-0.97,0.61,-43.21,0,0.000,0.393,-0.277,-0.045,0.012,-0.013,1.001,0.000,0.000,0.000
3,0.0214,0.2277,0.0057,0.0125,0.0018,-0.0053,-0.96,0.61,-43.17,0,0.000,-0.026,-0.091,0.071,0.012,-0.014,1.001,0.000,0.000,0.000
3,0.0211,0.2265,0.0057,0.0108,-0.0047,-0.0051,-0.93,0.61,-43.12,0,0.000,-0.093,0.060,0.011,0.014,-0.016,1.001,0.000,0.000,0.000
3,0.0212,0.2264,0.0056,0.0111,-0.0047,-0.0051,-0.66,0.62,-43.08,0,0.000,0.058,-0.195,0.057,0.013,-0.015,0.999,0.000,0.000,0.000
3,0.0208,0.2260,0.0056,0.0083,-0.0071,-0.0050,-0.71,0.69,-43.04,0,0.000,0.434,0.179,0.056,0.010,-0.016,1.000,0.000,0.000,0.000
3,0.0167,0.2216,0.0070,-0.0148,-0.0309,0.0029,-0.61,0.62,-43.00,0,0.000,0.196,0.355,-0.157,0.012,-0.016,0.999,0.000,0.000,0.000
3,0.0160,0.2231,0.0071,-0.0175,-0.0212,0.0035,-0.63,0.66,-42.96,0,0.000,0.068,0.048,0.073,0.013,-0.016,1.001,0.000,0.000,0.000
3,0.0155,0.2204,0.0071,-0.0195,-0.0352,0.0031,-0.66,0.62,-42.91,0,0.000,0.001,-0.038,-0.203,0.013,-0.016,1.000,0.000,0.000,0.000
3,0.0149,0.2209,0.0071,-0.0218,-0.0306,0.0034,-0.69,0.62,-42.87,0,0.000,-0.166,-0.052,-0.156,0.012,-0.015,1.001,0.000,0.000,0.000
3,0.0158,0.2207,0.0072,-0.0158,-0.0306,0.0037,-0.69,0.62,-42.83,0,0.000,-0.472,0.035,0.348,0.012,-0.014,1.002,0.000,0.000,0.000
4,0.0161,0.2207,0.0072,-0.0136,-0.0291,0.0032,-0.70,0.60,-42.79,0,0.000,-0.133,0.015,0.202,0.014,-0.015,1.001,0.000,0.000,0.000
4,0.0158,0.2204,0.0072,-0.0145,-0.0296,0.0032,-0.70,0.60,-42.75,0,0.000,-0.007,0.016,-0.101,0.013,-0.014,0.999,0.000,0.000,0.000
4,0.0160,0.2200,0.0072,-0.0129,-0.0308,0.0032,-0.65,0.60,-42.71,0,0.000,0.001,-0.083,-0.087,0.012,-0.013,0.999,0.000,0.000,0.000
4,0.0159,0.2197,0.0073,-0.0130,-0.0312,0.0033,-0.69,0.69,-42.66,0,0.000,-0.436,0.228,0.117,0.013,-0.014,1.002,0.000,0.000,0.000
4,0.0150,0.2187,0.0073,-0.0172,-0.0350,0.0032,-0.73,0.64,-42.62,0,0.000,0.123,-0.022,0.074,0.014,-0.016,1.001,0.000,0.000,0.000
4,0.0138,0.2204,0.0068,-0.0225,-0.0243,0.0009,-0.76,0.64,-42.58,0,0.000,0.026,-0.210,0.033,0.013,-0.016,1.001,0.000,0.000,0.000
4,0.0151,0.2201,0.0069,-0.0144,-0.0246,0.0013,-0.76,0.64,-42.54,0,0.000,-0.234,-0.099,0.000,0.014,-0.014,1.002,0.000,0.000,0.000
4,0.0154,0.2202,0.0069,-0.0119,-0.0233,0.0013,-0.77,0.68,-42.49,0,0.000,-0.048,-0.139,0.320,0.012,-0.013,1.004,0.000,0.000,0.000
4,0.0153,0.2199,0.0069,-0.0118,-0.0233,0.0013,-0.82,0.62,-42.50,0,0.000,0.174,0.110,-0.228,0.011,-0.016,1.001,0.000,0.000,0.000
4,0.0146,0.2206,0.0069,-0.0147,-0.0188,0.0016,-0.83,0.66,-42.41,0,0.000,0.007,-0.126,-0.188,0.014,-0.015,1.001,0.000,0.000,0.000
4,0.0164,0.2202,0.0070,-0.0042,-0.0201,0.0020,-0.81,0.65,-42.41,0,0.000,0.239,-0.154,-0.124,0.015,-0.016,1.001,0.000,0.000,0.000
4,0.0158,0.2208,0.0070,-0.0074,-0.0159,0.0022,-0.84,0.67,-42.33,0,0.000,0.021,0.005,-0.029,0.013,-0.014,1.000,0.000,0.000,0.000
4,0.0155,0.2202,0.0071,-0.0083,-0.0185,0.0024,-0.78,0.70,-42.33,0,0.000,0.183,-0.046,-0.256,0.013,-0.017,1.003,0.000,0.000,0.000
4,0.0155,0.2208,0.0071,-0.0079,-0.0141,0.0028,-0.85,0.63,-42.25,0,0.000,0.137,0.012,-0.065,0.013,-0.015,1.001,0.000,0.000,0.000
4,0.0142,0.2201,0.0071,-0.0142,-0.0170,0.0028,-0.86,0.66,-42.25,0,0.000,-0.143,-0.109,0.026,0.013,-0.014,1.000,0.000,0.000,0.000
4,0.0161,0.2202,0.0075,-0.0032,-0.0158,0.0051,-0.84,0.65,-42.17,0,0.000,-0.026,-0.029,-0.243,0.012,-0.017,1.001,0.000,0.000,0.000
4,0.0158,0.2205,0.0076,-0.0046,-0.0136,0.0053,-0.85,0.67,-42.17,0,0.000,-0.001,0.257,0.208,0.011,-0.015,1.000,0.000,0.000,0.000
4,0.0157,0.2201,0.0076,-0.0049,-0.0154,0.0054,-0.87,0.67,-42.13,0,0.000,0.037,-0.011,-0.208,0.013,-0.015,1.000,0.000,0.000,0.000
5,0.0153,0.2204,0.0077,-0.0064,-0.0132,0.0057,-0.86,0.66,-42.09,0,0.000,-0.186,0.093,0.014,0.014,-0.016,1.001,0.000,0.000,0.000
0,0.0156,0.2207,0.0078,-0.0044,-0.0108,0.0058,-0.87,0.66,-42.05,0,0.000,0.187,-0.001,-0.156,0.015,-0.015,1.001,0.000,0.000,0.000
0,0.0155,0.2202,0.0079,-0.0047,-0.0128,0.0063,-0.87,0.66,-42.00,0,0.000,-0.009,0.031,-0.171,0.013,-0.019,1.000,0.000,0.000,0.000
0,0.0156,0.2204,0.0080,-0.0038,-0.0112,0.0064,-0.88,0.64,-41.97,0,0.000,0.195,0.139,-0.164,0.015,-0.017,1.000,0.000,0.000,0.000
0,0.0155,0.2202,0.0081,-0.0044,-0.0115,0.0064,-0.99,0.68,-41.93,0,0.000,-0.119,0.199,0.094,0.014,-0.017,1.001,0.000,0.000,0.000
0,0.0160,0.2198,0.0081,-0.0014,-0.0133,0.0064,-0.99,0.72,-41.88,0,0.000,-0.060,0.363,0.071,0.013,-0.016,1.002,0.000,0.000,0.000
0,0.0170,0.2223,0.0082,0.0049,0.0009,0.0067,-0.89,0.72,-41.84,0,0.000,-0.128,-0.117,-0.168,0.014,-0.016,1.002,0.000,0.000,0.000
0,0.0162,0.2230,0.0086,0.0005,0.0047,0.0086,-0.93,0.69,-41.80,0,0.000,-0.026,0.336,-0.010,0.014,-0.013,1.001,0.000,0.000,0.000
1,0.0148,0.2214,0.0087,-0.0074,-0.0045,0.0088,-0.93,0.69,-41.76,0,0.000,0.103,0.299,-0.371,0.013,-0.015,0.999,0.000,0.000,0.000
1,0.0159,0.2216,0.0088,-0.0013,-0.0034,0.0089,-1.19,0.70,-41.72,0,0.000,-0.190,0.040,-0.047,0.012,-0.014,1.000,0.000,0.000,0.000
1,0.0159,0.2216,0.0089,-0.0012,-0.0035,0.0090,-1.19,0.75,-41.68,0,0.000,-0.022,0.116,-0.164,0.011,-0.014,1.003,0.000,0.000,0.000
1,0.0158,0.2216,0.0090,-0.0011,-0.0036,0.0092,-1.17,0.70,-41.64,0,0.000,0.102,0.185,0.033,0.012,-0.016,0.999,0.000,0.000,0.000
1,0.0188,0.2272,0.0087,0.0148,0.0265,0.0071,-1.15,0.69,-41.60,0,0.000,-0.182,-0.116,0.135,0.013,-0.016,0.999,0.000,0.000,0.000
1,0.0195,0.2266,0.0088,0.0179,0.0223,0.0073,-1.15,0.69,-41.56,0,0.000,-0.187,-0.183,-0.114,0.011,-0.017,0.999,0.000,0.000,0.000
1,0.0195,0.2263,0.0089,0.0174,0.0197,0.0074,-1.17,0.69,-41.52,0,0.000,-0.165,0.441,-0.208,0.013,-0.017,1.001,0.000,0.000,0.000
2,0.0196,0.2265,0.0089,0.0177,0.0202,0.0076,-1.00,0.61,-41.48,0,0.000,0.146,0.035,-0.135,0.016,-0.016,0.999,0.000,0.000,0.000
2,0.0202,0.2272,0.0090,0.0202,0.0230,0.0076,-1.01,0.65,-41.44,0,0.000,-0.087,0.328,-0.099,0.016,-0.013,1.000,0.000,0.000,0.000
2,0.0192,0.2232,0.0079,0.0137,0.0006,0.0014,-0.92,0.70,-41.41,0,0.000,0.144,0.272,-0.139,0.014,-0.015,1.000,0.000,0.000,0.000
2,0.0186,0.2240,0.0079,0.0102,0.0047,0.0014,-0.88,0.70,-41.37,0,0.000,-0.088,-0.056,-0.292,0.013,-0.015,1.002,0.000,0.000,0.000
2,0.0166,0.2233,0.0079,-0.0011,0.0012,0.0015,-0.86,0.67,-41.33,0,0.000,-0.001,0.010,-0.031,0.013,-0.016,1.000,0.000,0.000,0.000
2,0.0160,0.2227,0.0080,-0.0041,-0.0025,0.0016,-1.06,0.64,-41.29,0,0.000,-0.189,0.265,0.150,0.013,-0.016,0.999,0.000,0.000,0.000
2,0.0159,0.2219,0.0080,-0.0041,-0.0067,0.0015,-1.05,0.66,-41.25,0,0.000,0.129,0.051,-0.129,0.014,-0.016,1.002,0.000,0.000,0.000
2,0.0196,0.2248,0.0089,0.0164,0.0090,0.0062,-1.00,0.68,-41.21,0,0.000,-0.151,0.103,-0.045,0.013,-0.015,1.002,0.000,0.000,0.000
3,0.0191,0.2249,0.0090,0.0133,0.0093,0.0063,-1.07,0.80,-41.17,0,0.000,0.086,0.048,-0.040,0.013,-0.015,1.002,0.000,0.000,0.000
3,0.0181,0.2247,0.0091,0.0071,0.0077,0.0066,-1.10,0.76,-41.13,0,0.000,-0.297,0.013,0.011,0.015,-0.017,0.998,0.000,0.000,0.000
3,0.0173,0.2277,0.0091,0.0025,0.0236,0.0063,-0.96,0.76,-41.09,0,0.000,0.128,0.026,0.048,0.012,-0.016,0.998,0.000,0.000,0.000
3,0.0183,0.2280,0.0092,0.0081,0.0238,0.0063,-1.04,0.75,-41.05,0,0.000,0.096,-0.230,-0.130,0.014,-0.014,1.000,0.000,0.000,0.000
3,0.0163,0.2257,0.0088,-0.0027,0.0104,0.0043,-1.08,0.79,-41.01,0,0.000,0.034,-0.052,-0.009,0.013,-0.013,1.003,0.000,0.000,0.000
3,0.0176,0.2271,0.0088,0.0043,0.0178,0.0045,-1.00,0.76,-40.97,0,0.000,-0.244,0.285,0.281,0.013,-0.014,1.001,0.000,0.000,0.000
3,0.0175,0.2286,0.0089,0.0037,0.0249,0.0043,-1.04,0.81,-40.93,0,0.000,0.080,-0.387,-0.332,0.014,-0.014,0.999,0.000,0.000,0.000
3,0.0170,0.2271,0.0090,0.0010,0.0154,0.0046,-0.98,0.75,-40.89,0,0.000,0.113,0.153,-0.020,0.015,-0.012,1.000,0.000,0.000,0.000
3,0.0167,0.2287,0.0090,-0.0004,0.0235,0.0042,-1.01,0.72,-40.85,0,0.000,-0.019,0.023,-0.075,0.014,-0.015,1.000,0.000,0.000,0.000
3,0.0168,0.2268,0.0074,0.0005,0.0128,-0.0036,-1.00,0.78,-40.82,0,0.000,-0.139,0.218,-0.033,0.013,-0.016,1.002,0.000,0.000,0.000
4,0.0177,0.2272,0.0074,0.0053,0.0142,-0.0033,-1.01,0.77,-40.77,0,0.000,0.107,-0.079,-0.280,0.013,-0.015,1.003,0.000,0.000,0.000
4,0.0166,0.2282,0.0073,-0.0007,0.0188,-0.0033,-0.95,0.71,-40.73,0,0.000,0.081,-0.061,0.009,0.014,-0.014,1.001,0.000,0.000,0.000
4,0.0169,0.2282,0.0073,0.0013,0.0181,-0.0033,-0.92,0.69,-40.69,0,0.000,0.018,0.146,-0.096,0.014,-0.012,1.001,0.000,0.000,0.000
4,0.0170,0.2267,0.0073,0.0021,0.0094,-0.0030,-0.95,0.74,-40.66,0,0.000,0.236,0.184,0.081,0.011,-0.014,1.004,0.000,0.000,0.000
4,0.0171,0.2259,0.0089,0.0026,0.0044,0.0055,-0.96,0.77,-40.62,0,0.000,0.094,0.052,0.115,0.013,-0.016,1.004,0.000,0.000,0.000
4,0.0165,0.2272,0.0090,-0.0004,0.0110,0.0057,-0.97,0.76,-40.58,0,0.000,-0.165,-0.172,-0.104,0.013,-0.014,1.001,0.000,0.000,0.000
4,0.0162,0.2280,0.0090,-0.0022,0.0152,0.0059,-0.96,0.72,-40.54,0,0.000,0.001,-0.108,0.109,0.011,-0.017,1.000,0.000,0.000,0.000
4,0.0164,0.2283,0.0091,-0.0005,0.0163,0.0060,-0.97,0.71,-40.50,0,0.000,-0.061,0.167,0.052,0.012,-0.017,1.001,0.000,0.000,0.000
4,0.0171,0.2278,0.0091,0.0032,0.0128,0.0063,-0.96,0.74,-40.46,0,0.000,0.211,-0.205,0.114,0.013,-0.015,0.999,0.000,0.000,0.000
4,0.0173,0.2278,0.0083,0.0047,0.0123,0.0022,-0.96,0.73,-40.42,0,0.000,-0.045,0.051,0.172,0.014,-0.015,0.998,0.000,0.000,0.000
4,0.0167,0.2283,0.0083,0.0011,0.0147,0.0025,-0.94,0.74,-40.38,0,0.000,0.264,0.018,-0.108,0.012,-0.014,1.000,0.000,0.000,0.000
4,0.0169,0.2282,0.0084,0.0020,0.0134,0.0027,-0.90,0.73,-40.34,0,0.000,-0.083,0.162,-0.065,0.012,-0.013,1.001,0.000,0.000,0.000
4,0.0166,0.2282,0.0084,0.0001,0.0126,0.0027,-0.98,0.57,-40.30,0,0.000,0.179,-0.354,0.084,0.013,-0.014,1.000,0.000,0.000,0.000
4,0.0161,0.2276,0.0084,-0.0030,0.0085,0.0028,-0.76,0.62,-40.26,0,0.000,0.157,0.095,-0.163,0.012,-0.014,0.998,0.000,0.000,0.000
4,0.0198,0.2267,0.0079,0.0188,0.0032,-0.0005,-0.75,0.62,-40.22,0,0.000,-0.126,0.026,-0.143,0.011,-0.014,1.002,0.000,0.000,0.000
5,0.0161,0.2238,0.0080,-0.0037,-0.0137,0.0002,-0.76,0.59,-40.18,0,0.000,0.027,-0.137,-0.128,0.013,-0.016,1.002,0.000,0.000,0.000
5,0.0159,0.2235,0.0080,-0.0049,-0.0148,0.0002,-0.76,0.61,-40.14,0,0.000,-0.029,0.047,-0.018,0.013,-0.014,1.001,0.000,0.000,0.000
5,0.0165,0.2230,0.0080,-0.0010,-0.0171,0.0002,-0.77,0.61,-40.10,0,0.000,-0.079,-0.266,0.064,0.013,-0.015,1.001,0.000,0.000,0.000
5,0.0160,0.2231,0.0080,-0.0033,-0.0157,0.0002,-0.77,0.63,-40.06,0,0.000,0.219,-0.306,-0.231,0.013,-0.015,1.001,0.000,0.000,0.000
5,0.0163,0.2231,0.0076,-0.0015,-0.0148,-0.0020,-0.77,0.63,-40.03,0,0.000,-0.108,0.329,-0.143,0.012,-0.016,1.001,0.000,0.000,0.000
5,0.0159,0.2232,0.0076,-0.0039,-0.0136,-0.0017,-0.76,0.63,-39.99,0,0.000,0.099,-0.090,-0.068,0.014,-0.014,1.000,0.000,0.000,0.000
5,0.0158,0.2231,0.0075,-0.0039,-0.0139,-0.0015,-0.77,0.59,-39.95,0,0.000,-0.000,-0.307,0.022,0.012,-0.015,0.999,0.000,0.000,0.000
5,0.0158,0.2229,0.0075,-0.0038,-0.0141,-0.0014,-0.48,0.58,-39.91,0,0.000,-0.017,0.039,-0.012,0.013,-0.015,0.999,0.000,0.000,0.000
5,0.0165,0.2224,0.0075,0.0003,-0.0167,-0.0014,-0.46,0.59,-39.87,0,0.000,-0.390,0.002,0.006,0.014,-0.016,0.998,0.000,0.000,0.000
5,0.0165,0.2222,0.0077,0.0004,-0.0170,-0.0001,-0.67,0.57,-39.84,0,0.000,0.196,-0.215,-0.184,0.013,-0.014,0.999,0.000,0.000,0.000
5,0.0122,0.2167,0.0076,-0.0228,-0.0460,-0.0007,-0.69,0.57,-39.80,0,0.000,0.146,-0.013,-0.336,0.012,-0.014,1.000,0.000,0.000,0.000
5,0.0148,0.2194,0.0080,-0.0068,-0.0289,0.0015,-0.70,0.59,-39.76,0,0.000,0.101,0.058,-0.375,0.012,-0.015,1.000,0.000,0.000,0.000
5,0.0150,0.2193,0.0080,-0.0056,-0.0283,0.0015,-0.71,0.55,-39.72,0,0.000,0.079,-0.067,-0.210,0.012,-0.015,0.999,0.000,0.000,0.000
