time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
9097,-0.8313,-0.3646,0.2194,-1.2170,-0.5647,-3.8465,-31.51,8.01,-64.93,0,4.101,-0.204,0.238,-0.389,0.013,-0.043,-1.012,0.000,0.000,0.000,0.6840,-3,0,97.94,36.77,-127.41,3.7373,-3.7722,0.1197,0.0000,0.0000,0.3000,0.6956,-19.05,-25.00,1947.94,0.0000,0.1520,0.1150,0.0860,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9149,-0.8355,-0.3249,0.2301,-1.1636,-0.4742,-3.7705,-30.95,7.57,-64.84,0,4.101,0.126,-0.177,-0.188,0.013,-0.041,-1.014,0.000,0.000,0.000,0.6780,3,0,96.41,40.45,-118.88,5.7633,-3.7462,0.5352,0.0000,0.0000,0.3000,0.6854,-16.86,-25.00,1945.22,0.0000,0.1520,0.1110,0.0840,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9200,-0.8525,-0.3219,0.2152,-1.2252,-0.5498,-3.8577,-30.93,7.10,-64.86,0,4.107,0.218,0.240,-0.027,0.011,-0.041,-1.014,0.000,0.000,0.000,0.6790,2,0,97.00,40.03,-119.23,6.3539,-4.0200,0.4648,0.0000,0.0000,0.3000,0.6976,-17.73,-25.00,1945.94,0.0910,0.1500,0.1110,0.0840,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9250,-0.8575,-0.2882,0.2289,-1.1966,-0.5123,-3.7727,-31.57,7.14,-64.92,0,4.096,0.399,0.291,-0.042,0.012,-0.041,-1.015,0.000,0.000,0.000,0.6800,-1,0,98.15,39.29,-119.95,6.9860,-4.3109,0.4103,0.0000,0.0000,0.3000,0.6859,-16.57,-25.00,1947.73,0.0910,0.1500,0.1140,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9301,-0.8492,-0.2233,0.2358,-1.1079,-0.3910,-3.7407,-31.86,6.93,-64.99,0,4.107,0.957,0.472,0.289,0.012,-0.039,-1.017,0.000,0.000,0.000,0.6810,-1,0,99.70,38.40,-120.80,7.7066,-4.6207,0.3808,0.0000,0.0000,0.3000,0.6811,-12.97,-25.00,1949.68,0.0830,0.1480,0.1140,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9353,-0.8392,-0.1499,0.2372,-1.0365,-0.2719,-3.7362,-31.94,6.67,-64.95,0,4.101,1.196,0.527,-0.122,0.013,-0.039,-1.013,0.000,0.000,0.000,0.6700,0,0,101.35,37.55,-121.43,8.5373,-4.9379,0.3809,0.0000,0.0000,0.3000,0.6803,-8.97,-25.00,1948.41,0.0830,0.1480,0.1190,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9404,-0.8365,-0.1039,0.2197,-1.0394,-0.2584,-3.8207,-32.01,6.33,-64.98,0,4.101,-0.227,-0.107,0.026,0.015,-0.042,-1.015,0.000,0.000,0.000,0.6700,-1,0,102.66,36.84,-121.98,9.3053,-5.2558,0.3393,0.0000,0.0000,0.3000,0.6928,-7.36,-25.00,1949.35,0.0850,0.1520,0.1190,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9455,-0.7969,0.0099,0.2291,-0.9018,-0.0666,-3.7343,-31.99,6.05,-64.85,0,4.101,1.076,-0.019,-0.247,0.012,-0.042,-1.014,0.000,0.000,0.000,0.6800,0,0,104.17,37.07,-120.55,10.7773,-5.4307,0.5607,0.0000,0.0000,0.3000,0.6817,-0.94,-25.00,1945.41,0.0850,0.1520,0.1130,0.0800,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9506,-0.7718,0.0912,0.2126,-0.8738,-0.0024,-3.8174,-31.44,5.40,-64.71,0,4.107,-0.401,-0.152,-0.240,0.015,-0.048,-1.015,0.000,0.000,0.000,0.6850,0,0,104.63,36.86,-120.66,11.5659,-5.7316,0.5094,0.0000,0.0000,0.3000,0.6938,2.39,-25.00,1941.38,0.0000,0.1520,0.1130,0.0800,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9557,-0.7280,0.1934,0.2320,-0.8022,0.0949,-3.7018,-30.64,4.74,-64.57,0,4.101,-0.918,-0.122,0.203,0.012,-0.045,-1.015,0.000,0.000,0.000,0.6850,0,0,105.16,36.62,-120.74,12.4265,-6.0338,0.4600,0.0000,0.0000,0.3000,0.6776,7.00,-25.00,1937.06,0.0000,0.1520,0.1160,0.0800,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9609,-0.6987,0.2744,0.2225,-0.8090,0.1123,-3.7758,-30.01,4.06,-64.56,0,4.107,-0.368,0.096,-0.262,0.012,-0.043,-1.013,0.000,0.000,0.000,0.6790,0,0,105.74,36.41,-120.74,13.3759,-6.3376,0.4142,0.0000,0.0000,0.3000,0.6874,9.34,-25.00,1936.76,0.0000,0.1490,0.1160,0.0800,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9660,-0.6364,0.4188,0.2395,-0.7065,0.2678,-3.6930,-29.61,3.62,-64.55,0,4.101,-0.303,-0.229,-0.036,0.012,-0.040,-1.014,0.000,0.000,0.000,0.6830,0,0,106.35,36.23,-120.62,14.3774,-6.6266,0.3772,0.0000,0.0000,0.3000,0.6752,15.99,-25.00,1936.37,0.0000,0.1490,0.1160,0.0800,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9711,-0.5895,0.5429,0.2238,-0.6780,0.3521,-3.8040,-29.10,2.94,-64.60,0,4.107,0.327,0.049,-0.265,0.010,-0.040,-1.013,0.000,0.000,0.000,0.6860,-5,0,106.98,36.12,-120.46,15.4404,-6.9037,0.3501,0.0000,0.0000,0.3000,0.6902,20.05,-25.00,1937.89,0.0880,0.1490,0.1160,0.0800,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9762,-0.5314,0.6736,0.2428,-0.6171,0.4302,-3.7103,-28.57,2.33,-64.69,0,4.101,0.587,0.363,-0.157,0.012,-0.041,-1.014,0.000,0.000,0.000,0.6860,0,0,106.26,41.08,-115.76,17.8792,-6.3376,0.9408,0.0000,0.0000,0.3000,0.6765,24.70,-24.31,1940.57,0.0880,0.1490,0.1130,0.0850,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9814,-0.4785,0.8018,0.2290,-0.5984,0.4845,-3.8077,-28.44,1.77,-64.90,0,4.107,0.499,0.116,0.072,0.011,-0.042,-1.015,0.000,0.000,0.000,0.6820,-2,0,105.45,41.53,-114.84,18.9180,-6.4872,0.8834,0.0000,0.0000,0.3000,0.6896,25.00,-22.41,1947.09,0.0870,0.1490,0.1130,0.0850,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9866,-0.3585,1.0313,0.2530,-0.3916,0.7368,-3.6674,-28.33,1.39,-64.92,0,4.101,0.488,0.144,0.210,0.011,-0.044,-1.013,0.000,0.000,0.000,0.6840,0,0,105.37,40.63,-118.09,18.9702,-7.3925,0.9074,0.0000,0.0000,0.3000,0.6699,25.00,-16.69,1947.62,0.0870,0.1490,0.1160,0.0820,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9916,-0.2603,1.2195,0.2444,-0.3037,0.8745,-3.7372,-27.19,0.43,-64.69,0,4.107,0.354,-0.007,-0.181,0.011,-0.041,-1.014,0.000,0.000,0.000,0.6840,0,0,104.50,41.19,-116.62,20.1620,-7.4791,0.8229,0.0000,0.0000,0.3000,0.6791,25.00,-12.46,1940.81,0.0880,0.1500,0.1160,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9968,-0.1105,1.4707,0.2632,-0.1232,1.1075,-3.6494,-26.80,0.01,-64.46,0,4.101,0.201,0.128,0.113,0.014,-0.043,-1.015,0.000,0.000,0.000,0.6830,1,0,103.96,41.52,-115.61,21.3811,-7.6250,0.7162,0.0000,0.0000,0.3000,0.6660,25.00,-5.36,1933.94,0.0880,0.1500,0.1190,0.0840,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10018,-0.0018,1.6594,0.2546,-0.0977,1.1901,-3.7313,-24.72,-1.36,-63.88,0,4.107,0.309,-0.079,-0.323,0.012,-0.043,-1.016,0.000,0.000,0.000,0.6860,1,0,105.50,40.28,-123.27,20.1036,-9.3918,1.0196,0.0000,0.0000,0.3000,0.6765,25.00,-1.84,1916.48,0.0870,0.1440,0.1190,0.0840,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10069,0.1528,1.9006,0.2697,0.0123,1.3430,-3.6716,-24.10,-1.91,-63.67,0,4.107,-0.160,0.086,-0.122,0.014,-0.043,-1.016,0.000,0.000,0.000,0.6840,0,0,104.47,40.60,-122.20,21.1845,-9.6747,0.9662,0.0000,0.0000,0.3000,0.6672,25.00,4.46,1910.09,0.0870,0.1440,0.1170,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10120,0.2804,2.1065,0.2608,0.0403,1.4142,-3.7611,-22.47,-3.10,-63.39,0,4.112,-0.316,-0.192,-0.127,0.013,-0.040,-1.014,0.000,0.000,0.000,0.6840,0,0,103.61,40.94,-121.11,22.3908,-9.9353,0.8640,0.0000,0.0000,0.3000,0.6786,25.00,8.34,1901.58,0.0870,0.1500,0.1170,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10172,0.4646,2.3911,0.2790,0.1843,1.6007,-3.6823,-21.74,-3.75,-63.28,0,4.101,-0.124,0.299,-0.178,0.013,-0.042,-1.014,0.000,0.000,0.000,0.6800,0,0,103.07,41.13,-120.47,23.5912,-10.2674,0.7450,0.0000,0.0000,0.3000,0.6666,25.00,15.93,1898.26,0.0870,0.1500,0.1150,0.0840,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10222,0.6634,2.6970,0.2646,0.3413,1.8253,-3.7941,-20.16,-4.84,-62.95,0,4.112,-0.172,-0.320,0.013,0.013,-0.043,-1.015,0.000,0.000,0.000,0.6780,-1,0,102.88,41.19,-120.23,24.6972,-10.6434,0.6267,0.0000,0.0000,0.3000,0.6814,25.00,22.95,1888.41,0.0000,0.1510,0.1150,0.0840,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10274,0.9013,3.0449,0.2777,0.5447,2.0813,-3.7275,-19.26,-5.50,-62.68,0,4.107,-0.034,0.014,-0.250,0.010,-0.041,-1.016,0.000,0.000,0.000,0.6850,0,0,103.35,42.66,-121.70,24.7951,-10.9906,1.0433,0.0000,0.0000,0.3000,0.6717,25.00,25.00,1880.51,0.0000,0.1510,0.1140,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10325,1.1013,3.3397,0.2671,0.6469,2.2461,-3.7985,-17.88,-6.41,-62.28,0,4.112,-0.102,-0.397,0.026,0.012,-0.040,-1.016,0.000,0.000,0.000,0.6860,-4,0,102.37,42.92,-120.55,26.1287,-11.2549,0.9603,0.0000,0.0000,0.3000,0.6814,25.00,25.00,1868.26,0.0000,0.1450,0.1140,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10375,1.3044,3.6280,0.3037,0.7049,2.3464,-3.5959,-15.07,-7.79,-61.19,0,4.107,-0.034,0.061,0.036,0.011,-0.042,-1.016,0.000,0.000,0.000,0.6840,2,0,101.56,42.74,-120.60,26.9335,-11.8324,0.9771,0.0000,0.0000,0.3000,0.6526,25.00,25.00,1835.70,0.0000,0.1450,0.1140,0.0850,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10427,1.5030,3.9153,0.2937,0.7654,2.4729,-3.7053,-13.94,-8.65,-61.13,0,4.112,0.036,0.063,0.031,0.011,-0.042,-1.015,0.000,0.000,0.000,0.6850,-1,0,100.66,42.82,-119.65,28.2733,-12.1792,0.8995,0.0000,0.0000,0.3000,0.6663,25.00,25.00,1834.02,0.0850,0.1510,0.1140,0.0850,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10478,1.7482,4.2557,0.3155,0.9123,2.6497,-3.6187,-11.57,-9.84,-60.43,0,4.101,0.410,-0.039,-0.115,0.011,-0.042,-1.015,0.000,0.000,0.000,0.6830,0,0,100.06,42.86,-119.13,29.5019,-12.5848,0.8293,0.0000,0.0000,0.3000,0.6529,25.00,25.00,1812.94,0.0850,0.1510,0.1130,0.0840,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10529,1.9653,4.5652,0.3014,1.0080,2.7988,-3.7550,-11.11,-10.44,-60.82,0,4.112,-0.318,-0.106,0.185,0.011,-0.043,-1.012,0.000,0.000,0.000,0.6850,0,0,99.63,42.94,-118.54,30.9009,-12.9551,0.6990,0.0000,0.0000,0.3000,0.6702,25.00,25.00,1824.62,0.0880,0.1460,0.1130,0.0840,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10581,2.2463,4.9413,0.3176,1.2149,3.0203,-3.6910,-9.19,-11.38,-60.19,0,4.107,-0.088,-0.396,-0.103,0.015,-0.042,-1.015,0.000,0.000,0.000,0.6820,-4,0,99.58,42.96,-118.49,32.1741,-13.4179,0.5714,0.0000,0.0000,0.3000,0.6603,25.00,25.00,1805.81,0.0880,0.1460,0.1160,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10631,2.4490,5.2339,0.3059,1.2442,3.1240,-3.8009,-6.82,-12.50,-59.48,0,4.112,-0.212,-0.176,-0.162,0.010,-0.042,-1.017,0.000,0.000,0.000,0.6870,0,0,100.30,43.68,-120.10,32.2131,-13.9973,0.9117,0.0000,0.0000,0.3000,0.6743,25.00,25.00,1784.44,0.0880,0.1480,0.1160,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10682,2.6751,5.5492,0.3214,1.3036,3.2282,-3.7345,-5.06,-13.41,-59.06,0,4.107,-0.132,-0.311,-0.088,0.010,-0.044,-1.015,0.000,0.000,0.000,0.6850,0,0,99.69,43.75,-119.37,33.7004,-14.3685,0.8064,0.0000,0.0000,0.3000,0.6642,25.00,25.00,1771.72,0.0880,0.1480,0.1150,0.0840,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10733,2.9736,5.9403,0.2923,1.5299,3.4880,-3.9060,-3.93,-14.24,-59.12,0,4.112,-0.098,0.135,-0.224,0.014,-0.043,-1.014,0.000,0.000,0.000,0.6850,4,0,99.36,43.78,-118.97,35.1239,-14.7831,0.6865,0.0000,0.0000,0.3000,0.6883,25.00,25.00,1773.67,0.0870,0.1480,0.1150,0.0840,0.0130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10784,3.2694,6.3261,0.3134,1.7157,3.6877,-3.7616,-1.88,-15.06,-58.30,0,4.107,-0.007,-0.397,-0.016,0.012,-0.042,-1.016,0.000,0.000,0.000,0.6880,0,0,99.65,43.69,-120.14,35.7099,-15.6648,0.9107,0.0000,0.0000,0.3000,0.6687,25.00,25.00,1748.91,0.0870,0.1480,0.1130,0.0830,0.0130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10835,3.4387,6.5970,0.3114,1.6405,3.7251,-3.7944,1.63,-16.38,-57.00,0,4.112,-0.158,-0.228,-0.098,0.014,-0.043,-1.015,0.000,0.000,0.000,0.6880,-1,0,99.05,43.73,-119.44,37.2613,-16.0680,0.8089,0.0000,0.0000,0.3000,0.6726,25.00,25.00,1710.10,0.0870,0.1480,0.1130,0.0830,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10886,3.7142,6.9573,0.3280,1.7804,3.8720,-3.7122,3.33,-17.24,-56.70,0,4.107,0.137,0.082,-0.220,0.010,-0.044,-1.016,0.000,0.000,0.000,0.6850,3,-1,98.83,43.63,-119.35,38.5401,-16.6207,0.8568,0.0000,0.0000,0.3000,0.6606,25.00,25.00,1701.10,0.0870,0.1480,0.1160,0.0790,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10937,3.9080,7.2459,0.3163,1.7718,3.9319,-3.8129,5.54,-18.42,-56.57,0,4.112,-0.279,0.072,-0.245,0.010,-0.042,-1.015,0.000,0.000,0.000,0.6860,-2,0,98.36,43.54,-118.83,40.0512,-17.0982,0.7871,0.0000,0.0000,0.3000,0.6737,25.00,25.00,1697.00,0.0880,0.1470,0.1160,0.0790,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
10989,4.2418,7.6371,0.3223,2.0274,4.1189,-3.7751,6.89,-19.18,-56.50,0,4.101,-0.152,-0.098,0.013,0.012,-0.043,-1.013,0.000,0.000,0.000,0.6840,2,0,98.11,43.53,-118.55,41.5402,-17.6041,0.7292,0.0000,0.0000,0.3000,0.6685,25.00,25.00,1694.92,0.0880,0.1470,0.1140,0.0830,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11040,4.4868,7.9680,0.3036,2.1066,4.2507,-3.8853,8.80,-20.02,-56.04,0,4.112,-0.435,-0.101,0.105,0.012,-0.043,-1.017,0.000,0.000,0.000,0.6830,2,0,98.05,43.48,-118.43,42.9720,-18.1095,0.6848,0.0000,0.0000,0.3000,0.6839,25.00,25.00,1681.33,0.0840,0.1520,0.1140,0.0830,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11092,4.7587,8.3394,0.3168,2.2020,4.4034,-3.7874,11.44,-20.72,-54.78,0,4.107,0.191,0.040,-0.159,0.012,-0.043,-1.015,0.000,0.000,0.000,0.6850,-4,0,98.08,43.44,-118.37,44.4369,-18.6179,0.6484,0.0000,0.0000,0.3000,0.6708,25.00,25.00,1643.46,0.0840,0.1520,0.1140,0.0810,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11143,5.0108,8.6930,0.2922,2.2799,4.5736,-3.9139,14.38,-21.90,-54.02,0,4.112,-0.341,0.243,0.100,0.013,-0.043,-1.015,0.000,0.000,0.000,0.6890,-8,1,98.23,43.50,-118.31,45.9062,-19.0751,0.6371,0.0000,0.0000,0.3000,0.6891,25.00,25.00,1620.70,0.0900,0.1500,0.1140,0.0810,0.0180,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11195,5.3198,9.0871,0.3038,2.4179,4.7129,-3.7987,16.98,-22.83,-53.21,0,4.107,-0.122,-0.326,0.149,0.011,-0.045,-1.016,0.000,0.000,0.000,0.6850,0,0,98.36,43.66,-118.24,47.4585,-19.5358,0.6304,0.0000,0.0000,0.3000,0.6745,25.00,25.00,1596.31,0.0900,0.1500,0.1180,0.0820,0.0180,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11246,5.5518,9.4383,0.2929,2.4318,4.8290,-3.8221,19.85,-24.06,-52.65,0,4.112,0.024,0.051,-0.111,0.011,-0.042,-1.016,0.000,0.000,0.000,0.6870,0,0,98.50,43.67,-118.37,48.9313,-20.1310,0.5300,0.0000,0.0000,0.3000,0.6791,25.00,25.00,1579.60,0.0880,0.1480,0.1180,0.0820,0.0130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11297,5.9502,9.8632,0.3014,2.7263,5.0061,-3.7037,21.47,-24.88,-52.40,0,4.112,-0.131,0.046,-0.117,0.013,-0.042,-1.015,0.000,0.000,0.000,0.6860,0,0,98.84,43.66,-118.64,50.3750,-20.7398,0.4439,0.0000,0.0000,0.3000,0.6647,25.00,25.00,1572.05,0.0880,0.1480,0.1170,0.0830,0.0130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11349,6.3166,10.2723,0.2755,2.9826,5.2299,-3.8126,24.38,-25.41,-50.73,0,4.117,-0.002,0.064,0.087,0.014,-0.043,-1.017,0.000,0.000,0.000,0.6860,1,0,99.33,43.65,-119.03,51.8513,-21.3802,0.3734,0.0000,0.0000,0.3000,0.6813,25.00,25.00,1521.79,0.0000,0.1510,0.1170,0.0830,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11401,6.5759,10.7268,0.2903,3.0035,5.4840,-3.6652,28.54,-25.55,-47.92,0,4.107,-0.073,-0.033,-0.250,0.013,-0.040,-1.017,0.000,0.000,0.000,0.6900,0,0,99.86,45.44,-118.85,54.2134,-21.5203,0.9035,0.0000,0.0000,0.3000,0.6626,25.00,25.00,1437.47,0.0000,0.1510,0.1120,0.0800,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11452,6.7188,11.1357,0.2720,2.8486,5.6987,-3.7448,32.03,-27.57,-48.24,0,4.112,-0.184,-0.115,0.075,0.015,-0.042,-1.016,0.000,0.000,0.000,0.6870,3,0,99.31,45.48,-118.12,56.0862,-21.8351,0.8199,0.0000,0.0000,0.3000,0.6747,25.00,25.00,1447.09,0.0000,0.1520,0.1120,0.0800,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11502,7.2266,11.5925,0.2779,3.2360,5.8350,-3.6293,35.05,-28.61,-47.53,0,4.107,0.075,-0.031,-0.620,0.013,-0.042,-1.016,0.000,0.000,0.000,0.6840,0,0,99.34,44.91,-119.76,57.0878,-23.9591,0.8767,0.0000,0.0000,0.3000,0.6611,25.00,25.00,1426.02,0.0000,0.1520,0.1130,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11554,7.5084,12.0519,0.2513,3.2842,6.0819,-3.7063,38.90,-29.96,-46.55,0,4.112,-0.025,-0.218,-0.263,0.013,-0.041,-1.015,0.000,0.000,0.000,0.6850,0,0,98.79,44.94,-118.90,59.0855,-24.2397,0.7745,0.0000,0.0000,0.3000,0.6745,25.00,25.00,1396.62,0.0000,0.1440,0.1130,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11605,8.0963,12.6123,0.2448,3.7719,6.3630,-3.5967,41.84,-30.59,-45.10,0,4.112,0.224,-0.260,0.030,0.012,-0.042,-1.015,0.000,0.000,0.000,0.6880,0,0,98.53,44.96,-118.53,60.9216,-24.7163,0.6605,2.5008,5.1432,0.3000,0.6638,25.00,25.00,1353.03,0.0000,0.1440,0.1120,0.0800,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11656,8.4900,13.1904,0.2174,3.9864,6.7628,-3.6165,47.44,-30.59,-41.27,0,4.117,-0.338,-0.050,-0.002,0.013,-0.042,-1.015,0.000,0.000,0.000,0.6870,0,0,98.63,44.95,-118.66,62.5988,-25.4301,0.5534,2.5008,5.1432,0.3000,0.6712,25.00,25.00,1238.11,0.0890,0.1480,0.1120,0.0800,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11707,8.6601,13.8759,0.2701,3.8446,7.2660,-3.1269,52.04,-31.25,-39.30,0,4.107,0.038,-0.115,-0.285,0.013,-0.044,-1.012,0.000,0.000,0.000,0.6850,-3,0,98.95,44.91,-119.11,64.1642,-26.3075,0.4643,2.5008,5.1432,0.3000,0.6083,25.00,25.00,1178.94,0.0890,0.1480,0.1140,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11759,9.0959,14.4952,0.2452,4.0936,7.6683,-3.1214,56.85,-32.88,-38.33,0,4.117,-0.162,-0.070,-0.108,0.013,-0.040,-1.013,0.000,0.000,0.000,0.6880,0,0,100.29,46.62,-121.54,65.3404,-28.3322,1.0440,2.5008,5.1432,0.3000,0.6124,25.00,25.00,1149.89,0.0850,0.1490,0.1140,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11810,9.5934,15.1674,0.2262,4.4049,8.1081,-3.0301,61.92,-34.04,-36.61,0,4.107,0.056,0.015,0.016,0.012,-0.043,-1.015,0.000,0.000,0.000,0.6850,0,0,99.41,46.69,-120.26,67.6090,-28.3848,0.9700,2.5008,5.1432,0.3000,0.6062,25.00,25.00,1098.30,0.0850,0.1490,0.1120,0.0830,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.00,0.00,0.00,0,4.112,-0.117,-0.048,0.361,0.013,-0.044,-1.016,0.000,0.000,0.000,0.6850,0,0,98.63,46.80,-118.94,69.9273,-28.2876,0.8603,2.5008,5.1432,0.3000,0.3217,-25.00,-25.00,-0.06,0.0860,0.1470,0.1120,0.0830,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
