time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
10768,0.0083,0.0505,0.0069,0.0026,0.0064,-0.0049,-0.31,1.03,0.01,0,4.080,-0.096,-0.133,0.085,0.017,-0.010,1.000,0.000,0.000,0.000,0.0080,2,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0670,1.1730,1.2430,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10820,0.0079,0.0513,0.0072,0.0005,0.0071,-0.0024,-0.28,1.03,0.01,0,4.075,-0.063,0.225,-0.158,0.021,-0.008,1.000,0.000,0.000,0.000,0.0080,-4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0670,1.1730,1.2430,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10871,0.0092,0.0465,0.0075,0.0081,-0.0219,-0.0006,0.08,0.95,0.00,0,4.080,0.067,0.061,-0.126,0.019,-0.008,1.000,0.000,0.000,0.000,0.0080,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0670,1.1760,1.2460,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10922,0.0100,0.0430,0.0077,0.0117,-0.0353,0.0009,-0.04,1.00,0.01,0,4.070,-0.182,0.221,-0.069,0.020,-0.007,1.000,0.000,0.000,0.000,0.0090,1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0670,1.1760,1.2460,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10974,0.0083,0.0461,0.0086,0.0023,-0.0117,0.0050,-0.17,1.00,0.01,0,4.080,0.013,0.027,0.093,0.019,-0.007,1.001,0.000,0.000,0.000,0.0070,4,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1760,1.2470,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11024,0.0090,0.0544,0.0079,0.0059,0.0344,-0.0001,-0.95,0.97,0.01,0,4.070,0.300,-0.136,-0.050,0.020,-0.009,1.000,0.000,0.000,0.000,0.0070,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1760,1.2470,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11076,0.0090,0.0635,0.0073,0.0052,0.0698,-0.0030,-0.80,0.97,0.01,0,4.080,0.227,0.103,0.073,0.018,-0.008,1.000,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0680,1.1760,1.2420,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11127,0.0092,0.0616,0.0074,0.0058,0.0464,-0.0021,-0.67,1.00,0.01,0,4.075,0.114,0.148,-0.125,0.022,-0.008,1.000,0.000,0.000,0.000,0.0090,-2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0680,1.1760,1.2420,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11178,0.0079,0.0621,0.0081,-0.0002,0.0374,0.0025,-0.57,0.96,0.01,0,4.080,-0.025,-0.138,0.030,0.017,-0.009,1.000,0.000,0.000,0.000,0.0080,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1790,1.2450,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11229,0.0093,0.0632,0.0082,0.0070,0.0342,0.0024,-0.54,0.96,0.01,0,4.070,-0.319,0.139,0.052,0.019,-0.009,0.999,0.000,0.000,0.000,0.0070,0,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1790,1.2450,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11280,0.0086,0.0606,0.0079,0.0025,0.0128,0.0002,-0.36,1.00,0.01,0,4.080,0.155,0.108,-0.317,0.021,-0.007,1.001,0.000,0.000,0.000,0.0050,-3,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0650,1.1730,1.2380,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11331,0.0091,0.0590,0.0066,0.0050,0.0006,-0.0062,-0.26,0.99,0.01,0,4.070,0.308,-0.036,-0.058,0.019,-0.007,0.999,0.000,0.000,0.000,0.0090,-7,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0650,1.1730,1.2380,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11382,0.0097,0.0631,0.0075,0.0075,0.0204,-0.0005,-0.45,0.99,0.01,0,4.080,0.114,0.028,0.427,0.021,-0.008,0.999,0.000,0.000,0.000,0.0090,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1750,1.2400,2.6890,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11433,0.0069,0.0627,0.0082,-0.0067,0.0120,0.0028,-0.13,1.09,0.01,0,4.075,0.201,0.191,0.195,0.018,-0.008,0.998,0.000,0.000,0.000,0.0080,2,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1750,1.2400,2.6890,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11484,0.0063,0.0549,0.0082,-0.0081,-0.0297,0.0019,-0.02,1.07,0.01,0,4.080,-0.099,0.078,0.052,0.018,-0.007,1.002,0.000,0.000,0.000,0.0110,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1720,1.2390,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11535,0.0057,0.0563,0.0096,-0.0101,-0.0172,0.0088,0.17,1.07,0.01,0,4.070,-0.256,0.150,0.089,0.019,-0.008,1.001,0.000,0.000,0.000,0.0080,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1720,1.2390,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11586,0.0048,0.0523,0.0095,-0.0118,-0.0297,0.0062,-0.10,1.08,0.02,0,4.086,-0.018,0.183,0.156,0.020,-0.007,1.000,0.000,0.000,0.000,0.0110,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0680,1.1770,1.2430,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11637,0.0038,0.0610,0.0105,-0.0137,0.0207,0.0093,-0.50,1.09,0.02,0,4.070,0.135,-0.024,-0.187,0.019,-0.007,0.998,0.000,0.000,0.000,0.0060,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0680,1.1770,1.2430,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11688,0.0040,0.0617,0.0089,-0.0085,0.0194,-0.0020,-0.52,1.05,0.02,0,4.080,0.111,-0.020,0.112,0.018,-0.009,0.999,0.000,0.000,0.000,0.0060,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0650,1.1750,1.2410,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11739,0.0043,0.0615,0.0076,-0.0043,0.0135,-0.0083,-0.42,1.02,0.02,0,4.075,-0.010,-0.029,0.191,0.020,-0.008,0.998,0.000,0.000,0.000,0.0090,4,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0650,1.1750,1.2410,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11790,0.0049,0.0603,0.0080,0.0014,0.0043,-0.0052,-0.47,1.05,0.02,0,4.080,-0.214,0.118,0.012,0.019,-0.007,0.999,0.000,0.000,0.000,0.0110,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1740,1.2420,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11841,0.0036,0.0607,0.0091,-0.0043,0.0046,0.0014,-0.37,1.00,0.01,0,4.070,-0.055,-0.006,-0.150,0.020,-0.010,0.997,0.000,0.000,0.000,0.0090,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1740,1.2420,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11892,0.0043,0.0616,0.0091,0.0006,0.0077,0.0000,-0.39,0.98,0.01,0,4.086,-0.001,-0.020,-0.020,0.019,-0.010,0.999,0.000,0.000,0.000,0.0080,6,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0680,1.1760,1.2410,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11943,0.0047,0.0591,0.0087,0.0037,-0.0082,-0.0020,-0.44,0.95,0.01,0,4.070,-0.089,-0.291,-0.112,0.019,-0.010,0.998,0.000,0.000,0.000,0.0090,21,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0680,1.1760,1.2410,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
11994,0.0040,0.0587,0.0089,0.0006,-0.0107,-0.0010,-0.29,0.97,0.01,0,4.080,0.141,0.181,-0.206,0.020,-0.009,0.998,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0670,1.1740,1.2410,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12045,0.0043,0.0539,0.0085,0.0020,-0.0317,-0.0033,-0.11,0.98,0.01,0,4.075,-0.005,-0.071,0.040,0.019,-0.008,1.000,0.000,0.000,0.000,0.0090,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0670,1.1740,1.2410,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12096,0.0050,0.0514,0.0086,0.0062,-0.0384,-0.0020,-0.04,0.95,0.01,0,4.080,0.267,0.034,-0.167,0.019,-0.006,0.999,0.000,0.000,0.000,0.0070,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0670,1.1720,1.2430,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12147,0.0043,0.0536,0.0080,0.0022,-0.0201,-0.0045,-0.26,0.97,0.01,0,4.070,0.060,0.163,-0.166,0.017,-0.006,0.998,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0670,1.1720,1.2430,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12199,0.0031,0.0603,0.0074,-0.0038,0.0189,-0.0073,-0.61,1.06,0.01,0,4.080,0.123,0.126,0.126,0.020,-0.007,1.001,0.000,0.000,0.000,0.0060,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0650,1.1690,1.2390,2.6940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12249,0.0019,0.0610,0.0065,-0.0080,0.0188,-0.0102,-0.56,1.03,0.01,0,4.070,-0.088,0.247,-0.093,0.019,-0.009,0.999,0.000,0.000,0.000,0.0080,-6,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0650,1.1690,1.2390,2.6940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12300,0.0055,0.0583,0.0070,0.0125,0.0011,-0.0057,-0.43,0.94,0.01,0,4.080,-0.303,-0.115,0.247,0.019,-0.006,0.998,0.000,0.000,0.000,0.0080,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.0680,1.1730,1.2410,2.6890,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12351,0.0029,0.0631,0.0073,0.0001,0.0236,-0.0037,-0.60,1.01,0.01,0,4.070,-0.108,0.277,0.308,0.020,-0.005,1.001,0.000,0.000,0.000,0.0080,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.0680,1.1730,1.2410,2.6890,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12402,0.0011,0.0635,0.0075,-0.0075,0.0206,-0.0016,-0.50,1.01,0.01,0,4.080,0.171,-0.012,-0.318,0.018,-0.008,0.999,0.000,0.000,0.000,0.0090,-1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1760,1.2420,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12453,0.0022,0.0623,0.0081,-0.0005,0.0108,0.0021,-0.48,0.99,0.01,0,4.070,0.234,0.018,-0.071,0.018,-0.008,0.999,0.000,0.000,0.000,0.0090,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1760,1.2420,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12504,0.0016,0.0628,0.0086,-0.0030,0.0091,0.0042,-0.46,0.98,0.01,0,4.086,-0.085,-0.047,0.208,0.018,-0.008,1.002,0.000,0.000,0.000,0.0100,5,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0670,1.1790,1.2410,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12555,0.0018,0.0644,0.0094,-0.0008,0.0148,0.0071,-0.48,0.99,0.01,0,4.070,-0.308,0.128,0.104,0.022,-0.007,0.999,0.000,0.000,0.000,0.0090,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0670,1.1790,1.2410,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12606,0.0011,0.0645,0.0094,-0.0031,0.0124,0.0056,-0.41,0.97,0.01,0,4.080,-0.193,0.077,0.068,0.020,-0.008,0.998,0.000,0.000,0.000,0.0090,1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0680,1.1720,1.2440,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12657,0.0018,0.0632,0.0094,0.0012,0.0033,0.0040,-0.42,0.98,0.01,0,4.070,0.141,-0.180,-0.194,0.020,-0.008,0.998,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0680,1.1720,1.2440,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12708,0.0015,0.0620,0.0085,0.0007,-0.0052,-0.0021,-0.41,1.00,0.01,0,4.080,-0.014,0.244,0.314,0.019,-0.007,0.999,0.000,0.000,0.000,0.0060,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0690,1.1780,1.2360,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12759,0.0029,0.0587,0.0074,0.0085,-0.0236,-0.0073,-0.03,0.95,0.01,0,4.070,0.052,-0.060,-0.216,0.019,-0.009,0.999,0.000,0.000,0.000,0.0070,-7,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0690,1.1780,1.2360,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12810,0.0025,0.0512,0.0068,0.0062,-0.0575,-0.0088,-0.03,0.97,0.01,0,4.086,-0.187,-0.017,0.020,0.020,-0.010,1.001,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0730,0.0660,1.1720,1.2450,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12862,0.0022,0.0529,0.0068,0.0055,-0.0409,-0.0067,-0.22,0.97,0.01,0,4.070,-0.006,-0.046,0.305,0.019,-0.006,1.000,0.000,0.000,0.000,0.0060,4,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0730,0.0660,1.1720,1.2450,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12912,0.0018,0.0551,0.0064,0.0029,-0.0234,-0.0067,-0.27,0.99,0.01,0,4.080,0.080,0.208,0.105,0.017,-0.008,1.001,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0680,1.1720,1.2380,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
12964,0.0021,0.0534,0.0069,0.0037,-0.0279,-0.0026,-0.23,0.99,0.01,0,4.075,0.276,-0.151,0.010,0.021,-0.008,0.999,0.000,0.000,0.000,0.0090,4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0680,1.1720,1.2380,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13014,0.0019,0.0512,0.0077,0.0030,-0.0349,0.0027,-0.34,1.02,0.01,0,4.080,-0.067,-0.014,0.135,0.019,-0.007,0.997,0.000,0.000,0.000,0.0050,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0660,1.1730,1.2430,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13065,0.0008,0.0535,0.0068,-0.0024,-0.0177,-0.0029,-0.36,1.03,0.01,0,4.070,-0.118,-0.130,-0.143,0.019,-0.005,1.000,0.000,0.000,0.000,0.0070,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0660,1.1730,1.2430,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13116,0.0006,0.0544,0.0068,-0.0026,-0.0106,-0.0019,-0.38,1.01,0.00,0,4.080,-0.226,0.032,0.033,0.019,-0.006,0.999,0.000,0.000,0.000,0.0050,1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0650,1.1700,1.2450,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13167,-0.0003,0.0626,0.0060,-0.0058,0.0358,-0.0060,-0.77,1.05,0.00,0,4.070,-0.015,-0.084,0.166,0.020,-0.009,0.998,0.000,0.000,0.000,0.0090,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0650,1.1700,1.2450,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13218,-0.0008,0.0626,0.0072,-0.0068,0.0292,0.0013,-0.69,1.04,0.01,0,4.080,0.088,0.111,-0.266,0.019,-0.010,0.997,0.000,0.000,0.000,0.0100,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.0720,1.1780,1.2450,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13269,-0.0014,0.0630,0.0084,-0.0071,0.0251,0.0065,-0.64,1.04,0.01,0,4.070,0.112,-0.034,-0.102,0.019,-0.007,0.998,0.000,0.000,0.000,0.0090,-8,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.0720,1.1780,1.2450,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13321,0.0005,0.0620,0.0089,0.0043,0.0136,0.0074,-0.53,1.00,0.00,0,4.080,-0.195,0.444,0.335,0.018,-0.009,0.997,0.000,0.000,0.000,0.0110,-1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0650,1.1690,1.2400,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13372,-0.0009,0.0636,0.0101,-0.0023,0.0180,0.0106,-0.53,0.97,0.01,0,4.070,0.086,-0.278,0.238,0.018,-0.007,1.000,0.000,0.000,0.000,0.0080,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0650,1.1690,1.2400,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13424,-0.0009,0.0630,0.0095,-0.0009,0.0116,0.0042,-0.53,0.99,0.01,0,4.080,-0.275,-0.045,-0.179,0.018,-0.011,0.997,0.000,0.000,0.000,0.0070,-3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0680,1.1740,1.2400,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13475,-0.0009,0.0638,0.0085,0.0004,0.0118,-0.0025,-0.50,1.00,0.01,0,4.070,-0.126,0.148,0.466,0.018,-0.011,0.999,0.000,0.000,0.000,0.0080,-13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0680,1.1740,1.2400,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13526,-0.0007,0.0520,0.0080,0.0019,-0.0520,-0.0047,-0.00,0.97,0.01,0,4.080,-0.109,0.052,-0.011,0.019,-0.009,0.998,0.000,0.000,0.000,0.0080,-14,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0660,1.1790,1.2390,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13577,-0.0009,0.0521,0.0081,0.0009,-0.0425,-0.0033,-0.14,0.97,0.01,0,4.070,0.386,0.094,-0.319,0.017,-0.009,1.000,0.000,0.000,0.000,0.0080,-2,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0700,0.0660,1.1790,1.2390,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
