time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy
20199,-1.3403,-1.5671,0.3105,-0.1334,-0.0674,0.0108,0.03,0.02,-2.02,0,3.552,5.491,4.327,-1.992,0.009,-0.016,0.000,0.000,0.000,0.000,0.3100,-21,0
20250,-1.3486,-1.5810,0.3091,-0.1378,-0.0952,0.0031,0.30,-0.11,-2.11,0,3.552,-4.781,2.338,-1.381,0.009,-0.007,0.000,0.000,0.000,0.000,0.3070,0,2
20301,-1.3514,-1.5685,0.3094,-0.1274,-0.0594,0.0031,0.24,-0.26,-2.17,0,3.547,7.520,-1.587,-2.113,0.010,-0.013,0.000,0.000,0.000,0.000,0.3120,-3,0
20353,-1.3572,-1.5685,0.3098,-0.1241,-0.0548,0.0068,0.38,-0.25,-2.24,0,3.558,8.776,-2.610,-1.226,0.006,-0.012,0.000,0.000,0.000,0.000,0.3090,0,1
20404,-1.3627,-1.5715,0.3102,-0.1212,-0.0598,0.0078,0.80,-0.16,-2.29,0,3.552,-3.204,4.160,-1.376,0.005,-0.013,0.000,0.000,0.000,0.000,0.3060,-3,0
20454,-1.3694,-1.5840,0.3082,-0.1220,-0.0906,-0.0049,0.96,-0.25,-2.37,0,3.547,-0.727,2.715,-1.762,0.007,-0.013,0.000,0.000,0.000,0.000,0.3070,0,0
20505,-1.3755,-1.5874,0.3080,-0.1204,-0.0966,-0.0047,0.96,-0.29,-2.47,0,3.547,-3.290,3.134,-1.627,0.007,-0.008,0.000,0.000,0.000,0.000,0.3030,1,2
20557,-1.3830,-1.5896,0.3054,-0.1220,-0.0981,-0.0149,0.73,-0.32,-2.55,0,3.552,-4.224,-1.496,-1.849,0.003,-0.010,0.000,0.000,0.000,0.000,0.3050,0,0
20608,-1.3903,-1.5952,0.3047,-0.1225,-0.1053,-0.0117,0.46,-0.39,-2.65,0,3.542,-6.324,4.139,-1.977,0.006,-0.010,0.000,0.000,0.000,0.000,0.3040,0,0
20658,-1.3978,-1.6006,0.3042,-0.1230,-0.1101,-0.0082,0.42,-0.51,-2.75,0,3.547,-4.375,-0.435,-2.556,0.007,-0.013,0.000,0.000,0.000,0.000,0.3040,0,0
20710,-1.4038,-1.6058,0.3039,-0.1182,-0.1124,-0.0033,0.26,-0.61,-2.90,0,3.542,-4.188,3.478,-1.702,0.006,-0.011,0.000,0.000,0.000,0.000,0.3050,0,1
20761,-1.4116,-1.6148,0.3044,-0.1176,-0.1230,0.0038,0.19,-0.71,-3.04,0,3.547,-3.908,-0.109,-1.672,0.006,-0.009,0.000,0.000,0.000,0.000,0.3030,0,1
20812,-1.4155,-1.6175,0.3047,-0.1075,-0.1171,0.0089,0.09,-0.71,-3.18,0,3.547,0.849,-0.146,-3.224,0.008,-0.013,0.000,0.000,0.000,0.000,0.3050,0,0
20863,-1.4195,-1.6260,0.3045,-0.1022,-0.1268,0.0093,0.14,-0.71,-3.29,0,3.552,-2.932,-1.887,-1.814,0.006,-0.011,0.000,0.000,0.000,0.000,0.3070,1,0
20913,-1.4267,-1.6374,0.3050,-0.1014,-0.1400,0.0120,-0.00,-0.63,-3.34,0,3.547,-1.312,-2.727,-1.383,0.004,-0.011,0.000,0.000,0.000,0.000,0.3070,0,1
20964,-1.4287,-1.6413,0.3068,-0.0896,-0.1338,0.0192,-0.11,-0.56,-3.41,0,3.552,-3.729,-2.863,0.375,0.005,-0.010,0.000,0.000,0.000,0.000,0.3050,4,2
21015,-1.4351,-1.6527,0.3078,-0.0895,-0.1443,0.0204,-0.08,-0.44,-3.39,0,3.547,-2.554,1.298,-0.253,0.007,-0.014,0.000,0.000,0.000,0.000,0.3060,1,1
21066,-1.4405,-1.6616,0.3067,-0.0877,-0.1473,0.0113,-0.16,-0.48,-3.42,0,3.552,-3.912,1.861,0.382,0.008,-0.011,0.000,0.000,0.000,0.000,0.3070,0,0
21117,-1.4454,-1.6714,0.3073,-0.0850,-0.1523,0.0114,-0.22,-0.51,-3.40,0,3.547,-1.882,-0.525,0.260,0.006,-0.008,0.000,0.000,0.000,0.000,0.3060,0,0
21168,-1.4482,-1.6753,0.3070,-0.0774,-0.1426,0.0076,-0.36,-0.50,-3.37,0,3.552,3.712,-1.985,0.071,0.006,-0.009,0.000,0.000,0.000,0.000,0.3080,10,3
21220,-1.4497,-1.6801,0.3074,-0.0678,-0.1345,0.0089,-0.34,-0.47,-3.30,0,3.542,0.369,0.329,1.328,0.005,-0.009,0.000,0.000,0.000,0.000,0.3060,1,0
21270,-1.4549,-1.6929,0.3073,-0.0676,-0.1441,0.0061,-0.29,-0.47,-3.28,0,3.547,-0.409,-0.560,0.629,0.005,-0.015,0.000,0.000,0.000,0.000,0.3060,0,0
21321,-1.4559,-1.6974,0.3076,-0.0585,-0.1362,0.0066,-0.35,-0.46,-3.27,0,3.542,1.146,-2.060,1.512,0.007,-0.012,0.000,0.000,0.000,0.000,0.3060,5,1
21372,-1.4566,-1.7017,0.3067,-0.0500,-0.1285,0.0020,-0.27,-0.35,-3.20,0,3.547,4.646,2.891,1.979,0.007,-0.015,0.000,0.000,0.000,0.000,0.3090,1,0
21423,-1.4593,-1.7115,0.3068,-0.0473,-0.1332,0.0038,-0.09,-0.37,-3.13,0,3.547,3.374,1.112,1.129,0.008,-0.016,0.000,0.000,0.000,0.000,0.3090,0,0
21475,-1.4623,-1.7174,0.3085,-0.0459,-0.1310,0.0119,0.03,-0.38,-3.05,0,3.552,-2.728,0.080,1.690,-0.000,-0.011,0.000,0.000,0.000,0.000,0.3080,0,0
21525,-1.4630,-1.7215,0.3091,-0.0396,-0.1264,0.0126,-0.01,-0.38,-2.97,0,3.542,0.648,1.254,0.921,0.004,-0.016,0.000,0.000,0.000,0.000,0.3080,0,0
21576,-1.4630,-1.7251,0.3087,-0.0325,-0.1213,0.0078,0.02,-0.42,-2.91,0,3.552,5.236,-1.910,1.304,0.003,-0.011,0.000,0.000,0.000,0.000,0.3060,5,1
21627,-1.4625,-1.7304,0.3091,-0.0248,-0.1202,0.0074,0.25,-0.42,-2.84,0,3.542,2.512,-1.892,1.534,0.004,-0.011,0.000,0.000,0.000,0.000,0.3060,1,0
21678,-1.4670,-1.7412,0.3071,-0.0277,-0.1313,-0.0048,0.32,-0.33,-2.76,0,3.547,-0.473,0.709,2.272,0.005,-0.009,0.000,0.000,0.000,0.000,0.3060,0,0
21729,-1.4657,-1.7424,0.3068,-0.0199,-0.1238,-0.0054,0.27,-0.42,-2.65,0,3.542,3.641,1.448,2.674,0.006,-0.011,0.000,0.000,0.000,0.000,0.3080,1,0
21780,-1.4648,-1.7478,0.3069,-0.0128,-0.1247,-0.0025,0.42,-0.48,-2.52,0,3.552,3.701,-3.074,1.247,0.002,-0.011,0.000,0.000,0.000,0.000,0.3100,0,0
21831,-1.4659,-1.7570,0.3068,-0.0100,-0.1342,-0.0020,0.59,-0.39,-2.44,0,3.547,-0.217,-0.342,1.297,0.004,-0.015,0.000,0.000,0.000,0.000,0.3060,0,-1
21883,-1.4664,-1.7665,0.3074,-0.0069,-0.1441,0.0003,0.48,-0.44,-2.38,0,3.552,-1.959,0.848,1.135,0.005,-0.007,0.000,0.000,0.000,0.000,0.3050,1,0
21933,-1.4660,-1.7769,0.3074,-0.0023,-0.1548,-0.0005,0.41,-0.53,-2.31,0,3.542,-0.614,-1.159,1.811,0.003,-0.012,0.000,0.000,0.000,0.000,0.3070,1,0
21985,-1.4652,-1.7748,0.3065,0.0039,-0.1399,-0.0045,0.31,-0.50,-2.19,0,3.547,-0.243,-0.276,3.548,0.005,-0.007,0.000,0.000,0.000,0.000,0.3030,1,-1
22035,-1.4685,-1.7868,0.3062,0.0016,-0.1516,-0.0049,0.27,-0.49,-2.03,0,3.542,0.796,0.255,3.015,0.004,-0.013,0.000,0.000,0.000,0.000,0.3070,9,2
22086,-1.4650,-1.7884,0.3054,0.0122,-0.1425,-0.0057,0.27,-0.57,-1.88,0,3.547,-7.795,3.170,4.399,0.004,-0.013,0.000,0.000,0.000,0.000,0.3060,1,0
22137,-1.4661,-1.7967,0.3052,0.0139,-0.1455,-0.0044,-0.02,-0.66,-1.70,0,3.537,1.839,-3.002,3.705,0.004,-0.010,0.000,0.000,0.000,0.000,0.3070,0,-1
22189,-1.4690,-1.8055,0.3061,0.0125,-0.1483,0.0028,-0.13,-0.66,-1.51,0,3.547,0.366,-0.241,3.502,0.002,-0.010,0.000,0.000,0.000,0.000,0.3010,0,0
22239,-1.4633,-1.8061,0.3063,0.0278,-0.1343,0.0045,-0.12,-0.67,-1.36,0,3.537,1.519,0.043,2.693,0.004,-0.010,0.000,0.000,0.000,0.000,0.3000,10,2
22290,-1.4593,-1.8059,0.3021,0.0384,-0.1201,-0.0157,-0.05,-0.65,-1.21,0,3.542,2.681,-0.951,2.983,-0.004,-0.005,0.000,0.000,0.000,0.000,0.2990,0,-1
22341,-1.4611,-1.8177,0.3014,0.0369,-0.1301,-0.0140,-0.04,-0.57,-1.06,0,3.537,1.346,-1.091,3.436,0.003,-0.010,0.000,0.000,0.000,0.000,0.2990,1,-1
22392,-1.4567,-1.8171,0.2993,0.0469,-0.1157,-0.0179,-0.03,-0.59,-0.90,0,3.542,5.014,-1.701,3.331,0.002,-0.009,0.000,0.000,0.000,0.000,0.2960,3,0
22444,-1.4561,-1.8267,0.2985,0.0479,-0.1240,-0.0146,0.19,-0.52,-0.70,0,3.537,1.501,-3.437,3.616,0.007,-0.008,0.000,0.000,0.000,0.000,0.2970,0,-1
22496,-1.4525,-1.8293,0.2967,0.0549,-0.1180,-0.0156,0.14,-0.45,-0.51,0,3.537,-1.612,-3.036,3.397,0.003,-0.007,0.000,0.000,0.000,0.000,0.2970,4,0
22548,-1.4507,-1.8352,0.2961,0.0564,-0.1199,-0.0111,-0.00,-0.26,-0.30,0,3.537,5.278,1.863,4.733,0.003,-0.009,0.000,0.000,0.000,0.000,0.2970,0,-1
22598,-1.4470,-1.8377,0.2965,0.0606,-0.1119,-0.0011,0.01,-0.25,-0.05,0,3.542,6.716,4.966,5.716,0.005,-0.012,0.000,0.000,0.000,0.000,0.2960,4,2
22649,-1.4429,-1.8387,0.2966,0.0653,-0.1019,0.0041,0.28,-0.44,0.24,0,3.537,1.007,-0.049,5.463,0.005,-0.009,0.000,0.000,0.000,0.000,0.2920,1,-1
22700,-1.4437,-1.8485,0.2946,0.0600,-0.1143,-0.0048,0.34,-0.46,0.51,0,3.542,0.508,-1.733,3.199,0.002,-0.009,0.000,0.000,0.000,0.000,0.2950,2,-1
22751,-1.4397,-1.8478,0.2945,0.0660,-0.1023,-0.0032,0.20,-0.42,0.72,0,3.537,-3.110,2.782,3.584,0.004,-0.005,0.000,0.000,0.000,0.000,0.2910,4,1
22803,-1.4371,-1.8553,0.2931,0.0679,-0.1094,-0.0083,0.13,-0.49,0.91,0,3.542,1.511,-1.552,2.016,0.002,-0.012,0.000,0.000,0.000,0.000,0.2910,9,1
22853,-1.4346,-1.8585,0.2928,0.0700,-0.1048,-0.0053,0.20,-0.44,1.04,0,3.531,-3.560,-1.484,1.503,0.001,-0.006,0.000,0.000,0.000,0.000,0.2920,0,-2
22904,-1.4338,-1.8667,0.2918,0.0676,-0.1120,-0.0042,0.02,-0.42,1.14,0,3.537,-5.153,2.279,1.235,0.005,-0.007,0.000,0.000,0.000,0.000,0.2970,1,0
22955,-1.4324,-1.8744,0.2917,0.0661,-0.1169,0.0009,-0.20,-0.44,1.20,0,3.537,-3.498,3.021,0.991,0.004,0.003,0.000,0.000,0.000,0.000,0.2940,2,1
23006,-1.4306,-1.8821,0.2944,0.0657,-0.1205,0.0153,-0.27,-0.62,1.23,0,3.542,2.270,3.730,0.018,0.001,-0.005,0.000,0.000,0.000,0.000,0.2930,8,3
23057,-1.4266,-1.8848,0.2952,0.0724,-0.1097,0.0175,-0.33,-0.81,1.25,0,3.531,-3.208,0.870,0.057,0.004,-0.006,0.000,0.000,0.000,0.000,0.2970,0,-2
23108,-1.4263,-1.8925,0.2958,0.0707,-0.1118,0.0183,-0.55,-0.90,1.25,0,3.542,-2.784,-0.274,-0.522,0.003,-0.006,0.000,0.000,0.000,0.000,0.2950,0,-1
23159,-1.4242,-1.9003,0.2967,0.0737,-0.1139,0.0185,-0.58,-0.83,1.24,0,3.537,-1.970,-0.168,-1.059,0.000,-0.003,0.000,0.000,0.000,0.000,0.2950,4,-1
23210,-1.4193,-1.9009,0.2960,0.0837,-0.0955,0.0100,-0.70,-0.85,1.18,0,3.542,-2.067,0.197,-0.927,0.004,-0.007,0.000,0.000,0.000,0.000,0.2930,1,-1
23261,-1.4162,-1.9095,0.2965,0.0875,-0.0998,0.0093,-0.65,-0.91,1.11,0,3.531,-1.330,-0.501,-2.095,0.006,-0.004,0.000,0.000,0.000,0.000,0.2950,1,-4
23312,-1.4105,-1.9110,0.2951,0.0983,-0.0851,0.0019,-0.69,-0.86,1.03,0,3.537,-4.360,-3.480,-2.876,0.000,-0.004,0.000,0.000,0.000,0.000,0.2940,0,-2
23363,-1.4053,-1.9142,0.2952,0.1053,-0.0768,0.0038,-0.78,-0.61,0.90,0,3.526,-0.681,-4.203,-4.340,0.000,-0.008,0.000,0.000,0.000,0.000,0.2960,1,-2
23414,-1.3998,-1.9160,0.2953,0.1102,-0.0651,0.0069,-0.89,-0.36,0.71,0,3.537,2.055,-2.388,-3.530,-0.001,-0.006,0.000,0.000,0.000,0.000,0.2950,0,-3
23465,-1.3941,-1.9179,0.2958,0.1135,-0.0542,0.0116,-0.76,-0.19,0.50,0,3.531,4.177,-2.675,-5.563,0.002,-0.007,0.000,0.000,0.000,0.000,0.2930,-3,-3
23517,-1.3878,-1.9195,0.2948,0.1161,-0.0450,0.0082,-0.55,-0.06,0.22,0,3.537,3.129,0.786,-8.266,0.003,-0.008,0.000,0.000,0.000,0.000,0.2920,-3,-3
23567,-1.3806,-1.9194,0.2953,0.1206,-0.0345,0.0121,-0.45,-0.11,-0.15,0,3.526,7.461,-1.307,-8.920,0.004,-0.005,0.000,0.000,0.000,0.000,0.2910,0,-2
23618,-1.3745,-1.9172,0.2929,0.1216,-0.0208,0.0027,-0.10,-0.09,-0.59,0,3.537,4.676,-0.452,-9.784,-0.003,-0.008,0.000,0.000,0.000,0.000,0.2930,-2,0
23669,-1.3681,-1.9178,0.2932,0.1232,-0.0188,0.0093,0.14,-0.05,-1.08,0,3.526,2.318,1.356,-11.400,-0.000,-0.001,0.000,0.000,0.000,0.000,0.2940,0,-3
23720,-1.3619,-1.9168,0.2938,0.1238,-0.0151,0.0164,0.23,-0.10,-1.61,0,3.537,7.106,2.805,-11.967,-0.001,-0.004,0.000,0.000,0.000,0.000,0.2970,-3,-2
23771,-1.3572,-1.9206,0.2948,0.1207,-0.0262,0.0229,0.56,-0.18,-2.20,0,3.531,-2.600,-1.453,-10.967,0.000,-0.011,0.000,0.000,0.000,0.000,0.3000,0,-2
23822,-1.3519,-1.9188,0.2985,0.1199,-0.0226,0.0400,0.50,-0.20,-2.75,0,3.542,3.536,3.194,-9.977,0.003,-0.002,0.000,0.000,0.000,0.000,0.2960,-3,-3
23873,-1.3471,-1.9209,0.3007,0.1181,-0.0299,0.0443,0.65,-0.29,-3.26,0,3.531,-1.244,5.432,-8.801,0.004,-0.011,0.000,0.000,0.000,0.000,0.2990,0,-3
23924,-1.3413,-1.9189,0.3000,0.1198,-0.0261,0.0320,0.64,-0.54,-3.73,0,3.537,0.366,0.032,-7.100,0.001,-0.005,0.000,0.000,0.000,0.000,0.3040,3,-2
23975,-1.3365,-1.9213,0.3016,0.1205,-0.0341,0.0338,0.58,-0.57,-4.12,0,3.531,0.298,0.279,-5.516,-0.001,-0.006,0.000,0.000,0.000,0.000,0.3020,1,-1
24026,-1.3299,-1.9241,0.3037,0.1258,-0.0420,0.0353,0.60,-0.53,-4.44,0,3.542,-0.131,3.232,-4.688,0.001,-0.010,0.000,0.000,0.000,0.000,0.3030,1,-1
24077,-1.3247,-1.9253,0.3055,0.1272,-0.0447,0.0347,0.56,-0.72,-4.67,0,3.537,-1.026,0.308,-2.382,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3060,2,-1
24128,-1.3188,-1.9279,0.3060,0.1316,-0.0502,0.0287,0.44,-0.76,-4.79,0,3.542,-6.209,-2.609,1.145,-0.001,-0.005,0.000,0.000,0.000,0.000,0.3060,0,0
24179,-1.3118,-1.9299,0.3074,0.1384,-0.0526,0.0274,0.21,-0.67,-4.79,0,3.531,0.832,0.504,0.850,-0.000,-0.008,0.000,0.000,0.000,0.000,0.3110,0,-3
24230,-1.3056,-1.9324,0.3093,0.1418,-0.0535,0.0294,-0.03,-0.63,-4.71,0,3.542,0.831,0.053,1.143,-0.004,-0.005,0.000,0.000,0.000,0.000,0.3150,0,-3
24281,-1.2990,-1.9350,0.3108,0.1451,-0.0534,0.0273,-0.15,-0.53,-4.60,0,3.537,-2.492,-1.743,2.669,0.001,-0.010,0.000,0.000,0.000,0.000,0.3140,1,0
24332,-1.2916,-1.9360,0.3144,0.1495,-0.0481,0.0333,-0.31,-0.40,-4.46,0,3.542,-1.783,-4.004,2.423,-0.001,-0.011,0.000,0.000,0.000,0.000,0.3170,0,-3
24383,-1.2856,-1.9398,0.3159,0.1491,-0.0493,0.0285,-0.43,-0.23,-4.33,0,3.537,-0.814,-1.778,1.610,-0.004,-0.008,0.000,0.000,0.000,0.000,0.3170,2,-2
24434,-1.2782,-1.9409,0.3175,0.1508,-0.0424,0.0227,-0.57,-0.18,-4.21,0,3.542,-4.400,-1.634,3.644,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3150,0,-5
24485,-1.2714,-1.9438,0.3185,0.1504,-0.0395,0.0162,-0.70,-0.09,-4.08,0,3.537,0.205,-2.511,1.503,-0.000,-0.011,0.000,0.000,0.000,0.000,0.3100,-1,-1
24536,-1.2617,-1.9467,0.3142,0.1566,-0.0362,-0.0137,-0.75,0.02,-3.95,0,3.537,-4.879,-1.235,2.133,-0.003,-0.009,0.000,0.000,0.000,0.000,0.3090,0,-2
24587,-1.2550,-1.9465,0.3134,0.1539,-0.0253,-0.0183,-0.89,0.13,-3.83,0,3.526,2.695,-1.990,1.198,-0.005,-0.008,0.000,0.000,0.000,0.000,0.3060,0,-1
24638,-1.2474,-1.9478,0.3082,0.1530,-0.0182,-0.0380,-0.85,0.21,-3.75,0,3.531,4.572,2.790,0.154,-0.005,-0.006,0.000,0.000,0.000,0.000,0.3040,-2,-1
24689,-1.2389,-1.9488,0.3064,0.1542,-0.0117,-0.0345,-0.80,0.17,-3.71,0,3.526,1.577,0.526,0.930,-0.004,-0.007,0.000,0.000,0.000,0.000,0.3060,0,-6
24740,-1.2336,-1.9476,0.3044,0.1476,-0.0009,-0.0299,-0.79,0.12,-3.61,0,3.531,-2.529,-0.980,1.894,-0.007,-0.013,0.000,0.000,0.000,0.000,0.3090,0,-3
24791,-1.2234,-1.9470,0.3031,0.1533,0.0071,-0.0228,-0.73,0.14,-3.53,0,3.526,-2.727,0.035,0.946,-0.005,-0.009,0.000,0.000,0.000,0.000,0.3060,0,0
24842,-1.2142,-1.9454,0.3056,0.1559,0.0162,-0.0017,-0.74,0.17,-3.47,0,3.537,6.325,-1.880,-0.514,-0.003,-0.011,0.000,0.000,0.000,0.000,0.3050,0,-3
24894,-1.2079,-1.9439,0.3056,0.1513,0.0239,0.0042,-0.64,0.25,-3.46,0,3.526,7.952,-2.612,-1.049,-0.001,-0.006,0.000,0.000,0.000,0.000,0.3030,-2,-2
24944,-1.2020,-1.9433,0.3046,0.1451,0.0271,0.0015,-0.34,0.28,-3.48,0,3.537,-5.167,2.466,-1.431,-0.003,-0.007,0.000,0.000,0.000,0.000,0.3050,-1,0
24996,-1.1948,-1.9427,0.3047,0.1429,0.0280,0.0031,-0.35,0.27,-3.55,0,3.531,4.785,0.471,-2.933,0.000,-0.009,0.000,0.000,0.000,0.000,0.3010,0,-5
25046,-1.1918,-1.9410,0.3034,0.1313,0.0323,-0.0021,-0.40,0.26,-3.64,0,3.531,0.623,3.985,-2.549,-0.005,-0.010,0.000,0.000,0.000,0.000,0.3010,-1,0
25097,-1.1849,-1.9400,0.3033,0.1303,0.0343,-0.0004,-0.30,0.14,-3.76,0,3.526,3.802,3.470,-3.376,-0.001,-0.007,0.000,0.000,0.000,0.000,0.3010,-2,-3
25148,-1.1811,-1.9396,0.3016,0.1233,0.0334,-0.0056,-0.22,0.02,-3.91,0,3.531,-3.548,3.193,-2.314,0.000,-0.009,0.000,0.000,0.000,0.000,0.3030,0,-1
25199,-1.1748,-1.9375,0.3014,0.1236,0.0363,-0.0019,-0.36,-0.10,-4.04,0,3.526,2.236,0.769,-2.226,0.002,-0.008,0.000,0.000,0.000,0.000,0.3000,0,-1
25250,-1.1696,-1.9368,0.3014,0.1227,0.0365,0.0018,-0.34,-0.17,-4.13,0,3.531,-2.965,0.778,-2.589,-0.003,-0.015,0.000,0.000,0.000,0.000,0.3010,-1,-1
25301,-1.1641,-1.9371,0.3016,0.1227,0.0341,0.0058,-0.27,-0.15,-4.27,0,3.526,4.337,0.984,-4.777,-0.003,-0.015,0.000,0.000,0.000,0.000,0.3040,0,0
25352,-1.1567,-1.9351,0.3027,0.1274,0.0369,0.0132,-0.28,-0.26,-4.43,0,3.531,-1.239,-0.994,-3.245,-0.001,-0.010,0.000,0.000,0.000,0.000,0.3040,0,-2
25404,-1.1508,-1.9341,0.3034,0.1283,0.0370,0.0163,-0.35,-0.26,-4.60,0,3.526,-1.484,-0.880,-2.306,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3030,0,-2
25454,-1.1448,-1.9331,0.3040,0.1294,0.0379,0.0158,-0.38,-0.18,-4.73,0,3.531,-1.240,1.926,0.530,-0.006,-0.012,0.000,0.000,0.000,0.000,0.3030,0,0
25505,-1.1373,-1.9333,0.3046,0.1366,0.0359,0.0158,-0.34,-0.29,-4.77,0,3.526,-4.051,-3.926,3.114,-0.004,-0.013,0.000,0.000,0.000,0.000,0.3020,-1,-2
25556,-1.1309,-1.9321,0.3035,0.1379,0.0373,0.0054,-0.50,-0.09,-4.66,0,3.531,1.281,-0.438,4.352,-0.002,-0.014,0.000,0.000,0.000,0.000,0.3020,0,0
25607,-1.1249,-1.9311,0.3038,0.1369,0.0388,0.0056,-0.38,-0.01,-4.46,0,3.526,-8.775,-4.462,7.812,0.001,-0.009,0.000,0.000,0.000,0.000,0.2990,1,-2
25658,-1.1175,-1.9312,0.3015,0.1385,0.0371,-0.0076,-0.58,0.09,-4.09,0,3.531,-4.880,-4.317,8.811,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3010,0,-4
25709,-1.1136,-1.9305,0.3011,0.1307,0.0393,-0.0066,-0.83,0.34,-3.65,0,3.521,-2.080,-0.215,10.364,-0.005,-0.012,0.000,0.000,0.000,0.000,0.3030,0,0
25760,-1.1053,-1.9312,0.3017,0.1328,0.0398,-0.0005,-0.90,0.39,-3.14,0,3.531,-3.357,-2.076,10.838,-0.002,-0.017,0.000,0.000,0.000,0.000,0.2990,0,-3
25812,-1.1005,-1.9307,0.3017,0.1256,0.0435,0.0011,-0.89,0.54,-2.60,0,3.526,-5.472,0.652,9.275,-0.001,-0.017,0.000,0.000,0.000,0.000,0.2990,0,0
25863,-1.0958,-1.9300,0.2998,0.1174,0.0476,-0.0075,-1.15,0.57,-2.13,0,3.531,-1.084,3.252,8.441,0.000,-0.013,0.000,0.000,0.000,0.000,0.2990,0,0
25913,-1.0901,-1.9293,0.2995,0.1127,0.0530,-0.0066,-1.32,0.44,-1.71,0,3.521,0.455,0.869,8.254,0.002,-0.012,0.000,0.000,0.000,0.000,0.2980,-2,-2
25964,-1.0842,-1.9272,0.2986,0.1099,0.0624,-0.0088,-1.28,0.38,-1.32,0,3.526,-7.202,-5.736,6.452,-0.001,-0.012,0.000,0.000,0.000,0.000,0.2970,0,-1
26015,-1.0813,-1.9251,0.2982,0.1012,0.0703,-0.0079,-1.47,0.64,-1.01,0,3.521,-4.005,-2.265,3.024,0.001,-0.009,0.000,0.000,0.000,0.000,0.2970,0,-1
26066,-1.0775,-1.9229,0.2971,0.0933,0.0791,-0.0087,-1.68,0.81,-0.82,0,3.526,3.895,2.960,1.435,-0.005,-0.012,0.000,0.000,0.000,0.000,0.2960,0,-1
26117,-1.0758,-1.9202,0.2968,0.0802,0.0898,-0.0055,-1.57,0.71,-0.76,0,3.521,3.712,6.452,-0.856,0.002,-0.015,0.000,0.000,0.000,0.000,0.2970,-2,0
26168,-1.0739,-1.9165,0.2965,0.0697,0.1013,-0.0027,-1.45,0.43,-0.76,0,3.526,5.073,1.899,-0.761,-0.000,-0.015,0.000,0.000,0.000,0.000,0.2970,-3,-1
26219,-1.0734,-1.9112,0.2965,0.0597,0.1137,0.0005,-1.24,0.30,-0.78,0,3.521,5.447,5.914,-0.082,0.002,-0.016,0.000,0.000,0.000,0.000,0.2980,-2,0
26270,-1.0706,-1.9035,0.2973,0.0568,0.1286,0.0074,-1.12,0.12,-0.77,0,3.526,10.296,2.987,-1.368,-0.001,-0.018,0.000,0.000,0.000,0.000,0.3000,-2,0
26321,-1.0696,-1.8981,0.2978,0.0516,0.1353,0.0100,-0.73,-0.06,-0.82,0,3.521,0.104,0.996,-1.236,0.001,-0.014,0.000,0.000,0.000,0.000,0.2960,-3,0
26372,-1.0676,-1.8904,0.2980,0.0509,0.1435,0.0073,-0.67,-0.16,-0.89,0,3.526,4.218,-0.462,-1.816,-0.003,-0.013,0.000,0.000,0.000,0.000,0.2990,-1,0
26423,-1.0663,-1.8842,0.2984,0.0494,0.1465,0.0076,-0.48,-0.12,-0.99,0,3.521,3.802,0.072,-2.312,-0.004,-0.021,0.000,0.000,0.000,0.000,0.2990,-4,-1
26474,-1.0655,-1.8785,0.2991,0.0468,0.1470,0.0100,-0.24,-0.06,-1.11,0,3.526,6.270,0.239,-3.191,0.002,-0.016,0.000,0.000,0.000,0.000,0.2980,-2,0
26525,-1.0630,-1.8727,0.2996,0.0476,0.1454,0.0108,-0.05,-0.02,-1.28,0,3.521,-0.178,2.899,-2.262,0.002,-0.015,0.000,0.000,0.000,0.000,0.2970,0,-1
26576,-1.0624,-1.8674,0.2984,0.0440,0.1414,0.0036,-0.08,-0.17,-1.40,0,3.521,0.050,0.092,-2.010,0.001,-0.017,0.000,0.000,0.000,0.000,0.2980,-4,-2
26627,-1.0597,-1.8598,0.2986,0.0464,0.1434,0.0056,-0.13,-0.17,-1.52,0,3.521,1.647,-2.971,-2.767,0.003,-0.016,0.000,0.000,0.000,0.000,0.2970,-1,0
26678,-1.0555,-1.8505,0.2980,0.0522,0.1496,0.0045,-0.12,-0.08,-1.64,0,3.526,0.234,-2.844,-2.450,0.001,-0.019,0.000,0.000,0.000,0.000,0.2950,-3,0
26729,-1.0546,-1.8474,0.2983,0.0490,0.1403,0.0084,-0.14,-0.01,-1.76,0,3.516,-0.300,-0.629,-3.002,-0.001,-0.015,0.000,0.000,0.000,0.000,0.2980,-3,-1
26780,-1.0526,-1.8421,0.2975,0.0481,0.1367,0.0078,-0.18,0.08,-1.90,0,3.526,-4.257,-3.081,-0.977,0.002,-0.019,0.000,0.000,0.000,0.000,0.2980,0,0
26831,-1.0503,-1.8347,0.2980,0.0471,0.1396,0.0128,-0.31,0.26,-1.98,0,3.521,-0.050,-2.566,-0.475,0.001,-0.013,0.000,0.000,0.000,0.000,0.2990,-4,-2
