time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,motor_m1,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
14,0.0195,-0.3085,0.0074,-0.0000,0.0098,-0.0007,-0.56,-0.15,-18.04,0,0.000,-0.008,0.036,0.034,-0.002,-0.011,1.001,0.000,0.000,0.000
14,0.0194,-0.3088,0.0076,-0.0007,0.0070,0.0008,-0.60,-0.14,-18.02,0,0.000,-0.240,-0.181,0.277,-0.002,-0.010,1.000,0.000,0.000,0.000
14,0.0195,-0.3084,0.0076,0.0000,0.0086,0.0009,-0.52,-0.17,-18.00,0,0.000,-0.166,0.038,0.262,-0.003,-0.006,1.000,0.000,0.000,0.000
14,0.0196,-0.3082,0.0076,0.0001,0.0092,0.0010,-0.53,-0.18,-17.98,0,0.000,-0.112,-0.023,-0.176,-0.003,-0.008,1.002,0.000,0.000,0.000
14,0.0196,-0.3074,0.0076,0.0002,0.0132,0.0010,-0.59,-0.16,-17.96,0,0.000,-0.004,-0.175,0.115,-0.001,-0.008,1.001,0.000,0.000,0.000
14,0.0199,-0.3092,0.0077,0.0017,0.0024,0.0013,-0.59,-0.15,-17.94,0,0.000,0.299,0.191,-0.255,-0.003,-0.009,1.002,0.000,0.000,0.000
14,0.0201,-0.3091,0.0078,0.0030,0.0029,0.0020,-0.58,-0.14,-17.93,0,0.000,0.032,-0.169,-0.153,-0.002,-0.012,1.001,0.000,0.000,0.000
14,0.0202,-0.3076,0.0079,0.0032,0.0107,0.0020,-0.53,-0.14,-17.91,0,0.000,0.110,-0.069,0.060,-0.004,-0.010,1.001,0.000,0.000,0.000
14,0.0200,-0.3075,0.0079,0.0021,0.0107,0.0021,-0.57,-0.18,-17.89,0,0.000,-0.440,-0.086,0.191,-0.003,-0.011,1.000,0.000,0.000,0.000
15,0.0196,-0.3074,0.0079,-0.0000,0.0111,0.0022,-0.56,-0.14,-17.87,0,0.000,0.252,-0.102,-0.367,-0.004,-0.011,1.001,0.000,0.000,0.000
15,0.0193,-0.3084,0.0084,-0.0016,0.0053,0.0047,-0.56,-0.14,-17.86,0,0.000,-0.004,-0.006,-0.246,-0.003,-0.009,1.003,0.000,0.000,0.000
15,0.0206,-0.3077,0.0084,0.0055,0.0087,0.0049,-0.54,-0.14,-17.84,0,0.000,-0.355,-0.026,0.039,-0.004,-0.009,1.001,0.000,0.000,0.000
15,0.0196,-0.3076,0.0085,-0.0004,0.0087,0.0051,-0.55,-0.17,-17.82,0,0.000,-0.066,-0.083,-0.071,-0.002,-0.010,0.998,0.000,0.000,0.000
15,0.0196,-0.3074,0.0085,-0.0000,0.0093,0.0052,0.00,0.00,0.00,0,0.000,-0.153,0.177,0.181,-0.003,-0.010,1.001,0.000,0.000,0.000
15,0.0196,-0.3076,0.0086,-0.0005,0.0077,0.0053,-0.01,0.01,0.00,0,0.000,0.064,-0.000,0.054,-0.002,-0.009,1.002,0.000,0.000,0.000
15,0.0204,-0.3076,0.0086,0.0039,0.0068,0.0054,-0.02,-0.00,0.00,0,0.000,0.105,-0.096,0.066,-0.002,-0.011,1.002,0.000,0.000,0.000
15,0.0000,0.0000,0.0000,-0.0011,0.0149,0.0000,0.00,0.00,0.00,0,0.000,-0.238,-0.334,-0.286,-0.002,-0.012,1.001,0.000,0.000,0.000
15,-0.0000,0.0001,-2.7422,-0.0037,0.0159,0.0001,0.00,0.01,-0.00,0,0.000,0.234,-0.176,-0.194,-0.003,-0.011,1.001,0.000,0.000,0.000
15,-0.0000,0.0003,-3.0222,-0.0030,0.0154,-0.0000,-0.42,0.11,-0.00,0,0.000,0.030,0.151,-0.085,-0.004,-0.011,0.997,0.000,0.000,0.000
15,-0.0001,0.0004,-2.8612,-0.0038,0.0139,0.0000,-0.31,-0.01,-0.00,0,0.000,-0.102,0.216,-0.039,-0.003,-0.012,0.998,0.000,0.000,0.000
15,-0.0006,0.0029,0.0054,-0.0171,0.0786,-0.0003,-0.20,0.04,-0.00,0,0.000,0.177,-0.173,-0.461,-0.004,-0.013,0.999,0.000,0.000,0.000
15,-0.0007,0.0034,0.0057,-0.0165,0.0713,0.0003,-0.12,0.05,-0.01,0,0.000,-0.001,-0.191,0.075,-0.004,-0.012,1.000,0.000,0.000,0.000
15,-0.0007,0.0039,0.0059,-0.0118,0.0663,0.0008,-0.18,0.20,-0.01,0,0.000,-0.138,0.006,-0.091,-0.004,-0.011,1.002,0.000,0.000,0.000
15,-0.0009,0.0043,0.0061,-0.0141,0.0614,0.0012,-0.05,0.01,-0.01,0,0.000,-0.058,-0.160,0.286,-0.002,-0.012,1.003,0.000,0.000,0.000
16,-0.0010,0.0048,0.0061,-0.0150,0.0580,0.0011,0.17,-0.07,-0.01,0,0.000,-0.042,0.035,-0.345,-0.003,-0.008,1.001,0.000,0.000,0.000
16,-0.0015,0.0054,0.0061,-0.0204,0.0589,0.0007,0.61,-0.15,-0.01,0,0.000,-0.095,-0.262,-0.103,-0.003,-0.010,1.000,0.000,0.000,0.000
16,-0.0013,0.0058,0.0066,-0.0147,0.0536,0.0017,0.61,-0.15,-0.01,0,0.000,0.135,0.129,0.167,-0.004,-0.011,1.000,0.000,0.000,0.000
16,-0.0013,0.0058,0.0067,-0.0122,0.0449,0.0021,0.51,-0.17,-0.01,0,0.000,-0.055,0.149,0.077,-0.004,-0.011,1.000,0.000,0.000,0.000
16,-0.0012,0.0051,0.0068,-0.0098,0.0279,0.0027,0.31,-0.20,-0.01,0,0.000,0.054,0.011,0.042,-0.003,-0.009,1.000,0.000,0.000,0.000
16,-0.0013,0.0054,0.0068,-0.0098,0.0258,0.0031,0.39,-0.27,-0.01,0,0.000,-0.160,0.065,-0.096,-0.003,-0.009,1.000,0.000,0.000,0.000
16,-0.0013,0.0060,0.0081,-0.0089,0.0276,0.0076,0.39,-0.27,-0.01,0,0.000,-0.132,-0.113,0.038,-0.002,-0.011,1.001,0.000,0.000,0.000
16,-0.0013,0.0068,0.0082,-0.0081,0.0333,0.0074,0.56,-0.23,-0.01,0,0.000,0.047,-0.184,-0.182,-0.004,-0.010,1.000,0.000,0.000,0.000
16,-0.0012,0.0069,0.0082,-0.0053,0.0287,0.0076,0.71,-0.19,-0.01,0,0.000,-0.169,-0.110,0.103,-0.002,-0.010,1.001,0.000,0.000,0.000
16,-0.0014,0.0066,0.0083,-0.0067,0.0203,0.0077,0.84,-0.21,-0.01,0,0.000,0.030,0.099,-0.171,-0.003,-0.010,1.002,0.000,0.000,0.000
16,-0.0016,0.0063,0.0084,-0.0080,0.0126,0.0077,0.89,-0.33,-0.01,0,0.000,-0.146,-0.035,-0.259,-0.002,-0.011,1.001,0.000,0.000,0.000
16,-0.0016,0.0059,0.0085,-0.0073,0.0056,0.0077,0.54,-0.29,-0.01,0,0.000,-0.287,0.147,0.194,-0.002,-0.008,1.001,0.000,0.000,0.000
16,-0.0012,0.0058,0.0083,-0.0024,0.0008,0.0064,0.65,-0.39,-0.01,0,0.000,-0.063,0.246,-0.105,-0.003,-0.009,1.000,0.000,0.000,0.000
16,-0.0012,0.0056,0.0084,-0.0020,-0.0036,0.0063,0.70,-0.26,-0.01,0,0.000,-0.130,-0.108,0.158,-0.006,-0.010,1.000,0.000,0.000,0.000
16,-0.0014,0.0072,0.0085,-0.0035,0.0103,0.0066,0.52,-0.18,-0.01,0,0.000,-0.037,-0.026,0.289,-0.004,-0.009,0.999,0.000,0.000,0.000
16,-0.0010,0.0068,0.0086,0.0011,0.0036,0.0068,0.86,-0.20,-0.01,0,0.000,0.197,0.112,0.074,-0.003,-0.010,0.999,0.000,0.000,0.000
17,-0.0016,0.0066,0.0086,-0.0045,-0.0007,0.0069,0.83,-0.33,-0.01,0,0.000,-0.094,0.123,0.131,-0.004,-0.011,0.999,0.000,0.000,0.000
17,-0.0020,0.0074,0.0085,-0.0078,0.0053,0.0055,0.83,-0.33,-0.00,0,0.000,0.036,-0.425,-0.238,-0.004,-0.009,1.002,0.000,0.000,0.000
17,-0.0020,0.0057,0.0085,-0.0070,-0.0123,0.0055,0.71,-0.45,-0.01,0,0.000,-0.006,-0.066,0.229,-0.003,-0.011,1.001,0.000,0.000,0.000
17,-0.0014,0.0058,0.0086,-0.0008,-0.0134,0.0056,0.80,-0.13,-0.00,0,0.000,0.053,-0.058,-0.151,-0.003,-0.009,1.002,0.000,0.000,0.000
17,-0.0014,0.0056,0.0086,-0.0006,-0.0157,0.0054,0.49,-0.45,-0.01,0,0.000,-0.228,0.091,-0.159,-0.006,-0.009,1.000,0.000,0.000,0.000
17,-0.0007,0.0061,0.0087,0.0059,-0.0122,0.0055,0.73,-0.29,-0.01,0,0.000,-0.077,0.116,-0.234,-0.005,-0.010,1.003,0.000,0.000,0.000
17,-0.0026,0.0055,0.0080,-0.0103,-0.0190,0.0007,0.38,-0.40,-0.01,0,0.000,-0.449,-0.088,0.299,-0.004,-0.008,1.000,0.000,0.000,0.000
17,-0.0006,0.0072,0.0081,0.0063,-0.0054,0.0014,0.67,-0.29,-0.01,0,0.000,-0.184,-0.124,-0.090,-0.003,-0.011,1.002,0.000,0.000,0.000
17,-0.0016,0.0055,0.0081,-0.0016,-0.0201,0.0015,0.47,-0.39,-0.01,0,0.000,0.103,-0.036,-0.139,-0.005,-0.010,1.002,0.000,0.000,0.000
17,-0.0009,0.0078,0.0082,0.0045,-0.0031,0.0021,0.60,-0.35,-0.01,0,0.000,-0.040,-0.207,0.115,-0.003,-0.011,1.003,0.000,0.000,0.000
17,-0.0016,0.0056,0.0085,-0.0014,-0.0211,0.0040,0.42,-0.28,-0.01,0,0.000,0.041,0.048,-0.130,-0.002,-0.010,1.001,0.000,0.000,0.000
17,-0.0009,0.0068,0.0086,0.0043,-0.0119,0.0045,0.54,-0.28,-0.01,0,0.000,0.074,-0.068,-0.093,-0.003,-0.007,0.999,0.000,0.000,0.000
17,-0.0011,0.0057,0.0087,0.0024,-0.0214,0.0045,0.34,-0.28,-0.01,0,0.000,0.005,-0.252,-0.097,-0.003,-0.008,1.000,0.000,0.000,0.000
17,-0.0016,0.0069,0.0088,-0.0011,-0.0125,0.0050,0.07,-0.14,-0.01,0,0.000,-0.134,-0.087,0.029,-0.007,-0.012,1.000,0.000,0.000,0.000
17,-0.0016,0.0058,0.0088,-0.0009,-0.0218,0.0051,0.45,-0.31,-0.01,0,0.000,-0.105,-0.116,-0.114,-0.004,-0.010,1.001,0.000,0.000,0.000
17,-0.0016,0.0072,0.0089,-0.0007,-0.0114,0.0057,0.32,-0.36,-0.01,0,0.000,-0.165,-0.430,0.031,-0.004,-0.010,0.999,0.000,0.000,0.000
18,-0.0028,0.0095,0.0081,-0.0090,0.0036,0.0011,0.32,-0.28,-0.01,0,0.000,-0.069,0.038,0.052,-0.003,-0.009,1.001,0.000,0.000,0.000
18,-0.0014,0.0061,0.0082,0.0018,-0.0211,0.0015,0.37,-0.28,-0.01,0,0.000,-0.238,0.136,0.070,-0.004,-0.012,1.000,0.000,0.000,0.000
18,-0.0009,0.0071,0.0082,0.0052,-0.0142,0.0017,0.37,-0.28,-0.01,0,0.000,0.113,0.184,-0.365,-0.003,-0.011,1.000,0.000,0.000,0.000
18,-0.0016,0.0069,0.0082,-0.0001,-0.0162,0.0017,0.22,-0.33,-0.01,0,0.000,-0.274,-0.097,0.038,-0.002,-0.012,1.000,0.000,0.000,0.000
18,-0.0016,0.0062,0.0086,-0.0001,-0.0213,0.0033,0.20,-0.25,-0.01,0,0.000,0.001,-0.170,-0.011,-0.002,-0.013,1.000,0.000,0.000,0.000
18,-0.0016,0.0060,0.0086,0.0000,-0.0229,0.0032,0.20,-0.25,-0.01,0,0.000,0.007,0.052,-0.017,-0.004,-0.011,1.000,0.000,0.000,0.000
18,-0.0012,0.0072,0.0087,0.0033,-0.0145,0.0035,0.53,-0.34,-0.01,35506,0.000,-0.009,-0.121,-0.057,-0.001,-0.009,1.002,0.000,0.000,0.000
18,-0.0019,0.0073,0.0087,-0.0015,-0.0148,0.0036,0.86,-0.49,-0.01,35456,0.000,0.107,0.202,0.135,-0.003,-0.014,1.000,0.000,0.000,0.000
18,-0.0019,0.0071,0.0087,-0.0014,-0.0162,0.0036,0.70,-0.41,-0.01,35479,0.000,0.024,-0.059,-0.188,-0.004,-0.009,1.001,0.000,0.000,0.000
18,-0.0009,0.0033,0.0087,0.0056,-0.0413,0.0031,0.80,-0.57,-0.01,35438,0.000,0.093,0.220,0.862,0.001,-0.006,1.004,0.000,0.000,0.000
18,0.0009,-0.0009,0.0087,0.0170,-0.0679,0.0022,0.74,-0.42,-0.01,35410,0.000,0.703,-0.577,0.243,-0.007,-0.011,1.006,0.000,0.000,0.000
18,0.0001,0.0003,0.0089,0.0113,-0.0585,0.0034,0.66,-0.39,-0.01,35391,0.000,-1.850,2.007,0.026,-0.011,-0.022,1.003,0.000,0.000,0.000
18,0.0021,-0.0016,0.0088,0.0237,-0.0687,0.0026,0.61,-0.42,-0.01,35372,0.000,-1.056,1.241,-0.681,0.001,-0.014,1.018,0.000,0.000,0.000
18,0.0005,-0.0015,0.0090,0.0133,-0.0648,0.0036,0.60,-0.32,-0.01,35338,0.000,0.455,-0.403,-0.932,-0.005,-0.019,0.991,0.000,0.000,0.000
18,0.0003,-0.0011,0.0091,0.0115,-0.0594,0.0042,0.55,-0.33,-0.01,35316,0.000,1.162,-0.248,-0.202,-0.007,-0.024,0.989,0.000,0.000,0.000
18,0.0007,-0.0012,0.0091,0.0144,-0.0575,0.0047,0.49,-0.32,-0.02,35417,0.000,-0.020,0.322,0.779,-0.014,-0.013,1.002,0.000,0.000,0.000
19,-0.0005,-0.0016,0.0092,0.0063,-0.0574,0.0052,0.48,-0.33,-0.02,35403,0.000,-1.372,0.177,0.110,-0.013,-0.023,1.003,0.000,0.000,0.000
19,-0.0003,-0.0015,0.0093,0.0078,-0.0542,0.0056,0.32,-0.33,-0.02,35404,0.000,0.226,0.725,-0.197,-0.010,-0.018,1.002,0.000,0.000,0.000
19,-0.0003,-0.0011,0.0094,0.0078,-0.0497,0.0067,0.24,-0.33,-0.02,35369,0.000,-0.088,-0.318,-0.329,-0.003,-0.017,0.993,0.000,0.000,0.000
19,-0.0003,0.0005,0.0096,0.0079,-0.0379,0.0075,0.38,-0.35,-0.02,35375,0.000,-0.547,-0.735,-0.256,-0.006,-0.022,1.009,0.000,0.000,0.000
19,-0.0003,0.0013,0.0090,0.0079,-0.0313,0.0038,0.22,-0.29,-0.03,35440,0.000,-0.348,0.670,-0.367,0.009,0.001,1.001,0.000,0.000,0.000
19,0.0001,-0.0011,0.0090,0.0107,-0.0439,0.0036,0.28,-0.29,-0.03,36437,0.000,-1.244,0.696,-0.172,-0.022,-0.006,1.006,0.000,0.000,0.000
19,-0.0006,0.0009,0.0091,0.0062,-0.0301,0.0043,0.22,-0.34,-0.03,36418,0.000,-2.370,2.581,-0.616,-0.032,-0.020,0.993,0.000,0.000,0.000
19,-0.0006,-0.0005,0.0091,0.0063,-0.0368,0.0044,0.09,-0.33,-0.04,36432,0.000,1.572,-1.393,-0.442,0.007,-0.011,0.992,0.000,0.000,0.000
19,-0.0006,-0.0006,0.0092,0.0064,-0.0360,0.0041,0.17,-0.31,-0.05,36458,0.000,1.492,-3.513,-1.114,0.021,-0.016,1.015,0.000,0.000,0.000
19,0.0001,-0.0005,0.0087,0.0109,-0.0337,0.0023,0.16,-0.30,-0.06,36186,0.000,-1.489,1.048,-5.386,0.009,-0.030,0.990,0.000,0.000,0.000
19,-0.0002,0.0010,0.0088,0.0092,-0.0238,0.0028,0.07,-0.31,-0.12,36192,0.000,-2.331,1.992,-1.862,-0.014,-0.004,1.004,0.000,0.000,0.000
19,-0.0000,-0.0002,0.0088,0.0100,-0.0295,0.0031,-0.11,-0.32,-0.13,36196,0.000,-1.715,0.691,5.512,-0.019,-0.002,1.002,0.000,0.000,0.000
19,0.0002,-0.0002,0.0089,0.0113,-0.0276,0.0028,-0.24,-0.31,-0.07,36228,0.000,0.817,-1.728,7.638,-0.014,-0.010,0.995,0.000,0.000,0.000
19,0.0003,0.0009,0.0089,0.0114,-0.0205,0.0021,-0.53,-0.31,0.01,36239,0.000,5.950,-7.546,9.841,-0.022,-0.024,1.007,0.000,0.000,0.000
19,0.0003,0.0032,0.0103,0.0114,-0.0062,0.0102,-0.46,-0.27,0.10,36186,0.000,4.557,-6.121,7.972,-0.007,-0.034,0.988,0.000,0.000,0.000
19,0.0002,0.0051,0.0103,0.0110,0.0049,0.0096,-0.41,-0.19,0.18,36228,0.000,4.954,-6.028,5.425,-0.001,-0.011,0.989,0.000,0.000,0.000
20,0.0008,0.0105,0.0102,0.0139,0.0356,0.0084,-0.51,-0.19,0.23,36244,0.000,-1.870,4.577,0.114,-0.010,-0.024,1.034,0.000,0.000,0.000
20,0.0013,0.0108,0.0103,0.0168,0.0363,0.0086,-0.50,-0.27,0.23,36168,0.000,-2.323,5.086,1.959,0.001,-0.014,0.968,0.000,0.000,0.000
20,0.0012,0.0112,0.0104,0.0155,0.0369,0.0082,-0.55,-0.27,0.25,36301,0.000,-3.346,3.262,3.183,-0.019,-0.005,1.038,0.000,0.000,0.000
20,0.0019,0.0137,0.0106,0.0191,0.0496,0.0088,-0.83,-0.21,0.28,36568,0.000,-0.867,3.887,4.438,-0.030,-0.016,0.988,0.000,0.000,0.000
20,0.0029,0.0137,0.0107,0.0238,0.0476,0.0084,-0.76,-0.27,0.33,37610,0.000,-0.842,-0.837,2.993,-0.031,-0.033,0.980,0.000,0.000,0.000
20,0.0023,0.0146,0.0108,0.0194,0.0508,0.0074,-0.81,-0.22,0.36,37649,0.000,-2.597,1.769,5.727,-0.036,-0.025,1.012,0.000,0.000,0.000
20,0.0007,0.0194,0.0105,0.0100,0.0756,0.0082,-0.76,-0.26,0.42,37647,0.000,-3.913,2.936,12.649,-0.017,-0.021,1.003,0.000,0.000,0.000
20,0.0014,0.0187,0.0108,0.0135,0.0687,0.0072,-0.79,-0.29,0.56,37603,0.000,-2.952,-0.300,18.000,0.007,-0.036,1.017,0.000,0.000,0.000
20,0.0004,0.0202,0.0087,0.0081,0.0745,-0.0014,-0.71,-0.29,0.74,37778,0.000,2.371,-3.771,16.614,-0.004,-0.037,1.000,0.000,0.000,0.000
20,0.0007,0.0195,0.0088,0.0096,0.0678,-0.0011,-0.68,-0.17,0.90,37781,0.000,10.152,-6.571,5.554,-0.011,-0.006,0.985,0.000,0.000,0.000
20,0.0008,0.0202,0.0088,0.0100,0.0691,-0.0033,-0.59,-0.11,0.94,37801,0.000,14.104,-12.131,-1.381,0.000,-0.004,0.960,0.000,0.000,0.000
20,0.0007,0.0191,0.0090,0.0092,0.0611,-0.0015,-0.36,-0.00,0.93,37897,0.000,-6.686,2.304,2.348,0.007,-0.024,1.041,0.000,0.000,0.000
20,-0.0007,0.0196,0.0078,0.0017,0.0613,-0.0067,-0.39,-0.02,0.96,37817,0.000,2.136,-0.180,7.850,0.014,-0.013,0.988,0.000,0.000,0.000
20,-0.0001,0.0202,0.0077,0.0055,0.0624,-0.0046,-0.31,0.00,1.05,37804,0.000,0.133,0.952,11.059,-0.005,-0.007,0.990,0.000,0.000,0.000
20,-0.0000,0.0185,0.0079,0.0056,0.0510,-0.0031,-0.10,-0.04,1.16,37846,0.000,0.819,0.287,6.919,-0.013,-0.007,1.011,0.000,0.000,0.000
20,0.0002,0.0186,0.0078,0.0066,0.0496,-0.0044,-0.01,-0.03,1.23,37837,0.000,2.744,-2.912,5.718,-0.020,-0.025,1.018,0.000,0.000,0.000
21,-0.0002,0.0181,0.0078,0.0037,0.0444,-0.0073,-0.05,-0.02,1.29,37804,0.000,-2.977,5.311,6.158,-0.006,-0.049,1.018,0.000,0.000,0.000
21,0.0003,0.0143,0.0080,0.0066,0.0224,-0.0027,-0.01,-0.04,1.36,37815,0.000,0.907,-0.411,10.009,0.005,-0.025,0.931,0.000,0.000,0.000
21,0.0005,0.0131,0.0080,0.0073,0.0146,-0.0032,-0.08,0.02,1.47,38033,0.000,6.376,-6.505,16.045,0.005,0.001,1.017,0.000,0.000,0.000
21,0.0004,0.0140,0.0079,0.0061,0.0190,-0.0042,-0.17,0.06,1.63,39059,0.000,-3.964,3.312,15.216,-0.001,0.007,1.023,0.000,0.000,0.000
21,0.0002,0.0129,0.0079,0.0047,0.0119,-0.0032,-0.21,0.02,1.78,39009,0.000,-0.513,4.340,13.191,-0.025,-0.002,0.972,0.000,0.000,0.000
21,-0.0005,0.0152,0.0079,0.0008,0.0239,-0.0012,-0.21,-0.00,1.91,39092,0.000,-0.393,-2.429,12.381,-0.030,-0.031,1.011,0.000,0.000,0.000
21,-0.0005,0.0176,0.0075,0.0006,0.0354,-0.0026,-0.20,0.03,2.03,39086,0.000,5.120,-3.835,11.971,-0.001,-0.036,1.022,0.000,0.000,0.000
21,-0.0003,0.0182,0.0074,0.0019,0.0373,-0.0085,-0.09,0.04,2.15,38991,0.000,-4.141,7.015,8.281,0.008,-0.025,0.989,0.000,0.000,0.000
21,-0.0005,0.0182,0.0074,0.0005,0.0356,-0.0074,-0.09,-0.06,2.23,39023,0.000,-6.198,5.869,5.909,-0.008,-0.030,1.003,0.000,0.000,0.000
21,-0.0005,0.0186,0.0073,0.0005,0.0360,-0.0053,-0.00,-0.09,2.29,39049,0.000,5.960,-6.919,8.538,-0.006,-0.012,0.959,0.000,0.000,0.000
21,-0.0001,0.0176,0.0073,0.0024,0.0290,-0.0071,-0.03,0.00,2.39,39146,0.000,3.707,-5.621,12.248,-0.008,-0.009,1.037,0.000,0.000,0.000
21,0.0005,0.0168,0.0073,0.0058,0.0232,-0.0061,0.14,-0.02,2.50,39118,0.000,-4.942,5.047,8.526,-0.030,-0.023,1.017,0.000,0.000,0.000
21,0.0005,0.0144,0.0076,0.0055,0.0087,-0.0019,0.20,-0.08,2.58,38975,0.000,1.752,-0.957,7.503,-0.023,-0.027,0.989,0.000,0.000,0.000
21,0.0002,0.0165,0.0076,0.0038,0.0199,-0.0025,0.22,-0.07,2.65,39016,0.000,0.573,-0.155,7.836,-0.017,-0.030,1.008,0.000,0.000,0.000
21,0.0014,0.0132,0.0076,0.0100,0.0008,-0.0023,0.22,-0.06,2.75,39018,0.000,3.941,-1.910,12.962,-0.006,-0.018,0.956,0.000,0.000,0.000
21,0.0019,0.0111,0.0075,0.0125,-0.0108,-0.0059,0.26,-0.03,2.88,39142,0.000,0.600,-0.811,16.467,-0.002,-0.010,0.983,0.000,0.000,0.000
22,0.0022,0.0109,0.0081,0.0131,-0.0117,0.0000,0.20,-0.04,3.06,39176,0.000,-4.918,4.793,17.338,-0.003,0.010,1.073,0.000,0.000,0.000
22,0.0023,0.0108,0.0081,0.0135,-0.0115,0.0020,0.17,-0.07,3.22,39130,0.000,-1.650,3.884,13.002,-0.011,0.002,1.001,0.000,0.000,0.000
22,0.0025,0.0115,0.0081,0.0137,-0.0076,0.0014,0.20,-0.01,3.33,40153,0.000,3.885,-3.798,5.564,-0.016,-0.027,0.969,0.000,0.000,0.000
22,0.0021,0.0112,0.0082,0.0111,-0.0096,0.0020,0.20,0.05,3.38,40247,0.000,7.229,-7.203,6.625,-0.012,-0.013,0.956,0.000,0.000,0.000
22,0.0026,0.0119,0.0082,0.0132,-0.0053,-0.0019,0.34,0.08,3.45,40395,0.000,0.765,1.055,4.269,0.008,0.007,1.028,0.000,0.000,0.000
22,0.0008,0.0102,0.0082,0.0033,-0.0144,-0.0024,0.26,0.07,3.48,40374,0.000,-2.966,3.491,0.471,0.010,-0.002,1.069,0.000,0.000,0.000
22,0.0006,0.0112,0.0077,0.0021,-0.0088,0.0012,0.28,-0.00,3.48,40229,0.000,-3.696,6.098,-1.123,-0.009,-0.009,0.993,0.000,0.000,0.000
22,0.0017,0.0092,0.0077,0.0073,-0.0191,0.0016,0.39,-0.01,3.47,40254,0.000,-2.124,1.576,0.415,-0.018,-0.028,0.981,0.000,0.000,0.000
22,0.0016,0.0102,0.0077,0.0067,-0.0134,-0.0010,0.41,-0.03,3.49,40324,0.000,0.216,-5.435,5.009,-0.023,-0.032,0.979,0.000,0.000,0.000
22,0.0018,0.0094,0.0077,0.0072,-0.0173,-0.0055,0.37,0.02,3.55,40393,0.000,6.134,-6.705,8.594,-0.010,-0.014,0.985,0.000,0.000,0.000
22,0.0011,0.0061,0.0075,0.0033,-0.0343,-0.0030,0.39,0.09,3.64,40420,0.000,-1.577,0.595,13.701,-0.009,0.019,1.023,0.000,0.000,0.000
22,0.0018,0.0048,0.0077,0.0066,-0.0398,0.0037,0.29,0.08,3.78,40490,0.000,-6.507,7.587,14.679,-0.016,0.015,1.023,0.000,0.000,0.000
22,0.0018,0.0058,0.0078,0.0065,-0.0331,0.0037,0.07,-0.00,3.93,40477,0.000,-2.135,2.619,13.178,-0.010,0.011,0.999,0.000,0.000,0.000
22,0.0018,0.0060,0.0079,0.0059,-0.0308,0.0021,-0.15,0.06,4.06,40597,0.000,1.613,-3.506,14.534,0.006,-0.011,0.984,0.000,0.000,0.000
22,0.0014,0.0069,0.0079,0.0035,-0.0256,0.0004,-0.19,0.16,4.21,40651,0.000,-0.374,-1.538,16.350,0.010,-0.019,0.981,0.000,0.000,0.000
22,0.0014,0.0107,0.0081,0.0034,-0.0047,0.0003,-0.48,0.18,4.38,40710,0.000,3.941,-3.385,13.402,-0.007,-0.021,0.986,0.000,0.000,0.000
23,-0.0001,0.0154,0.0076,-0.0048,0.0201,-0.0002,-0.39,0.21,4.49,40801,0.000,8.074,-5.753,6.185,-0.029,-0.013,1.010,0.000,0.000,0.000
23,-0.0015,0.0164,0.0076,-0.0122,0.0246,0.0017,-0.33,0.18,4.55,41825,0.000,-7.083,7.666,2.225,-0.024,-0.017,1.045,0.000,0.000,0.000
23,-0.0019,0.0233,0.0072,-0.0138,0.0600,-0.0011,-0.55,0.14,4.57,41721,0.000,0.952,1.966,3.195,-0.001,-0.031,1.015,0.000,0.000,0.000
23,-0.0018,0.0231,0.0073,-0.0128,0.0566,-0.0021,-0.55,0.14,4.61,41680,0.000,2.468,-3.932,6.267,-0.001,-0.027,0.998,0.000,0.000,0.000
23,-0.0010,0.0230,0.0076,-0.0083,0.0540,-0.0020,-0.45,0.12,4.67,41705,0.000,-3.476,-1.845,4.214,-0.012,-0.016,0.994,0.000,0.000,0.000
23,-0.0019,0.0277,0.0073,-0.0133,0.0761,-0.0054,-0.39,0.15,4.70,41823,0.000,0.397,-2.717,1.438,-0.017,-0.031,0.990,0.000,0.000,0.000
23,-0.0021,0.0287,0.0072,-0.0137,0.0783,-0.0045,-0.36,0.05,4.72,41919,0.000,1.831,-1.441,-0.209,-0.010,-0.024,0.965,0.000,0.000,0.000
23,-0.0010,0.0279,0.0074,-0.0076,0.0711,0.0009,-0.35,0.11,4.71,42068,0.000,1.763,-2.585,-2.670,-0.012,-0.011,1.022,0.000,0.000,0.000
23,-0.0012,0.0268,0.0077,-0.0084,0.0622,0.0036,-0.39,0.14,4.68,41958,0.000,1.145,1.455,-2.015,-0.006,-0.013,1.038,0.000,0.000,0.000
23,0.0014,0.0270,0.0078,0.0053,0.0603,0.0039,-0.47,0.14,4.67,41933,0.000,-1.657,5.468,0.179,0.003,-0.022,1.003,0.000,0.000,0.000
23,0.0006,0.0277,0.0075,0.0009,0.0616,0.0015,-0.32,0.06,4.67,42162,0.000,-4.094,1.339,-0.435,0.001,-0.029,1.002,0.000,0.000,0.000
23,0.0001,0.0295,0.0074,-0.0023,0.0687,-0.0005,-0.39,0.06,4.66,42170,0.000,4.101,-5.048,-4.344,0.003,-0.021,1.008,0.000,0.000,0.000
