time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req
21641,0.0130,-0.1785,0.0054,0.0024,-0.0504,0.0047,1.22,0.49,0.02,0,4.138,0.027,0.031,-0.201,0.009,0.020,0.999,0.000,0.000,0.000,0.0040,-4,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2370,0.9280,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21692,0.0140,-0.1706,0.0047,0.0076,0.0002,0.0010,0.94,0.51,0.02,0,4.133,0.003,0.056,-0.218,0.011,0.021,1.001,0.000,0.000,0.000,0.0050,6,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2370,0.9350,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21743,0.0130,-0.1721,0.0048,0.0017,-0.0058,0.0016,0.99,0.50,0.02,0,4.138,-0.138,0.184,-0.108,0.013,0.021,1.000,0.000,0.000,0.000,0.0040,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.2810,1.2350,0.9350,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21795,0.0124,-0.1709,0.0046,-0.0018,0.0032,0.0000,0.96,0.52,0.02,0,4.128,-0.041,0.131,-0.188,0.009,0.019,1.000,0.000,0.000,0.000,0.0030,-2,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.2810,1.2350,0.9330,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21846,0.0138,-0.1706,0.0046,0.0069,0.0052,-0.0002,0.98,0.52,0.02,0,4.138,-0.003,0.413,-0.065,0.009,0.020,0.999,0.000,0.000,0.000,0.0020,-2,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2380,0.9330,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21897,0.0124,-0.1715,0.0030,-0.0019,0.0021,-0.0073,0.97,0.52,0.02,0,4.128,-0.116,-0.033,-0.123,0.011,0.021,1.000,0.000,0.000,0.000,0.0020,-21,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2380,0.9320,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21948,0.0133,-0.1717,0.0027,0.0038,0.0021,-0.0071,0.89,0.45,0.02,0,4.138,-0.185,-0.048,0.103,0.011,0.018,0.998,0.000,0.000,0.000,0.0050,4,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.2750,1.2380,0.9320,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22000,0.0153,-0.1694,0.0033,0.0130,0.0149,-0.0019,0.92,0.45,0.02,0,4.128,0.132,0.161,0.217,0.009,0.020,0.999,0.000,0.000,0.000,0.0040,15,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.2750,1.2380,0.9340,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22052,0.0162,-0.1697,0.0035,0.0152,0.0120,-0.0002,1.25,0.49,0.02,0,4.138,0.050,0.189,-0.083,0.009,0.022,1.002,0.000,0.000,0.000,0.0050,-2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4560,0.2790,1.2340,0.9340,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22103,0.0140,-0.1775,0.0042,0.0012,-0.0265,0.0031,1.22,0.46,0.02,0,4.128,-0.011,0.294,0.129,0.012,0.018,0.999,0.000,0.000,0.000,0.0030,-3,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4560,0.2790,1.2340,0.9330,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22154,0.0142,-0.1774,0.0045,0.0020,-0.0194,0.0041,1.12,0.52,0.02,0,4.138,0.154,0.015,0.080,0.009,0.019,1.001,0.000,0.000,0.000,0.0050,3,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2380,0.9330,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22206,0.0143,-0.1770,0.0044,0.0010,-0.0120,0.0040,1.08,0.56,0.02,0,4.128,-0.080,0.104,0.053,0.010,0.018,1.000,0.000,0.000,0.000,0.0030,58,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2380,0.9330,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22258,0.0147,-0.1770,0.0046,0.0036,-0.0087,0.0041,1.63,0.53,0.03,0,4.138,-0.025,0.198,-0.265,0.011,0.021,0.998,0.000,0.000,0.000,0.0040,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.2750,1.2320,0.9330,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22310,0.0151,-0.1911,0.0040,0.0049,-0.0728,-0.0001,1.44,0.53,0.03,0,4.128,0.149,-0.018,-0.313,0.010,0.021,1.001,0.000,0.000,0.000,0.0030,-2,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.2750,1.2320,0.9320,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22362,0.0152,-0.1937,0.0041,0.0044,-0.0713,0.0000,1.29,0.55,0.03,0,4.138,-0.238,-0.214,-0.224,0.011,0.019,1.002,0.000,0.000,0.000,0.0050,1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2430,0.9320,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22413,0.0147,-0.1917,0.0044,0.0014,-0.0470,0.0026,1.66,0.51,0.03,0,4.128,-0.091,-0.107,0.327,0.012,0.019,0.999,0.000,0.000,0.000,0.0040,-16,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2430,0.9340,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22463,0.0151,-0.2025,0.0043,0.0035,-0.0857,0.0012,1.38,0.58,0.03,0,4.138,0.050,-0.071,0.302,0.010,0.020,0.998,0.000,0.000,0.000,0.0040,-19,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2340,0.9340,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22515,0.0141,-0.2006,0.0046,-0.0020,-0.0569,0.0029,1.22,0.56,0.03,0,4.128,0.063,-0.012,-0.146,0.011,0.019,0.996,0.000,0.000,0.000,0.0040,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2340,0.9280,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22566,0.0143,-0.2026,0.0050,-0.0007,-0.0538,0.0044,1.09,0.57,0.03,0,4.138,0.114,0.065,-0.165,0.009,0.020,0.999,0.000,0.000,0.000,0.0030,-9,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2380,0.9280,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22617,0.0152,-0.2009,0.0041,0.0038,-0.0348,-0.0012,1.01,0.58,0.03,0,4.128,0.206,0.377,0.009,0.008,0.020,1.001,0.000,0.000,0.000,0.0050,-4,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2380,0.9320,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22668,0.0134,-0.1993,0.0042,-0.0059,-0.0180,-0.0003,1.15,0.58,0.02,0,4.138,0.041,0.028,-0.010,0.012,0.020,1.000,0.000,0.000,0.000,0.0050,1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.0000,1.2360,0.9320,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22719,0.0143,-0.2093,0.0047,-0.0005,-0.0615,0.0013,1.28,0.57,0.02,0,4.128,0.059,0.135,0.129,0.012,0.018,1.002,0.000,0.000,0.000,0.0040,37,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.0000,1.2360,0.9350,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22770,0.0152,-0.2124,0.0047,0.0050,-0.0648,0.0011,1.60,0.52,0.02,0,4.138,-0.167,-0.043,0.319,0.009,0.023,1.001,0.000,0.000,0.000,0.0010,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.2790,1.2370,0.9350,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22821,0.0153,-0.2211,0.0028,0.0050,-0.0927,-0.0088,1.49,0.52,0.02,0,4.128,-0.078,0.151,-0.299,0.011,0.019,1.000,0.000,0.000,0.000,0.0030,-9,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.2790,1.2370,0.9330,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22872,0.0151,-0.2190,0.0031,0.0031,-0.0616,-0.0046,1.30,0.52,0.02,0,4.138,0.008,0.126,-0.167,0.010,0.020,0.998,0.000,0.000,0.000,0.0020,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2610,1.2350,0.9330,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22923,0.0153,-0.2203,0.0027,0.0039,-0.0519,-0.0053,1.14,0.53,0.02,0,4.128,-0.100,-0.194,0.042,0.008,0.020,0.999,0.000,0.000,0.000,0.0040,-2,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2610,1.2350,0.9320,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
22974,0.0153,-0.2203,0.0025,0.0027,-0.0394,-0.0047,1.12,0.53,0.02,0,4.138,-0.208,0.030,0.062,0.008,0.019,1.001,0.000,0.000,0.000,0.0040,-2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.0000,1.2280,0.9320,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23025,0.0146,-0.2262,0.0034,-0.0010,-0.0574,0.0003,1.08,0.56,0.02,0,4.128,0.119,-0.187,-0.128,0.011,0.019,1.000,0.000,0.000,0.000,0.0040,7,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.0000,1.2280,0.9370,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23075,0.0152,-0.2250,0.0037,0.0029,-0.0386,0.0014,1.00,0.53,0.02,0,4.138,0.017,-0.131,-0.407,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,16,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.2820,1.2380,0.9370,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23127,0.0148,-0.2200,0.0041,0.0005,-0.0046,0.0031,1.13,0.50,0.02,0,4.133,-0.044,-0.256,-0.234,0.012,0.019,0.997,0.000,0.000,0.000,0.0040,64,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.2820,1.2380,0.9360,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23178,0.0163,-0.2312,0.0041,0.0086,-0.0538,0.0009,2.02,0.43,0.03,0,4.133,0.141,-0.019,-0.029,0.011,0.020,0.998,0.000,0.000,0.000,0.0050,28,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4570,0.0000,1.2310,0.9360,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23229,0.0172,-0.2518,0.0039,0.0111,-0.1366,-0.0014,2.25,0.42,0.03,0,4.128,-0.295,-0.116,0.128,0.011,0.020,1.000,0.000,0.000,0.000,0.0030,13,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4570,0.0000,1.2310,0.9310,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23280,0.0190,-0.2670,0.0027,0.0174,-0.1794,-0.0067,2.11,0.44,0.03,0,4.138,-0.146,0.067,-0.153,0.007,0.020,1.000,0.000,0.000,0.000,0.0020,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2390,0.9310,2.6900,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23330,0.0189,-0.2724,0.0029,0.0131,-0.1664,-0.0030,1.82,0.44,0.02,0,4.128,0.221,0.123,0.141,0.009,0.020,1.000,0.000,0.000,0.000,0.0030,15,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2390,0.9330,2.6900,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23381,0.0184,-0.2683,0.0051,0.0072,-0.1068,0.0117,1.45,0.58,0.03,0,4.138,0.211,0.265,-0.197,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2330,0.9330,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23432,0.0173,-0.2722,0.0045,0.0002,-0.1007,0.0070,1.27,0.58,0.02,0,4.133,0.126,0.121,-0.021,0.008,0.021,1.000,0.000,0.000,0.000,0.0030,9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2330,0.9320,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23484,0.0182,-0.2731,0.0052,0.0049,-0.0819,0.0098,1.07,0.58,0.02,0,4.133,0.075,0.209,-0.167,0.010,0.020,1.002,0.000,0.000,0.000,0.0030,-6,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2340,0.9320,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23535,0.0190,-0.2734,0.0040,0.0086,-0.0644,0.0034,0.72,0.67,0.02,0,4.128,0.007,0.127,-0.077,0.010,0.022,1.003,0.000,0.000,0.000,0.0040,-14,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2340,0.9330,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23586,0.0153,-0.2572,0.0042,-0.0094,0.0309,0.0055,0.10,0.63,0.02,0,4.138,0.231,-0.141,-0.341,0.009,0.018,1.002,0.000,0.000,0.000,0.0020,-5,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2330,0.9330,2.7120,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23637,0.0140,-0.2512,0.0032,-0.0137,0.0573,-0.0004,0.21,0.57,0.02,0,4.133,0.245,-0.033,-0.271,0.010,0.018,0.999,0.000,0.000,0.000,0.0030,-16,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2330,0.9350,2.7120,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23688,0.0158,-0.2486,0.0033,-0.0025,0.0643,-0.0004,-0.13,0.64,0.01,0,4.138,0.004,0.303,-0.096,0.009,0.019,1.000,0.000,0.000,0.000,0.0030,-3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2330,0.9350,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23738,0.0127,-0.2396,0.0029,-0.0164,0.0973,-0.0015,0.05,0.63,0.01,0,4.133,0.138,-0.221,0.049,0.009,0.019,0.999,0.000,0.000,0.000,0.0040,25,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2330,0.9330,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23790,0.0128,-0.2442,0.0040,-0.0128,0.0566,0.0052,0.67,0.63,-0.01,0,4.133,0.108,-0.013,0.075,0.010,0.019,1.000,0.000,0.000,0.000,0.0050,1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2370,0.9330,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23841,0.0138,-0.2549,0.0047,-0.0055,-0.0036,0.0074,0.84,0.55,0.01,0,4.128,-0.174,0.066,-0.011,0.012,0.019,1.000,0.000,0.000,0.000,0.0060,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2370,0.9290,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23892,0.0138,-0.2540,0.0051,-0.0047,0.0036,0.0075,0.84,0.54,0.01,0,4.138,0.214,0.168,-0.330,0.011,0.019,1.000,0.000,0.000,0.000,0.0050,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.2710,1.2330,0.9290,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23943,0.0140,-0.2545,0.0056,-0.0024,0.0030,0.0076,0.82,0.60,0.00,0,4.128,-0.019,0.004,0.473,0.011,0.021,1.000,0.000,0.000,0.000,0.0020,20,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.2710,1.2330,0.9290,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
23994,0.0128,-0.2551,0.0060,-0.0069,0.0008,0.0081,1.15,0.51,0.02,0,4.138,0.277,0.068,0.060,0.011,0.019,0.999,0.000,0.000,0.000,0.0030,-2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.2700,1.2410,0.9290,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24044,0.0138,-0.2613,0.0038,-0.0010,-0.0258,-0.0032,1.04,0.54,0.02,0,4.133,-0.290,0.271,0.003,0.010,0.020,1.001,0.000,0.000,0.000,0.0050,-20,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.2700,1.2410,0.9350,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24096,0.0145,-0.2662,0.0035,0.0037,-0.0449,-0.0040,1.02,0.52,0.02,0,4.133,0.065,0.058,0.075,0.012,0.020,1.002,0.000,0.000,0.000,0.0050,-14,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2390,0.9350,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24147,0.0134,-0.2612,0.0047,-0.0019,-0.0113,0.0024,0.97,0.52,0.02,0,4.128,0.142,-0.006,0.119,0.011,0.021,0.999,0.000,0.000,0.000,0.0060,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2390,0.9310,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24198,0.0149,-0.2621,0.0054,0.0062,-0.0096,0.0060,0.95,0.52,0.01,0,4.138,-0.125,-0.019,-0.089,0.010,0.020,1.001,0.000,0.000,0.000,0.0050,-1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2390,0.9310,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24249,0.0140,-0.2620,0.0055,0.0011,-0.0065,0.0050,0.94,0.53,0.01,0,4.128,0.259,0.162,-0.162,0.007,0.019,1.002,0.000,0.000,0.000,0.0040,-10,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2390,0.9340,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24300,0.0144,-0.2629,0.0057,0.0035,-0.0081,0.0054,0.91,0.57,0.01,0,4.138,0.004,0.022,0.084,0.010,0.019,0.999,0.000,0.000,0.000,0.0040,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2560,1.2380,0.9340,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24351,0.0149,-0.2622,0.0046,0.0059,-0.0023,-0.0007,1.08,0.51,0.01,0,4.133,0.124,-0.126,-0.061,0.012,0.017,1.000,0.000,0.000,0.000,0.0040,-27,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2560,1.2380,0.9310,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24402,0.0149,-0.2589,0.0047,0.0055,0.0191,0.0001,0.58,0.57,0.01,0,4.133,0.217,-0.050,-0.247,0.008,0.020,0.998,0.000,0.000,0.000,0.0040,-4,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2380,0.9310,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24453,0.0142,-0.2544,0.0042,0.0018,0.0380,-0.0029,0.68,0.58,0.01,0,4.128,-0.209,0.264,0.442,0.012,0.021,1.000,0.000,0.000,0.000,0.0020,-7,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2380,0.9330,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24504,0.0149,-0.2540,0.0042,0.0056,0.0352,-0.0024,0.76,0.55,0.01,0,4.138,0.041,-0.174,0.158,0.011,0.019,0.998,0.000,0.000,0.000,0.0030,-6,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.2770,1.2320,0.9330,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24555,0.0151,-0.2542,0.0030,0.0073,0.0292,-0.0066,0.79,0.54,0.01,0,4.128,-0.003,0.245,-0.242,0.011,0.021,1.002,0.000,0.000,0.000,0.0040,-16,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.2770,1.2320,0.9270,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24606,0.0153,-0.2552,0.0033,0.0088,0.0193,-0.0033,0.42,0.58,0.01,0,4.138,-0.001,0.421,0.015,0.009,0.018,1.000,0.000,0.000,0.000,0.0020,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2640,1.2320,0.9270,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
24657,0.0140,-0.2440,0.0026,0.0017,0.0699,-0.0061,0.58,0.56,0.01,0,4.133,0.108,-0.068,0.061,0.011,0.021,1.000,0.000,0.000,0.000,0.0030,-30,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2640,1.2320,0.9330,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
