time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count
20324,0.1148,0.0053,0.3101,-0.0273,-0.0198,-0.0216,0.62,-0.08,-0.02,0,3.711,-4.447,1.135,2.729,0.009,-0.011,1.007,0.000,0.000,0.000,0.3090,0,0,0.13,-1.23,1.29,0.0827,-0.0294,0.3115,0.1143,-0.0080,0.3000,0.2650,-0.00,0.96,0.72,1.7500,0.1000,2.5250,1.4340,2.3900,0
20376,0.1118,0.0030,0.3088,-0.0303,-0.0275,-0.0197,0.43,-0.15,0.12,0,3.716,-6.439,3.996,3.031,0.008,-0.012,1.011,0.000,0.000,0.000,0.3060,0,0,-0.10,-1.17,1.43,0.0785,-0.0312,0.3104,0.1143,-0.0080,0.3000,0.2650,-0.52,1.31,-3.71,1.7580,0.0970,2.4480,1.4330,2.4010,0
20426,0.1098,-0.0006,0.3066,-0.0299,-0.0355,-0.0208,0.21,-0.30,0.27,0,3.711,-5.922,1.850,2.610,0.008,-0.013,1.013,0.000,0.000,0.000,0.3060,2,0,-0.44,-0.96,1.59,0.0742,-0.0332,0.3089,0.1143,-0.0080,0.3000,0.2655,-1.15,1.43,-8.00,1.7580,0.0970,2.4480,1.4330,2.4010,0
20478,0.1088,-0.0014,0.3056,-0.0261,-0.0348,-0.0163,-0.02,-0.42,0.40,0,3.716,-4.250,2.169,1.338,0.011,-0.011,1.008,0.000,0.000,0.000,0.3050,3,0,-0.78,-0.73,1.61,0.1024,-0.0257,0.3088,0.1143,-0.0080,0.3000,0.2653,-1.17,1.33,-12.04,1.7620,0.1000,0.0000,1.4400,2.4060,0
20530,0.1067,-0.0065,0.3047,-0.0240,-0.0412,-0.0120,-0.21,-0.52,0.50,0,3.706,-8.013,-0.435,1.579,0.008,-0.014,1.013,0.000,0.000,0.000,0.3000,3,0,-0.98,-0.61,1.69,0.1024,-0.0281,0.3079,0.1143,-0.0080,0.3000,0.2650,-1.83,1.37,-14.87,1.7620,0.1000,0.0000,1.4400,2.4060,0
20582,0.1067,-0.0104,0.3020,-0.0171,-0.0424,-0.0159,-0.54,-0.59,0.59,0,3.711,-6.097,-2.594,1.813,0.010,-0.013,1.014,0.000,0.000,0.000,0.3000,2,0,-1.38,-0.63,1.80,0.1027,-0.0314,0.3059,0.1143,-0.0080,0.3000,0.2659,-2.15,1.05,-17.77,1.7610,0.1000,0.0000,1.4460,2.4040,0
20633,0.1070,-0.0113,0.3005,-0.0099,-0.0345,-0.0137,-0.85,-0.53,0.68,0,3.711,1.079,-1.877,0.588,0.009,-0.011,1.013,0.000,0.000,0.000,0.3020,1,0,-1.68,-0.76,1.93,0.1028,-0.0344,0.3046,0.1143,-0.0080,0.3000,0.2660,-1.84,0.70,-20.32,1.7610,0.1000,0.0000,1.4460,2.4040,0
20684,0.1075,-0.0134,0.3009,-0.0036,-0.0280,-0.0019,-0.91,-0.46,0.72,0,3.716,0.225,-3.893,0.374,0.005,-0.012,1.012,0.000,0.000,0.000,0.3000,0,0,-1.62,-0.85,1.97,0.1028,-0.0366,0.3043,0.1143,-0.0080,0.3000,0.2646,-1.70,0.36,-21.73,1.7620,0.0910,0.0000,1.4720,2.4070,0
20736,0.1098,-0.0127,0.3005,0.0052,-0.0160,0.0016,-0.92,-0.37,0.75,0,3.711,2.352,-2.129,-0.305,0.008,-0.011,1.010,0.000,0.000,0.000,0.3040,0,0,-1.61,-1.05,1.99,0.1024,-0.0380,0.3038,0.1143,-0.0080,0.3000,0.2643,-1.09,-0.21,-22.65,1.7620,0.0910,0.0000,1.4720,2.4070,0
20788,0.1121,-0.0122,0.3025,0.0120,-0.0055,0.0152,-0.91,-0.27,0.76,0,3.721,7.511,-1.603,0.257,0.008,-0.015,1.002,0.000,0.000,0.000,0.3030,-2,1,-1.48,-1.16,1.98,0.1016,-0.0389,0.3047,0.1143,-0.0080,0.3000,0.2625,-0.57,-0.69,-22.70,1.7660,0.0000,0.0000,0.0000,2.3980,0
20839,0.1138,-0.0117,0.3035,0.0165,0.0034,0.0205,-0.68,-0.17,0.77,0,3.711,7.759,-4.546,-0.301,0.007,-0.013,0.998,0.000,0.000,0.000,0.3030,0,0,-1.16,-1.24,1.94,0.1003,-0.0319,0.3051,0.1143,-0.0080,0.3000,0.2617,-0.11,-1.03,-23.07,1.7660,0.0000,0.0000,0.0000,2.3980,0
20890,0.1148,-0.0096,0.3041,0.0177,0.0119,0.0198,-0.35,0.00,0.74,0,3.716,4.309,-3.944,-1.548,0.007,-0.014,1.000,0.000,0.000,0.000,0.3060,-1,-1,-0.76,-1.47,1.93,0.0989,-0.0305,0.3052,0.1143,-0.0080,0.3000,0.2616,0.44,-1.15,-22.26,1.7600,0.0970,0.0000,1.4660,2.3990,0
20942,0.1181,-0.0042,0.3059,0.0220,0.0245,0.0231,-0.15,0.23,0.67,0,3.716,4.510,-3.131,-2.099,0.006,-0.006,0.998,0.000,0.000,0.000,0.3090,0,0,-0.54,-1.63,1.92,0.1020,-0.0290,0.3064,0.1143,-0.0080,0.3000,0.2609,1.42,-1.59,-20.10,1.7600,0.0970,0.0000,1.4660,2.3990,0
20992,0.1202,-0.0030,0.3084,0.0217,0.0251,0.0287,0.13,0.46,0.57,0,3.721,5.827,-1.601,-1.297,0.007,-0.010,0.997,0.000,0.000,0.000,0.3080,-1,-1,-0.30,-1.80,1.82,0.1007,-0.0275,0.3080,0.1143,-0.0080,0.3000,0.2599,1.54,-1.74,-17.09,1.7590,0.1000,0.0000,1.4600,2.3990,0
21043,0.1200,0.0031,0.3094,0.0150,0.0332,0.0250,0.47,0.60,0.50,0,3.711,8.022,-0.110,-2.538,0.010,-0.014,0.994,0.000,0.000,0.000,0.3090,0,0,-0.01,-1.83,1.80,0.1041,-0.0260,0.3090,0.1143,-0.0080,0.3000,0.2601,2.36,-1.40,-14.91,1.7590,0.1000,0.0000,1.4600,2.3990,0
21094,0.1219,0.0050,0.3102,0.0126,0.0291,0.0195,0.85,0.60,0.43,0,3.721,0.672,-0.303,-0.669,0.010,-0.013,0.986,0.000,0.000,0.000,0.3120,0,1,0.40,-1.84,1.67,0.1030,-0.0249,0.3096,0.1143,-0.0080,0.3000,0.2605,2.29,-1.42,-12.86,1.7530,0.0000,0.0000,1.4440,2.3980,0
21145,0.1252,0.0078,0.3116,0.0148,0.0269,0.0193,1.00,0.62,0.37,0,3.711,1.193,-1.277,-2.731,0.005,-0.013,0.990,0.000,0.000,0.000,0.3120,0,0,0.45,-1.85,1.63,0.1014,-0.0253,0.3106,0.1143,-0.0080,0.3000,0.2603,2.39,-1.76,-11.01,1.7530,0.0000,0.0000,1.4440,2.3980,0
21197,0.1230,0.0106,0.3124,0.0037,0.0218,0.0152,1.18,0.68,0.24,0,3.716,3.289,1.238,-1.295,0.003,-0.007,0.992,0.000,0.000,0.000,0.3100,0,0,0.51,-1.92,1.49,0.0991,-0.0255,0.3112,0.1143,-0.0080,0.3000,0.2606,2.35,-1.08,-7.31,1.7560,0.0000,2.5850,1.4410,2.3980,0
21247,0.1233,0.0128,0.3118,-0.0014,0.0145,0.0055,1.33,0.62,0.15,0,3.711,-1.307,1.343,-0.545,0.006,-0.010,0.995,0.000,0.000,0.000,0.3120,-1,1,0.69,-1.85,1.42,0.0961,-0.0261,0.3108,0.1143,-0.0080,0.3000,0.2617,2.15,-0.85,-4.60,1.7560,0.0000,2.5850,1.4410,2.3980,0
21299,0.1235,0.0143,0.3120,-0.0058,0.0054,0.0023,1.35,0.57,0.10,0,3.716,-2.145,0.264,-1.048,0.008,-0.008,0.997,0.000,0.000,0.000,0.3100,1,0,0.57,-1.72,1.37,0.0996,-0.0210,0.3115,0.1143,-0.0080,0.3000,0.2620,1.82,-0.66,-3.11,1.7550,0.1020,2.6150,1.4350,2.3940,0
21349,0.1230,0.0131,0.3111,-0.0107,-0.0083,-0.0041,1.29,0.53,0.05,0,3.711,-3.839,1.803,-1.679,0.006,-0.012,1.001,0.000,0.000,0.000,0.3110,0,-1,0.47,-1.70,1.29,0.0981,-0.0222,0.3109,0.1143,-0.0080,0.3000,0.2629,1.10,-0.40,-1.53,1.7550,0.1020,2.6150,1.4350,2.3940,0
21400,0.1231,0.0111,0.3109,-0.0135,-0.0223,-0.0061,1.14,0.44,-0.02,0,3.716,-6.216,2.564,-1.616,0.010,-0.011,1.002,0.000,0.000,0.000,0.3080,3,0,0.28,-1.59,1.18,0.0977,-0.0227,0.3109,0.1143,-0.0080,0.3000,0.2632,0.29,-0.26,0.67,1.7530,0.1050,2.5780,1.4380,2.4040,0
21451,0.1218,0.0077,0.3092,-0.0187,-0.0372,-0.0123,0.88,0.30,-0.11,0,3.706,-7.133,0.504,-1.801,0.004,-0.009,1.006,0.000,0.000,0.000,0.3090,2,2,0.00,-1.44,1.05,0.0965,-0.0280,0.3099,0.1143,-0.0080,0.3000,0.2641,-0.65,0.07,3.16,1.7530,0.1050,2.5780,1.4380,2.4040,0
21502,0.1224,0.0068,0.3087,-0.0176,-0.0415,-0.0113,0.55,0.26,-0.19,0,3.711,-8.173,1.585,-2.042,0.006,-0.011,1.005,0.000,0.000,0.000,0.3040,2,0,-0.34,-1.43,0.97,0.0918,-0.0329,0.3094,0.1143,-0.0080,0.3000,0.2641,-0.91,-0.03,5.77,1.7550,0.0000,2.4140,1.4340,2.4070,0
21554,0.1207,0.0003,0.3061,-0.0214,-0.0555,-0.0190,0.21,0.20,-0.30,0,3.706,-9.494,2.095,-2.012,0.008,-0.010,1.008,0.000,0.000,0.000,0.3020,3,0,-0.74,-1.33,0.83,0.0906,-0.0380,0.3078,0.1143,-0.0080,0.3000,0.2654,-2.01,0.27,8.95,1.7550,0.0000,2.4140,1.4340,2.4070,0
21605,0.1206,-0.0032,0.3035,-0.0211,-0.0589,-0.0247,-0.26,0.12,-0.40,0,3.706,-3.865,0.663,-1.040,0.005,-0.008,1.016,0.000,0.000,0.000,0.2990,3,1,-1.20,-1.21,0.70,0.0898,-0.0456,0.3059,0.1143,-0.0080,0.3000,0.2666,-2.41,0.27,12.02,1.7510,0.1060,0.0000,1.4320,2.4040,0
21656,0.1191,-0.0059,0.3005,-0.0231,-0.0565,-0.0274,-0.55,0.09,-0.48,0,3.700,-5.779,2.058,-0.757,0.011,-0.006,1.012,0.000,0.000,0.000,0.2990,2,0,-1.37,-1.17,0.63,0.0869,-0.0536,0.3038,0.1143,-0.0080,0.3000,0.2674,-2.48,0.46,14.31,1.7510,0.1060,0.0000,1.4320,2.4040,0
21707,0.1164,-0.0114,0.2990,-0.0274,-0.0579,-0.0216,-0.77,0.01,-0.55,0,3.706,-6.603,1.790,-2.331,0.009,-0.010,1.020,0.000,0.000,0.000,0.2970,2,0,-1.65,-1.05,0.59,0.0865,-0.0593,0.3025,0.1143,-0.0080,0.3000,0.2671,-2.92,0.85,16.57,1.7510,0.1070,0.0000,1.4400,2.4050,0
21758,0.1177,-0.0141,0.2974,-0.0215,-0.0512,-0.0168,-1.07,-0.08,-0.63,0,3.706,-6.064,1.716,-0.751,0.010,-0.008,1.016,0.000,0.000,0.000,0.2990,2,0,-1.98,-0.94,0.49,0.0863,-0.0651,0.3012,0.1143,-0.0080,0.3000,0.2669,-2.81,0.48,18.78,1.7510,0.1070,0.0000,1.4400,2.4050,0
21809,0.1152,-0.0177,0.2977,-0.0242,-0.0447,-0.0040,-1.32,-0.15,-0.68,0,3.711,-1.768,1.314,-0.379,0.008,-0.010,1.018,0.000,0.000,0.000,0.2970,0,0,-2.27,-0.84,0.47,0.0862,-0.0709,0.3012,0.1143,-0.0080,0.3000,0.2654,-2.77,0.79,20.45,1.7450,0.0000,0.0000,1.4250,2.4040,0
21860,0.1150,-0.0205,0.2974,-0.0207,-0.0352,0.0024,-1.40,-0.23,-0.72,0,3.706,3.222,0.028,-1.056,0.007,-0.011,1.010,0.000,0.000,0.000,0.2970,0,0,-2.36,-0.77,0.44,0.0839,-0.0744,0.3009,0.1143,-0.0080,0.3000,0.2648,-2.53,0.64,21.45,1.7450,0.0000,0.0000,1.4250,2.4040,0
21912,0.1134,-0.0228,0.2974,-0.0202,-0.0247,0.0074,-1.43,-0.27,-0.74,0,3.706,3.292,0.373,0.438,0.010,-0.006,1.011,0.000,0.000,0.000,0.2940,0,0,-2.20,-0.77,0.39,0.0814,-0.0773,0.3007,0.1143,-0.0080,0.3000,0.2642,-2.20,0.73,22.22,1.7440,0.1030,0.0000,1.4340,2.4080,0
21962,0.1130,-0.0228,0.2963,-0.0161,-0.0102,0.0048,-1.43,-0.36,-0.73,0,3.700,3.938,1.541,0.595,0.008,-0.010,1.009,0.000,0.000,0.000,0.2950,-1,0,-2.03,-0.75,0.41,0.0789,-0.0791,0.2998,0.1143,-0.0080,0.3000,0.2647,-1.53,0.56,21.80,1.7440,0.1030,0.0000,1.4340,2.4080,0
22013,0.1129,-0.0206,0.2960,-0.0116,0.0074,0.0064,-1.20,-0.37,-0.70,0,3.711,7.911,-0.546,0.207,0.009,-0.018,1.005,0.000,0.000,0.000,0.2980,-2,-1,-1.89,-0.59,0.59,0.0905,-0.0708,0.2996,0.1143,-0.0080,0.3000,0.2646,-0.55,0.37,20.96,1.7450,0.0000,0.0000,1.4300,2.4130,0
22065,0.1126,-0.0194,0.2973,-0.0079,0.0190,0.0147,-0.80,-0.29,-0.67,0,3.706,5.899,0.371,2.006,0.007,-0.009,1.007,0.000,0.000,0.000,0.2990,0,0,-1.50,-0.61,0.61,0.0913,-0.0681,0.3000,0.1143,-0.0080,0.3000,0.2635,0.08,0.21,19.96,1.7450,0.0000,0.0000,1.4300,2.4130,0
22115,0.1130,-0.0150,0.2988,-0.0037,0.0333,0.0204,-0.48,-0.25,-0.57,0,3.711,9.135,-2.070,1.665,0.004,-0.017,0.998,0.000,0.000,0.000,0.3040,-3,0,-1.19,-0.59,0.72,0.0911,-0.0664,0.3008,0.1143,-0.0080,0.3000,0.2626,1.07,-0.01,17.14,1.7500,0.0990,0.0000,1.4360,2.4020,0
22167,0.1143,-0.0110,0.3022,0.0015,0.0421,0.0339,-0.07,-0.12,-0.47,0,3.711,10.711,-1.333,1.899,0.004,-0.014,0.994,0.000,0.000,0.000,0.3040,-1,1,-0.77,-0.69,0.76,0.0910,-0.0602,0.3028,0.1143,-0.0080,0.3000,0.2605,1.78,-0.35,13.97,1.7500,0.0990,0.0000,1.4360,2.4020,0
22217,0.1154,-0.0073,0.3044,0.0052,0.0464,0.0355,0.47,-0.04,-0.36,0,3.716,6.804,-2.680,2.656,0.005,-0.011,0.993,0.000,0.000,0.000,0.3050,-2,0,-0.22,-0.77,0.84,0.0892,-0.0573,0.3042,0.1143,-0.0080,0.3000,0.2599,2.25,-0.61,10.79,1.7480,0.0000,0.0000,1.4270,2.4050,0
22269,0.1148,-0.0060,0.3060,0.0036,0.0407,0.0308,0.83,0.05,-0.25,0,3.706,2.303,-1.800,2.135,0.007,-0.016,0.992,0.000,0.000,0.000,0.3060,-1,1,0.11,-0.90,0.96,0.0885,-0.0527,0.3053,0.1143,-0.0080,0.3000,0.2601,2.07,-0.49,7.57,1.7480,0.0000,0.0000,1.4270,2.4050,0
22320,0.1158,-0.0053,0.3070,0.0052,0.0308,0.0237,0.95,0.10,-0.14,0,3.716,-2.126,0.541,2.785,0.004,-0.013,0.990,0.000,0.000,0.000,0.3090,-1,0,0.22,-1.00,1.06,0.0862,-0.0498,0.3063,0.1143,-0.0080,0.3000,0.2607,1.65,-0.64,4.10,1.7530,0.0000,2.5740,1.4260,2.3990,0
22371,0.1175,-0.0021,0.3088,0.0075,0.0267,0.0212,0.93,0.11,-0.02,0,3.711,-0.452,-2.190,1.847,0.013,-0.013,0.987,0.000,0.000,0.000,0.3080,-2,-1,0.11,-0.96,1.20,0.0855,-0.0469,0.3077,0.1143,-0.0080,0.3000,0.2606,1.68,-0.87,0.63,1.7530,0.0000,2.5740,1.4260,2.3990,0
22423,0.1182,-0.0021,0.3091,0.0073,0.0157,0.0134,1.03,0.22,0.06,0,3.711,-4.997,-1.757,2.286,0.007,-0.007,0.993,0.000,0.000,0.000,0.3090,0,0,0.06,-1.05,1.27,0.0869,-0.0418,0.3081,0.1143,-0.0080,0.3000,0.2614,1.15,-0.90,-1.66,1.7550,0.1020,2.5920,1.4350,2.3970,0
22474,0.1200,-0.0002,0.3095,0.0088,0.0101,0.0083,0.95,0.37,0.12,0,3.706,-2.050,-2.102,1.114,0.007,-0.008,0.997,0.000,0.000,0.000,0.3090,1,0,-0.20,-1.14,1.38,0.0858,-0.0393,0.3086,0.1143,-0.0080,0.3000,0.2619,1.03,-1.10,-3.73,1.7550,0.1020,2.5920,1.4350,2.3970,0
22526,0.1223,-0.0007,0.3095,0.0101,0.0003,0.0029,0.77,0.45,0.20,0,3.706,0.662,-2.117,0.844,0.008,-0.012,0.997,0.000,0.000,0.000,0.3080,0,-1,-0.24,-1.23,1.49,0.0881,-0.0463,0.3091,0.1143,-0.0080,0.3000,0.2624,0.52,-1.32,-5.88,1.7560,0.0000,2.5320,0.0000,2.4020,0
22577,0.1221,-0.0033,0.3088,0.0050,-0.0120,-0.0038,0.77,0.56,0.25,0,3.700,-5.626,-1.107,0.557,0.008,-0.013,0.995,0.000,0.000,0.000,0.3080,0,0,-0.21,-1.32,1.52,0.0897,-0.0461,0.3089,0.1143,-0.0080,0.3000,0.2633,-0.24,-1.07,-7.36,1.7560,0.0000,2.5320,0.0000,2.4020,0
22628,0.1227,-0.0050,0.3082,0.0010,-0.0207,-0.0074,0.43,0.62,0.27,0,3.706,-6.567,-1.271,-0.100,0.010,-0.012,1.002,0.000,0.000,0.000,0.3060,1,-1,-0.49,-1.37,1.55,0.0888,-0.0462,0.3085,0.1143,-0.0080,0.3000,0.2638,-0.76,-0.92,-8.10,1.7550,0.1040,2.4290,1.4480,2.4050,0
22680,0.1226,-0.0075,0.3069,-0.0042,-0.0277,-0.0121,0.11,0.62,0.27,0,3.700,-4.847,1.789,0.188,0.007,-0.011,1.001,0.000,0.000,0.000,0.3060,1,0,-0.81,-1.39,1.54,0.0938,-0.0494,0.3078,0.1143,-0.0080,0.3000,0.2646,-1.27,-0.67,-8.13,1.7550,0.1040,2.4290,1.4480,2.4050,0
22732,0.1229,-0.0097,0.3060,-0.0081,-0.0304,-0.0116,-0.12,0.56,0.28,0,3.700,-6.203,0.633,0.826,0.007,-0.011,1.002,0.000,0.000,0.000,0.3030,3,1,-1.05,-1.30,1.55,0.0937,-0.0516,0.3071,0.1143,-0.0080,0.3000,0.2647,-1.55,-0.50,-8.43,1.7530,0.0000,0.0000,1.4540,2.3990,0
22783,0.1230,-0.0132,0.3041,-0.0116,-0.0342,-0.0158,-0.34,0.50,0.30,0,3.695,-4.976,1.519,0.877,0.007,-0.010,1.007,0.000,0.000,0.000,0.3010,0,0,-1.33,-1.28,1.59,0.0917,-0.0582,0.3057,0.1143,-0.0080,0.3000,0.2655,-1.96,-0.35,-8.96,1.7530,0.0000,0.0000,1.4540,2.3990,0
22835,0.1209,-0.0157,0.3020,-0.0192,-0.0329,-0.0179,-0.65,0.44,0.32,0,3.700,-6.344,2.130,-0.396,0.005,-0.009,1.011,0.000,0.000,0.000,0.3020,0,0,-1.58,-1.20,1.64,0.0903,-0.0600,0.3041,0.1143,-0.0080,0.3000,0.2661,-2.08,0.15,-9.64,1.7540,0.0990,0.0000,1.4590,2.3960,0
22886,0.1207,-0.0193,0.3014,-0.0213,-0.0317,-0.0132,-0.90,0.32,0.30,0,3.700,-2.727,4.905,-1.456,0.010,-0.010,1.012,0.000,0.000,0.000,0.2990,2,1,-1.91,-1.09,1.61,0.0884,-0.0613,0.3034,0.1143,-0.0080,0.3000,0.2657,-2.27,0.27,-9.03,1.7540,0.0990,0.0000,1.4590,2.3960,0
22938,0.1193,-0.0199,0.2998,-0.0246,-0.0223,-0.0123,-1.03,0.12,0.24,0,3.706,-0.513,1.039,-1.834,0.007,-0.008,1.011,0.000,0.000,0.000,0.2980,0,0,-2.02,-0.81,1.56,0.0907,-0.0671,0.3023,0.1143,-0.0080,0.3000,0.2659,-1.87,0.52,-7.17,1.7550,0.1000,0.0000,1.4530,2.4010,0
22988,0.1175,-0.0218,0.2985,-0.0268,-0.0154,-0.0105,-1.11,-0.01,0.17,0,3.695,0.200,3.943,-1.442,0.006,-0.008,1.008,0.000,0.000,0.000,0.2980,-1,0,-2.04,-0.76,1.47,0.0893,-0.0680,0.3012,0.1143,-0.0080,0.3000,0.2660,-1.69,0.74,-4.97,1.7550,0.1000,0.0000,1.4530,2.4010,0
23039,0.1165,-0.0221,0.2980,-0.0259,-0.0053,-0.0058,-1.09,-0.19,0.09,0,3.700,5.207,2.378,-1.879,0.006,-0.009,1.015,0.000,0.000,0.000,0.2990,0,3,-2.05,-0.55,1.42,0.0905,-0.0656,0.3005,0.1143,-0.0080,0.3000,0.2656,-1.24,0.77,-2.56,1.7520,0.1000,0.0000,1.4530,2.4030,0
23090,0.1161,-0.0204,0.2983,-0.0221,0.0077,0.0016,-0.93,-0.31,-0.01,0,3.700,5.263,-0.687,-2.024,0.008,-0.012,1.009,0.000,0.000,0.000,0.2970,0,0,-1.78,-0.46,1.25,0.0853,-0.0647,0.3006,0.1143,-0.0080,0.3000,0.2647,-0.51,0.63,0.20,1.7520,0.1000,0.0000,1.4530,2.4030,0
23141,0.1154,-0.0183,0.2979,-0.0184,0.0190,0.0037,-0.77,-0.35,-0.10,0,3.706,6.744,-0.116,-1.975,0.007,-0.016,1.005,0.000,0.000,0.000,0.2990,-3,-3,-1.51,-0.50,1.15,0.0832,-0.0633,0.3002,0.1143,-0.0080,0.3000,0.2645,0.16,0.50,3.10,1.7490,0.0940,0.0000,1.4540,2.4130,0
23192,0.1155,-0.0142,0.2987,-0.0134,0.0320,0.0097,-0.50,-0.37,-0.20,0,3.700,7.425,2.123,-1.311,0.003,-0.014,1.002,0.000,0.000,0.000,0.2990,-2,-1,-1.21,-0.41,1.24,0.0941,-0.0571,0.3007,0.1143,-0.0080,0.3000,0.2637,1.05,0.26,6.01,1.7490,0.0940,0.0000,1.4540,2.4130,0
23243,0.1178,-0.0100,0.2993,-0.0044,0.0412,0.0125,-0.05,-0.39,-0.27,0,3.706,10.440,-4.566,-1.080,0.007,-0.015,0.999,0.000,0.000,0.000,0.3030,0,1,-0.84,-0.29,1.18,0.0960,-0.0525,0.3007,0.1143,-0.0080,0.3000,0.2633,1.78,-0.32,8.21,1.7490,0.0990,1.5900,1.4380,2.4060,0
23294,0.1181,-0.0082,0.3016,-0.0001,0.0408,0.0217,0.42,-0.18,-0.32,0,3.700,3.804,-4.364,-1.089,0.005,-0.011,0.995,0.000,0.000,0.000,0.3030,-1,0,-0.29,-0.54,1.11,0.0945,-0.0509,0.3022,0.1143,-0.0080,0.3000,0.2619,1.90,-0.55,9.71,1.7490,0.0990,1.5900,1.4380,2.4060,0
23345,0.1201,-0.0062,0.3032,0.0056,0.0371,0.0239,0.69,-0.01,-0.38,0,3.706,2.914,-0.934,-1.088,0.006,-0.011,0.997,0.000,0.000,0.000,0.3030,0,0,-0.10,-0.77,1.06,0.0946,-0.0479,0.3030,0.1143,-0.0080,0.3000,0.2614,1.88,-0.96,11.30,1.7490,0.0000,2.4590,1.4330,2.4030,0
23396,0.1207,-0.0040,0.3040,0.0063,0.0323,0.0210,0.81,0.11,-0.42,0,3.700,5.767,-0.728,-0.962,0.005,-0.012,0.992,0.000,0.000,0.000,0.3050,-2,0,0.05,-0.81,1.00,0.0947,-0.0453,0.3036,0.1143,-0.0080,0.3000,0.2615,1.80,-1.03,12.65,1.7490,0.0000,2.4590,1.4330,2.4030,0
23448,0.1210,-0.0016,0.3053,0.0055,0.0271,0.0204,0.92,0.23,-0.46,0,3.706,1.756,-2.633,-0.988,0.004,-0.014,0.996,0.000,0.000,0.000,0.3050,-1,0,0.34,-0.85,0.94,0.0947,-0.0412,0.3044,0.1143,-0.0080,0.3000,0.2613,1.73,-1.02,13.74,1.7470,0.0000,2.5330,1.4380,2.4030,0
23500,0.1231,0.0016,0.3059,0.0076,0.0233,0.0153,1.09,0.32,-0.50,0,3.700,0.979,-1.585,-1.418,0.004,-0.011,0.992,0.000,0.000,0.000,0.3050,0,0,0.43,-0.98,0.88,0.0945,-0.0385,0.3049,0.1143,-0.0080,0.3000,0.2618,1.77,-1.27,15.07,1.7470,0.0000,2.5330,1.4380,2.4030,0
23552,0.1249,0.0016,0.3060,0.0080,0.0123,0.0093,1.11,0.41,-0.56,0,3.706,-1.208,-3.347,-0.858,0.004,-0.007,0.998,0.000,0.000,0.000,0.3040,2,0,0.48,-1.07,0.80,0.0938,-0.0366,0.3050,0.1143,-0.0080,0.3000,0.2624,1.25,-1.41,16.66,1.7420,0.1010,2.5800,1.4400,2.4080,0
23673,0.1259,0.0018,0.3053,0.0058,0.0026,0.0008,1.05,0.58,-0.60,0,3.695,-5.575,-4.493,-1.219,0.007,-0.008,0.997,0.000,0.000,0.000,0.3030,0,1,0.49,-1.22,0.80,0.0946,-0.0461,0.3048,0.1143,-0.0080,0.3000,0.2634,0.81,-1.37,18.01,1.7420,0.1010,2.5800,1.4400,2.4080,0
23794,0.1253,-0.0003,0.3042,-0.0009,-0.0104,-0.0055,0.79,0.75,-0.68,0,3.700,-5.521,1.828,-1.749,0.004,-0.010,1.002,0.000,0.000,0.000,0.3050,1,0,-0.22,-1.76,0.64,0.0916,-0.0447,0.3038,0.1143,-0.0080,0.3000,0.2643,0.05,-1.01,20.31,1.7410,0.1080,2.5030,1.4360,2.4020,0
23916,0.1272,-0.0014,0.3043,-0.0030,-0.0179,-0.0042,0.52,0.71,-0.77,0,3.695,-1.637,0.141,-3.399,0.006,-0.005,1.003,0.000,0.000,0.000,0.3030,2,0,-0.88,-1.48,0.34,0.0925,-0.0474,0.3048,0.1143,-0.0080,0.3000,0.2642,-0.38,-1.05,23.05,1.7410,0.1080,2.5030,1.4360,2.4020,0
24038,0.1277,-0.0046,0.3035,-0.0071,-0.0271,-0.0063,0.30,0.61,-0.89,0,3.695,-7.685,-0.696,-1.519,0.005,-0.010,1.007,0.000,0.000,0.000,0.3010,1,0,-1.02,-1.41,-0.13,0.0931,-0.0538,0.3049,0.1143,-0.0080,0.3000,0.2646,-1.04,-0.89,26.68,1.7380,0.1050,0.0000,1.4320,2.4070,0
24159,0.1261,-0.0087,0.3021,-0.0148,-0.0355,-0.0091,0.04,0.63,-0.97,0,3.695,-3.011,1.526,-2.371,0.006,-0.013,1.003,0.000,0.000,0.000,0.2990,3,2,-1.95,-1.43,-0.30,0.0936,-0.0568,0.3047,0.1143,-0.0080,0.3000,0.2651,-1.71,-0.42,29.12,1.7380,0.1050,0.0000,1.4320,2.4070,0
24281,0.1262,-0.0093,0.3003,-0.0178,-0.0329,-0.0135,-0.22,0.53,-1.08,0,3.700,-4.883,2.062,-2.864,0.007,-0.012,1.010,0.000,0.000,0.000,0.2970,1,-1,-2.21,-1.25,-0.64,0.0875,-0.0658,0.3040,0.1143,-0.0080,0.3000,0.2659,-1.63,-0.28,32.33,1.7360,0.1010,0.0000,1.4230,2.4070,0
