time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd
17874,0.0394,0.0295,0.3166,0.0110,0.0448,-0.0156,2.87,1.04,0.45,0,3.516,-4.163,-0.726,-1.772,-0.001,-0.010,1.004,0.000,0.000,0.000,0.3150,0,0,2.21,-0.62,1.75,0.1013,0.1115,0.3162,0.0286,0.0065,0.3000,0.2632,9.50,-5.68,-52.61
17925,0.0398,0.0310,0.3153,0.0026,0.0201,-0.0182,2.67,0.97,0.35,0,3.521,-6.505,-1.281,0.449,0.002,-0.009,1.010,0.000,0.000,0.000,0.3110,0,1,1.99,-0.65,1.66,0.1030,0.1126,0.3153,0.0286,0.0065,0.3000,0.2636,8.43,-5.40,-49.80
17977,0.0409,0.0301,0.3127,-0.0026,-0.0062,-0.0237,2.43,0.95,0.34,0,3.510,-8.899,2.996,0.879,0.002,-0.012,1.014,0.000,0.000,0.000,0.3100,1,0,1.65,-0.79,1.96,0.0927,0.1135,0.3137,0.0286,0.0065,0.3000,0.2646,7.26,-4.42,-58.92
18029,0.0395,0.0283,0.3107,-0.0132,-0.0289,-0.0239,2.01,0.88,0.37,0,3.516,-13.523,4.388,0.618,0.002,-0.007,1.016,0.000,0.000,0.000,0.3070,2,0,1.20,-0.63,1.99,0.0925,0.1113,0.3123,0.0286,0.0065,0.3000,0.2648,6.05,-3.91,-59.76
18081,0.0374,0.0246,0.3082,-0.0237,-0.0504,-0.0244,1.40,0.71,0.40,0,3.510,-12.034,4.122,1.654,-0.000,-0.007,1.019,0.000,0.000,0.000,0.3090,5,2,0.51,-0.40,1.99,0.0924,0.1066,0.3107,0.0286,0.0065,0.3000,0.2652,4.72,-3.41,-59.56
18133,0.0377,0.0230,0.3079,-0.0254,-0.0581,-0.0130,0.78,0.56,0.48,0,3.521,-13.295,5.964,3.201,0.003,-0.004,1.018,0.000,0.000,0.000,0.3060,4,3,-0.05,-0.21,2.11,0.0882,0.0952,0.3103,0.0286,0.0065,0.3000,0.2640,3.59,-3.05,-63.40
18185,0.0356,0.0180,0.3067,-0.0316,-0.0682,-0.0081,0.13,0.34,0.64,0,3.510,-10.732,2.377,5.637,0.002,-0.004,1.016,0.000,0.000,0.000,0.3090,2,2,-0.71,0.06,2.39,0.0813,0.0851,0.3093,0.0286,0.0065,0.3000,0.2637,2.41,-2.28,-71.75
18237,0.0337,0.0133,0.3077,-0.0345,-0.0715,0.0065,-0.41,0.10,0.89,0,3.526,-7.422,2.796,5.695,0.000,-0.006,1.007,0.000,0.000,0.000,0.3090,5,2,-1.26,0.17,2.74,0.0760,0.0790,0.3101,0.0286,0.0065,0.3000,0.2620,1.84,-1.79,-82.16
18287,0.0313,0.0089,0.3086,-0.0366,-0.0693,0.0136,-0.84,-0.04,1.18,0,3.516,-7.568,6.330,6.769,-0.005,-0.007,1.010,0.000,0.000,0.000,0.3050,0,1,-1.59,0.31,3.03,0.0712,0.0655,0.3105,0.0286,0.0065,0.3000,0.2611,0.99,-1.35,-90.96
18339,0.0278,0.0034,0.3075,-0.0404,-0.0669,0.0095,-1.17,-0.38,1.52,0,3.521,-5.075,6.977,5.069,0.003,-0.018,1.009,0.000,0.000,0.000,0.3060,1,0,-2.00,0.64,3.37,0.0681,0.0641,0.3103,0.0286,0.0065,0.3000,0.2616,1.01,-0.95,-101.07
18390,0.0229,0.0016,0.3073,-0.0447,-0.0533,0.0097,-1.42,-0.71,1.80,0,3.516,-0.682,4.022,2.715,0.005,-0.004,1.011,0.000,0.000,0.000,0.3070,0,0,-2.27,1.03,3.60,0.0680,0.0610,0.3103,0.0286,0.0065,0.3000,0.2616,1.43,-0.74,-108.10
18441,0.0211,-0.0008,0.3076,-0.0378,-0.0406,0.0128,-1.53,-0.94,1.95,0,3.526,-1.036,2.695,1.792,0.003,-0.007,1.007,0.000,0.000,0.000,0.3080,-1,2,-2.31,1.24,3.73,0.0661,0.0573,0.3106,0.0286,0.0065,0.3000,0.2612,1.77,-0.93,-112.01
18491,0.0178,-0.0027,0.3083,-0.0341,-0.0277,0.0165,-1.56,-1.14,2.03,0,3.516,3.376,2.858,0.097,0.002,-0.009,1.009,0.000,0.000,0.000,0.3100,0,0,-2.43,1.35,3.75,0.0601,0.0655,0.3111,0.0286,0.0065,0.3000,0.2607,2.97,-0.69,-112.57
18543,0.0141,-0.0021,0.3098,-0.0301,-0.0103,0.0231,-1.39,-1.23,2.04,0,3.526,0.639,0.792,-0.359,-0.002,-0.012,1.000,0.000,0.000,0.000,0.3110,0,1,-2.26,1.50,3.75,0.0584,0.0657,0.3122,0.0286,0.0065,0.3000,0.2598,3.82,-0.76,-112.54
18594,0.0135,-0.0005,0.3111,-0.0205,0.0046,0.0257,-1.26,-1.31,2.02,0,3.516,7.061,2.582,-0.841,0.003,-0.004,1.000,0.000,0.000,0.000,0.3100,0,0,-2.21,1.53,3.74,0.0563,0.0645,0.3133,0.0286,0.0065,0.3000,0.2593,4.45,-1.07,-112.26
18645,0.0126,0.0009,0.3116,-0.0076,0.0196,0.0205,-0.98,-1.42,1.97,0,3.526,8.089,-0.940,-1.109,-0.001,-0.010,0.995,0.000,0.000,0.000,0.3110,-1,0,-1.86,1.66,3.69,0.0558,0.0659,0.3135,0.0286,0.0065,0.3000,0.2598,5.25,-1.64,-110.84
18697,0.0152,0.0063,0.3120,0.0113,0.0386,0.0150,-0.65,-1.43,1.91,0,3.516,11.128,-5.835,-1.898,0.002,-0.010,0.998,0.000,0.000,0.000,0.3150,-2,0,-1.44,1.61,3.65,0.0555,0.0670,0.3138,0.0286,0.0065,0.3000,0.2603,6.21,-2.52,-109.48
18749,0.0157,0.0092,0.3139,0.0221,0.0460,0.0196,-0.15,-1.15,1.79,0,3.526,10.336,-7.029,-4.371,0.001,-0.012,0.996,0.000,0.000,0.000,0.3130,0,-1,-0.88,1.30,3.50,0.0557,0.0715,0.3151,0.0286,0.0065,0.3000,0.2596,6.90,-3.05,-105.09
18800,0.0167,0.0135,0.3140,0.0298,0.0533,0.0135,0.37,-0.83,1.58,0,3.516,10.348,-4.979,-5.811,0.003,-0.013,0.995,0.000,0.000,0.000,0.3160,-1,-2,-0.33,0.94,3.33,0.0581,0.0727,0.3152,0.0286,0.0065,0.3000,0.2602,7.31,-3.58,-99.87
18852,0.0210,0.0186,0.3153,0.0437,0.0571,0.0147,0.84,-0.57,1.29,0,3.521,7.936,-5.057,-5.537,0.001,-0.013,0.997,0.000,0.000,0.000,0.3130,-3,-3,0.19,0.70,3.04,0.0629,0.0759,0.3160,0.0286,0.0065,0.3000,0.2600,7.72,-4.59,-91.22
18904,0.0233,0.0219,0.3147,0.0484,0.0518,0.0065,1.22,-0.12,0.96,0,3.510,8.436,-9.456,-7.099,-0.004,-0.016,0.992,0.000,0.000,0.000,0.3140,-3,-3,0.56,0.48,2.67,0.0705,0.0836,0.3154,0.0286,0.0065,0.3000,0.2610,7.98,-5.33,-80.05
18956,0.0276,0.0263,0.3145,0.0544,0.0466,0.0011,1.51,0.30,0.61,0,3.521,8.157,-4.054,-4.214,-0.003,-0.010,0.997,0.000,0.000,0.000,0.3130,0,-2,0.96,0.02,2.21,0.0786,0.0916,0.3149,0.0286,0.0065,0.3000,0.2616,8.28,-6.16,-66.16
19007,0.0302,0.0286,0.3138,0.0517,0.0342,-0.0048,1.81,0.63,0.35,0,3.510,4.018,-3.742,-4.281,-0.004,-0.011,0.997,0.000,0.000,0.000,0.3110,0,0,1.40,-0.18,2.00,0.0845,0.0923,0.3143,0.0286,0.0065,0.3000,0.2624,7.73,-6.44,-60.04
19057,0.0364,0.0299,0.3124,0.0560,0.0189,-0.0119,1.96,0.86,0.12,0,3.516,-4.525,-8.016,-4.127,0.003,-0.006,1.003,0.000,0.000,0.000,0.3120,1,-1,1.60,-0.36,1.78,0.0893,0.0940,0.3130,0.0286,0.0065,0.3000,0.2634,7.11,-6.94,-53.34
19109,0.0385,0.0311,0.3118,0.0469,0.0037,-0.0132,1.74,1.20,-0.09,0,3.505,-0.898,-2.993,-3.284,0.000,-0.008,1.005,0.000,0.000,0.000,0.3100,0,-1,1.41,-0.82,1.72,0.0857,0.0892,0.3125,0.0286,0.0065,0.3000,0.2636,6.07,-6.27,-51.56
19160,0.0394,0.0300,0.3106,0.0336,-0.0135,-0.0132,1.70,1.44,-0.26,0,3.516,-7.563,1.387,-3.275,0.001,-0.007,1.003,0.000,0.000,0.000,0.3110,1,0,1.36,-0.97,1.54,0.0887,0.0890,0.3115,0.0286,0.0065,0.3000,0.2638,5.25,-5.86,-46.24
19212,0.0435,0.0303,0.3103,0.0280,-0.0247,-0.0094,1.47,1.37,-0.42,0,3.505,-10.796,1.276,-2.048,0.004,-0.003,1.004,0.000,0.000,0.000,0.3110,0,-2,0.99,-0.91,1.42,0.0894,0.0863,0.3111,0.0286,0.0065,0.3000,0.2635,4.55,-5.65,-42.47
19264,0.0440,0.0284,0.3104,0.0147,-0.0384,-0.0048,1.04,1.30,-0.55,0,3.516,-3.540,-1.648,-2.651,0.001,-0.010,1.003,0.000,0.000,0.000,0.3100,4,2,0.41,-0.81,1.24,0.0949,0.0857,0.3109,0.0286,0.0065,0.3000,0.2630,3.88,-5.42,-37.16
19315,0.0444,0.0262,0.3101,0.0032,-0.0474,-0.0029,0.78,1.41,-0.68,0,3.505,-6.891,4.509,-3.674,0.002,-0.009,1.001,0.000,0.000,0.000,0.3100,0,1,0.28,-0.95,1.20,0.0900,0.0751,0.3104,0.0286,0.0065,0.3000,0.2629,2.71,-4.55,-35.93
19367,0.0434,0.0215,0.3100,-0.0106,-0.0590,-0.0009,0.40,1.16,-0.82,0,3.516,-6.348,10.524,-2.665,0.007,-0.006,1.003,0.000,0.000,0.000,0.3070,3,2,-0.09,-0.74,1.11,0.0873,0.0747,0.3102,0.0286,0.0065,0.3000,0.2627,2.14,-3.71,-33.29
19418,0.0400,0.0168,0.3086,-0.0270,-0.0669,-0.0069,0.05,0.73,-0.96,0,3.505,-6.315,7.594,-2.168,0.008,-0.005,1.004,0.000,0.000,0.000,0.3070,0,0,-0.39,-0.23,1.02,0.0817,0.0661,0.3090,0.0286,0.0065,0.3000,0.2636,1.16,-2.54,-30.62
19469,0.0346,0.0069,0.3077,-0.0434,-0.0836,-0.0086,-0.24,0.53,-1.10,0,3.516,-12.901,4.625,-2.908,0.002,-0.009,1.004,0.000,0.000,0.000,0.3100,1,1,-0.71,0.16,0.91,0.0805,0.0614,0.3082,0.0286,0.0065,0.3000,0.2639,0.04,-1.69,-27.19
19521,0.0324,0.0039,0.3084,-0.0476,-0.0785,-0.0016,-0.81,0.10,-1.23,0,3.505,-11.072,7.971,-2.528,-0.002,-0.010,1.008,0.000,0.000,0.000,0.3080,2,1,-1.42,0.39,0.83,0.0781,0.0653,0.3089,0.0286,0.0065,0.3000,0.2630,0.56,-1.33,-24.80
19571,0.0273,-0.0003,0.3082,-0.0546,-0.0727,0.0010,-1.26,-0.41,-1.34,0,3.516,-5.470,7.207,-2.385,0.004,-0.010,1.005,0.000,0.000,0.000,0.3060,3,1,-1.98,0.79,0.68,0.0756,0.0601,0.3088,0.0286,0.0065,0.3000,0.2628,0.47,-0.82,-20.46
19623,0.0246,-0.0028,0.3074,-0.0510,-0.0593,-0.0007,-1.57,-0.73,-1.44,0,3.505,-2.008,4.954,-1.421,0.006,-0.013,1.003,0.000,0.000,0.000,0.3070,0,1,-2.23,1.13,0.55,0.0731,0.0523,0.3083,0.0286,0.0065,0.3000,0.2631,0.55,-0.82,-16.37
19674,0.0209,-0.0055,0.3072,-0.0477,-0.0461,0.0006,-1.71,-0.96,-1.51,0,3.510,2.209,5.325,-0.352,0.002,-0.008,1.006,0.000,0.000,0.000,0.3050,0,0,-2.35,1.37,0.45,0.0705,0.0518,0.3081,0.0286,0.0065,0.3000,0.2630,1.14,-0.79,-13.51
19725,0.0185,-0.0057,0.3063,-0.0395,-0.0276,-0.0010,-1.61,-1.24,-1.54,0,3.505,3.263,2.509,0.682,0.001,-0.009,1.003,0.000,0.000,0.000,0.3050,-3,0,-2.24,1.64,0.42,0.0701,0.0503,0.3074,0.0286,0.0065,0.3000,0.2633,1.90,-1.15,-12.66
19777,0.0176,-0.0054,0.3057,-0.0266,-0.0108,-0.0017,-1.45,-1.38,-1.52,0,3.516,6.400,-1.547,1.897,0.001,-0.008,1.007,0.000,0.000,0.000,0.3080,-2,-1,-2.16,1.76,0.33,0.0695,0.0630,0.3067,0.0286,0.0065,0.3000,0.2635,3.58,-1.71,-10.01
19828,0.0156,-0.0036,0.3067,-0.0171,0.0059,0.0065,-1.11,-1.27,-1.44,0,3.505,7.324,-2.017,2.129,0.001,-0.011,1.005,0.000,0.000,0.000,0.3060,0,-1,-1.84,1.70,0.42,0.0719,0.0681,0.3072,0.0286,0.0065,0.3000,0.2625,4.73,-2.34,-12.72
19880,0.0173,0.0011,0.3067,-0.0004,0.0251,0.0076,-0.75,-1.21,-1.34,0,3.516,7.828,-4.642,2.060,0.003,-0.011,1.005,0.000,0.000,0.000,0.3100,-3,-2,-1.44,1.60,0.59,0.0747,0.0693,0.3074,0.0286,0.0065,0.3000,0.2623,5.72,-3.32,-17.62
19932,0.0168,0.0021,0.3085,0.0082,0.0304,0.0166,-0.32,-1.08,-1.23,0,3.510,9.818,-5.460,3.011,-0.001,-0.013,1.003,0.000,0.000,0.000,0.3080,-4,-2,-1.07,1.38,0.66,0.0802,0.0773,0.3084,0.0286,0.0065,0.3000,0.2612,6.56,-4.13,-19.73
19984,0.0198,0.0072,0.3088,0.0230,0.0413,0.0161,0.16,-0.80,-1.10,0,3.510,7.932,-5.395,2.392,-0.001,-0.013,1.003,0.000,0.000,0.000,0.3050,3,0,-0.60,1.11,0.73,0.0860,0.0881,0.3086,0.0286,0.0065,0.3000,0.2612,7.82,-5.23,-21.88
20036,0.0226,0.0130,0.3077,0.0332,0.0488,0.0077,0.57,-0.45,-1.00,0,3.500,8.576,-6.281,0.319,0.001,-0.010,1.000,0.000,0.000,0.000,0.3030,0,0,-0.09,0.80,1.03,0.0865,0.0814,0.3090,0.0286,0.0065,0.3000,0.2620,7.68,-5.74,-30.86
20087,0.0263,0.0185,0.3058,0.0420,0.0524,-0.0035,0.88,-0.18,-0.95,0,3.505,9.663,-9.241,0.670,-0.000,-0.011,1.004,0.000,0.000,0.000,0.3040,-3,-5,0.35,0.47,1.04,0.0909,0.0843,0.3077,0.0286,0.0065,0.3000,0.2635,8.01,-6.42,-31.33
20139,0.0286,0.0228,0.3049,0.0436,0.0491,-0.0061,1.32,0.21,-0.94,0,3.500,8.858,-5.223,0.648,-0.002,-0.016,1.008,0.000,0.000,0.000,0.3050,0,0,0.81,0.05,1.02,0.1032,0.0923,0.3068,0.0286,0.0065,0.3000,0.2639,8.39,-7.33,-30.60
20190,0.0332,0.0253,0.3048,0.0469,0.0384,-0.0032,1.68,0.60,-0.95,0,3.510,4.467,-5.824,-0.201,-0.002,-0.012,1.009,0.000,0.000,0.000,0.3060,0,0,1.27,-0.22,1.05,0.1092,0.0951,0.3067,0.0286,0.0065,0.3000,0.2636,8.11,-7.91,-31.46
20241,0.0348,0.0263,0.3053,0.0400,0.0226,0.0025,1.91,0.96,-0.98,0,3.500,-0.057,-2.312,-1.229,-0.003,-0.011,1.007,0.000,0.000,0.000,0.3040,0,0,1.50,-0.52,1.03,0.1151,0.0971,0.3071,0.0286,0.0065,0.3000,0.2629,7.53,-8.02,-30.93
20293,0.0374,0.0262,0.3048,0.0335,0.0044,0.0029,1.93,1.11,-1.04,0,3.510,-3.628,-0.350,-1.756,0.000,-0.012,1.005,0.000,0.000,0.000,0.3040,0,0,1.50,-0.64,0.96,0.1207,0.0980,0.3068,0.0286,0.0065,0.3000,0.2629,6.76,-8.11,-28.95
20344,0.0404,0.0263,0.3046,0.0274,-0.0112,0.0032,1.73,1.07,-1.09,0,3.500,-3.029,-1.684,0.613,-0.001,-0.015,1.009,0.000,0.000,0.000,0.3040,0,0,1.31,-0.65,0.87,0.1260,0.0980,0.3066,0.0286,0.0065,0.3000,0.2629,6.03,-8.20,-26.19
20396,0.0411,0.0247,0.3045,0.0169,-0.0273,0.0046,1.46,1.13,-1.07,0,3.510,-8.444,1.497,0.696,-0.000,-0.011,1.004,0.000,0.000,0.000,0.3070,1,1,1.16,-0.74,0.90,0.1311,0.0970,0.3066,0.0286,0.0065,0.3000,0.2628,5.22,-8.07,-27.06
20447,0.0370,0.0185,0.3058,-0.0044,-0.0505,0.0128,1.13,1.16,-1.04,0,3.500,-10.982,6.590,0.687,-0.000,-0.008,1.005,0.000,0.000,0.000,0.3050,1,0,0.67,-0.83,1.40,0.1054,0.1044,0.3082,0.0286,0.0065,0.3000,0.2616,4.67,-5.32,-41.86
20498,0.0347,0.0139,0.3059,-0.0186,-0.0645,0.0121,0.64,0.88,-1.00,0,3.516,-12.884,10.593,2.169,-0.000,-0.017,0.999,0.000,0.000,0.000,0.3090,0,0,0.11,-0.49,1.42,0.1050,0.1029,0.3083,0.0286,0.0065,0.3000,0.2617,3.91,-4.62,-42.72
20550,0.0321,0.0069,0.3077,-0.0298,-0.0786,0.0180,0.04,0.48,-0.90,0,3.505,-12.592,4.409,3.301,0.004,-0.012,1.000,0.000,0.000,0.000,0.3060,0,1,-0.55,0.05,1.53,0.1043,0.1011,0.3094,0.0286,0.0065,0.3000,0.2608,3.13,-4.06,-45.97
20602,0.0277,-0.0009,0.3075,-0.0408,-0.0882,0.0130,-0.53,0.28,-0.75,0,3.510,-9.943,7.892,3.220,0.003,-0.007,0.999,0.000,0.000,0.000,0.3110,0,3,-1.22,0.27,1.75,0.1025,0.1015,0.3091,0.0286,0.0065,0.3000,0.2614,2.70,-3.41,-52.40
20653,0.0260,-0.0047,0.3095,-0.0422,-0.0827,0.0188,-1.08,-0.06,-0.60,0,3.505,-6.503,9.355,4.302,0.004,-0.006,0.998,0.000,0.000,0.000,0.3100,3,2,-1.74,0.65,1.93,0.0989,0.1009,0.3103,0.0286,0.0065,0.3000,0.2606,2.93,-3.09,-57.88
20704,0.0228,-0.0080,0.3103,-0.0436,-0.0722,0.0174,-1.40,-0.43,-0.44,0,3.510,-8.610,6.155,2.405,0.001,-0.011,0.996,0.000,0.000,0.000,0.3050,2,2,-2.03,1.11,2.12,0.0957,0.0968,0.3112,0.0286,0.0065,0.3000,0.2605,3.13,-2.80,-63.48
20757,0.0167,-0.0110,0.3086,-0.0495,-0.0595,0.0028,-1.70,-0.63,-0.34,0,3.500,-8.371,6.672,4.085,0.001,-0.008,0.999,0.000,0.000,0.000,0.3060,1,0,-2.44,1.41,2.21,0.0919,0.0932,0.3100,0.0286,0.0065,0.3000,0.2623,3.46,-2.24,-66.39
20808,0.0141,-0.0145,0.3075,-0.0443,-0.0470,-0.0039,-2.02,-0.94,-0.21,0,3.505,2.777,3.893,2.400,0.000,-0.016,1.001,0.000,0.000,0.000,0.3080,-1,0,-2.86,1.78,2.44,0.0915,0.0913,0.3091,0.0286,0.0065,0.3000,0.2632,3.89,-2.45,-73.07
20860,0.0108,-0.0163,0.3076,-0.0392,-0.0295,-0.0026,-2.02,-1.16,-0.10,0,3.494,4.621,-0.052,0.727,0.004,-0.019,1.003,0.000,0.000,0.000,0.3050,-1,0,-2.74,1.99,2.53,0.0913,0.0932,0.3089,0.0286,0.0065,0.3000,0.2631,4.85,-2.68,-75.93
20911,0.0084,-0.0174,0.3063,-0.0309,-0.0126,-0.0073,-1.83,-1.15,-0.06,0,3.505,0.973,1.695,-0.649,-0.001,-0.007,1.004,0.000,0.000,0.000,0.3090,0,0,-2.50,1.98,2.54,0.0914,0.0956,0.3078,0.0286,0.0065,0.3000,0.2639,5.79,-3.06,-76.16
20962,0.0074,-0.0157,0.3073,-0.0203,0.0074,0.0003,-1.68,-1.24,-0.09,0,3.500,12.552,4.132,-0.086,-0.001,-0.015,1.002,0.000,0.000,0.000,0.3070,-1,0,-2.46,2.07,2.50,0.0927,0.0981,0.3082,0.0286,0.0065,0.3000,0.2630,6.92,-3.67,-75.05
21014,0.0065,-0.0135,0.3072,-0.0097,0.0250,0.0005,-1.17,-1.41,-0.14,0,3.505,7.661,-0.425,-3.481,0.003,-0.016,0.998,0.000,0.000,0.000,0.3090,-1,0,-1.79,2.24,2.43,0.0897,0.0971,0.3084,0.0286,0.0065,0.3000,0.2629,7.67,-3.96,-73.03
21065,0.0071,-0.0088,0.3080,0.0041,0.0424,0.0038,-0.80,-1.37,-0.30,0,3.494,11.529,-1.692,-5.277,-0.000,-0.014,0.998,0.000,0.000,0.000,0.3060,-2,0,-1.40,2.20,2.22,0.0904,0.1000,0.3088,0.0286,0.0065,0.3000,0.2625,8.68,-4.66,-66.52
21115,0.0106,-0.0051,0.3072,0.0228,0.0526,-0.0011,-0.36,-1.27,-0.58,0,3.500,9.662,-7.188,-9.114,-0.001,-0.020,0.995,0.000,0.000,0.000,0.3050,-2,-2,-0.84,2.09,1.86,0.0912,0.1047,0.3080,0.0286,0.0065,0.3000,0.2631,9.45,-5.57,-55.79
21166,0.0109,-0.0020,0.3061,0.0311,0.0564,-0.0084,0.14,-0.95,-1.03,0,3.494,12.141,-7.800,-10.755,-0.004,-0.021,1.000,0.000,0.000,0.000,0.3080,-3,0,-0.39,1.74,1.39,0.0964,0.1102,0.3068,0.0286,0.0065,0.3000,0.2642,9.97,-6.30,-41.79
21217,0.0170,0.0015,0.3067,0.0495,0.0566,-0.0038,0.59,-0.63,-1.47,0,3.505,7.277,-7.801,-12.861,-0.003,-0.017,1.001,0.000,0.000,0.000,0.3100,-1,-2,0.18,1.32,0.70,0.0975,0.1176,0.3069,0.0286,0.0065,0.3000,0.2636,10.50,-7.24,-21.01
21269,0.0185,0.0031,0.3080,0.0514,0.0477,0.0039,1.08,-0.14,-2.23,0,3.494,1.583,-5.493,-12.187,-0.002,-0.019,0.992,0.000,0.000,0.000,0.3070,-2,-1,0.54,0.94,0.07,0.1034,0.1211,0.3076,0.0286,0.0065,0.3000,0.2627,10.38,-7.77,-2.10
21320,0.0221,0.0038,0.3076,0.0548,0.0350,-0.0009,1.22,0.09,-2.87,0,3.500,-0.438,-2.941,-9.748,-0.007,-0.019,1.001,0.000,0.000,0.000,0.3030,0,-1,0.60,0.65,-0.62,0.1067,0.1266,0.3072,0.0286,0.0065,0.3000,0.2633,10.15,-8.14,18.49
21371,0.0260,0.0062,0.3055,0.0565,0.0266,-0.0121,1.25,0.22,-3.39,0,3.489,-0.475,-5.620,-5.074,-0.003,-0.023,1.005,0.000,0.000,0.000,0.3050,0,-1,0.59,0.49,-1.07,0.1098,0.1269,0.3056,0.0286,0.0065,0.3000,0.2648,9.74,-8.38,32.16
21423,0.0277,0.0030,0.3049,0.0515,0.0060,-0.0115,1.28,0.47,-3.66,0,3.500,-7.548,-5.415,-1.678,-0.003,-0.020,1.005,0.000,0.000,0.000,0.3040,0,-2,0.57,0.20,-1.31,0.1130,0.1271,0.3051,0.0286,0.0065,0.3000,0.2648,8.82,-8.37,39.29
21474,0.0301,0.0011,0.3041,0.0470,-0.0088,-0.0121,0.92,0.71,-3.71,0,3.489,-4.765,-7.649,4.812,-0.007,-0.017,1.010,0.000,0.000,0.000,0.3040,0,0,0.18,-0.07,-1.41,0.1189,0.1270,0.3044,0.0286,0.0065,0.3000,0.2650,8.12,-8.56,42.17
21525,0.0337,-0.0009,0.3037,0.0436,-0.0199,-0.0070,0.72,1.07,-3.47,0,3.500,-5.637,-0.211,9.266,-0.005,-0.016,1.005,0.000,0.000,0.000,0.2990,2,-1,-0.06,-0.46,-1.16,0.1232,0.1268,0.3042,0.0286,0.0065,0.3000,0.2645,7.62,-8.72,34.82
21577,0.0361,-0.0040,0.3014,0.0354,-0.0301,-0.0138,0.36,1.13,-3.00,0,3.489,-12.847,-3.213,12.187,0.002,-0.016,1.008,0.000,0.000,0.000,0.2990,0,-1,-0.31,-0.51,-0.61,0.1199,0.1196,0.3027,0.0286,0.0065,0.3000,0.2655,6.63,-8.09,18.27
21628,0.0357,-0.0099,0.2999,0.0206,-0.0435,-0.0156,-0.26,1.31,-2.38,0,3.494,-16.990,-3.132,15.196,-0.003,-0.018,1.005,0.000,0.000,0.000,0.3010,2,0,-0.99,-0.67,0.03,0.1227,0.1191,0.3016,0.0286,0.0065,0.3000,0.2659,5.97,-7.59,-0.76
21679,0.0358,-0.0136,0.2999,0.0076,-0.0448,-0.0096,-0.84,1.37,-1.79,0,3.489,-8.697,2.441,16.666,-0.003,-0.011,1.009,0.000,0.000,0.000,0.2990,4,1,-1.85,-0.82,0.80,0.1232,0.1140,0.3015,0.0286,0.0065,0.3000,0.2653,5.57,-7.05,-23.98
21730,0.0354,-0.0181,0.2993,-0.0052,-0.0419,-0.0060,-1.34,1.26,-0.95,0,3.494,-10.435,4.238,16.477,-0.000,-0.014,1.010,0.000,0.000,0.000,0.2960,1,0,-2.25,-0.69,1.59,0.1213,0.1034,0.3009,0.0286,0.0065,0.3000,0.2650,4.98,-6.34,-47.62
21782,0.0341,-0.0222,0.2977,-0.0173,-0.0350,-0.0093,-1.83,1.02,-0.12,0,3.484,-8.693,8.397,15.682,-0.003,-0.009,1.012,0.000,0.000,0.000,0.2950,3,2,-2.79,-0.44,2.42,0.1214,0.1004,0.2998,0.0286,0.0065,0.3000,0.2656,5.08,-5.78,-72.51
21834,0.0325,-0.0258,0.2962,-0.0269,-0.0238,-0.0106,-2.24,0.60,0.64,0,3.494,-5.121,10.384,11.613,-0.003,-0.016,1.006,0.000,0.000,0.000,0.2970,0,1,-3.20,0.00,3.10,0.1166,0.0912,0.2988,0.0286,0.0065,0.3000,0.2659,4.96,-5.00,-92.99
21884,0.0320,-0.0286,0.2962,-0.0291,-0.0090,-0.0050,-2.57,-0.02,1.31,0,3.489,0.232,3.654,6.619,0.006,-0.012,1.017,0.000,0.000,0.000,0.2960,0,0,-3.48,0.57,3.67,0.1138,0.0910,0.2986,0.0286,0.0065,0.3000,0.2653,5.63,-4.71,-109.99
21936,0.0288,-0.0287,0.2961,-0.0341,0.0126,0.0004,-2.60,-0.14,1.53,0,3.494,6.939,2.839,0.712,0.001,-0.020,1.007,0.000,0.000,0.000,0.2940,0,1,-3.46,0.77,3.99,0.1127,0.0904,0.2986,0.0286,0.0065,0.3000,0.2648,6.61,-4.41,-119.58
21986,0.0267,-0.0289,0.2952,-0.0344,0.0309,0.0005,-2.27,-0.25,1.60,0,3.484,4.178,8.597,-1.291,0.004,-0.016,1.013,0.000,0.000,0.000,0.2950,0,1,-3.09,0.90,3.97,0.1102,0.0891,0.2980,0.0286,0.0065,0.3000,0.2649,7.35,-4.23,-119.11
22038,0.0256,-0.0277,0.2952,-0.0308,0.0483,0.0045,-2.09,-0.66,1.52,0,3.500,8.507,2.814,-4.090,0.000,-0.018,1.008,0.000,0.000,0.000,0.2970,-2,-1,-2.88,1.32,3.84,0.1080,0.0891,0.2980,0.0286,0.0065,0.3000,0.2644,8.17,-4.25,-115.22
22090,0.0252,-0.0250,0.2963,-0.0227,0.0656,0.0120,-1.74,-0.90,1.34,0,3.489,13.522,-1.881,-4.842,0.005,-0.019,1.011,0.000,0.000,0.000,0.2970,-1,0,-2.46,1.47,3.69,0.1098,0.0946,0.2986,0.0286,0.0065,0.3000,0.2635,9.38,-4.77,-110.59
