time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y
31434,0.0915,0.3218,0.0075,-0.71,0.29,3.78,0.234,3.938,-4.871,16.056,-0.0402,-0.0110
31444,0.0877,0.3162,0.0077,-0.67,0.31,3.96,0.234,0.851,-5.700,15.688,-0.0391,-0.0103
31454,0.0877,0.3179,0.0077,-0.66,0.32,4.13,0.236,-0.441,-1.650,15.891,-0.0400,0.0003
31464,0.0845,0.3162,0.0082,-0.62,0.35,4.30,0.236,2.028,-2.195,14.949,-0.0391,0.0056
31474,0.0847,0.3097,0.0125,-0.54,0.38,4.47,0.236,3.888,-2.007,14.041,-0.0383,0.0071
31484,0.0783,0.3333,0.0111,-0.68,0.47,4.64,0.236,0.318,-2.507,13.246,-0.0375,0.0087
31494,0.0778,0.3405,0.0103,-0.71,0.49,4.80,0.236,-1.175,1.108,13.545,-0.0383,0.0174
31504,0.0771,0.3359,0.0102,-0.65,0.52,4.94,0.232,0.491,0.136,12.309,-0.0378,0.0225
31513,0.0762,0.3314,0.0101,-0.60,0.55,5.08,0.232,-1.570,1.220,11.393,-0.0375,0.0255
31523,0.0704,0.3485,0.0081,-0.70,0.58,5.23,0.232,0.316,3.535,10.793,-0.0364,0.0299
31534,0.0686,0.3548,0.0001,-0.74,0.58,5.37,0.232,-1.284,2.279,10.158,-0.0364,0.0319
31544,0.0662,0.3541,0.0000,-0.74,0.58,5.49,0.232,2.884,7.165,8.415,-0.0358,0.0377
31553,0.0667,0.3579,-0.0005,-0.77,0.55,5.61,0.234,5.104,4.164,6.854,-0.0352,0.0414
31564,0.0635,0.3542,-0.0006,-0.74,0.53,5.72,0.234,2.904,7.379,6.193,-0.0349,0.0424
31574,0.0623,0.3625,-0.0017,-0.80,0.50,5.82,0.234,1.482,6.140,3.945,-0.0343,0.0463
31583,0.0593,0.3595,-0.0018,-0.77,0.45,5.91,0.234,6.638,5.889,1.687,-0.0348,0.0503
31594,0.0595,0.3570,-0.0016,-0.70,0.39,5.97,0.234,10.640,4.268,0.513,-0.0342,0.0539
31604,0.0555,0.3649,-0.0020,-0.70,0.34,6.05,0.233,13.854,0.756,-0.302,-0.0346,0.0585
31614,0.0547,0.3602,-0.0010,-0.63,0.29,6.08,0.233,19.488,-2.727,-1.885,-0.0341,0.0621
31623,0.0520,0.3711,-0.0016,-0.61,0.27,6.10,0.233,20.113,-4.695,-2.555,-0.0335,0.0698
31634,0.0510,0.3648,-0.0020,-0.45,0.26,6.10,0.233,21.607,-7.253,-4.121,-0.0331,0.0736
31644,0.0505,0.3775,-0.0025,-0.39,0.27,6.10,0.233,13.426,-9.579,-5.075,-0.0332,0.0801
31654,0.0500,0.3781,-0.0017,-0.21,0.31,6.08,0.235,13.296,-9.082,-6.478,-0.0328,0.0841
31664,0.0487,0.3944,-0.0024,-0.11,0.36,6.07,0.235,9.501,-6.923,-7.387,-0.0338,0.0983
31674,0.0468,0.3867,0.0033,0.15,0.44,6.02,0.235,3.061,-3.915,-8.195,-0.0341,0.1028
31684,0.0420,0.4164,0.0011,0.09,0.53,6.01,0.235,2.605,-2.686,-9.505,-0.0334,0.1035
31693,0.0389,0.4172,0.0010,0.20,0.63,5.95,0.235,6.376,-0.343,-9.862,-0.0329,0.1004
31704,0.0389,0.4067,0.0018,0.35,0.71,5.86,0.233,6.703,3.100,-9.884,-0.0320,0.0985
31714,0.0376,0.3961,0.0029,0.45,0.77,5.77,0.233,9.239,6.882,-10.112,-0.0312,0.0985
31724,0.0366,0.3840,0.0048,0.54,0.80,5.67,0.233,12.978,9.911,-11.157,-0.0307,0.0989
31734,0.0367,0.3656,0.0036,0.70,0.80,5.54,0.233,13.359,5.978,-12.354,-0.0304,0.1023
31744,0.0367,0.3535,0.0046,0.84,0.77,5.43,0.233,11.079,9.516,-12.149,-0.0301,0.1057
31754,0.0356,0.3426,0.0055,0.99,0.70,5.31,0.234,11.270,7.337,-13.466,-0.0295,0.1038
31764,0.0346,0.3408,0.0058,1.12,0.61,5.20,0.234,8.619,7.331,-13.923,-0.0292,0.1042
31773,0.0337,0.3387,0.0059,1.25,0.54,5.09,0.234,7.627,6.768,-14.647,-0.0287,0.1026
31784,0.0334,0.3209,0.0073,1.45,0.46,4.94,0.234,4.535,5.763,-14.856,-0.0284,0.1055
31794,0.0326,0.3101,0.0081,1.62,0.39,4.80,0.234,6.734,4.645,-14.193,-0.0286,0.1104
31804,0.0324,0.2935,0.0090,1.79,0.32,4.64,0.232,5.383,2.815,-14.432,-0.0288,0.1129
31814,0.0321,0.2904,0.0092,1.87,0.25,4.50,0.232,0.700,1.888,-14.483,-0.0275,0.1125
31824,0.0303,0.2929,0.0088,1.89,0.20,4.37,0.232,-4.349,-2.200,-14.246,-0.0276,0.1129
31834,0.0289,0.2886,0.0020,1.95,0.16,4.23,0.232,-1.425,-5.863,-13.422,-0.0263,0.1088
31844,0.0316,0.2758,0.0019,2.07,0.11,4.06,0.232,-0.625,-6.675,-13.049,-0.0255,0.1087
31854,0.0304,0.2654,0.0020,2.12,0.10,3.91,0.233,-6.379,-6.026,-13.862,-0.0255,0.1114
31864,0.0328,0.2423,0.0025,2.21,0.10,3.73,0.233,-4.915,-5.897,-13.501,-0.0238,0.1086
31873,0.0341,0.2310,-0.0000,2.25,0.15,3.58,0.233,-2.700,-4.686,-13.290,-0.0242,0.1103
31883,0.0332,0.2284,-0.0009,2.22,0.22,3.46,0.233,-2.004,-3.173,-12.034,-0.0215,0.1097
31893,0.0365,0.2103,-0.0015,2.26,0.26,3.28,0.233,-3.963,-2.893,-12.213,-0.0212,0.1108
31904,0.0340,0.2051,-0.0020,2.21,0.33,3.15,0.233,-8.140,-3.104,-11.519,-0.0220,0.1266
31914,0.0401,0.1941,-0.0021,2.21,0.34,2.98,0.233,-5.205,-3.324,-11.419,-0.0218,0.1287
31923,0.0394,0.1880,-0.0017,2.18,0.37,2.86,0.233,-7.169,-3.089,-11.791,-0.0208,0.1289
31933,0.0363,0.2242,-0.0033,1.88,0.40,2.80,0.233,-8.381,-3.191,-12.275,-0.0201,0.1249
31943,0.0355,0.2207,-0.0024,1.82,0.43,2.68,0.233,-8.936,-4.226,-12.669,-0.0214,0.1402
31953,0.0365,0.2118,-0.0017,1.79,0.44,2.55,0.232,-7.634,-5.365,-13.754,-0.0211,0.1424
31963,0.0364,0.1912,-0.0005,1.82,0.47,2.41,0.232,-4.373,-3.118,-14.494,-0.0201,0.1435
31973,0.0319,0.2262,-0.0037,1.50,0.51,2.35,0.232,-5.981,-3.925,-14.533,-0.0198,0.1435
31983,0.0312,0.2236,-0.0032,1.42,0.55,2.22,0.232,0.158,-3.366,-16.098,-0.0197,0.1493
31993,0.0320,0.2180,-0.0023,1.36,0.58,2.07,0.232,-0.720,-1.622,-15.283,-0.0205,0.1606
32003,0.0311,0.2093,-0.0012,1.36,0.62,1.92,0.230,-0.451,-4.826,-16.537,-0.0208,0.1625
32014,0.0297,0.2176,-0.0006,1.25,0.66,1.79,0.230,7.141,-6.287,-17.382,-0.0200,0.1649
32023,0.0262,0.2416,-0.0013,1.08,0.70,1.68,0.230,2.341,-0.467,-16.743,-0.0201,0.1656
32033,0.0234,0.2381,-0.0052,1.09,0.73,1.54,0.230,3.070,-4.569,-17.767,-0.0197,0.1668
32043,0.0236,0.2355,-0.0033,1.09,0.77,1.35,0.230,0.550,-4.426,-17.755,-0.0194,0.1698
32053,0.0212,0.2287,-0.0017,1.18,0.84,1.17,0.230,1.538,-3.486,-17.201,-0.0197,0.1738
32063,0.0202,0.2236,-0.0006,1.24,0.85,1.00,0.230,4.516,-3.052,-16.946,-0.0198,0.1722
32073,0.0192,0.2236,-0.0025,1.26,0.88,0.82,0.230,0.215,-0.932,-17.753,-0.0193,0.1751
32084,0.0164,0.2265,-0.0016,1.24,0.91,0.66,0.230,-0.131,-3.032,-18.276,-0.0192,0.1772
32093,0.0140,0.2132,0.0002,1.33,0.95,0.48,0.230,2.065,-2.083,-18.329,-0.0179,0.1718
32103,0.0133,0.2131,0.0014,1.36,0.97,0.30,0.227,5.034,0.078,-18.801,-0.0198,0.1914
32113,0.0142,0.1901,0.0041,1.49,0.97,0.08,0.227,5.204,2.012,-18.748,-0.0193,0.1929
32123,0.0084,0.2369,0.0035,1.20,1.00,-0.01,0.227,3.436,0.466,-18.895,-0.0191,0.1934
32133,0.0080,0.2324,-0.0029,1.24,1.01,-0.20,0.227,3.160,-3.423,-18.604,-0.0191,0.1978
32143,0.0063,0.2252,-0.0004,1.33,1.01,-0.40,0.227,1.484,-5.005,-18.752,-0.0180,0.1977
32153,0.0046,0.2291,0.0017,1.34,0.98,-0.58,0.228,-1.704,-8.356,-17.970,-0.0183,0.1980
32164,0.0056,0.2204,0.0046,1.42,0.96,-0.79,0.228,-2.716,-7.860,-16.655,-0.0186,0.1989
32173,0.0038,0.2179,0.0041,1.46,0.99,-0.98,0.228,-1.320,-9.767,-16.208,-0.0171,0.1969
32183,0.0010,0.2100,0.0060,1.51,1.04,-1.17,0.228,-0.364,-8.732,-15.932,-0.0175,0.1983
32194,-0.0018,0.2040,0.0075,1.52,1.12,-1.35,0.228,1.018,-11.312,-14.808,-0.0186,0.2128
32203,-0.0002,0.1901,0.0095,1.57,1.17,-1.56,0.227,4.276,-10.433,-14.355,-0.0190,0.2129
32213,-0.0032,0.1861,0.0110,1.56,1.26,-1.73,0.227,4.701,-9.954,-12.950,-0.0194,0.2151
32223,-0.0073,0.2193,0.0109,1.33,1.35,-1.81,0.227,4.251,-6.469,-11.466,-0.0195,0.2172
32233,-0.0107,0.2110,0.0080,1.39,1.47,-1.97,0.227,5.409,-4.020,-10.624,-0.0196,0.2222
32243,-0.0140,0.2090,0.0095,1.43,1.58,-2.12,0.227,9.592,-2.338,-9.534,-0.0190,0.2231
32253,-0.0168,0.2066,0.0106,1.48,1.67,-2.25,0.232,11.029,-1.373,-8.276,-0.0193,0.2252
32263,-0.0192,0.2125,0.0112,1.48,1.74,-2.36,0.232,10.177,0.754,-7.109,-0.0191,0.2249
32273,-0.0204,0.2071,0.0198,1.55,1.78,-2.48,0.232,9.506,-0.257,-5.640,-0.0194,0.2269
32283,-0.0236,0.2045,0.0210,1.63,1.81,-2.58,0.232,12.731,3.554,-4.679,-0.0195,0.2258
32293,-0.0261,0.1954,0.0224,1.76,1.83,-2.68,0.232,16.289,6.728,-4.323,-0.0190,0.2252
32303,-0.0294,0.1924,0.0237,1.87,1.83,-2.75,0.230,12.531,8.277,-2.175,-0.0189,0.2196
32313,-0.0326,0.1810,0.0255,2.03,1.81,-2.83,0.230,14.695,11.717,-1.322,-0.0194,0.2232
32323,-0.0341,0.1710,0.0276,2.21,1.77,-2.90,0.230,14.113,12.055,-0.065,-0.0199,0.2281
32333,-0.0371,0.1469,0.0261,2.49,1.70,-2.99,0.230,12.508,11.385,1.091,-0.0190,0.2248
32343,-0.0403,0.1489,0.0274,2.59,1.61,-2.99,0.230,11.942,10.131,1.768,-0.0207,0.2293
32353,-0.0431,0.1539,0.0285,2.68,1.50,-2.98,0.232,8.534,9.730,2.141,-0.0212,0.2286
32363,-0.0430,0.1363,0.0302,2.89,1.36,-3.02,0.232,5.493,7.727,3.018,-0.0217,0.2299
32374,-0.0485,0.1399,0.0313,2.96,1.26,-2.97,0.232,2.916,4.573,2.792,-0.0211,0.2266
32383,-0.0512,0.1293,0.0327,3.11,1.16,-2.95,0.232,-0.227,1.339,3.264,-0.0221,0.2276
32393,-0.0535,0.1240,0.0339,3.19,1.06,-2.93,0.232,-3.205,-0.196,3.293,-0.0250,0.2256
32403,-0.0534,0.1061,0.0353,3.33,0.97,-2.94,0.236,-4.616,-0.729,3.956,-0.0248,0.2212
32413,-0.0564,0.1004,0.0364,3.35,0.94,-2.90,0.236,-7.196,-5.935,3.927,-0.0262,0.2299
32423,-0.0648,0.0857,0.0375,3.40,0.97,-2.86,0.236,-8.881,-1.796,4.174,-0.0267,0.2302
32433,-0.0654,0.0652,0.0425,3.46,0.97,-2.87,0.236,-5.931,-2.586,3.777,-0.0272,0.2294
32443,-0.0680,0.0820,0.0439,3.28,1.00,-2.77,0.236,-7.643,-4.870,4.268,-0.0273,0.2317
32453,-0.0697,0.0751,0.0453,3.21,1.05,-2.74,0.238,-6.056,-1.087,4.888,-0.0282,0.2187
32463,-0.0713,0.0652,0.0466,3.16,1.07,-2.71,0.238,-5.287,-0.098,4.786,-0.0300,0.2225
32473,-0.0717,0.0647,0.0506,3.06,1.09,-2.67,0.238,-4.621,2.608,5.962,-0.0309,0.2226
32483,-0.0763,0.0213,0.0514,3.23,1.15,-2.71,0.238,-0.366,2.737,6.076,-0.0314,0.2285
32493,-0.0806,0.0249,0.0528,3.11,1.19,-2.63,0.238,-3.929,7.139,6.717,-0.0333,0.2316
32503,-0.0831,0.0195,0.0537,3.07,1.20,-2.58,0.240,2.943,6.846,6.031,-0.0333,0.2315
32513,-0.0836,0.0306,0.0551,2.95,1.18,-2.49,0.240,3.486,3.323,5.896,-0.0367,0.2387
32523,-0.0883,0.0333,0.0561,2.88,1.17,-2.40,0.240,-1.267,7.265,7.052,-0.0379,0.2398
32534,-0.0883,0.0274,0.0555,2.85,1.10,-2.34,0.240,2.722,4.750,6.518,-0.0412,0.2453
32543,-0.0957,0.0414,0.0564,2.76,1.07,-2.20,0.240,2.525,7.415,7.450,-0.0418,0.2473
32553,-0.0983,0.0386,0.0572,2.79,1.03,-2.13,0.243,0.381,5.318,7.388,-0.0429,0.2478
32563,-0.1052,0.0477,0.0576,2.70,0.99,-1.99,0.243,1.682,3.356,6.891,-0.0442,0.2477
32573,-0.1058,0.0478,0.0588,2.70,0.93,-1.91,0.243,3.232,2.732,6.449,-0.0457,0.2499
32583,-0.1082,0.0419,0.0589,2.73,0.88,-1.84,0.243,4.429,1.314,6.042,-0.0489,0.2531
32593,-0.1106,0.0421,0.0594,2.71,0.85,-1.75,0.243,5.605,0.239,6.156,-0.0511,0.2556
32603,-0.1190,0.0466,0.0594,2.68,0.86,-1.62,0.242,4.878,1.000,6.392,-0.0515,0.2596
32613,-0.1184,0.0402,0.0595,2.73,0.83,-1.57,0.242,4.216,-0.034,6.002,-0.0537,0.2627
32623,-0.1223,0.0413,0.0591,2.74,0.83,-1.49,0.242,2.620,-0.955,6.112,-0.0548,0.2642
32633,-0.1211,0.0471,0.0492,2.72,0.83,-1.42,0.242,2.711,-0.089,6.110,-0.0557,0.2646
32643,-0.1250,0.0497,0.0487,2.72,0.84,-1.32,0.242,1.721,1.368,6.531,-0.0580,0.2688
32653,-0.1259,0.0479,0.0483,2.75,0.84,-1.26,0.245,1.382,-0.231,6.374,-0.0595,0.2693
32663,-0.1266,0.0431,0.0481,2.77,0.85,-1.20,0.245,2.035,-0.804,5.574,-0.0600,0.2707
32673,-0.1300,0.0491,0.0446,2.73,0.87,-1.11,0.245,1.213,1.771,5.601,-0.0620,0.2697
32683,-0.1323,0.0444,0.0437,2.75,0.86,-1.04,0.245,2.781,3.258,6.098,-0.0671,0.2741
32693,-0.1315,0.0429,0.0429,2.75,0.85,-0.98,0.245,3.248,2.519,5.308,-0.0673,0.2738
32703,-0.1350,0.0339,0.0423,2.80,0.87,-0.93,0.246,2.282,6.197,5.542,-0.0711,0.2803
32713,-0.1455,0.0398,0.0415,2.75,0.91,-0.79,0.246,2.127,1.274,4.804,-0.0720,0.2817
32723,-0.1441,0.0335,0.0411,2.80,0.87,-0.76,0.246,2.742,6.172,5.210,-0.0751,0.2848
32733,-0.1510,0.0456,0.0350,2.72,0.87,-0.64,0.246,0.797,5.918,5.916,-0.0771,0.2880
32743,-0.1508,0.0438,0.0345,2.73,0.81,-0.58,0.246,3.234,3.791,5.296,-0.0796,0.2894
32753,-0.1559,0.0464,0.0336,2.71,0.81,-0.50,0.250,3.263,2.978,4.445,-0.0810,0.2908
32763,-0.1580,0.0494,0.0332,2.68,0.76,-0.42,0.250,0.507,4.528,4.865,-0.0847,0.2930
32773,-0.1618,0.0471,0.0356,2.69,0.72,-0.35,0.250,2.736,1.981,4.167,-0.0857,0.2954
32784,-0.1623,0.0455,0.0351,2.69,0.67,-0.29,0.250,1.523,0.831,4.291,-0.0889,0.2955
32793,-0.1686,0.0452,0.0348,2.70,0.67,-0.21,0.250,3.884,1.668,4.732,-0.0905,0.2984
32803,-0.1677,0.0464,0.0349,2.67,0.62,-0.16,0.246,4.560,1.698,4.733,-0.0935,0.2995
32813,-0.1727,0.0405,0.0345,2.69,0.63,-0.10,0.246,9.623,1.629,4.127,-0.0949,0.2991
32823,-0.1731,0.0430,0.0347,2.67,0.61,-0.05,0.246,6.724,0.646,4.364,-0.0977,0.3035
32833,-0.1774,0.0401,0.0234,2.70,0.62,0.02,0.246,7.546,4.183,4.548,-0.0985,0.3057
32843,-0.1776,0.0333,0.0238,2.77,0.60,0.06,0.246,5.560,3.093,4.853,-0.0999,0.3049
32853,-0.1810,0.0399,0.0240,2.79,0.60,0.14,0.256,7.598,3.518,4.851,-0.1027,0.3071
32863,-0.1793,0.0406,0.0244,2.83,0.57,0.17,0.256,4.704,3.355,5.165,-0.1058,0.3069
32873,-0.1796,0.0320,0.0375,2.92,0.53,0.21,0.256,4.220,3.849,4.422,-0.1084,0.3093
32883,-0.1824,0.0325,0.0377,2.94,0.52,0.28,0.256,2.882,2.224,3.701,-0.1092,0.3091
32893,-0.1866,0.0259,0.0381,3.02,0.51,0.34,0.256,3.094,2.994,4.427,-0.1121,0.3120
32903,-0.1891,0.0267,0.0387,3.04,0.48,0.41,0.252,2.991,2.605,4.257,-0.1146,0.3120
32913,-0.1873,0.0203,0.0393,3.09,0.44,0.44,0.252,1.693,-0.156,3.281,-0.1151,0.3144
32923,-0.1899,0.0223,0.0395,3.08,0.42,0.51,0.252,2.812,0.233,4.074,-0.1195,0.3145
32933,-0.1922,0.0163,0.0359,3.11,0.40,0.56,0.252,2.098,-0.959,3.336,-0.1222,0.3149
32943,-0.1889,0.0177,0.0363,3.09,0.37,0.59,0.252,3.900,-0.268,3.831,-0.1227,0.3167
32953,-0.1960,0.0116,0.0361,3.11,0.40,0.65,0.256,3.356,1.198,3.958,-0.1265,0.3166
32963,-0.1986,0.0071,0.0357,3.13,0.41,0.70,0.256,2.912,1.961,3.805,-0.1274,0.3184
32973,-0.1953,0.0070,0.0372,3.13,0.40,0.72,0.256,5.808,3.650,3.095,-0.1306,0.3187
32982,-0.2006,0.0009,0.0369,3.16,0.43,0.79,0.256,5.220,6.558,2.126,-0.1326,0.3187
32993,-0.1984,0.0011,0.0367,3.17,0.40,0.82,0.256,3.677,8.080,2.269,-0.1360,0.3210
33003,-0.2020,-0.0036,0.0361,3.20,0.40,0.87,0.256,3.330,8.480,1.715,-0.1381,0.3209
33012,-0.1992,-0.0081,0.0363,3.25,0.34,0.89,0.256,3.288,9.597,0.745,-0.1386,0.3206
33023,-0.2067,-0.0081,0.0363,3.27,0.32,0.95,0.256,3.075,9.275,0.525,-0.1409,0.3214
33033,-0.2032,-0.0137,0.0332,3.31,0.22,0.96,0.256,0.232,7.459,0.697,-0.1446,0.3214
33043,-0.2041,-0.0165,0.0330,3.33,0.14,0.99,0.256,0.082,7.955,0.548,-0.1441,0.3218
33053,-0.2063,-0.0222,0.0330,3.35,0.06,1.01,0.255,1.056,7.120,0.566,-0.1470,0.3234
33063,-0.2085,-0.0275,0.0331,3.37,-0.01,1.04,0.255,1.102,6.793,0.760,-0.1500,0.3244
33073,-0.2014,-0.0305,0.0255,3.36,-0.12,1.02,0.255,0.218,3.533,0.806,-0.1508,0.3243
33082,-0.2036,-0.0311,0.0256,3.33,-0.18,1.04,0.255,-2.130,1.676,0.657,-0.1552,0.3259
33093,-0.2056,-0.0333,0.0260,3.32,-0.24,1.06,0.255,-1.841,1.742,0.048,-0.1567,0.3265
33103,-0.2020,-0.0380,0.0265,3.33,-0.31,1.06,0.258,-0.598,2.672,0.250,-0.1593,0.3265
33112,-0.2074,-0.0382,0.0267,3.29,-0.31,1.10,0.258,-0.088,0.728,0.418,-0.1620,0.3265
33123,-0.2053,-0.0410,0.0274,3.25,-0.34,1.10,0.258,0.079,0.720,-0.282,-0.1647,0.3259
33133,-0.2061,-0.0453,0.0269,3.23,-0.35,1.11,0.258,0.614,4.089,0.290,-0.1656,0.3258
33142,-0.2070,-0.0497,0.0270,3.23,-0.36,1.12,0.258,-1.286,2.691,0.379,-0.1700,0.3258
33153,-0.2079,-0.0554,0.0267,3.23,-0.36,1.13,0.257,0.744,6.051,0.799,-0.1723,0.3258
33163,-0.2040,-0.0594,0.0263,3.22,-0.39,1.11,0.257,0.954,4.096,0.421,-0.1731,0.3257
33173,-0.2091,-0.0631,0.0202,3.21,-0.39,1.14,0.257,0.098,5.788,0.751,-0.1750,0.3262
33183,-0.2091,-0.0670,0.0202,3.20,-0.43,1.16,0.257,-1.627,5.564,0.682,-0.1798,0.3262
33192,-0.2050,-0.0706,0.0201,3.20,-0.50,1.15,0.257,0.445,6.229,0.130,-0.1799,0.3251
33203,-0.2037,-0.0725,0.0195,3.18,-0.55,1.16,0.261,-0.089,5.006,0.208,-0.1830,0.3245
33213,-0.2097,-0.0760,0.0189,3.17,-0.56,1.20,0.261,0.992,5.446,-0.505,-0.1855,0.3244
33222,-0.2036,-0.0822,0.0188,3.16,-0.65,1.18,0.261,-1.599,4.156,-0.894,-0.1880,0.3244
33232,-0.2052,-0.0870,0.0213,3.16,-0.69,1.20,0.261,-1.462,4.984,-0.611,-0.1882,0.3238
33243,-0.2049,-0.0901,0.0203,3.15,-0.74,1.21,0.261,1.096,4.610,-1.157,-0.1936,0.3228
33253,-0.2050,-0.0928,0.0195,3.13,-0.78,1.21,0.263,0.391,5.527,-1.447,-0.1950,0.3226
33263,-0.1988,-0.0966,0.0189,3.10,-0.86,1.18,0.263,-0.044,6.629,-1.750,-0.1957,0.3220
33273,-0.2061,-0.1029,0.0217,3.10,-0.85,1.21,0.263,0.693,5.174,-1.236,-0.1982,0.3198
33282,-0.2028,-0.1052,0.0210,3.08,-0.91,1.19,0.263,-1.159,3.937,-1.481,-0.2007,0.3198
33292,-0.1978,-0.1089,0.0203,3.08,-0.99,1.17,0.263,-3.754,4.081,-2.027,-0.2033,0.3188
33303,-0.1972,-0.1172,0.0192,3.10,-1.05,1.16,0.263,-4.652,3.606,-2.236,-0.2058,0.3179
33313,-0.1969,-0.1191,0.0180,3.08,-1.08,1.15,0.263,-6.692,3.920,-2.384,-0.2090,0.3165
33323,-0.1966,-0.1237,0.0168,3.06,-1.11,1.15,0.263,-6.554,1.381,-3.147,-0.2105,0.3162
33332,-0.1962,-0.1280,0.0164,3.01,-1.14,1.13,0.263,-7.569,2.669,-3.028,-0.2137,0.3154
33342,-0.1972,-0.1334,0.0154,2.96,-1.16,1.12,0.263,-6.629,3.754,-3.145,-0.2148,0.3149
33353,-0.1941,-0.1352,0.0139,2.87,-1.20,1.09,0.262,-6.762,5.143,-3.343,-0.2166,0.3142
33362,-0.1954,-0.1385,0.0125,2.79,-1.19,1.07,0.262,-6.047,4.232,-2.480,-0.2175,0.3134
33373,-0.1903,-0.1401,0.0075,2.69,-1.24,1.03,0.262,-0.943,6.802,-3.483,-0.2176,0.3128
33383,-0.1883,-0.1428,0.0061,2.62,-1.29,0.99,0.262,-2.087,6.409,-2.453,-0.2200,0.3123
33393,-0.1835,-0.1453,0.0045,2.54,-1.34,0.95,0.262,-1.344,7.379,-1.543,-0.2231,0.3087
33403,-0.1767,-0.1467,0.0030,2.48,-1.43,0.90,0.261,-0.095,8.137,-2.773,-0.2242,0.3082
33413,-0.1761,-0.1480,0.0015,2.44,-1.49,0.88,0.261,3.901,8.539,-2.636,-0.2249,0.3064
33423,-0.1767,-0.1583,-0.0005,2.46,-1.53,0.88,0.261,2.850,7.842,-2.757,-0.2267,0.3058
33432,-0.1726,-0.1592,-0.0069,2.43,-1.63,0.85,0.261,1.501,7.551,-2.390,-0.2267,0.3036
33442,-0.1670,-0.1636,-0.0085,2.45,-1.72,0.82,0.261,0.723,5.980,-2.528,-0.2297,0.3036
33452,-0.1646,-0.1648,-0.0099,2.46,-1.79,0.79,0.261,0.781,0.100,-2.368,-0.2293,0.3024
33463,-0.1652,-0.1706,-0.0118,2.49,-1.83,0.78,0.261,2.846,3.671,-2.183,-0.2341,0.2995
33473,-0.1567,-0.1728,-0.0153,2.49,-1.94,0.74,0.261,-2.327,-0.166,-2.548,-0.2341,0.2995
33482,-0.1581,-0.1753,-0.0170,2.48,-1.95,0.73,0.261,-2.425,1.241,-2.426,-0.2382,0.2964
33492,-0.1548,-0.1794,-0.0188,2.49,-1.96,0.71,0.261,-5.942,0.583,-2.322,-0.2409,0.2949
33501,-0.1578,-0.1876,-0.0208,2.53,-1.95,0.71,0.259,-6.060,-1.309,-2.244,-0.2448,0.2902
33513,-0.1576,-0.1907,-0.0224,2.49,-1.94,0.69,0.259,-4.873,-5.327,-3.054,-0.2448,0.2902
33523,-0.1513,-0.1930,-0.0237,2.44,-1.95,0.66,0.259,-4.415,-2.245,-3.769,-0.2473,0.2864
33533,-0.1530,-0.2015,-0.0290,2.40,-1.93,0.66,0.259,-5.884,-1.202,-4.360,-0.2484,0.2850
33543,-0.1523,-0.2020,-0.0303,2.32,-1.88,0.63,0.259,-10.166,1.642,-3.812,-0.2524,0.2817
33553,-0.1450,-0.2087,-0.0318,2.30,-1.87,0.59,0.256,-11.447,2.041,-4.351,-0.2521,0.2802
33562,-0.1412,-0.2104,-0.0332,2.24,-1.85,0.54,0.256,-12.186,3.431,-4.600,-0.2529,0.2792
33572,-0.1446,-0.2174,-0.0396,2.18,-1.81,0.52,0.256,-13.020,5.672,-4.515,-0.2529,0.2792
33582,-0.1371,-0.2192,-0.0404,2.06,-1.86,0.47,0.256,-11.093,5.513,-5.076,-0.2550,0.2740
33592,-0.1327,-0.2191,-0.0410,1.92,-1.90,0.42,0.256,-8.710,8.742,-4.984,-0.2562,0.2718
33602,-0.1279,-0.2251,-0.0417,1.81,-1.96,0.38,0.255,-3.225,6.059,-5.124,-0.2601,0.2678
33612,-0.1248,-0.2277,-0.0421,1.69,-2.02,0.33,0.255,-2.109,3.463,-5.374,-0.2597,0.2663
33623,-0.1213,-0.2301,-0.0423,1.56,-2.09,0.29,0.255,-4.078,4.083,-5.339,-0.2618,0.2639
33632,-0.1243,-0.2380,-0.0434,1.54,-2.12,0.27,0.255,-6.540,3.211,-5.449,-0.2633,0.2616
33643,-0.1167,-0.2378,-0.0433,1.50,-2.19,0.20,0.255,-2.516,0.906,-5.688,-0.2650,0.2586
33651,-0.1153,-0.2406,-0.0435,1.47,-2.21,0.15,0.252,-7.121,2.279,-5.354,-0.2652,0.2574
33662,-0.1126,-0.2427,-0.0436,1.41,-2.24,0.10,0.252,-4.035,0.269,-5.229,-0.2660,0.2578
33672,-0.1101,-0.2466,-0.0459,1.37,-2.26,0.05,0.252,-5.972,0.702,-4.520,-0.2680,0.2516
33682,-0.1044,-0.2454,-0.0457,1.30,-2.29,-0.02,0.252,-7.249,0.195,-4.241,-0.2683,0.2520
33692,-0.1005,-0.2394,-0.0457,1.16,-2.31,-0.10,0.252,-5.449,0.570,-4.551,-0.2701,0.2470
33702,-0.0982,-0.2523,-0.0463,1.17,-2.31,-0.10,0.242,-7.187,0.643,-3.956,-0.2706,0.2453
33711,-0.0932,-0.2458,-0.0456,1.05,-2.32,-0.18,0.242,-7.579,0.351,-3.652,-0.2727,0.2442
33722,-0.0912,-0.2549,-0.0456,1.03,-2.31,-0.20,0.242,-8.033,-0.225,-3.785,-0.2721,0.2409
33733,-0.0861,-0.2545,-0.0629,0.96,-2.33,-0.24,0.242,-7.169,0.887,-2.931,-0.2738,0.2382
