time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd
21881,0.2652,0.1858,0.3114,-0.1314,0.1083,0.0080,1.44,0.90,0.44,0,3.621,-2.484,1.291,3.049,0.010,-0.015,0.994,0.000,0.000,0.000,0.3100,-4,0,1.09,-1.20,-1.00,0.2276,0.2548,0.3113,-0.0063,-0.2591,0.3000,0.2616,25.00,-5.93,-13.25
21931,0.2603,0.1845,0.3111,-0.1347,0.0801,0.0017,1.41,0.75,0.58,0,3.626,-3.488,-0.593,3.139,0.010,-0.009,0.994,0.000,0.000,0.000,0.3100,-2,2,0.87,-1.10,-0.80,0.2271,0.2657,0.3115,0.0010,-0.2615,0.3000,0.2623,25.00,-4.85,-17.28
21982,0.2551,0.1892,0.3107,-0.1371,0.0704,-0.0017,1.23,0.80,0.72,0,3.621,-3.240,0.044,2.568,0.009,-0.005,0.997,0.000,0.000,0.000,0.3110,-2,1,0.66,-1.14,-0.56,0.2206,0.2716,0.3109,0.0083,-0.2636,0.3000,0.2628,25.00,-3.81,-21.73
22034,0.2483,0.1901,0.3107,-0.1433,0.0538,-0.0020,1.03,0.86,0.85,0,3.626,-7.027,0.512,1.757,0.010,-0.013,0.998,0.000,0.000,0.000,0.3080,-23,2,0.46,-1.13,-0.42,0.2172,0.2774,0.3106,0.0158,-0.2656,0.3000,0.2628,25.00,-2.48,-25.64
22084,0.2445,0.1977,0.3095,-0.1418,0.0575,-0.0102,0.45,0.75,0.98,0,3.621,5.775,0.069,2.026,0.009,-0.010,0.999,0.000,0.000,0.000,0.3080,-5,0,-0.34,-1.12,0.37,0.2085,0.3479,0.3083,0.0232,-0.2673,0.3000,0.2639,25.00,-1.71,-29.48
22135,0.2363,0.2086,0.3086,-0.1505,0.0703,-0.0134,0.71,0.81,1.08,0,3.621,10.059,1.195,2.696,0.011,-0.013,1.000,0.000,0.000,0.000,0.3080,2,2,-0.06,-1.08,0.41,0.2083,0.3631,0.3074,0.0307,-0.2688,0.3000,0.2644,25.00,-0.17,-32.26
22187,0.2314,0.2130,0.3079,-0.1508,0.0658,-0.0132,1.20,0.80,1.21,0,3.621,-3.382,-1.040,3.892,0.010,-0.008,1.001,0.000,0.000,0.000,0.3100,-4,3,0.57,-1.02,0.38,0.2027,0.3573,0.3093,0.0383,-0.2701,0.3000,0.2645,25.00,0.74,-36.32
22237,0.2245,0.2119,0.3084,-0.1555,0.0462,-0.0066,1.01,0.86,1.41,0,3.616,-6.856,3.035,5.699,0.008,-0.008,1.002,0.000,0.000,0.000,0.3120,-5,2,0.37,-1.10,0.66,0.1932,0.3695,0.3088,0.0458,-0.2711,0.3000,0.2637,25.00,1.99,-42.18
22288,0.2187,0.2267,0.3097,-0.1569,0.0689,0.0014,0.51,0.70,1.68,0,3.621,7.835,1.482,6.144,0.007,-0.008,0.999,0.000,0.000,0.000,0.3100,1,3,-0.01,-0.95,1.00,0.1863,0.3850,0.3091,0.0534,-0.2719,0.3000,0.2626,25.00,3.01,-50.46
22339,0.2115,0.2293,0.3099,-0.1606,0.0620,0.0031,0.89,0.62,1.99,0,3.621,7.224,-1.885,6.467,0.009,-0.009,0.998,0.000,0.000,0.000,0.3090,-2,1,0.46,-0.89,1.23,0.1774,0.3818,0.3100,0.0610,-0.2724,0.3000,0.2624,25.00,4.23,-59.60
22390,0.2039,0.2266,0.3096,-0.1643,0.0405,-0.0004,1.30,0.63,2.29,0,3.616,-4.262,2.321,7.183,0.004,-0.007,0.999,0.000,0.000,0.000,0.3100,-3,3,0.84,-0.97,1.50,0.1745,0.3877,0.3098,0.0687,-0.2728,0.3000,0.2628,25.00,5.46,-68.75
22442,0.1972,0.2234,0.3098,-0.1655,0.0170,-0.0011,1.15,0.58,2.61,0,3.621,-7.203,5.045,7.041,0.009,-0.009,0.993,0.000,0.000,0.000,0.3020,7,4,0.60,-0.87,1.92,0.1645,0.3970,0.3095,0.0764,-0.2729,0.3000,0.2629,25.00,6.51,-78.37
22492,0.1907,0.2276,0.3064,-0.1651,0.0157,-0.0198,0.89,0.35,2.95,0,3.616,-2.190,1.162,7.770,0.012,-0.010,1.000,0.000,0.000,0.000,0.3070,0,2,0.40,-0.63,2.15,0.1543,0.3731,0.3077,0.0840,-0.2727,0.3000,0.2655,25.00,7.38,-88.52
22543,0.1828,0.2301,0.3061,-0.1666,0.0138,-0.0174,0.62,0.28,3.33,0,3.616,-1.645,-1.664,8.487,0.011,-0.005,1.006,0.000,0.000,0.000,0.3050,-4,3,0.29,-0.57,2.51,0.1482,0.3728,0.3070,0.0916,-0.2724,0.3000,0.2653,25.00,8.49,-99.96
22594,0.1756,0.2394,0.3051,-0.1660,0.0292,-0.0164,0.46,0.38,3.74,0,3.616,12.719,-2.075,6.827,0.013,-0.005,1.010,0.000,0.000,0.000,0.3040,6,3,0.13,-0.66,3.01,0.1379,0.3849,0.3061,0.0992,-0.2718,0.3000,0.2654,25.00,9.44,-112.09
22645,0.1684,0.2466,0.3042,-0.1662,0.0391,-0.0129,1.07,0.45,4.09,0,3.616,7.773,-0.994,5.983,0.014,-0.008,1.005,0.000,0.000,0.000,0.3030,0,2,0.91,-0.78,3.27,0.1305,0.3655,0.3053,0.1068,-0.2709,0.3000,0.2652,25.00,10.43,-122.56
22696,0.1603,0.2415,0.3034,-0.1686,0.0142,-0.0115,1.38,0.49,4.40,0,3.616,-6.238,-1.845,5.832,0.009,-0.012,1.007,0.000,0.000,0.000,0.3010,-27,1,1.29,-0.82,3.56,0.1246,0.3651,0.3046,0.1144,-0.2698,0.3000,0.2652,25.00,11.55,-131.99
22747,0.1539,0.2463,0.3021,-0.1669,0.0147,-0.0130,0.71,0.54,4.68,0,3.616,-0.342,2.365,5.578,0.015,-0.010,1.017,0.000,0.000,0.000,0.3000,-3,3,0.45,-0.91,4.17,0.1137,0.4496,0.3068,0.1219,-0.2685,0.3000,0.2656,25.00,12.34,-140.39
22799,0.1468,0.2622,0.3009,-0.1671,0.0426,-0.0105,0.89,0.54,4.94,0,3.611,25.890,-1.214,3.758,0.013,-0.010,1.011,0.000,0.000,0.000,0.3010,-6,2,0.45,-0.80,4.46,0.1039,0.4580,0.3058,0.1295,-0.2670,0.3000,0.2656,25.00,13.26,-148.31
22849,0.1367,0.2546,0.3007,-0.1752,0.0094,-0.0028,2.19,0.61,5.12,0,3.616,-0.333,1.480,4.291,0.015,-0.006,1.002,0.000,0.000,0.000,0.2990,8,4,1.76,-0.86,4.66,0.0969,0.4753,0.3043,0.1369,-0.2652,0.3000,0.2648,25.00,14.75,-153.66
22901,0.1308,0.2735,0.3000,-0.1715,0.0386,-0.0047,2.22,0.60,5.25,0,3.616,2.533,-0.072,0.398,0.012,-0.010,1.010,0.000,0.000,0.000,0.3030,-2,2,1.96,-0.82,4.80,0.0870,0.4502,0.3061,0.1443,-0.2632,0.3000,0.2651,25.00,15.38,-157.48
22951,0.1224,0.2541,0.3012,-0.1740,-0.0343,0.0053,2.52,0.60,5.27,0,3.616,3.502,2.366,-2.200,0.014,-0.015,1.002,0.000,0.000,0.000,0.2990,-3,4,2.08,-0.81,4.79,0.0811,0.4555,0.3061,0.1516,-0.2610,0.3000,0.2638,25.00,16.51,-157.99
23003,0.1151,0.2432,0.3005,-0.1735,-0.0793,0.0016,2.71,0.49,5.16,0,3.616,-23.397,4.373,-2.904,0.014,-0.008,1.003,0.000,0.000,0.000,0.3010,-13,0,2.22,-0.72,4.79,0.0675,0.4638,0.3044,0.1589,-0.2586,0.3000,0.2643,25.00,17.31,-154.89
23053,0.1061,0.2734,0.3010,-0.1764,-0.0118,0.0052,1.02,0.17,4.99,0,3.616,-0.550,0.883,-3.685,0.013,-0.002,1.013,0.000,0.000,0.000,0.2990,0,2,0.78,-0.43,4.60,0.0652,0.5036,0.3039,0.1660,-0.2560,0.3000,0.2639,25.00,18.41,-149.59
23104,0.1013,0.2870,0.3004,-0.1672,0.0129,0.0049,0.97,0.04,4.80,0,3.611,40.665,-3.538,-5.142,0.012,-0.003,1.007,0.000,0.000,0.000,0.3000,-2,3,0.81,-0.38,4.38,0.0594,0.5032,0.3038,0.1731,-0.2531,0.3000,0.2640,25.00,18.68,-143.89
23155,0.0926,0.2759,0.3005,-0.1678,-0.0259,0.0089,3.03,0.25,4.53,0,3.616,1.891,-1.195,-6.780,0.017,-0.007,0.998,0.000,0.000,0.000,0.3000,1,2,2.90,-0.57,4.15,0.0497,0.5085,0.3032,0.1801,-0.2500,0.3000,0.2636,25.00,19.63,-135.94
23206,0.0836,0.2717,0.3006,-0.1694,-0.0568,0.0064,3.20,0.26,4.17,0,3.616,-24.533,1.991,-9.637,0.013,-0.001,1.009,0.000,0.000,0.000,0.3020,5,3,3.05,-0.61,3.77,0.0442,0.5049,0.3028,0.1870,-0.2467,0.3000,0.2638,25.00,20.58,-125.19
23257,0.0744,0.2615,0.3013,-0.1711,-0.1016,0.0098,2.19,0.21,3.71,0,3.616,-11.301,1.717,-14.350,0.013,0.001,1.004,0.000,0.000,0.000,0.3010,0,2,1.91,-0.50,3.32,0.0359,0.4893,0.3028,0.1938,-0.2432,0.3000,0.2633,25.00,21.56,-111.28
23308,0.0630,0.2429,0.3015,-0.1788,-0.1549,0.0102,1.72,0.09,3.01,0,3.611,-21.760,4.102,-18.326,0.013,-0.002,1.008,0.000,0.000,0.000,0.2970,2,2,1.33,-0.39,2.57,0.0300,0.4890,0.3029,0.2005,-0.2394,0.3000,0.2632,21.48,22.87,-90.33
23359,0.0550,0.2277,0.2998,-0.1765,-0.1889,-0.0005,0.71,-0.18,2.11,0,3.611,-32.868,5.317,-18.817,0.013,-0.001,1.010,0.000,0.000,0.000,0.2980,9,4,0.25,-0.16,1.62,0.0245,0.4827,0.3016,0.2071,-0.2355,0.3000,0.2647,18.63,23.42,-63.30
23411,0.0466,0.2140,0.2990,-0.1740,-0.2057,-0.0015,-0.78,-0.30,1.17,0,3.611,-26.902,0.082,-19.395,0.013,0.003,1.014,0.000,0.000,0.000,0.2970,2,3,-1.28,0.06,0.79,0.0119,0.4552,0.3007,0.2136,-0.2313,0.3000,0.2650,16.62,24.07,-34.96
23462,0.0382,0.1994,0.2981,-0.1707,-0.2107,-0.0011,-2.07,-0.32,0.18,0,3.611,-18.358,0.527,-20.517,0.015,-0.001,1.013,0.000,0.000,0.000,0.3000,12,4,-2.69,0.02,-0.19,0.0029,0.4496,0.3003,0.2199,-0.2270,0.3000,0.2651,15.02,24.68,-5.34
23514,0.0287,0.1881,0.2990,-0.1704,-0.1958,0.0086,-3.00,-0.30,-0.81,0,3.611,-22.880,1.627,-18.884,0.011,0.003,1.010,0.000,0.000,0.000,0.3000,1,2,-3.44,-0.04,-1.12,-0.0107,0.4138,0.3006,0.2262,-0.2224,0.3000,0.2639,14.54,25.00,24.33
23566,0.0199,0.1761,0.2997,-0.1680,-0.1764,0.0136,-4.22,-0.31,-1.78,0,3.616,-12.026,0.618,-15.771,0.015,0.003,1.008,0.000,0.000,0.000,0.3030,5,2,-4.68,-0.02,-2.12,-0.0167,0.4112,0.3020,0.2323,-0.2177,0.3000,0.2632,14.17,25.00,53.46
23616,0.0129,0.1649,0.3016,-0.1606,-0.1489,0.0214,-4.65,-0.35,-2.57,0,3.616,4.939,3.219,-11.754,0.004,-0.000,1.002,0.000,0.000,0.000,0.3070,2,2,-5.25,-0.06,-2.91,-0.0235,0.3968,0.3035,0.2381,-0.2128,0.3000,0.2620,14.24,25.00,77.15
23668,0.0049,0.1566,0.3045,-0.1561,-0.1140,0.0316,-4.48,-0.42,-3.18,0,3.621,0.755,2.710,-8.008,0.014,-0.004,0.995,0.000,0.000,0.000,0.3070,0,0,-5.00,0.05,-3.51,-0.0303,0.3909,0.3060,0.2440,-0.2077,0.3000,0.2603,14.84,25.00,95.52
23719,-0.0019,0.1535,0.3066,-0.1477,-0.0705,0.0309,-4.41,-0.49,-3.60,0,3.621,9.985,-3.494,-6.460,0.011,-0.009,0.995,0.000,0.000,0.000,0.3060,1,1,-4.96,0.15,-3.93,-0.0363,0.3876,0.3075,0.2496,-0.2024,0.3000,0.2600,16.09,25.00,108.12
23771,-0.0100,0.1496,0.3071,-0.1436,-0.0370,0.0223,-4.04,-0.33,-3.85,0,3.616,14.918,-1.754,-7.276,0.010,-0.010,0.986,0.000,0.000,0.000,0.3020,-2,2,-4.45,0.04,-3.96,-0.0325,0.3863,0.3085,0.2550,-0.1970,0.3000,0.2609,16.76,25.00,115.42
23822,-0.0164,0.1450,0.3056,-0.1373,-0.0135,0.0020,-3.38,-0.16,-4.15,0,3.611,5.009,-2.372,-4.496,0.008,-0.012,0.993,0.000,0.000,0.000,0.3030,5,0,-3.71,-0.10,-4.42,-0.0368,0.3915,0.3070,0.2603,-0.1914,0.3000,0.2633,16.84,25.00,124.58
23873,-0.0244,0.1467,0.3044,-0.1375,0.0191,-0.0098,-3.05,-0.12,-4.41,0,3.611,11.691,-2.864,-3.670,0.012,-0.008,0.994,0.000,0.000,0.000,0.3020,2,2,-3.36,-0.21,-4.49,-0.0394,0.3800,0.3067,0.2653,-0.1857,0.3000,0.2648,17.76,25.00,132.22
23923,-0.0309,0.1384,0.3030,-0.1338,0.0194,-0.0171,-2.41,0.01,-4.59,0,3.605,14.990,3.978,-2.574,0.012,-0.007,1.005,0.000,0.000,0.000,0.2960,0,2,-2.72,-0.39,-4.75,-0.0447,0.3755,0.3053,0.2702,-0.1798,0.3000,0.2659,16.69,25.00,137.59
23975,-0.0348,0.1474,0.2995,-0.1252,0.0593,-0.0312,-1.86,-0.08,-4.72,0,3.605,11.270,5.520,-2.640,0.011,-0.007,1.014,0.000,0.000,0.000,0.2990,0,1,-1.97,-0.22,-4.96,-0.0497,0.3759,0.3022,0.2749,-0.1738,0.3000,0.2681,18.32,25.00,141.63
24025,-0.0434,0.1282,0.2984,-0.1287,0.0165,-0.0247,-1.00,-0.31,-4.82,0,3.605,5.218,2.794,-1.063,0.015,-0.003,1.015,0.000,0.000,0.000,0.2980,2,2,-1.37,0.07,-5.09,-0.0527,0.3761,0.3011,0.2794,-0.1676,0.3000,0.2676,14.82,25.00,144.46
24077,-0.0497,0.1276,0.2976,-0.1251,0.0196,-0.0154,-0.55,-0.39,-4.93,0,3.605,-11.230,-7.019,-1.092,0.012,-0.003,1.012,0.000,0.000,0.000,0.2980,2,2,-1.07,0.19,-5.19,-0.0586,0.3714,0.3002,0.2838,-0.1613,0.3000,0.2667,14.44,25.00,147.96
24128,-0.0561,0.1253,0.2974,-0.1226,0.0162,-0.0067,-0.84,-0.08,-5.02,0,3.605,-11.347,0.927,-1.967,0.012,-0.001,1.018,0.000,0.000,0.000,0.2990,1,3,-1.61,-0.20,-5.27,-0.0647,0.3663,0.2998,0.2880,-0.1548,0.3000,0.2658,13.67,25.00,150.47
24180,-0.0620,0.1271,0.2980,-0.1203,0.0266,0.0061,-1.32,-0.05,-5.10,0,3.611,7.610,6.318,-0.616,0.015,-0.005,1.008,0.000,0.000,0.000,0.2980,-3,4,-2.17,-0.19,-5.46,-0.0730,0.3643,0.3001,0.2920,-0.1482,0.3000,0.2643,13.79,25.00,153.12
24230,-0.0697,0.1277,0.2983,-0.1228,0.0351,0.0105,-1.08,-0.26,-5.16,0,3.611,5.819,1.750,4.642,0.014,-0.002,1.002,0.000,0.000,0.000,0.2990,-1,2,-1.83,0.09,-5.67,-0.0826,0.3740,0.2999,0.2957,-0.1415,0.3000,0.2638,13.70,25.00,154.87
24281,-0.0764,0.1298,0.2989,-0.1211,0.0434,0.0127,-0.63,-0.38,-4.96,0,3.611,3.514,2.968,9.165,0.019,-0.002,1.000,0.000,0.000,0.000,0.3000,-3,3,-1.54,0.18,-5.46,-0.0881,0.3776,0.3002,0.2992,-0.1347,0.3000,0.2634,13.69,25.00,148.73
24332,-0.0817,0.1310,0.2998,-0.1154,0.0454,0.0149,-0.40,-0.55,-4.51,0,3.611,4.123,4.621,16.763,0.010,-0.005,1.009,0.000,0.000,0.000,0.2980,-2,2,-1.40,0.31,-5.08,-0.0956,0.3872,0.3004,0.3025,-0.1279,0.3000,0.2630,13.36,25.00,135.19
24383,-0.0885,0.1341,0.2995,-0.1130,0.0498,0.0117,-0.16,-0.76,-3.72,0,3.611,19.291,-2.804,20.098,0.012,-0.005,0.999,0.000,0.000,0.000,0.3010,-7,1,-1.18,0.56,-4.25,-0.1010,0.3935,0.3003,0.3056,-0.1209,0.3000,0.2634,13.20,25.00,111.54
24434,-0.0926,0.1329,0.3005,-0.1028,0.0400,0.0146,0.71,-0.72,-2.70,0,3.611,22.295,-5.163,20.843,0.013,-0.010,0.997,0.000,0.000,0.000,0.3000,-5,2,-0.29,0.44,-3.30,-0.1024,0.4143,0.3006,0.3085,-0.1138,0.3000,0.2629,12.17,25.00,81.08
24486,-0.0973,0.1372,0.3007,-0.0967,0.0374,0.0106,1.83,-0.48,-1.68,0,3.611,6.419,-5.624,23.090,0.014,-0.009,1.003,0.000,0.000,0.000,0.3040,-1,0,0.82,0.16,-2.30,-0.1074,0.4296,0.3004,0.3112,-0.1065,0.3000,0.2633,11.78,25.00,50.49
24536,-0.1024,0.1409,0.3024,-0.0944,0.0256,0.0162,2.33,-0.17,-0.56,0,3.611,5.450,-4.928,25.130,0.016,-0.010,0.993,0.000,0.000,0.000,0.3020,1,1,1.19,-0.14,-1.05,-0.1077,0.4325,0.3025,0.3136,-0.0993,0.3000,0.2624,10.99,25.00,16.86
24587,-0.1057,0.1433,0.3027,-0.0898,0.0089,0.0128,2.61,0.12,0.71,0,3.611,6.138,-0.361,27.518,0.014,-0.009,0.998,0.000,0.000,0.000,0.3050,-2,1,1.52,-0.42,0.26,-0.1111,0.4299,0.3032,0.3159,-0.0920,0.3000,0.2627,9.83,25.00,-21.30
24638,-0.1117,0.1381,0.3040,-0.0945,-0.0269,0.0135,2.98,0.29,2.06,0,3.611,-4.120,-3.415,27.574,0.014,-0.003,0.995,0.000,0.000,0.000,0.3010,3,0,1.81,-0.48,1.66,-0.1143,0.4359,0.3042,0.3179,-0.0846,0.3000,0.2624,7.29,25.00,-61.91
24690,-0.1162,0.1392,0.3031,-0.0955,-0.0446,0.0024,2.84,0.47,3.41,0,3.605,-7.288,1.368,25.270,0.014,0.000,1.002,0.000,0.000,0.000,0.3030,-3,2,1.67,-0.68,3.09,-0.1141,0.4268,0.3037,0.3196,-0.0772,0.3000,0.2638,5.95,25.00,-102.37
24740,-0.1211,0.1360,0.3031,-0.0985,-0.0689,-0.0003,2.51,0.54,4.69,0,3.605,0.884,2.445,21.235,0.016,-0.004,1.005,0.000,0.000,0.000,0.3020,0,0,1.22,-0.68,4.44,-0.1210,0.4354,0.3039,0.3212,-0.0698,0.3000,0.2641,4.05,25.00,-140.70
24792,-0.1250,0.1334,0.3026,-0.0982,-0.0881,-0.0027,2.64,0.45,5.78,0,3.611,-8.675,-2.146,13.836,0.017,-0.005,0.993,0.000,0.000,0.000,0.3010,1,2,1.26,-0.58,5.51,-0.1234,0.4370,0.3037,0.3225,-0.0621,0.3000,0.2644,2.41,25.00,-173.40
24842,-0.1321,0.1291,0.3018,-0.1050,-0.1093,-0.0065,2.32,0.55,6.54,0,3.605,-14.365,5.474,5.284,0.020,0.005,1.014,0.000,0.000,0.000,0.3020,2,3,0.84,-0.72,6.27,-0.1279,0.4299,0.3030,0.3236,-0.0546,0.3000,0.2650,0.58,25.00,-196.14
24894,-0.1355,0.1277,0.3018,-0.1023,-0.1174,-0.0020,1.48,0.28,6.87,0,3.605,-3.093,3.808,-1.466,0.016,0.000,1.011,0.000,0.000,0.000,0.3000,0,1,0.15,-0.48,6.60,-0.1352,0.4244,0.3029,0.3244,-0.0470,0.3000,0.2645,-0.45,25.00,-206.15
24945,-0.1412,0.1263,0.3010,-0.1041,-0.1180,-0.0024,1.19,0.08,6.85,0,3.605,6.884,0.647,-4.523,0.015,-0.003,1.010,0.000,0.000,0.000,0.3010,1,2,-0.02,-0.28,6.52,-0.1381,0.4238,0.3026,0.3251,-0.0393,0.3000,0.2647,-1.10,25.00,-205.46
24995,-0.1465,0.1262,0.3010,-0.1038,-0.1137,0.0020,1.49,0.03,6.65,0,3.605,1.884,2.385,-7.627,0.019,-0.003,1.006,0.000,0.000,0.000,0.3040,-5,5,0.35,-0.26,6.33,-0.1434,0.4205,0.3027,0.3255,-0.0318,0.3000,0.2642,-1.44,25.00,-199.38
25046,-0.1515,0.1194,0.3025,-0.1016,-0.1289,0.0121,1.60,-0.07,6.28,0,3.611,-6.857,1.374,-11.144,0.016,-0.001,1.008,0.000,0.000,0.000,0.3030,2,3,0.35,-0.21,6.06,-0.1587,0.4313,0.3040,0.3256,-0.0241,0.3000,0.2628,-3.17,25.00,-188.26
25097,-0.1606,0.1183,0.3032,-0.1089,-0.1282,0.0156,1.22,-0.20,5.77,0,3.611,-6.347,11.578,-8.349,0.011,0.006,1.007,0.000,0.000,0.000,0.3030,2,3,0.04,-0.17,5.54,-0.1670,0.4252,0.3047,0.3255,-0.0165,0.3000,0.2623,-3.74,25.00,-173.13
25148,-0.1659,0.1222,0.3037,-0.1052,-0.1114,0.0160,0.72,-0.76,5.32,0,3.605,15.763,8.555,-3.717,0.006,0.004,1.007,0.000,0.000,0.000,0.2990,-6,2,-0.25,0.40,5.15,-0.1755,0.4190,0.3052,0.3252,-0.0088,0.3000,0.2622,-3.20,25.00,-159.70
25200,-0.1707,0.1337,0.3023,-0.0962,-0.0738,0.0076,1.05,-1.32,5.10,0,3.611,23.138,-0.487,1.198,0.011,0.005,1.001,0.000,0.000,0.000,0.3040,9,0,0.44,0.84,4.93,-0.1826,0.4353,0.3048,0.3247,-0.0011,0.3000,0.2634,-1.11,25.00,-152.87
25250,-0.1744,0.1386,0.3033,-0.0818,-0.0631,0.0107,2.24,-1.41,5.10,0,3.605,23.393,-2.542,6.600,0.008,0.007,0.992,0.000,0.000,0.000,0.3070,-19,0,1.82,0.84,5.06,-0.1811,0.4097,0.3061,0.3239,0.0064,0.3000,0.2628,-0.77,25.00,-153.01
25302,-0.1781,0.1361,0.3053,-0.0683,-0.0800,0.0155,3.18,-1.28,5.34,0,3.605,28.525,1.964,9.138,0.010,0.011,0.997,0.000,0.000,0.000,0.3050,3,0,2.64,0.73,5.05,-0.1839,0.4623,0.3116,0.3229,0.0141,0.3000,0.2619,-2.24,25.00,-160.13
25352,-0.1816,0.1447,0.3056,-0.0556,-0.0779,0.0101,4.57,-1.34,5.78,0,3.605,22.991,-6.261,6.759,0.012,0.001,0.990,0.000,0.000,0.000,0.3140,0,-1,4.22,0.82,5.59,-0.1835,0.4535,0.3116,0.3216,0.0216,0.3000,0.2625,-2.00,25.00,-173.54
25403,-0.1837,0.1375,0.3095,-0.0399,-0.1228,0.0221,5.78,-1.03,6.15,0,3.611,-2.556,-7.174,5.368,0.009,0.009,0.987,0.000,0.000,0.000,0.3110,3,1,5.38,0.51,5.83,-0.1803,0.4540,0.3132,0.3202,0.0291,0.3000,0.2604,-5.13,25.00,-184.41
25454,-0.1848,0.1215,0.3107,-0.0255,-0.1923,0.0155,5.88,-0.61,6.41,0,3.605,-11.360,-0.889,4.959,0.005,0.008,0.991,0.000,0.000,0.000,0.3120,0,0,5.30,0.09,6.21,-0.1833,0.4446,0.3126,0.3185,0.0365,0.3000,0.2609,-9.93,25.00,-192.33
25506,-0.1868,0.1087,0.3116,-0.0171,-0.2456,0.0090,5.39,-0.53,6.68,0,3.611,-16.213,-5.701,7.062,0.014,0.006,0.978,0.000,0.000,0.000,0.3080,5,0,4.72,0.02,6.46,-0.1832,0.4400,0.3125,0.3165,0.0440,0.3000,0.2614,-13.64,25.00,-200.27
25556,-0.1872,0.0933,0.3101,-0.0075,-0.2943,-0.0093,4.62,-0.26,7.00,0,3.605,-33.019,10.063,5.211,0.006,0.012,0.989,0.000,0.000,0.000,0.3050,0,0,3.90,-0.30,6.82,-0.1821,0.4305,0.3102,0.3144,0.0512,0.3000,0.2637,-17.07,25.00,-209.96
25607,-0.1874,0.0933,0.3076,-0.0006,-0.2923,-0.0265,2.81,-0.59,7.27,0,3.600,-23.685,-1.270,6.794,0.006,0.016,1.004,0.000,0.000,0.000,0.2990,2,0,2.25,0.18,7.10,-0.1811,0.4224,0.3075,0.3120,0.0585,0.3000,0.2660,-17.23,25.00,-218.05
25658,-0.1891,0.0948,0.3031,0.0026,-0.2723,-0.0443,1.32,-0.57,7.57,0,3.600,5.838,-12.178,4.438,0.012,0.017,1.005,0.000,0.000,0.000,0.2970,12,0,0.95,0.11,7.40,-0.1817,0.4279,0.3046,0.3094,0.0657,0.3000,0.2688,-16.50,25.00,-227.15
25710,-0.1892,0.0840,0.2990,0.0072,-0.2759,-0.0530,1.49,-0.04,7.81,0,3.600,-4.272,1.508,1.162,0.015,0.017,1.012,0.000,0.000,0.000,0.2970,0,0,1.38,-0.52,7.70,-0.1787,0.4023,0.3003,0.3065,0.0729,0.3000,0.2705,-17.59,25.00,-234.40
25761,-0.1888,0.0793,0.2966,0.0089,-0.2648,-0.0462,1.08,-0.06,7.90,0,3.595,-7.927,0.118,-2.793,0.012,0.011,1.033,0.000,0.000,0.000,0.2940,9,2,1.16,-0.44,7.77,-0.1769,0.3922,0.2978,0.3035,0.0799,0.3000,0.2702,-17.79,25.00,-236.88
25811,-0.1885,0.0766,0.2942,0.0100,-0.2479,-0.0366,0.55,-0.11,7.77,0,3.600,10.142,9.330,-4.970,0.011,0.009,1.022,0.000,0.000,0.000,0.2920,2,1,0.79,-0.49,7.83,-0.1835,0.3751,0.2952,0.3003,0.0868,0.3000,0.2697,-17.63,25.00,-233.20
25862,-0.1891,0.0530,0.2922,0.0100,-0.2801,-0.0263,1.05,-0.56,7.57,0,3.595,0.475,4.474,-7.300,0.011,0.021,1.020,0.000,0.000,0.000,0.2930,0,0,1.27,-0.03,7.62,-0.1848,0.3666,0.2943,0.2968,0.0936,0.3000,0.2689,-20.77,25.00,-226.96
25913,-0.1896,0.0453,0.2920,0.0140,-0.2742,-0.0121,1.13,-0.82,7.26,0,3.600,-3.889,4.929,-6.478,0.015,0.021,1.032,0.000,0.000,0.000,0.2920,0,2,1.30,0.20,7.25,-0.1842,0.3555,0.2938,0.2932,0.1003,0.3000,0.2674,-21.41,25.00,-217.91
25965,-0.1924,0.0589,0.2920,0.0142,-0.2175,0.0028,0.57,-1.08,6.95,0,3.600,13.593,3.364,-6.492,0.010,0.012,1.014,0.000,0.000,0.000,0.2930,4,1,0.92,0.42,6.98,-0.1919,0.3673,0.2970,0.2892,0.1070,0.3000,0.2658,-18.66,25.00,-208.37
26015,-0.1926,0.0640,0.2928,0.0222,-0.1840,0.0146,1.05,-1.24,6.61,0,3.605,27.571,-13.149,-5.581,0.009,0.015,1.011,0.000,0.000,0.000,0.2930,3,0,1.65,0.59,6.68,-0.1932,0.3579,0.2972,0.2852,0.1134,0.3000,0.2644,-17.31,25.00,-198.44
26067,-0.1915,0.0614,0.2933,0.0316,-0.1791,0.0188,2.24,-0.58,6.32,0,3.600,42.530,-5.337,-3.618,-0.003,0.012,1.002,0.000,0.000,0.000,0.3000,-2,-1,3.04,-0.05,6.37,-0.1926,0.3496,0.2975,0.2809,0.1198,0.3000,0.2638,-17.59,25.00,-189.47
