time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y
15786,0.0217,0.0149,0.0153,0.15,-0.28,-1.93,0.188,0.005,-3.138,3.270,-0.1375,-0.0618
15796,0.0151,0.0140,0.0154,0.16,-0.22,-1.90,0.188,-5.763,-1.938,4.495,-0.1373,-0.0617
15807,0.0181,0.0132,0.0149,0.15,-0.21,-1.87,0.188,-3.148,-3.552,4.637,-0.1371,-0.0616
15816,0.0192,0.0121,0.0157,0.16,-0.19,-1.84,0.188,-0.016,-2.943,4.245,-0.1379,-0.0615
15826,0.0196,0.0118,0.0155,0.13,-0.16,-1.80,0.188,3.506,-1.423,3.311,-0.1377,-0.0614
15836,0.0198,0.0116,0.0153,0.09,-0.14,-1.75,0.188,0.440,-0.212,4.245,-0.1375,-0.0613
15847,0.0167,0.0111,0.0153,0.07,-0.09,-1.71,0.186,-1.730,2.673,4.507,-0.1374,-0.0612
15856,0.0168,0.0110,0.0151,0.09,-0.06,-1.67,0.186,2.314,2.394,4.160,-0.1372,-0.0611
15867,0.0169,0.0109,0.0150,0.09,-0.05,-1.63,0.186,2.658,1.065,4.117,-0.1371,-0.0610
15876,0.0170,0.0107,0.0089,0.10,-0.07,-1.58,0.186,-1.457,0.151,5.176,-0.1422,-0.0603
15886,0.0171,0.0105,0.0089,0.10,-0.10,-1.54,0.190,-1.874,2.523,4.562,-0.1370,-0.0618
15896,0.0173,0.0103,0.0089,0.11,-0.11,-1.49,0.190,3.580,1.376,4.268,-0.1420,-0.0606
15907,-0.0001,0.0122,0.0087,0.08,-0.01,-1.44,0.190,-1.418,0.929,5.488,-0.1371,-0.0614
15916,0.0170,0.0066,0.0128,0.11,-0.14,-1.40,0.190,-0.405,1.489,5.267,-0.1383,-0.0616
15926,0.0004,0.0101,0.0124,0.12,-0.05,-1.35,0.190,3.442,0.861,5.033,-0.1389,-0.0615
15936,0.0165,0.0069,0.0123,0.13,-0.16,-1.31,0.190,-1.999,-1.050,5.991,-0.1373,-0.0617
15946,0.0122,0.0060,0.0124,0.15,-0.14,-1.25,0.189,-1.876,-1.783,6.349,-0.1374,-0.0623
15956,0.0100,0.0058,0.0127,0.15,-0.13,-1.20,0.189,-2.763,-4.062,6.296,-0.1370,-0.0629
15967,0.0154,0.0048,0.0129,0.16,-0.16,-1.15,0.189,-1.640,-1.974,6.762,-0.1368,-0.0629
15976,0.0147,0.0023,0.0120,0.17,-0.14,-1.09,0.189,-1.006,-3.292,6.625,-0.1366,-0.0629
15986,0.0158,0.0001,0.0123,0.17,-0.13,-1.02,0.187,0.236,0.229,6.494,-0.1365,-0.0629
15996,0.0161,-0.0002,0.0125,0.14,-0.09,-0.96,0.187,0.175,1.560,6.434,-0.1363,-0.0629
16006,0.0162,-0.0004,0.0124,0.13,-0.08,-0.89,0.187,0.831,-0.185,5.649,-0.1362,-0.0629
16016,0.0163,-0.0007,0.0061,0.12,-0.07,-0.83,0.187,1.035,0.027,6.084,-0.1360,-0.0629
16026,0.0164,-0.0009,0.0058,0.12,-0.07,-0.76,0.187,-0.220,-0.205,6.339,-0.1361,-0.0636
16036,0.0165,-0.0011,0.0056,0.12,-0.07,-0.70,0.187,0.699,1.352,5.388,-0.1359,-0.0636
16046,0.0167,-0.0013,0.0054,0.14,-0.08,-0.65,0.190,1.034,1.821,4.936,-0.1359,-0.0643
16057,0.0160,-0.0037,0.0053,0.15,-0.08,-0.58,0.190,-0.937,3.128,4.898,-0.1418,-0.0623
16066,0.0161,-0.0040,0.0051,0.16,-0.08,-0.52,0.190,-0.560,2.916,4.879,-0.1372,-0.0650
16076,0.0158,-0.0062,0.0070,0.18,-0.10,-0.47,0.190,-2.055,1.052,5.305,-0.1365,-0.0650
16087,-0.0031,-0.0002,0.0065,0.15,-0.00,-0.42,0.189,1.242,2.783,4.545,-0.1377,-0.0637
16097,0.0115,-0.0087,0.0062,0.20,-0.11,-0.38,0.189,-0.673,1.816,4.786,-0.1389,-0.0642
16106,0.0135,-0.0087,0.0062,0.19,-0.14,-0.33,0.189,-1.504,-0.268,4.832,-0.1383,-0.0641
16116,0.0097,-0.0047,0.0043,0.17,-0.15,-0.28,0.189,-1.345,-1.844,4.750,-0.1382,-0.0642
16126,0.0058,-0.0065,0.0040,0.17,-0.13,-0.22,0.189,-0.974,0.023,4.414,-0.1390,-0.0641
16136,0.0079,-0.0064,0.0036,0.16,-0.15,-0.18,0.189,-1.092,-1.136,4.159,-0.1391,-0.0645
16146,0.0081,-0.0067,0.0033,0.15,-0.15,-0.13,0.190,-3.007,-1.714,4.857,-0.1390,-0.0646
16156,0.0056,-0.0063,0.0032,0.13,-0.11,-0.08,0.190,-3.318,-2.399,4.715,-0.1416,-0.0645
16166,0.0054,-0.0078,0.0029,0.12,-0.11,-0.04,0.190,-2.158,-1.052,5.026,-0.1416,-0.0645
16176,0.0056,-0.0080,0.0033,0.09,-0.10,0.01,0.190,-2.475,-1.083,6.260,-0.1417,-0.0650
16186,-0.0024,-0.0074,0.0033,0.07,-0.02,0.06,0.186,-2.402,-1.448,5.796,-0.1418,-0.0650
16196,-0.0024,-0.0076,0.0033,0.03,-0.01,0.11,0.186,-0.959,-0.755,5.833,-0.1418,-0.0655
16206,-0.0027,-0.0087,0.0033,0.04,-0.01,0.11,0.186,-2.047,-0.137,6.649,-0.1424,-0.0653
16216,-0.0027,-0.0087,-0.0055,-0.01,0.02,0.23,0.186,0.266,1.188,6.399,-0.1423,-0.0658
16226,-0.0027,-0.0098,-0.0055,-0.00,0.02,0.23,0.186,1.308,2.449,6.538,-0.1422,-0.0664
16236,-0.0044,-0.0091,-0.0053,-0.03,0.04,0.29,0.186,-0.554,1.832,7.302,-0.1422,-0.0665
16246,-0.0042,-0.0103,-0.0053,-0.04,0.04,0.35,0.188,-0.499,2.735,7.425,-0.1421,-0.0670
16256,-0.0038,-0.0115,-0.0052,-0.04,0.03,0.42,0.188,-0.008,3.819,7.618,-0.1421,-0.0671
16266,-0.0039,-0.0114,-0.0051,-0.03,0.01,0.48,0.188,-1.397,3.322,7.915,-0.1421,-0.0672
16276,-0.0032,-0.0125,-0.0051,-0.03,-0.02,0.55,0.188,-1.773,2.257,7.778,-0.1420,-0.0678
16286,-0.0032,-0.0125,-0.0049,-0.04,-0.05,0.63,0.185,-2.126,1.398,7.625,-0.1406,-0.0695
16296,-0.0031,-0.0124,-0.0051,-0.04,-0.08,0.70,0.185,-1.110,1.323,7.317,-0.1388,-0.0692
16306,-0.0023,-0.0138,-0.0052,-0.04,-0.12,0.78,0.185,-1.471,-0.313,8.173,-0.1418,-0.0689
16315,0.0019,-0.0183,-0.0111,-0.02,-0.17,0.86,0.185,-3.386,-1.230,9.496,-0.1418,-0.0692
16326,0.0078,-0.0169,-0.0110,-0.05,-0.22,0.93,0.185,-7.734,-0.744,9.327,-0.1418,-0.0695
16336,-0.0014,-0.0155,-0.0108,-0.08,-0.17,1.01,0.185,-4.482,-1.830,9.091,-0.1418,-0.0696
16346,-0.0009,-0.0155,-0.0106,-0.11,-0.17,1.09,0.190,-4.102,-3.011,9.341,-0.1418,-0.0698
16356,-0.0006,-0.0159,-0.0103,-0.15,-0.17,1.19,0.190,-5.730,-1.103,8.394,-0.1419,-0.0710
16366,-0.0003,-0.0156,-0.0099,-0.21,-0.16,1.28,0.190,-5.181,-2.275,9.343,-0.1450,-0.0707
16376,-0.0001,-0.0152,-0.0005,-0.24,-0.14,1.36,0.190,-5.032,-1.663,9.929,-0.1451,-0.0712
16387,-0.0002,-0.0181,-0.0004,-0.25,-0.12,1.45,0.185,-6.754,-1.709,9.400,-0.1452,-0.0712
16395,-0.0095,-0.0162,0.0001,-0.34,-0.04,1.54,0.185,-1.861,-2.582,8.694,-0.1452,-0.0716
16406,-0.0094,-0.0164,0.0006,-0.41,-0.01,1.64,0.185,-4.490,-3.203,9.392,-0.1452,-0.0717
16416,-0.0092,-0.0155,-0.0050,-0.44,0.01,1.73,0.185,-2.228,-1.732,9.587,-0.1452,-0.0720
16426,-0.0089,-0.0152,-0.0048,-0.52,0.02,1.83,0.185,2.619,-0.738,8.068,-0.1451,-0.0724
16436,-0.0090,-0.0143,-0.0042,-0.55,0.04,1.91,0.185,-0.932,3.999,9.197,-0.1452,-0.0726
16446,-0.0088,-0.0138,-0.0037,-0.60,0.06,2.01,0.185,5.841,-0.771,7.969,-0.1453,-0.0727
16456,-0.0083,-0.0138,-0.0033,-0.63,0.07,2.11,0.185,0.980,2.452,8.932,-0.1452,-0.0733
16466,-0.0085,-0.0127,-0.0027,-0.62,0.06,2.20,0.185,1.259,2.769,9.259,-0.1453,-0.0734
16476,-0.0087,-0.0106,-0.0048,-0.59,0.03,2.37,0.185,3.559,-0.432,8.277,-0.1454,-0.0735
16486,-0.0082,-0.0121,-0.0048,-0.58,0.03,2.37,0.186,2.032,1.444,8.203,-0.1454,-0.0736
16496,-0.0084,-0.0101,-0.0040,-0.57,-0.00,2.55,0.186,1.451,3.632,7.788,-0.1455,-0.0737
16506,-0.0084,-0.0101,-0.0040,-0.57,-0.00,2.55,0.186,3.648,3.436,8.135,-0.1454,-0.0731
16516,-0.0084,-0.0082,-0.0029,-0.51,-0.02,2.72,0.186,5.672,1.995,7.537,-0.1455,-0.0731
16526,-0.0084,-0.0082,-0.0029,-0.51,-0.02,2.72,0.186,2.723,4.800,7.691,-0.1455,-0.0731
16536,-0.0076,-0.0043,-0.0021,-0.49,-0.08,2.88,0.186,2.160,1.685,6.302,-0.1454,-0.0712
16546,-0.0076,-0.0043,-0.0021,-0.49,-0.08,2.88,0.185,3.519,1.183,6.294,-0.1452,-0.0728
16556,-0.0074,-0.0026,-0.0022,-0.41,-0.14,3.03,0.185,1.454,2.900,6.606,-0.1452,-0.0728
16566,-0.0067,0.0034,-0.0022,-0.45,-0.15,3.03,0.185,-0.278,2.784,6.331,-0.1453,-0.0728
16576,-0.0057,-0.0006,-0.0035,-0.39,-0.19,3.11,0.185,-0.998,2.033,4.885,-0.1453,-0.0727
16586,-0.0054,0.0001,-0.0033,-0.36,-0.20,3.17,0.187,-1.145,0.774,4.900,-0.1452,-0.0720
16596,-0.0051,0.0007,-0.0033,-0.34,-0.22,3.23,0.187,1.428,0.483,4.362,-0.1453,-0.0719
16606,-0.0047,0.0013,-0.0036,-0.35,-0.25,3.30,0.187,3.448,-0.187,3.806,-0.1453,-0.0719
16616,-0.0039,0.0042,-0.0001,-0.37,-0.28,3.35,0.187,3.337,-0.626,3.804,-0.1453,-0.0718
16626,-0.0035,0.0049,-0.0004,-0.38,-0.30,3.40,0.187,3.864,-2.736,3.630,-0.1454,-0.0717
16636,-0.0030,0.0056,-0.0008,-0.37,-0.30,3.44,0.187,6.767,-3.624,3.735,-0.1455,-0.0706
16645,-0.0025,0.0062,-0.0012,-0.35,-0.30,3.48,0.183,0.124,1.756,3.832,-0.1432,-0.0722
16656,-0.0020,0.0069,-0.0015,-0.32,-0.30,3.52,0.183,3.952,0.740,3.414,-0.1431,-0.0721
16666,-0.0019,0.0107,-0.0016,-0.30,-0.28,3.56,0.183,-0.533,0.932,3.508,-0.1433,-0.0716
16676,0.0055,0.0062,-0.0087,-0.21,-0.30,3.59,0.183,-2.892,3.491,2.207,-0.1439,-0.0716
16686,0.0059,0.0066,-0.0094,-0.20,-0.30,3.63,0.188,2.923,-0.140,0.282,-0.1438,-0.0709
16696,0.0058,0.0082,-0.0099,-0.19,-0.31,3.67,0.188,0.396,1.286,1.342,-0.1419,-0.0702
16706,0.0043,0.0083,-0.0105,-0.17,-0.30,3.70,0.188,2.794,-1.172,0.744,-0.1397,-0.0711
16716,0.0050,0.0105,-0.0024,-0.21,-0.33,3.73,0.188,1.505,0.549,0.926,-0.1454,-0.0695
16726,0.0110,0.0127,-0.0027,-0.21,-0.38,3.74,0.188,0.641,-3.425,0.656,-0.1454,-0.0693
16735,0.0175,0.0102,-0.0033,-0.18,-0.42,3.75,0.188,-0.708,0.659,0.209,-0.1400,-0.0697
16746,0.0012,0.0149,-0.0033,-0.18,-0.32,3.75,0.182,4.414,-5.038,-0.347,-0.1458,-0.0689
16756,0.0017,0.0152,-0.0034,-0.18,-0.32,3.76,0.182,1.582,-1.955,0.598,-0.1458,-0.0688
16766,0.0178,0.0139,-0.0036,-0.14,-0.38,3.77,0.182,2.330,-2.310,0.366,-0.1459,-0.0683
16776,0.0012,0.0161,-0.0118,-0.17,-0.28,3.77,0.182,4.749,-0.245,-0.903,-0.1459,-0.0681
16785,0.0016,0.0164,-0.0118,-0.14,-0.24,3.77,0.182,0.242,5.371,-0.184,-0.1458,-0.0678
16796,0.0014,0.0175,-0.0118,-0.12,-0.21,3.78,0.182,-1.364,5.710,-0.912,-0.1458,-0.0676
16806,0.0018,0.0177,-0.0123,-0.10,-0.19,3.78,0.182,5.110,2.313,-1.710,-0.1458,-0.0674
16815,0.0023,0.0185,-0.0164,-0.05,-0.19,3.77,0.182,0.211,3.572,-1.364,-0.1458,-0.0672
16826,0.0026,0.0186,-0.0169,-0.04,-0.23,3.77,0.182,5.510,2.127,-2.729,-0.1455,-0.0668
16836,0.0030,0.0187,-0.0168,-0.06,-0.28,3.76,0.182,1.276,3.195,-2.452,-0.1455,-0.0664
16845,0.0034,0.0188,-0.0165,-0.02,-0.32,3.75,0.181,3.294,0.092,-2.119,-0.1392,-0.0678
16856,0.0047,0.0195,-0.0165,-0.01,-0.35,3.73,0.181,3.973,-1.106,-2.264,-0.1389,-0.0676
16866,0.0051,0.0202,-0.0165,0.03,-0.39,3.71,0.181,0.724,1.106,-2.409,-0.1420,-0.0674
16875,0.0239,0.0157,-0.0184,0.08,-0.53,3.69,0.181,4.797,-3.409,-2.523,-0.1430,-0.0665
16885,0.0249,0.0156,-0.0182,0.11,-0.54,3.67,0.180,1.077,-0.603,-2.689,-0.1426,-0.0667
16896,0.0160,0.0155,-0.0179,0.14,-0.48,3.64,0.180,3.311,-3.763,-3.095,-0.1429,-0.0657
16906,0.0137,0.0177,-0.0180,0.15,-0.46,3.62,0.180,1.512,-1.441,-2.801,-0.1427,-0.0655
16916,0.0151,0.0164,-0.0200,0.20,-0.44,3.59,0.180,0.560,-0.173,-3.460,-0.1404,-0.0655
16925,0.0146,0.0186,-0.0201,0.19,-0.42,3.57,0.180,4.561,-4.116,-4.031,-0.1465,-0.0643
16935,0.0154,0.0183,-0.0198,0.23,-0.39,3.54,0.180,-1.121,-2.159,-3.573,-0.1441,-0.0651
16946,0.0225,0.0173,-0.0197,0.26,-0.40,3.51,0.177,-2.379,2.355,-3.719,-0.1440,-0.0650
16956,0.0048,0.0199,-0.0196,0.25,-0.27,3.48,0.177,-0.485,-1.897,-3.510,-0.1441,-0.0645
16965,0.0119,0.0165,-0.0195,0.32,-0.28,3.43,0.177,1.996,1.920,-4.502,-0.1439,-0.0644
16975,0.0124,0.0160,-0.0247,0.33,-0.25,3.39,0.177,-0.276,1.296,-4.621,-0.1438,-0.0642
16986,0.0124,0.0164,-0.0249,0.31,-0.26,3.36,0.177,-2.689,1.925,-4.045,-0.1437,-0.0640
16995,0.0129,0.0159,-0.0250,0.31,-0.26,3.32,0.177,-2.103,1.392,-4.430,-0.1435,-0.0639
17005,0.0133,0.0153,-0.0249,0.31,-0.27,3.28,0.177,-2.138,-0.949,-5.181,-0.1465,-0.0635
17015,0.0139,0.0148,-0.0252,0.31,-0.28,3.22,0.177,-1.910,1.106,-4.380,-0.1445,-0.0633
17026,0.0144,0.0143,-0.0250,0.30,-0.29,3.18,0.177,-1.897,-1.034,-4.874,-0.1439,-0.0640
17036,0.0057,0.0147,-0.0247,0.28,-0.23,3.14,0.177,-2.292,1.293,-5.252,-0.1454,-0.0626
17046,0.0117,0.0142,-0.0244,0.27,-0.26,3.09,0.176,-2.767,-1.153,-5.563,-0.1453,-0.0625
17055,0.0136,0.0114,-0.0241,0.26,-0.28,3.04,0.176,-1.824,1.720,-5.574,-0.1461,-0.0625
17065,0.0093,0.0147,-0.0238,0.22,-0.24,2.99,0.176,-1.594,-0.193,-5.887,-0.1468,-0.0626
17075,0.0097,0.0143,-0.0226,0.19,-0.25,2.94,0.176,-0.337,1.473,-5.588,-0.1492,-0.0627
17085,0.0077,0.0135,-0.0219,0.17,-0.23,2.89,0.177,-0.892,-0.013,-4.987,-0.1492,-0.0626
17095,0.0058,0.0126,-0.0211,0.15,-0.23,2.84,0.177,0.908,3.635,-5.734,-0.1466,-0.0632
17106,-0.0013,0.0116,-0.0206,0.14,-0.18,2.78,0.177,0.551,2.795,-5.723,-0.1464,-0.0639
17115,-0.0009,0.0113,-0.0158,0.14,-0.20,2.73,0.177,0.035,3.141,-5.561,-0.1488,-0.0629
17125,0.0074,0.0090,-0.0151,0.15,-0.25,2.67,0.177,0.527,3.153,-5.665,-0.1475,-0.0630
17135,0.0080,0.0063,-0.0142,0.17,-0.28,2.61,0.177,1.633,3.874,-5.871,-0.1466,-0.0644
17145,0.0010,0.0088,-0.0131,0.16,-0.26,2.56,0.174,-0.597,1.693,-6.392,-0.1460,-0.0645
17156,0.0056,0.0082,-0.0124,0.17,-0.32,2.50,0.174,-0.875,2.826,-5.983,-0.1459,-0.0645
17165,0.0084,0.0035,-0.0114,0.21,-0.37,2.44,0.174,-1.478,0.251,-6.174,-0.1482,-0.0647
17175,0.0107,0.0026,-0.0128,0.25,-0.42,2.38,0.174,-1.074,-0.428,-5.978,-0.1477,-0.0646
17185,0.0115,0.0022,-0.0120,0.26,-0.44,2.31,0.175,0.591,0.049,-7.250,-0.1476,-0.0646
17196,0.0050,0.0011,-0.0112,0.27,-0.42,2.25,0.175,0.834,-3.100,-7.052,-0.1483,-0.0646
17205,0.0070,0.0008,-0.0106,0.27,-0.44,2.19,0.175,-1.252,-3.790,-6.602,-0.1482,-0.0646
17215,0.0077,0.0004,-0.0082,0.26,-0.43,2.13,0.175,-4.251,-3.183,-6.394,-0.1489,-0.0646
17225,0.0062,0.0001,-0.0076,0.26,-0.41,2.06,0.175,-1.277,-1.301,-7.144,-0.1489,-0.0646
17235,0.0069,-0.0003,-0.0067,0.25,-0.39,1.99,0.175,-2.036,-3.027,-7.344,-0.1490,-0.0649
17245,0.0052,-0.0007,-0.0058,0.22,-0.34,1.93,0.173,0.370,-3.223,-7.990,-0.1491,-0.0652
17255,0.0058,-0.0011,-0.0049,0.20,-0.31,1.86,0.173,-6.021,-0.517,-6.096,-0.1491,-0.0652
17266,0.0058,-0.0023,-0.0042,0.19,-0.29,1.79,0.173,-5.677,-1.822,-7.124,-0.1490,-0.0652
17275,0.0057,-0.0033,-0.0059,0.16,-0.27,1.72,0.173,2.773,-0.694,-8.161,-0.1492,-0.0656
17285,0.0062,-0.0036,-0.0048,0.14,-0.24,1.64,0.172,-1.911,0.775,-6.289,-0.1492,-0.0662
17295,0.0066,-0.0038,-0.0038,0.09,-0.23,1.58,0.172,-4.618,2.150,-6.447,-0.1491,-0.0663
17305,0.0062,-0.0052,-0.0030,0.06,-0.21,1.50,0.172,-4.098,-0.841,-5.946,-0.1491,-0.0663
17315,0.0064,-0.0068,-0.0056,0.08,-0.20,1.43,0.172,-1.635,-1.118,-5.202,-0.1490,-0.0664
17325,0.0068,-0.0069,-0.0052,0.06,-0.21,1.36,0.172,2.623,-1.182,-6.890,-0.1489,-0.0665
17335,0.0071,-0.0070,-0.0044,0.03,-0.23,1.29,0.172,-3.250,3.155,-6.251,-0.1432,-0.0684
17345,0.0075,-0.0071,-0.0034,-0.02,-0.23,1.23,0.169,1.036,-2.082,-6.991,-0.1440,-0.0686
17355,0.0079,-0.0070,-0.0024,-0.04,-0.22,1.18,0.169,3.641,0.040,-6.766,-0.1473,-0.0675
17365,0.0260,-0.0128,-0.0018,0.02,-0.31,1.11,0.169,-2.248,0.010,-6.479,-0.1485,-0.0677
17375,0.0233,-0.0132,-0.0090,0.02,-0.31,1.05,0.169,0.778,0.320,-6.466,-0.1491,-0.0675
17385,0.0127,-0.0093,-0.0078,-0.02,-0.23,0.98,0.171,1.654,-0.640,-6.961,-0.1458,-0.0680
17395,0.0089,-0.0094,-0.0069,0.01,-0.20,0.92,0.171,-8.324,-2.390,-4.767,-0.1487,-0.0679
17405,0.0067,-0.0084,-0.0061,0.00,-0.19,0.85,0.171,-7.242,-2.026,-4.814,-0.1483,-0.0686
17415,0.0176,-0.0101,-0.0048,0.01,-0.25,0.79,0.171,-2.585,-2.237,-4.986,-0.1491,-0.0678
17425,0.0082,-0.0092,-0.0038,0.02,-0.19,0.72,0.171,1.462,-2.652,-6.901,-0.1481,-0.0692
17435,0.0094,-0.0112,-0.0030,-0.03,-0.18,0.66,0.171,0.425,-1.648,-6.190,-0.1498,-0.0683
17445,0.0069,-0.0081,-0.0020,-0.12,-0.14,0.62,0.174,-2.081,-1.755,-4.368,-0.1498,-0.0684
17455,0.0101,-0.0124,-0.0011,-0.13,-0.13,0.57,0.174,-5.256,-1.655,-4.095,-0.1468,-0.0707
17465,0.0043,-0.0087,-0.0000,-0.15,-0.07,0.50,0.174,-0.473,-2.266,-5.287,-0.1484,-0.0705
17475,0.0045,-0.0085,0.0084,-0.14,-0.04,0.44,0.174,0.384,-1.835,-4.686,-0.1483,-0.0707
17485,0.0142,-0.0156,0.0094,-0.11,-0.08,0.39,0.170,-4.265,-2.278,-3.082,-0.1489,-0.0706
17495,0.0085,-0.0142,0.0105,-0.17,-0.03,0.35,0.170,-0.965,-2.166,-2.034,-0.1489,-0.0707
17505,0.0085,-0.0139,0.0116,-0.18,-0.01,0.30,0.170,1.302,-0.453,-2.852,-0.1489,-0.0712
17515,0.0063,-0.0129,0.0065,-0.18,0.03,0.25,0.170,4.230,2.632,-3.258,-0.1489,-0.0713
17525,0.0063,-0.0126,0.0072,-0.21,0.04,0.22,0.170,2.502,4.483,-1.723,-0.1488,-0.0714
17535,0.0058,-0.0134,0.0080,-0.21,0.07,0.20,0.170,0.196,4.553,-1.752,-0.1492,-0.0722
17545,0.0057,-0.0131,0.0089,-0.19,0.07,0.17,0.173,1.411,4.639,-1.836,-0.1492,-0.0723
17555,0.0056,-0.0127,0.0097,-0.15,0.04,0.14,0.173,0.075,5.063,-1.624,-0.1490,-0.0734
17565,0.0040,-0.0146,0.0102,-0.12,0.01,0.12,0.173,3.758,4.448,-1.756,-0.1489,-0.0736
17575,0.0040,-0.0144,0.0131,-0.10,-0.04,0.10,0.173,-1.861,5.071,-0.426,-0.1489,-0.0738
17586,0.0045,-0.0174,0.0136,-0.07,-0.08,0.08,0.171,0.706,5.424,-0.763,-0.1488,-0.0739
17595,0.0047,-0.0172,0.0141,-0.08,-0.13,0.06,0.171,1.973,2.036,-1.713,-0.1488,-0.0741
17605,0.0049,-0.0171,0.0147,-0.06,-0.17,0.05,0.171,-5.238,1.885,-0.210,-0.1487,-0.0751
17615,0.0052,-0.0170,0.0106,-0.07,-0.22,0.04,0.171,2.308,1.751,-1.116,-0.1487,-0.0753
17625,0.0056,-0.0169,0.0110,-0.07,-0.26,0.03,0.171,-4.335,-0.990,0.291,-0.1486,-0.0755
17635,0.0060,-0.0196,0.0114,-0.03,-0.28,0.01,0.171,1.089,-2.002,-0.551,-0.1475,-0.0772
17645,0.0065,-0.0195,0.0116,-0.06,-0.31,0.01,0.173,-4.226,-2.039,0.373,-0.1473,-0.0774
17655,0.0070,-0.0194,0.0120,-0.04,-0.33,-0.00,0.173,-5.401,-0.220,0.381,-0.1472,-0.0777
17665,0.0112,-0.0242,0.0123,-0.05,-0.34,-0.00,0.173,-3.484,-4.715,0.376,-0.1487,-0.0780
17675,0.0117,-0.0242,0.0131,-0.04,-0.33,-0.01,0.173,-1.434,-3.636,-0.331,-0.1487,-0.0783
17685,0.0123,-0.0241,0.0135,-0.07,-0.32,-0.01,0.172,-3.841,-2.243,-0.306,-0.1486,-0.0785
17695,0.0075,-0.0243,0.0140,-0.09,-0.27,-0.01,0.172,-8.181,-3.509,-0.537,-0.1488,-0.0789
17705,0.0079,-0.0242,0.0143,-0.12,-0.23,-0.01,0.172,-7.109,-1.792,0.067,-0.1491,-0.0790
17715,0.0083,-0.0240,0.0110,-0.14,-0.20,-0.01,0.172,-6.132,-5.316,-0.703,-0.1492,-0.0790
17725,0.0075,-0.0242,0.0110,-0.18,-0.16,-0.02,0.172,-6.501,-1.896,-0.604,-0.1494,-0.0797
17735,0.0067,-0.0235,0.0112,-0.24,-0.12,-0.02,0.172,-7.611,-2.357,-0.664,-0.1520,-0.0791
17744,0.0063,-0.0225,0.0116,-0.31,-0.09,-0.02,0.175,-6.820,-2.969,-1.046,-0.1520,-0.0793
17755,0.0057,-0.0233,0.0117,-0.37,-0.05,-0.03,0.175,-7.227,-1.755,-0.912,-0.1522,-0.0794
17765,-0.0029,-0.0201,0.0117,-0.46,0.03,-0.04,0.175,-5.999,-1.000,-0.347,-0.1523,-0.0796
17775,-0.0029,-0.0193,0.0153,-0.53,0.06,-0.04,0.175,-4.677,-2.875,-1.015,-0.1524,-0.0803
17785,-0.0033,-0.0181,0.0158,-0.60,0.09,-0.05,0.175,-3.079,-1.106,-1.068,-0.1525,-0.0805
17794,-0.0039,-0.0170,0.0160,-0.68,0.12,-0.06,0.175,0.577,-2.018,-2.505,-0.1524,-0.0808
17805,-0.0042,-0.0177,0.0162,-0.72,0.14,-0.07,0.175,-1.593,0.702,-1.834,-0.1525,-0.0810
17814,-0.0045,-0.0164,0.0164,-0.77,0.17,-0.08,0.175,0.228,1.353,-1.687,-0.1525,-0.0814
17824,-0.0046,-0.0157,0.0164,-0.80,0.18,-0.09,0.175,0.158,0.401,-2.069,-0.1479,-0.0824
17834,-0.0049,-0.0144,0.0167,-0.81,0.19,-0.11,0.175,-0.257,2.128,-2.542,-0.1474,-0.0824
17845,-0.0052,-0.0139,0.0170,-0.82,0.19,-0.13,0.177,4.789,1.890,-2.661,-0.1473,-0.0825
17854,0.0095,-0.0153,0.0175,-0.81,0.09,-0.15,0.177,1.477,2.817,-2.734,-0.1517,-0.0821
17865,0.0108,-0.0134,0.0178,-0.82,0.08,-0.17,0.177,-0.161,1.713,-1.554,-0.1518,-0.0822
17875,0.0107,-0.0119,0.0210,-0.81,0.06,-0.20,0.177,0.892,2.179,-2.644,-0.1522,-0.0822
17884,-0.0042,-0.0087,0.0213,-0.79,0.14,-0.23,0.177,3.182,1.933,-2.333,-0.1523,-0.0823
17896,-0.0044,-0.0073,0.0217,-0.77,0.11,-0.26,0.177,-0.325,3.061,-2.090,-0.1435,-0.0829
17905,-0.0058,-0.0059,0.0220,-0.77,0.10,-0.27,0.177,-0.166,1.701,-2.258,-0.1462,-0.0825
17915,-0.0060,-0.0046,0.0216,-0.76,0.08,-0.30,0.177,2.289,-0.572,-2.810,-0.1512,-0.0825
17925,0.0225,-0.0052,0.0221,-0.73,-0.12,-0.31,0.177,2.128,0.344,-2.862,-0.1512,-0.0815
17935,0.0129,-0.0024,0.0227,-0.73,-0.09,-0.34,0.177,0.394,-1.435,-3.077,-0.1471,-0.0831
17945,-0.0034,-0.0012,0.0235,-0.72,-0.00,-0.38,0.175,-1.681,1.075,-1.679,-0.1514,-0.0821
17955,-0.0033,0.0035,0.0238,-0.73,0.00,-0.40,0.175,-2.042,-1.213,-1.770,-0.1520,-0.0822
17965,0.0101,-0.0008,0.0239,-0.67,-0.07,-0.42,0.175,-1.491,-0.739,-0.710,-0.1521,-0.0816
17975,-0.0041,0.0038,0.0163,-0.69,0.03,-0.46,0.175,-3.270,-1.167,-0.801,-0.1522,-0.0815
17985,-0.0059,0.0046,0.0163,-0.69,0.05,-0.48,0.179,-0.447,-0.234,-1.116,-0.1522,-0.0814
