time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count
13931,0.1372,0.1304,0.3371,-0.0024,0.0276,-0.0054,0.24,0.12,-0.02,0,3.605,2.567,0.168,-0.570,0.003,-0.008,0.999,0.000,0.000,0.000,0.3380,0,0,0.15,-0.61,1.02,0.0363,0.1812,0.3386,0.3132,0.0318,0.3000,0.2583,1.28,12.11,0.68,0.9860,0.0000,1.8350,1.2090,2.3530,0
13982,0.1373,0.1351,0.3376,-0.0030,0.0330,-0.0019,0.36,0.10,-0.07,0,3.611,2.628,1.616,-0.161,0.008,-0.008,0.999,0.000,0.000,0.000,0.3360,0,0,0.29,-0.60,0.99,0.0350,0.1816,0.3385,0.3132,0.0318,0.3000,0.2579,1.88,12.16,2.20,0.9860,0.0000,1.8360,1.2100,2.3590,0
14034,0.1372,0.1366,0.3375,-0.0035,0.0298,-0.0010,0.55,0.03,-0.09,0,3.605,1.008,1.794,-0.475,0.003,-0.010,0.999,0.000,0.000,0.000,0.3340,-3,0,0.42,-0.52,0.98,0.0336,0.1816,0.3377,0.3132,0.0318,0.3000,0.2578,1.83,12.20,2.82,0.9870,0.0000,1.8360,1.2100,2.3590,0
14085,0.1372,0.1386,0.3356,-0.0033,0.0264,-0.0099,0.54,-0.02,-0.12,0,3.605,-0.215,-0.096,-0.761,0.007,-0.002,1.005,0.000,0.000,0.000,0.3360,1,-1,0.40,-0.38,0.98,0.0393,0.1953,0.3366,0.3132,0.0318,0.3000,0.2591,1.80,12.13,3.68,0.9870,0.0000,1.8310,1.2060,2.3530,0
14136,0.1373,0.1416,0.3351,-0.0025,0.0254,-0.0092,0.52,-0.07,-0.17,0,3.605,1.010,0.768,-2.002,0.006,-0.006,1.001,0.000,0.000,0.000,0.3320,0,-1,0.40,-0.38,0.93,0.0403,0.1953,0.3364,0.3132,0.0318,0.3000,0.2591,1.98,12.08,5.05,0.9850,0.0000,1.8310,1.2060,2.3530,0
14187,0.1373,0.1402,0.3338,-0.0019,0.0156,-0.0124,0.60,-0.10,-0.25,0,3.600,1.647,0.673,-1.687,0.006,-0.009,1.002,0.000,0.000,0.000,0.3330,1,0,0.45,-0.33,0.82,0.0417,0.1960,0.3349,0.3132,0.0318,0.3000,0.2597,1.41,12.03,7.59,0.9850,0.0000,1.8280,1.2110,2.3600,0
14239,0.1401,0.1423,0.3333,0.0047,0.0138,-0.0115,0.56,-0.12,-0.35,0,3.600,-5.871,-1.626,-1.269,0.006,-0.005,1.003,0.000,0.000,0.000,0.3360,-1,0,0.55,-0.29,0.74,0.0419,0.1946,0.3341,0.3132,0.0318,0.3000,0.2597,1.47,11.54,10.37,0.9800,0.0000,1.8280,1.2110,2.3600,0
14290,0.1404,0.1414,0.3340,0.0057,0.0056,-0.0040,0.45,-0.01,-0.42,0,3.605,-0.890,-1.092,-1.503,0.008,-0.004,1.003,0.000,0.000,0.000,0.3330,0,0,0.23,-0.38,0.67,0.0421,0.1963,0.3344,0.3132,0.0318,0.3000,0.2588,1.02,11.52,12.60,0.9800,0.0000,1.8330,1.2020,2.3580,0
14341,0.1422,0.1428,0.3338,0.0092,0.0043,-0.0031,0.36,0.02,-0.50,0,3.600,-1.350,0.195,-1.022,0.003,-0.007,0.998,0.000,0.000,0.000,0.3360,-1,0,0.19,-0.43,0.59,0.0424,0.1963,0.3339,0.3132,0.0318,0.3000,0.2587,1.06,11.24,15.11,0.9730,0.0000,1.8330,1.2020,2.3580,0
14393,0.1424,0.1406,0.3344,0.0084,-0.0036,0.0012,0.29,0.06,-0.59,0,3.600,-6.087,-3.521,-1.267,0.004,-0.007,1.001,0.000,0.000,0.000,0.3350,0,-1,0.09,-0.43,0.54,0.0421,0.2000,0.3344,0.3132,0.0318,0.3000,0.2581,0.52,11.29,17.70,0.9730,0.0000,1.8240,1.1980,2.3610,0
14444,0.1443,0.1416,0.3344,0.0108,-0.0036,0.0010,0.10,0.19,-0.65,0,3.605,-3.329,-1.528,-1.423,0.006,-0.006,1.000,0.000,0.000,0.000,0.3360,5,0,-0.22,-0.60,0.47,0.0441,0.2001,0.3345,0.3132,0.0318,0.3000,0.2581,0.61,11.05,19.41,0.9710,0.0000,1.8240,1.1980,2.3610,0
14495,0.1484,0.1424,0.3353,0.0163,-0.0026,0.0049,0.07,0.25,-0.71,0,3.605,-3.981,-2.475,-1.121,0.003,-0.009,0.995,0.000,0.000,0.000,0.3340,0,0,-0.31,-0.68,0.39,0.0443,0.1897,0.3351,0.3132,0.0318,0.3000,0.2575,0.71,10.54,21.15,0.9710,0.0000,1.8270,1.2070,2.3590,0
14547,0.1524,0.1385,0.3355,0.0202,-0.0100,0.0036,-0.09,0.33,-0.77,0,3.600,-1.076,-0.889,-1.112,0.002,-0.009,0.991,0.000,0.000,0.000,0.3380,2,-1,-0.52,-0.80,0.33,0.0444,0.1875,0.3346,0.3132,0.0318,0.3000,0.2576,0.08,10.07,23.25,0.9690,0.0000,1.8270,1.2070,2.3590,0
14598,0.1532,0.1368,0.3361,0.0172,-0.0114,0.0041,-0.21,0.35,-0.83,0,3.605,1.790,-1.820,-1.235,0.000,-0.010,0.992,0.000,0.000,0.000,0.3340,0,0,-0.55,-0.82,0.27,0.0484,0.1827,0.3354,0.3132,0.0318,0.3000,0.2575,-0.11,10.16,24.98,0.9690,0.0000,1.8220,1.2100,2.3600,0
14649,0.1552,0.1347,0.3363,0.0161,-0.0129,0.0008,-0.17,0.41,-0.89,0,3.600,-0.231,1.223,-0.040,0.001,-0.010,0.991,0.000,0.000,0.000,0.3350,0,0,-0.46,-0.91,0.21,0.0487,0.1800,0.3345,0.3130,0.0395,0.3000,0.2578,-0.87,9.85,26.59,0.9620,0.0000,1.8220,1.2100,2.3600,0
14700,0.1570,0.1372,0.3350,0.0151,-0.0051,-0.0079,-0.28,0.34,-0.91,0,3.600,3.424,2.567,-0.093,0.002,-0.009,0.998,0.000,0.000,0.000,0.3340,0,0,-0.47,-0.85,0.21,0.0486,0.1773,0.3340,0.3127,0.0472,0.3000,0.2590,-0.84,9.48,27.18,0.9620,0.0000,1.8290,1.2060,2.3670,0
14751,0.1576,0.1368,0.3346,0.0121,-0.0029,-0.0101,-0.26,0.26,-0.94,0,3.600,3.972,-1.165,-0.196,0.001,-0.006,1.000,0.000,0.000,0.000,0.3320,0,0,-0.30,-0.72,0.20,0.0482,0.1745,0.3332,0.3121,0.0548,0.3000,0.2593,-1.26,9.33,28.16,0.9610,0.0000,1.8290,1.2060,2.3670,0
14802,0.1579,0.1377,0.3330,0.0096,0.0011,-0.0155,-0.13,0.25,-0.94,0,3.595,0.976,0.557,0.039,0.005,-0.007,1.002,0.000,0.000,0.000,0.3340,0,0,-0.10,-0.78,0.19,0.0475,0.1718,0.3321,0.3113,0.0624,0.3000,0.2602,-1.51,9.12,28.22,0.9610,0.0000,1.8240,1.2110,2.3590,0
14854,0.1577,0.1383,0.3322,0.0061,0.0026,-0.0160,0.01,0.26,-0.93,0,3.600,2.965,1.072,0.400,0.004,-0.011,1.003,0.000,0.000,0.000,0.3290,-2,0,-0.05,-0.75,0.19,0.0466,0.1688,0.3320,0.3102,0.0701,0.3000,0.2604,-1.90,9.01,27.82,0.9630,0.0000,1.8240,1.2110,2.3590,0
14905,0.1584,0.1387,0.3309,0.0049,0.0029,-0.0181,0.13,0.18,-0.90,0,3.595,4.863,0.602,1.219,0.005,-0.009,1.003,0.000,0.000,0.000,0.3270,-1,0,-0.02,-0.66,0.32,0.0519,0.1900,0.3309,0.3089,0.0776,0.3000,0.2608,-2.33,8.71,26.99,0.9630,0.0000,1.8240,1.2000,2.3560,0
14956,0.1587,0.1413,0.3301,0.0036,0.0061,-0.0174,0.28,0.16,-0.86,0,3.595,1.980,-0.511,1.542,0.002,-0.009,1.005,0.000,0.000,0.000,0.3250,-1,0,0.22,-0.63,0.38,0.0517,0.1912,0.3290,0.3074,0.0852,0.3000,0.2609,-2.47,8.43,25.84,0.9630,0.0000,1.8240,1.2000,2.3560,0
15008,0.1585,0.1437,0.3264,0.0017,0.0075,-0.0287,0.39,0.16,-0.79,0,3.595,-1.616,0.346,1.699,0.006,-0.006,1.010,0.000,0.000,0.000,0.3250,0,0,0.31,-0.65,0.47,0.0514,0.1924,0.3270,0.3056,0.0928,0.3000,0.2628,-2.69,8.15,23.56,0.9630,0.0000,1.8220,1.2060,2.3720,0
15059,0.1601,0.1435,0.3251,0.0030,0.0035,-0.0247,0.30,0.19,-0.72,0,3.595,-0.629,-1.049,0.714,0.007,-0.006,1.011,0.000,0.000,0.000,0.3230,-1,-1,0.23,-0.64,0.56,0.0508,0.1927,0.3258,0.3036,0.1002,0.3000,0.2627,-3.34,7.64,21.58,0.9670,0.0000,1.8220,1.2060,2.3720,0
15111,0.1600,0.1452,0.3234,0.0008,0.0036,-0.0214,0.24,0.23,-0.68,0,3.595,0.276,-2.398,0.251,0.005,-0.008,1.016,0.000,0.000,0.000,0.3230,1,-1,0.17,-0.66,0.59,0.0532,0.1949,0.3246,0.3014,0.1076,0.3000,0.2626,-3.66,7.40,20.39,0.9670,0.0000,1.8250,1.2060,2.3760,0
15162,0.1595,0.1469,0.3225,-0.0021,0.0045,-0.0143,0.26,0.24,-0.66,0,3.589,1.196,1.774,-0.740,0.007,-0.012,1.012,0.000,0.000,0.000,0.3200,-1,0,0.20,-0.77,0.59,0.0546,0.1938,0.3240,0.2990,0.1148,0.3000,0.2620,-3.93,7.22,19.86,0.9680,0.0000,1.8250,1.2060,2.3760,0
15213,0.1606,0.1442,0.3213,-0.0020,-0.0030,-0.0122,0.26,0.17,-0.69,0,3.595,-1.261,3.619,-0.789,0.006,-0.004,1.012,0.000,0.000,0.000,0.3210,3,0,0.25,-0.68,0.56,0.0547,0.1952,0.3230,0.2963,0.1221,0.3000,0.2620,-4.90,6.75,20.64,0.9680,0.0000,1.8270,1.2130,2.3750,0
15266,0.1616,0.1493,0.3208,-0.0011,0.0050,-0.0055,0.24,0.05,-0.73,0,3.589,0.865,1.012,0.054,0.004,-0.011,1.009,0.000,0.000,0.000,0.3210,-1,0,0.23,-0.50,0.50,0.0548,0.1897,0.3227,0.2933,0.1294,0.3000,0.2614,-4.58,6.26,21.76,0.9650,0.0000,1.8270,1.2130,2.3750,0
15317,0.1624,0.1453,0.3209,0.0004,-0.0047,0.0010,0.24,-0.04,-0.72,0,3.595,-0.459,-0.322,0.194,0.004,-0.007,1.008,0.000,0.000,0.000,0.3230,-2,0,0.25,-0.44,0.51,0.0548,0.1911,0.3227,0.2902,0.1364,0.3000,0.2607,-5.73,5.73,21.69,0.9650,0.0000,1.8140,1.2040,2.3780,0
15369,0.1625,0.1456,0.3210,0.0008,-0.0059,0.0056,0.19,-0.03,-0.71,0,3.595,-1.337,-1.412,0.525,0.007,-0.009,1.008,0.000,0.000,0.000,0.3240,0,0,0.18,-0.46,0.54,0.0547,0.1950,0.3236,0.2868,0.1435,0.3000,0.2601,-6.17,5.29,21.35,0.9640,0.0000,1.8140,1.2040,2.3780,0
15421,0.1621,0.1478,0.3232,0.0001,-0.0028,0.0170,0.19,0.00,-0.68,0,3.595,0.169,1.423,1.539,0.005,-0.012,1.002,0.000,0.000,0.000,0.3200,0,0,0.11,-0.53,0.56,0.0545,0.1945,0.3246,0.2833,0.1503,0.3000,0.2585,-6.27,4.95,20.26,0.9640,0.0000,1.8210,1.2140,2.3770,0
15472,0.1624,0.1511,0.3241,0.0006,0.0034,0.0181,0.14,-0.02,-0.63,0,3.595,-1.906,1.596,-0.760,0.002,-0.008,1.002,0.000,0.000,0.000,0.3190,-1,0,0.12,-0.46,0.65,0.0543,0.1937,0.3241,0.2795,0.1570,0.3000,0.2582,-6.10,4.46,18.97,0.9680,0.0000,1.8210,1.2140,2.3770,0
15523,0.1624,0.1478,0.3212,0.0008,-0.0045,0.0013,0.07,-0.04,-0.63,0,3.595,-1.466,-2.222,-1.432,0.005,-0.010,1.005,0.000,0.000,0.000,0.3190,4,0,-0.03,-0.37,0.61,0.0553,0.2006,0.3233,0.2756,0.1636,0.3000,0.2605,-6.99,3.95,19.04,0.9680,0.0000,1.8160,1.2120,2.3790,0
15574,0.1621,0.1491,0.3213,0.0004,-0.0019,0.0026,0.07,0.00,-0.69,0,3.589,-4.085,0.090,-0.074,0.004,-0.007,1.009,0.000,0.000,0.000,0.3220,0,0,-0.06,-0.48,0.54,0.0553,0.1948,0.3228,0.2714,0.1701,0.3000,0.2604,-7.11,3.53,20.59,0.9660,0.0000,1.8160,1.2120,2.3790,0
15626,0.1629,0.1502,0.3210,0.0019,0.0008,0.0040,-0.15,0.01,-0.72,0,3.589,1.110,-0.321,-0.836,0.003,-0.010,1.014,0.000,0.000,0.000,0.3230,-4,-1,-0.27,-0.48,0.53,0.0550,0.1935,0.3234,0.2670,0.1765,0.3000,0.2603,-7.22,2.92,21.51,0.9660,0.0000,1.8130,1.2110,2.3750,0
15678,0.1628,0.1502,0.3213,0.0014,0.0021,0.0084,-0.16,0.01,-0.77,0,3.595,1.790,-1.487,-0.660,0.004,-0.008,1.004,0.000,0.000,0.000,0.3220,-1,0,-0.32,-0.47,0.49,0.0581,0.2064,0.3246,0.2624,0.1828,0.3000,0.2598,-7.47,2.46,23.06,0.9610,0.0000,1.8130,1.2110,2.3750,0
15730,0.1647,0.1542,0.3225,0.0049,0.0111,0.0143,-0.09,0.08,-0.81,0,3.595,2.314,0.681,-0.456,0.005,-0.007,1.006,0.000,0.000,0.000,0.3270,-3,0,-0.23,-0.55,0.46,0.0583,0.2089,0.3250,0.2576,0.1889,0.3000,0.2589,-7.07,1.66,24.18,0.9610,0.0000,1.8160,1.2160,2.3720,0
15781,0.1653,0.1505,0.3233,0.0048,0.0027,0.0169,0.03,0.11,-0.86,0,3.595,0.739,-0.427,-1.639,0.005,-0.008,1.002,0.000,0.000,0.000,0.3260,0,0,-0.14,-0.51,0.44,0.0583,0.2153,0.3268,0.2527,0.1948,0.3000,0.2585,-8.01,1.11,25.69,0.9670,0.0000,1.8160,1.2160,2.3720,0
15832,0.1676,0.1585,0.3262,0.0079,0.0182,0.0273,0.07,0.12,-0.92,0,3.595,1.329,-2.352,-1.230,0.006,-0.007,0.998,0.000,0.000,0.000,0.3250,0,0,-0.10,-0.53,0.35,0.0583,0.2180,0.3279,0.2476,0.2005,0.3000,0.2568,-7.01,0.28,27.64,0.9670,0.0000,1.8180,1.2150,2.3780,0
15884,0.1677,0.1602,0.3276,0.0062,0.0192,0.0257,0.11,0.22,-0.98,0,3.595,4.623,-1.146,-0.200,0.004,-0.007,0.995,0.000,0.000,0.000,0.3280,0,0,-0.04,-0.65,0.29,0.0582,0.2207,0.3283,0.2423,0.2062,0.3000,0.2567,-7.08,-0.18,29.38,0.9600,0.0000,1.8180,1.2150,2.3780,0
15935,0.1697,0.1614,0.3277,0.0078,0.0187,0.0191,0.26,0.26,-1.00,0,3.595,0.143,-0.370,0.353,0.004,-0.011,0.996,0.000,0.000,0.000,0.3240,1,0,0.20,-0.71,0.28,0.0580,0.2231,0.3293,0.2369,0.2116,0.3000,0.2574,-7.22,-0.93,29.89,0.9600,0.0000,1.8100,1.2190,2.3640,0
15986,0.1711,0.1639,0.3286,0.0078,0.0195,0.0171,0.32,0.26,-1.01,0,3.595,-0.069,0.362,0.487,0.002,-0.007,1.000,0.000,0.000,0.000,0.3350,0,0,0.29,-0.72,0.29,0.0595,0.2127,0.3287,0.2313,0.2168,0.3000,0.2574,-7.20,-1.57,30.19,0.9630,0.0000,1.8100,1.2190,2.3640,0
16037,0.1708,0.1625,0.3303,0.0044,0.0122,0.0228,0.27,0.28,-1.01,0,3.595,-0.122,-0.756,0.031,0.004,-0.004,0.999,0.000,0.000,0.000,0.3300,0,0,0.29,-0.70,0.31,0.0592,0.2121,0.3314,0.2256,0.2219,0.3000,0.2565,-7.86,-1.94,30.43,0.9630,0.0000,1.8120,1.2210,2.3670,0
16088,0.1727,0.1599,0.3315,0.0056,0.0029,0.0222,0.35,0.31,-1.06,0,3.595,-0.321,2.463,-0.995,-0.000,-0.005,0.989,0.000,0.000,0.000,0.3280,0,0,0.28,-0.74,0.31,0.0586,0.2113,0.3319,0.2197,0.2267,0.3000,0.2563,-8.66,-2.69,31.82,0.9570,0.0000,1.8120,1.2210,2.3670,0
16139,0.1729,0.1610,0.3302,0.0029,0.0022,0.0074,0.31,0.26,-1.15,0,3.595,-0.044,3.618,-0.202,0.004,-0.006,0.994,0.000,0.000,0.000,0.3290,0,-1,0.26,-0.61,0.26,0.0577,0.2102,0.3312,0.2136,0.2315,0.3000,0.2582,-8.71,-3.11,34.54,0.9570,0.0000,1.8140,1.2170,2.3700,0
16191,0.1737,0.1609,0.3304,0.0025,-0.0009,0.0033,0.26,0.11,-1.18,0,3.589,-0.425,-3.397,1.109,0.004,-0.008,0.996,0.000,0.000,0.000,0.3260,0,-3,0.23,-0.38,0.24,0.0627,0.2131,0.3310,0.2073,0.2360,0.3000,0.2586,-8.98,-3.71,35.35,0.9510,0.0000,1.8140,1.2170,2.3700,0
16242,0.1738,0.1609,0.3282,0.0012,-0.0029,-0.0098,0.24,0.16,-1.17,0,3.589,-0.292,-1.032,1.632,0.010,-0.008,1.001,0.000,0.000,0.000,0.3290,0,0,0.20,-0.53,0.29,0.0655,0.2127,0.3294,0.2010,0.2404,0.3000,0.2604,-9.13,-4.19,35.21,0.9510,0.0000,1.8050,1.2080,2.3640,0
16293,0.1767,0.1607,0.3277,0.0053,-0.0050,-0.0097,0.24,0.17,-1.10,0,3.589,-0.466,2.568,2.166,0.005,-0.007,1.003,0.000,0.000,0.000,0.3270,1,0,0.19,-0.59,0.37,0.0665,0.2118,0.3292,0.1945,0.2445,0.3000,0.2605,-9.35,-5.15,33.07,0.9550,0.0000,1.8050,1.2080,2.3640,0
16345,0.1771,0.1617,0.3275,0.0044,-0.0042,-0.0082,0.21,0.08,-1.01,0,3.589,0.043,0.871,1.773,0.003,-0.009,1.002,0.000,0.000,0.000,0.3300,0,0,0.17,-0.47,0.49,0.0663,0.2100,0.3284,0.1878,0.2485,0.3000,0.2604,-9.32,-5.71,30.23,0.9550,0.0000,1.7860,1.2210,2.3750,0
16397,0.1785,0.1606,0.3271,0.0065,-0.0078,-0.0077,0.23,0.03,-0.92,0,3.589,-0.546,1.296,1.797,0.003,-0.009,0.999,0.000,0.000,0.000,0.3230,0,-1,0.17,-0.42,0.58,0.0667,0.2083,0.3288,0.1810,0.2523,0.3000,0.2604,-9.63,-6.48,27.59,0.9540,0.0000,1.7860,1.2210,2.3750,0
16449,0.1778,0.1605,0.3261,0.0044,-0.0089,-0.0120,0.19,-0.01,-0.82,0,3.584,-1.384,-1.324,1.238,0.001,-0.008,1.003,0.000,0.000,0.000,0.3240,0,0,0.11,-0.34,0.67,0.0690,0.2094,0.3270,0.1742,0.2558,0.3000,0.2610,-9.71,-6.88,24.64,0.9540,0.0000,1.8130,1.2230,2.3700,0
16500,0.1787,0.1608,0.3255,0.0061,-0.0088,-0.0112,0.16,-0.03,-0.77,0,3.589,-0.467,-1.294,0.887,0.004,-0.006,1.003,0.000,0.000,0.000,0.3260,0,0,0.04,-0.41,0.73,0.0697,0.2080,0.3258,0.1672,0.2591,0.3000,0.2611,-9.72,-7.59,22.99,0.9560,0.0000,1.8130,1.2230,2.3700,0
16551,0.1789,0.1605,0.3250,0.0063,-0.0099,-0.0093,0.13,-0.01,-0.73,0,3.595,-1.369,-1.332,0.688,0.004,-0.008,1.006,0.000,0.000,0.000,0.3230,0,-2,0.02,-0.47,0.78,0.0703,0.2064,0.3256,0.1602,0.2622,0.3000,0.2609,-9.81,-8.17,21.87,0.9560,0.0000,1.8090,1.2280,2.3740,0
16602,0.1802,0.1577,0.3246,0.0084,-0.0157,-0.0062,0.01,0.04,-0.68,0,3.589,-1.562,-2.233,1.643,0.005,-0.008,1.003,0.000,0.000,0.000,0.3260,0,0,-0.09,-0.50,0.80,0.0754,0.2097,0.3247,0.1531,0.2650,0.3000,0.2607,-10.28,-8.93,20.32,0.9600,0.0000,1.8090,1.2280,2.3740,0
16653,0.1846,0.1585,0.3245,0.0162,-0.0128,-0.0012,-0.10,0.15,-0.59,0,3.589,0.774,-1.132,1.981,0.004,-0.007,1.004,0.000,0.000,0.000,0.3240,2,0,-0.17,-0.62,0.88,0.0769,0.2089,0.3250,0.1460,0.2677,0.3000,0.2602,-10.09,-10.17,17.61,0.9600,0.0000,1.8070,1.2290,2.3800,0
16704,0.1859,0.1571,0.3245,0.0159,-0.0136,0.0004,-0.07,0.19,-0.48,0,3.589,-2.475,-3.762,2.363,0.005,-0.009,0.999,0.000,0.000,0.000,0.3250,0,-2,-0.11,-0.69,0.98,0.0765,0.2047,0.3247,0.1387,0.2701,0.3000,0.2600,-10.19,-10.80,14.46,0.9600,0.0000,1.8070,1.2290,2.3800,0
16755,0.1860,0.1588,0.3246,0.0129,-0.0075,0.0018,-0.16,0.28,-0.36,0,3.589,0.986,-1.656,2.083,0.001,-0.009,0.995,0.000,0.000,0.000,0.3240,0,0,-0.24,-0.86,1.10,0.0796,0.2037,0.3248,0.1314,0.2723,0.3000,0.2598,-9.74,-11.23,10.86,0.9600,0.0000,1.8060,1.2410,2.3720,0
16806,0.1878,0.1577,0.3247,0.0118,-0.0074,0.0008,-0.15,0.36,-0.27,0,3.584,3.245,1.260,1.015,0.005,-0.007,0.997,0.000,0.000,0.000,0.3250,0,0,-0.19,-0.94,1.21,0.0805,0.2019,0.3244,0.1240,0.2743,0.3000,0.2599,-9.74,-11.84,8.06,0.9670,0.0000,1.8060,1.2410,2.3720,0
16857,0.1877,0.1597,0.3246,0.0082,-0.0018,0.0001,-0.05,0.37,-0.20,0,3.584,2.186,1.673,0.443,0.011,-0.004,1.004,0.000,0.000,0.000,0.3240,0,0,-0.03,-0.88,1.26,0.0811,0.1999,0.3244,0.1165,0.2760,0.3000,0.2600,-9.25,-12.22,6.01,0.9670,0.0000,1.8120,1.2430,2.3710,0
16909,0.1880,0.1596,0.3246,0.0050,-0.0013,-0.0014,-0.01,0.31,-0.16,0,3.584,2.628,2.337,0.661,0.009,-0.008,0.998,0.000,0.000,0.000,0.3240,0,0,0.08,-0.79,1.29,0.0817,0.1979,0.3241,0.1089,0.2776,0.3000,0.2602,-9.12,-12.63,4.80,0.9670,0.0000,1.8120,1.2430,2.3710,0
16960,0.1900,0.1615,0.3241,0.0061,0.0025,-0.0035,0.14,0.23,-0.12,0,3.584,2.936,1.869,-0.464,0.001,-0.008,1.000,0.000,0.000,0.000,0.3220,0,0,0.22,-0.67,1.32,0.0821,0.1957,0.3239,0.1014,0.2789,0.3000,0.2605,-8.68,-13.33,3.62,0.9670,0.0000,1.8040,1.2370,2.3700,0
17011,0.1891,0.1632,0.3239,0.0021,0.0044,-0.0041,0.35,0.07,-0.12,0,3.584,41.711,37.874,-0.340,0.001,-0.003,1.011,0.000,0.000,0.000,0.3210,-1,1,0.37,-0.58,1.30,0.0822,0.1931,0.3231,0.0938,0.2799,0.3000,0.2606,-8.34,-13.61,3.48,0.9650,0.0000,1.8040,1.2370,2.3700,0
17062,0.1894,0.1711,0.3221,0.0024,0.0168,-0.0094,2.06,-1.58,-0.08,0,3.584,49.760,47.004,-0.903,0.011,-0.013,1.001,0.000,0.000,0.000,0.3130,-5,3,2.40,1.34,1.38,0.0797,0.2077,0.3230,0.0861,0.2807,0.3000,0.2615,-7.02,-14.11,2.51,0.9650,0.0000,1.8110,1.2400,2.3770,0
17113,0.1944,0.1746,0.3217,0.0254,0.0049,-0.0072,4.45,-3.82,0.01,0,3.574,12.659,3.402,0.351,0.008,-0.017,1.002,0.000,0.000,0.000,0.3140,0,-1,4.91,3.72,1.47,0.0781,0.2099,0.3205,0.0785,0.2813,0.3000,0.2613,-7.17,-15.98,-0.28,0.9450,0.0000,1.8110,1.2400,2.3770,0
17164,0.1924,0.1777,0.3157,0.0492,-0.0252,-0.0340,5.24,-4.09,0.04,0,3.574,5.211,-6.062,1.872,0.000,-0.009,1.016,0.000,0.000,0.000,0.3200,0,-3,5.54,3.90,1.43,0.0803,0.2081,0.3181,0.0709,0.2817,0.3000,0.2654,-8.04,-17.13,-1.35,0.9450,0.0000,1.8140,1.2110,2.3930,0
17215,0.1947,0.1728,0.3140,0.0824,-0.0754,-0.0327,5.52,-3.80,0.12,0,3.579,1.584,0.155,3.254,-0.007,-0.009,1.011,0.000,0.000,0.000,0.3160,6,-2,5.77,3.64,1.17,0.0862,0.2045,0.3182,0.0632,0.2818,0.3000,0.2655,-10.45,-19.14,-3.54,0.9340,0.0000,1.8140,1.2110,2.3930,0
17267,0.2004,0.1690,0.3158,0.1166,-0.1207,-0.0150,5.62,-3.75,0.28,0,3.579,-17.681,-13.837,3.331,0.002,-0.003,1.004,0.000,0.000,0.000,0.3240,3,-2,5.93,3.59,1.69,0.0921,0.1926,0.3159,0.0554,0.2817,0.3000,0.2633,-12.62,-21.52,-8.29,0.9340,0.0000,1.8200,1.2050,2.3990,0
17318,0.2088,0.1608,0.3151,0.1525,-0.1703,-0.0147,4.87,-3.14,0.41,0,3.584,-21.023,-20.924,3.312,-0.004,0.000,1.003,0.000,0.000,0.000,0.3200,12,-6,5.01,2.86,1.76,0.0994,0.1819,0.3181,0.0478,0.2813,0.3000,0.2634,-15.13,-23.89,-12.44,0.9080,0.0000,1.8200,1.2050,2.3990,0
17370,0.2129,0.1487,0.3195,0.1709,-0.2169,0.0078,3.67,-2.04,0.53,0,3.584,-28.394,-15.631,2.119,-0.001,0.002,0.994,0.000,0.000,0.000,0.3190,3,-2,4.08,1.81,2.25,0.1144,0.1550,0.3143,0.0400,0.2807,0.3000,0.2601,-17.90,-25.00,-15.82,0.9080,0.0000,1.8410,1.2090,2.3980,0
17422,0.2195,0.1299,0.3198,0.1839,-0.2630,0.0059,2.37,-1.26,0.62,0,3.584,-28.915,-9.824,-0.095,-0.004,-0.002,0.995,0.000,0.000,0.000,0.3170,5,-2,2.55,0.97,2.17,0.1232,0.1418,0.3167,0.0323,0.2799,0.3000,0.2603,-20.79,-25.00,-18.65,0.8720,0.0000,1.8410,1.2090,2.3980,0
17473,0.2256,0.1209,0.3186,0.1879,-0.2732,-0.0034,0.92,-0.71,0.58,0,3.579,-22.246,-8.405,-3.586,-0.004,0.001,0.997,0.000,0.000,0.000,0.3160,14,-5,1.03,0.44,2.25,0.1312,0.1257,0.3168,0.0246,0.2788,0.3000,0.2615,-21.42,-25.00,-17.49,0.8720,0.0000,1.8520,1.2400,2.3850,0
17525,0.2285,0.1154,0.3185,0.1796,-0.2631,-0.0046,-0.29,-0.20,0.45,0,3.579,-14.181,-8.652,-4.661,-0.003,0.003,0.998,0.000,0.000,0.000,0.3150,6,-2,0.04,0.04,2.59,0.1469,0.0888,0.3125,0.0170,0.2775,0.3000,0.2616,-21.06,-25.00,-13.48,0.8320,0.0000,1.8520,1.2400,2.3850,0
17576,0.2363,0.0974,0.3161,0.1788,-0.2712,-0.0155,-1.06,0.22,0.23,0,3.574,-18.533,-4.638,-5.137,-0.003,0.005,0.998,0.000,0.000,0.000,0.3140,10,-4,-0.72,-0.44,2.40,0.1548,0.0697,0.3130,0.0095,0.2760,0.3000,0.2633,-22.10,-25.00,-6.80,0.8320,0.0000,1.8330,1.2490,2.3900,0
