t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,a_res_x,a_res_y,a_res_z,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,rnn_pred_x,rnn_pred_y,rnn_pred_z,rnn_clamped,ctrltarget_x,ctrltarget_y,ctrltarget_z,motor_m1,motor_m2,motor_m3,motor_m4,e_r_x,e_r_y,e_r_z,e_r_norm
10.8589,-0.001102,0.248743,1.180047,-0.005096,0.381451,0.002225,-0.633235,-0.078282,0.033015,0.372101,6.971497,-0.319337,-0.007812,-0.008737,0.998472,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.271193,1.650010,51232.000000,53256.000000,52058.000000,57722.000000,-0.011303,0.000003,-0.000056,0.011303
10.8608,-0.001563,0.248361,1.179507,-0.006803,0.380045,-0.000078,-0.623990,-0.066374,0.031498,1.470403,7.465748,-0.661617,-0.006673,-0.009718,0.998063,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.274790,1.650010,51231.000000,53474.000000,51869.000000,57776.000000,-0.011303,0.000003,-0.000056,0.011303
10.8628,-0.001563,0.248361,1.179507,-0.006803,0.380045,-0.000078,-0.623990,-0.066374,0.031498,2.129530,7.810715,-0.999641,-0.005675,-0.010671,0.997657,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.274790,1.650010,51152.000000,53599.000000,51704.000000,57859.000000,-0.011303,0.000003,-0.000056,0.011303
10.8647,-0.001563,0.248361,1.179507,-0.006803,0.380045,-0.000078,-0.623990,-0.066374,0.031498,1.878096,7.708519,-0.931744,-0.004632,-0.010953,0.996411,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.274790,1.650010,51161.000000,53571.000000,51745.000000,57845.000000,-0.011303,0.000003,-0.000056,0.011303
10.8667,-0.001631,0.252167,1.179505,-0.006690,0.381112,-0.000235,-0.617736,-0.135585,0.022807,1.044468,7.132985,-0.907172,-0.003972,-0.011666,0.995704,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.274790,1.650010,51077.000000,53514.000000,51821.000000,57898.000000,-0.011303,0.000003,-0.000056,0.011303
10.8688,-0.001631,0.252167,1.179505,-0.006690,0.381112,-0.000235,-0.617736,-0.135585,0.022807,0.556033,6.323051,-1.232033,-0.003602,-0.012114,0.996350,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.274790,1.650010,50898.000000,53634.000000,51763.000000,57977.000000,-0.011303,0.000003,-0.000056,0.011303
10.8707,-0.001821,0.252081,1.179244,-0.007396,0.380797,-0.001359,-0.617736,-0.135585,0.022807,0.713629,5.622928,-1.439152,-0.003914,-0.012253,0.997617,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.278390,1.650010,50837.000000,53781.000000,51703.000000,57989.000000,-0.011303,0.000003,-0.000056,0.011303
10.8727,-0.001821,0.252081,1.179244,-0.007396,0.380797,-0.001359,-0.617736,-0.135585,0.022807,0.926946,5.474224,-1.105911,-0.004423,-0.012206,0.999229,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.278390,1.650010,50964.000000,53686.000000,51820.000000,57884.000000,-0.011303,0.000003,-0.000056,0.011303
10.8746,-0.001821,0.252081,1.179244,-0.007396,0.380797,-0.001359,-0.617736,-0.135585,0.022807,0.810683,5.838383,-0.541947,-0.004807,-0.011478,1.000810,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.278390,1.650010,51182.000000,53479.000000,52010.000000,57743.000000,-0.011303,0.000003,-0.000056,0.011303
10.8766,-0.001893,0.255894,1.179229,-0.007165,0.381852,-0.001636,-0.608109,-0.198971,0.011044,0.640402,5.857779,0.026040,-0.004822,-0.010604,1.002730,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.278390,1.650010,51351.000000,53250.000000,52218.000000,57646.000000,-0.011303,0.000003,-0.000056,0.011303
10.8786,-0.001893,0.255894,1.179229,-0.007165,0.381852,-0.001636,-0.608109,-0.198971,0.011044,0.835954,5.878521,0.495141,-0.004697,-0.010465,1.003304,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.278390,1.650010,51531.000000,53099.000000,52373.000000,57508.000000,-0.011303,0.000003,-0.000056,0.011303
10.8806,-0.001948,0.255949,1.179111,-0.007369,0.382054,-0.002131,-0.608109,-0.198971,0.011044,0.610942,5.623268,0.510108,-0.004862,-0.009676,1.003744,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.281989,1.650010,51546.000000,53126.000000,52382.000000,57486.000000,-0.011303,0.000003,-0.000056,0.011303
10.8825,-0.001948,0.255949,1.179111,-0.007369,0.382054,-0.002131,-0.608109,-0.198971,0.011044,0.443018,5.247248,-0.017973,-0.005150,-0.008523,1.003383,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.281989,1.650010,51331.000000,53313.000000,52222.000000,57629.000000,-0.011303,0.000003,-0.000056,0.011303
10.8845,-0.001948,0.255949,1.179111,-0.007369,0.382054,-0.002131,-0.608109,-0.198971,0.011044,0.615014,5.140827,-0.250506,-0.005090,-0.007399,1.002806,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.281989,1.650010,51251.000000,53404.000000,52139.000000,57686.000000,-0.011303,0.000003,-0.000056,0.011303
10.8865,-0.002020,0.259774,1.179091,-0.007027,0.383098,-0.001850,-0.601575,-0.255542,0.011629,0.705091,5.288080,-0.345298,-0.004223,-0.006958,1.002624,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.281989,1.650010,51207.000000,53383.000000,52114.000000,57753.000000,-0.011303,0.000003,-0.000056,0.011303
10.8885,-0.002020,0.259774,1.179091,-0.007027,0.383098,-0.001850,-0.601575,-0.255542,0.011629,1.015148,5.604963,-0.523561,-0.002597,-0.006735,1.002256,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.281989,1.650010,51171.000000,53444.000000,52025.000000,57805.000000,-0.011303,0.000003,-0.000056,0.011303
10.8905,-0.002020,0.259774,1.179091,-0.007027,0.383098,-0.001850,-0.601575,-0.255542,0.011629,1.358446,6.183998,-0.419270,-0.001209,-0.006855,1.002728,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.285589,1.650010,51282.000000,53426.000000,51997.000000,57765.000000,-0.011303,0.000003,-0.000056,0.011303
10.8924,-0.002010,0.259890,1.179044,-0.006990,0.383526,-0.002031,-0.601575,-0.255542,0.011629,1.643962,6.313848,-0.181203,0.000124,-0.006964,1.002540,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.285589,1.650010,51387.000000,53352.000000,52069.000000,57699.000000,-0.011303,0.000003,-0.000056,0.011303
10.8944,-0.002010,0.259890,1.179044,-0.006990,0.383526,-0.002031,-0.601575,-0.255542,0.011629,2.142915,6.239027,-0.280540,0.001038,-0.007630,1.001065,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.285589,1.650010,51370.000000,53408.000000,52016.000000,57706.000000,-0.011303,0.000003,-0.000056,0.011303
10.8964,-0.002078,0.263731,1.179025,-0.006551,0.384558,-0.001791,-0.590196,-0.313141,0.007611,2.292325,5.900891,-0.465959,0.001411,-0.009174,1.000616,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.285589,1.650010,51268.000000,53445.000000,51966.000000,57784.000000,-0.011303,0.000003,-0.000056,0.011303
10.8984,-0.002078,0.263731,1.179025,-0.006551,0.384558,-0.001791,-0.590196,-0.313141,0.007611,2.509164,5.503951,-0.571291,0.001592,-0.010415,1.000573,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.285589,1.650010,51221.000000,53505.000000,51937.000000,57793.000000,-0.011303,0.000003,-0.000056,0.011303
10.9004,-0.002038,0.263355,1.179012,-0.006404,0.383174,-0.001843,-0.580613,-0.314159,0.008121,2.738581,5.149988,-0.531166,0.001874,-0.011092,1.000937,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.289195,1.650010,51275.000000,53550.000000,51919.000000,57732.000000,-0.011303,0.000003,-0.000056,0.011303
10.9023,-0.002038,0.263355,1.179012,-0.006404,0.383174,-0.001843,-0.580613,-0.314159,0.008121,2.348805,4.548045,-0.454975,0.001579,-0.011356,1.000783,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.289195,1.650010,51259.000000,53533.000000,51990.000000,57704.000000,-0.011303,0.000003,-0.000056,0.011303
10.9043,-0.002038,0.263355,1.179012,-0.006404,0.383174,-0.001843,-0.580613,-0.314159,0.008121,2.178151,3.870408,-0.712756,0.000627,-0.011109,1.000536,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.289195,1.650010,51128.000000,53640.000000,51937.000000,57761.000000,-0.011303,0.000003,-0.000056,0.011303
10.9063,-0.002099,0.267192,1.178994,-0.005866,0.384169,-0.001775,-0.556504,-0.367714,0.002772,2.390544,3.028840,-0.811179,-0.000754,-0.011224,1.000383,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.289195,1.650010,51041.000000,53680.000000,51935.000000,57796.000000,-0.011303,0.000003,-0.000056,0.011303
10.9083,-0.002099,0.267192,1.178994,-0.005866,0.384169,-0.001775,-0.556504,-0.367714,0.002772,3.036026,2.762298,-0.603165,-0.001787,-0.011436,1.000544,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.289195,1.650010,51136.000000,53650.000000,51994.000000,57708.000000,-0.011303,0.000003,-0.000056,0.011303
10.9103,-0.002099,0.267192,1.178994,-0.005866,0.384169,-0.001775,-0.556504,-0.367714,0.002772,3.235247,2.775764,-0.542709,-0.002328,-0.011143,0.999139,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.292794,1.650010,51199.000000,53663.000000,51981.000000,57666.000000,-0.011303,0.000003,-0.000056,0.011303
10.9122,-0.002048,0.267093,1.178997,-0.005676,0.383805,-0.001778,-0.556504,-0.367714,0.002772,2.972316,2.404188,-0.711678,-0.002027,-0.010282,0.997020,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.292794,1.650010,51113.000000,53725.000000,51947.000000,57710.000000,-0.011303,0.000003,-0.000056,0.011303
10.9142,-0.002048,0.267093,1.178997,-0.005676,0.383805,-0.001778,-0.556504,-0.367714,0.002772,2.915657,2.266073,-0.568486,-0.001699,-0.009712,0.995165,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.292794,1.650010,51159.000000,53681.000000,52007.000000,57669.000000,-0.011303,0.000003,-0.000056,0.011303
10.9162,-0.002102,0.270936,1.178979,-0.005047,0.384757,-0.001856,-0.528570,-0.396409,-0.004309,2.918748,2.176697,-0.003909,-0.001952,-0.009497,0.994765,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.292794,1.650010,51333.000000,53473.000000,52219.000000,57549.000000,-0.011303,0.000003,-0.000056,0.011303
10.9182,-0.002102,0.270936,1.178979,-0.005047,0.384757,-0.001856,-0.528570,-0.396409,-0.004309,2.917962,1.934293,0.205420,-0.002322,-0.008906,0.993957,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.292794,1.650010,51400.000000,53413.000000,52304.000000,57484.000000,-0.011303,0.000003,-0.000056,0.011303
10.9202,-0.002049,0.270969,1.178990,-0.004853,0.384878,-0.001805,-0.528570,-0.396409,-0.004309,2.789881,1.818098,0.070555,-0.003492,-0.008202,0.993328,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.296398,1.650010,51370.000000,53481.000000,52242.000000,57504.000000,-0.011303,0.000003,-0.000056,0.011303
10.9221,-0.002049,0.270969,1.178990,-0.004853,0.384878,-0.001805,-0.528570,-0.396409,-0.004309,2.377200,1.680887,0.006991,-0.004711,-0.008287,0.994122,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.296398,1.650010,51323.000000,53491.000000,52244.000000,57534.000000,-0.011303,0.000003,-0.000056,0.011303
10.9241,-0.002049,0.270969,1.178990,-0.004853,0.384878,-0.001805,-0.528570,-0.396409,-0.004309,2.462761,1.614066,0.042279,-0.005801,-0.008102,0.994691,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.296398,1.650010,51339.000000,53486.000000,52256.000000,57520.000000,-0.011303,0.000003,-0.000056,0.011303
10.9260,-0.002095,0.274822,1.178969,-0.004178,0.385778,-0.002377,-0.500974,-0.415837,-0.004705,2.394761,1.496650,-0.101897,-0.007306,-0.007767,0.994985,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.296398,1.650010,51261.000000,53508.000000,52238.000000,57595.000000,-0.011303,0.000003,-0.000056,0.011303
10.9281,-0.002095,0.274822,1.178969,-0.004178,0.385778,-0.002377,-0.500974,-0.415837,-0.004705,1.931530,1.046316,-0.363824,-0.007942,-0.007787,0.995752,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.296398,1.650010,51125.000000,53595.000000,52186.000000,57671.000000,-0.011303,0.000003,-0.000056,0.011303
10.9300,-0.002095,0.274822,1.178969,-0.004178,0.385778,-0.002377,-0.500974,-0.415837,-0.004705,1.550458,0.507086,-0.364873,-0.008129,-0.008076,0.996590,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.300001,1.650010,51113.000000,53626.000000,52202.000000,57646.000000,-0.011303,0.000003,-0.000056,0.011303
10.9320,-0.002046,0.274400,1.178985,-0.003998,0.384221,-0.002306,-0.490188,-0.417077,-0.004291,1.452307,0.095051,-0.196383,-0.008162,-0.008625,0.997835,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.300001,1.650010,51169.000000,53594.000000,52269.000000,57580.000000,-0.011303,0.000003,-0.000056,0.011303
10.9340,-0.002046,0.274400,1.178985,-0.003998,0.384221,-0.002306,-0.490188,-0.417077,-0.004291,1.531365,-0.507338,-0.119651,-0.008489,-0.009873,0.998885,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.300001,1.650010,51175.000000,53597.000000,52319.000000,57536.000000,-0.011303,0.000003,-0.000056,0.011303
10.9359,-0.002082,0.278246,1.178960,-0.003287,0.385058,-0.002687,-0.471078,-0.425565,-0.006409,1.794599,-0.524822,-0.181747,-0.008763,-0.010940,0.998805,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.300001,1.650010,51138.000000,53602.000000,52310.000000,57579.000000,-0.011303,0.000003,-0.000056,0.011303
10.9380,-0.002082,0.278246,1.178960,-0.003287,0.385058,-0.002687,-0.471078,-0.425565,-0.006409,2.238677,-0.313958,-0.084956,-0.008645,-0.011582,0.998925,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.300001,1.650010,51204.000000,53580.000000,52317.000000,57546.000000,-0.011303,0.000003,-0.000056,0.011303
10.9399,-0.002040,0.278120,1.178981,-0.003129,0.384592,-0.002620,-0.471078,-0.425565,-0.006409,2.684775,-0.502627,0.213827,-0.008437,-0.011380,0.998942,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.303605,1.650010,51359.000000,53533.000000,52380.000000,57417.000000,-0.011303,0.000003,-0.000056,0.011303
10.9419,-0.002040,0.278120,1.178981,-0.003129,0.384592,-0.002620,-0.471078,-0.425565,-0.006409,2.678668,-0.874919,0.174294,-0.008082,-0.010889,0.998982,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.303605,1.650010,51329.000000,53561.000000,52383.000000,57418.000000,-0.011303,0.000003,-0.000056,0.011303
10.9438,-0.002040,0.278120,1.178981,-0.003129,0.384592,-0.002620,-0.471078,-0.425565,-0.006409,2.518935,-1.196720,-0.083189,-0.007456,-0.011143,0.999306,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.303605,1.650010,51214.000000,53653.000000,52314.000000,57487.000000,-0.011303,0.000003,-0.000056,0.011303
10.9458,-0.002068,0.281970,1.178954,-0.002402,0.385397,-0.002730,-0.448710,-0.419728,-0.006309,2.618030,-1.063862,-0.127017,-0.007290,-0.011636,0.999205,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.303605,1.650010,51181.000000,53639.000000,52317.000000,57528.000000,-0.011303,0.000003,-0.000056,0.011303
10.9479,-0.002068,0.281970,1.178954,-0.002402,0.385397,-0.002730,-0.448710,-0.419728,-0.006309,2.839639,-1.318634,-0.110410,-0.006654,-0.011746,0.999427,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.303605,1.650010,51188.000000,53653.000000,52325.000000,57509.000000,-0.011303,0.000003,-0.000056,0.011303
10.9498,-0.002068,0.281970,1.178954,-0.002402,0.385397,-0.002730,-0.448710,-0.419728,-0.006309,3.238266,-1.909920,-0.105811,-0.006338,-0.011431,0.999777,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.307208,1.650010,51210.000000,53716.000000,52310.000000,57453.000000,-0.011303,0.000003,-0.000056,0.011303
10.9518,-0.002033,0.281985,1.178978,-0.002272,0.385455,-0.002627,-0.448710,-0.419728,-0.006309,3.214392,-2.592093,-0.173282,-0.006583,-0.010625,1.000463,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.307208,1.650010,51154.000000,53764.000000,52315.000000,57451.000000,-0.011303,0.000003,-0.000056,0.011303
10.9537,-0.002033,0.281985,1.178978,-0.002272,0.385455,-0.002627,-0.448710,-0.419728,-0.006309,3.105373,-3.094959,-0.276403,-0.006603,-0.009812,1.001610,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.307208,1.650010,51090.000000,53814.000000,52306.000000,57468.000000,-0.011303,0.000003,-0.000056,0.011303
10.9557,-0.002052,0.285844,1.178951,-0.001554,0.386223,-0.002657,-0.419587,-0.402636,-0.007493,3.343590,-3.208224,-0.092606,-0.007031,-0.009422,1.003057,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.307208,1.650010,51132.000000,53746.000000,52391.000000,57429.000000,-0.011303,0.000003,-0.000056,0.011303
10.9577,-0.002052,0.285844,1.178951,-0.001554,0.386223,-0.002657,-0.419587,-0.402636,-0.007493,3.610563,-3.529289,0.217258,-0.007258,-0.009308,1.004649,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.307208,1.650010,51244.000000,53668.000000,52502.000000,57322.000000,-0.011303,0.000003,-0.000056,0.011303
10.9597,-0.002025,0.285410,1.178977,-0.001455,0.384627,-0.002547,-0.408544,-0.403313,-0.007425,4.017322,-3.838754,0.130749,-0.007532,-0.009145,1.006000,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.310811,1.650010,51261.000000,53761.000000,52427.000000,57290.000000,-0.011303,0.000003,-0.000056,0.011303
10.9616,-0.002025,0.285410,1.178977,-0.001455,0.384627,-0.002547,-0.408544,-0.403313,-0.007425,4.436083,-3.945818,0.116795,-0.007793,-0.008429,1.007069,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.310811,1.650010,51271.000000,53786.000000,52408.000000,57276.000000,-0.011303,0.000003,-0.000056,0.011303
10.9636,-0.002025,0.285410,1.178977,-0.001455,0.384627,-0.002547,-0.408544,-0.403313,-0.007425,4.819977,-3.743300,0.373011,-0.007693,-0.008404,1.007856,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.310811,1.650010,51391.000000,53707.000000,52471.000000,57196.000000,-0.011303,0.000003,-0.000056,0.011303
10.9656,-0.002036,0.289260,1.178953,-0.000761,0.385330,-0.002081,-0.370709,-0.367693,-0.006705,5.224077,-3.654187,0.330980,-0.007626,-0.009093,1.008511,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.310811,1.650010,51362.000000,53712.000000,52460.000000,57208.000000,-0.011303,0.000003,-0.000056,0.011303
10.9676,-0.002036,0.289260,1.178953,-0.000761,0.385330,-0.002081,-0.370709,-0.367693,-0.006705,5.170034,-3.988882,-0.153664,-0.007030,-0.009696,1.008589,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.310811,1.650010,51166.000000,53881.000000,52306.000000,57337.000000,-0.011303,0.000003,-0.000056,0.011303
10.9696,-0.002036,0.289260,1.178953,-0.000761,0.385330,-0.002081,-0.370709,-0.367693,-0.006705,5.405765,-3.956884,-0.333828,-0.006171,-0.010091,1.008544,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.314412,1.650010,51140.000000,53971.000000,52205.000000,57359.000000,-0.011303,0.000003,-0.000056,0.011303
10.9715,-0.002018,0.289126,1.178977,-0.000692,0.384838,-0.002000,-0.370709,-0.367693,-0.006705,6.331232,-3.566168,-0.004043,-0.005723,-0.010396,1.007806,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.314412,1.650010,51323.000000,53885.000000,52258.000000,57243.000000,-0.011303,0.000003,-0.000056,0.011303
10.9735,-0.002018,0.289126,1.178977,-0.000692,0.384838,-0.002000,-0.370709,-0.367693,-0.006705,7.033877,-3.552561,0.203907,-0.004984,-0.010812,1.006283,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.314412,1.650010,51431.000000,53844.000000,52298.000000,57159.000000,-0.011303,0.000003,-0.000056,0.011303
10.9755,-0.002021,0.292978,1.178962,-0.000058,0.385477,-0.001198,-0.315686,-0.330021,-0.006113,7.189090,-3.944965,-0.019536,-0.004462,-0.011390,1.005326,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.314412,1.650010,51304.000000,53920.000000,52249.000000,57209.000000,-0.011303,0.000003,-0.000056,0.011303
10.9775,-0.002021,0.292978,1.178962,-0.000058,0.385477,-0.001198,-0.315686,-0.330021,-0.006113,6.813584,-4.750507,-0.400987,-0.004104,-0.011940,1.005067,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.314412,1.650010,51110.000000,54061.000000,52165.000000,57302.000000,-0.011303,0.000003,-0.000056,0.011303
10.9795,-0.002524,0.292989,1.178981,-0.001910,0.385519,-0.001115,-0.315969,-0.317235,-0.008293,6.107265,-5.257052,-0.361277,-0.003892,-0.011839,1.004299,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.318014,1.650010,51077.000000,54078.000000,52218.000000,57265.000000,-0.011303,0.000003,-0.000056,0.011303
10.9814,-0.002524,0.292989,1.178981,-0.001910,0.385519,-0.001115,-0.315969,-0.317235,-0.008293,5.626080,-4.960515,0.120784,-0.004363,-0.010679,1.003983,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.318014,1.650010,51245.000000,53889.000000,52393.000000,57155.000000,-0.011303,0.000003,-0.000056,0.011303
