# meta:t_zero=scenario_start
t,cf231_active.a_res_x,cf231_active.a_res_y,cf231_active.a_res_z,cf231_active.acc_x,cf231_active.acc_y,cf231_active.acc_z,cf231_active.alp_x,cf231_active.alp_y,cf231_active.alp_z,cf231_active.ctrltarget_x,cf231_active.ctrltarget_y,cf231_active.ctrltarget_z,cf231_active.e_r_norm,cf231_active.e_r_x,cf231_active.e_r_y,cf231_active.e_r_z,cf231_active.f_res_x,cf231_active.f_res_y,cf231_active.f_res_z,cf231_active.gyro_x,cf231_active.gyro_y,cf231_active.gyro_z,cf231_active.motor_m1,cf231_active.motor_m2,cf231_active.motor_m3,cf231_active.motor_m4,cf231_active.pitch_deg,cf231_active.rnn_clamped,cf231_active.rnn_pred_x,cf231_active.rnn_pred_y,cf231_active.rnn_pred_z,cf231_active.roll_deg,cf231_active.tau_x,cf231_active.tau_y,cf231_active.tau_z,cf231_active.vx,cf231_active.vy,cf231_active.vz,cf231_active.x,cf231_active.y,cf231_active.yaw_deg,cf231_active.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m2,cf_second.motor_m3,cf_second.motor_m4,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf231_active_cf_second.vx,rel.cf231_active_cf_second.vy,rel.cf231_active_cf_second.vz,rel.cf231_active_cf_second.x,rel.cf231_active_cf_second.y,rel.cf231_active_cf_second.z,rel.cf_second_cf231_active.vx,rel.cf_second_cf231_active.vy,rel.cf_second_cf231_active.vz,rel.cf_second_cf231_active.x,rel.cf_second_cf231_active.y,rel.cf_second_cf231_active.z
2.842000,0.015448,-0.114398,-0.508257,0.006960,-0.012809,0.980709,-2.892689,-22.340120,0.594364,-0.000000,-0.188565,1.000000,0.043968,-0.038556,-0.021108,-0.001056,0.000633,-0.004690,-0.020839,-1.261973,-7.217795,0.315946,37440.370079,38621.607283,39784.349409,38747.969488,-0.094858,0.000000,0.000000,0.000000,0.000000,-0.846558,0.000000,0.000000,0.000000,-0.023307,0.039252,-0.003617,-0.001178,-0.177274,-0.034914,0.976979,0.000000,0.000000,0.000000,-0.004374,0.006063,1.000699,1.873672,1.498016,0.292572,-0.000000,0.787317,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,9.874618,-2.905706,0.697289,50615.340393,52795.608169,52274.069592,56798.355522,-0.268785,0.000000,0.000000,0.000000,0.000000,0.836426,0.000405,-0.000029,-0.000011,0.004494,-0.047924,0.004522,-0.002962,0.801855,-0.004442,1.177173,-0.027801,0.087176,-0.008139,0.001784,-0.979129,-0.200195,0.027801,-0.087176,0.008139,-0.001784,0.979129,0.200195
2.844000,0.036562,-0.127278,-0.546408,0.010405,-0.015622,0.981107,-5.901099,-25.654379,2.784549,-0.000000,-0.188505,1.000000,0.043881,-0.038555,-0.020927,-0.001052,0.001499,-0.005218,-0.022403,-1.951561,-9.628305,0.608169,37418.199191,38602.377149,39941.218402,38628.718908,-0.094858,0.000000,0.000000,0.000000,0.000000,-0.846558,0.000000,0.000000,0.000000,-0.023307,0.039252,-0.003617,-0.001178,-0.177274,-0.034914,0.976979,0.000000,0.000000,0.000000,-0.006471,0.005685,0.999978,1.873672,1.498016,0.292572,-0.000000,0.787214,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,9.547396,-2.814605,0.666079,50590.126753,52784.868052,52275.842597,56824.827532,-0.268785,0.000000,0.000000,0.000000,0.000000,0.836426,0.000405,-0.000029,-0.000011,0.004494,-0.047924,0.004522,-0.002962,0.801855,-0.004442,1.177173,-0.027801,0.087176,-0.008139,0.001784,-0.979129,-0.200195,0.027801,-0.087176,0.008139,-0.001784,0.979129,0.200195
2.846000,0.069062,-0.142163,-0.574785,0.015041,-0.015597,0.984602,-1.887091,-6.198854,2.815082,-0.000000,-0.188098,1.000000,0.042551,-0.037129,-0.020759,-0.001032,0.002832,-0.005829,-0.023566,-1.776883,-10.069827,0.888948,37506.823984,38572.562532,39992.312403,38522.443129,-0.094858,0.000000,0.000000,0.000000,0.000000,-0.846558,0.000000,0.000000,0.000000,-0.023307,0.039252,-0.003617,-0.001178,-0.177274,-0.034914,0.976979,0.000000,0.000000,0.000000,-0.008690,0.004838,0.999326,1.873672,1.498016,0.292572,-0.000000,0.787214,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,8.796970,-3.108249,0.248333,50389.820111,52903.453765,52177.491157,56957.831733,-0.268785,0.000000,0.000000,0.000000,0.000000,0.836426,0.000405,-0.000029,-0.000011,0.004494,-0.047924,0.004522,-0.002962,0.801855,-0.004442,1.177173,-0.027801,0.087176,-0.008139,0.001784,-0.979129,-0.200195,0.027801,-0.087176,0.008139,-0.001784,0.979129,0.200195
2.848000,0.108218,-0.156618,-0.553814,0.014829,-0.018476,0.986046,7.965030,0.572872,0.345539,-0.000000,-0.188098,1.000000,0.042910,-0.037493,-0.020844,-0.001015,0.004437,-0.006421,-0.022706,-0.910665,-9.859243,0.895962,37541.830621,38590.638352,39975.517803,38509.032553,-0.082844,0.000000,0.000000,0.000000,0.000000,-0.848717,0.000000,0.000000,0.000000,-0.023145,0.039452,-0.003862,-0.001181,-0.177218,-0.033909,0.976977,0.000000,0.000000,0.000000,-0.008987,0.003963,0.998467,1.873672,1.498016,0.292572,-0.000000,0.787214,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,8.071810,-3.858810,-0.142671,50208.551619,53059.402328,52085.926113,57033.831478,-0.241845,0.000000,0.000000,0.000000,0.000000,0.915831,0.000405,-0.000029,-0.000011,0.004885,-0.049143,0.004608,-0.002922,0.801441,-0.000991,1.177212,-0.028030,0.088595,-0.008470,0.001740,-0.978659,-0.200235,0.028030,-0.088595,0.008470,-0.001740,0.978659,0.200235
2.850000,0.137330,-0.171780,-0.547832,0.014912,-0.021128,0.986226,3.885239,-0.271532,-0.092217,-0.000000,-0.188098,1.000000,0.044441,-0.038716,-0.021799,-0.000938,0.005631,-0.007043,-0.022461,-0.588506,-10.392608,0.866651,37528.581313,38638.560606,40042.935859,38514.366162,-0.023931,0.000000,0.000000,0.000000,0.000000,-0.859305,0.000000,0.000000,0.000000,-0.022350,0.040434,-0.005064,-0.001199,-0.176939,-0.028977,0.976968,0.000000,0.000000,0.000000,-0.008065,0.003096,0.998303,1.873672,1.498016,0.292572,-0.000000,0.787214,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,7.433299,-4.695343,-0.313416,50082.873024,53127.594368,52085.621047,57069.083498,-0.237080,0.000000,0.000000,0.000000,0.000000,0.929878,0.000405,-0.000029,-0.000011,0.004954,-0.049358,0.004623,-0.002915,0.801368,-0.000380,1.177219,-0.027304,0.089793,-0.009687,0.001715,-0.978307,-0.200251,0.027304,-0.089793,0.009687,-0.001715,0.978307,0.200251
2.852000,0.148814,-0.192240,-0.577769,0.015746,-0.019255,0.988402,-2.168852,-13.582790,-0.885614,-0.000000,-0.188098,1.000000,0.044408,-0.038764,-0.021645,-0.000935,0.006101,-0.007882,-0.023689,-1.081000,-11.883655,0.781282,37448.325520,38686.107032,40080.216718,38507.008403,-0.023931,0.000000,0.000000,0.000000,0.000000,-0.859305,0.000000,0.000000,0.000000,-0.022350,0.040434,-0.005064,-0.001199,-0.176939,-0.028977,0.976968,0.000000,0.000000,0.000000,-0.006521,0.002094,0.998394,1.873672,1.498016,0.292572,-0.000000,0.786788,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,7.045715,-5.571330,-0.257736,50030.080808,53116.496465,52182.973737,57056.192424,-0.236147,0.000000,0.000000,0.000000,0.000000,0.922984,0.000405,-0.000029,-0.000011,0.004817,-0.048348,0.004212,-0.002952,0.801644,-0.000255,1.177123,-0.027168,0.088782,-0.009275,0.001753,-0.978583,-0.200155,0.027168,-0.088782,0.009275,-0.001753,0.978583,0.200155
2.854000,0.151692,-0.205034,-0.588123,0.017561,-0.017606,0.987860,-4.363101,-10.953378,-2.159362,-0.000000,-0.188063,1.000000,0.044278,-0.038707,-0.021480,-0.000931,0.006219,-0.008406,-0.024113,-1.103178,-12.800933,0.353932,37319.112379,38812.015973,40006.436965,38582.937821,-0.023931,0.000000,0.000000,0.000000,0.000000,-0.859305,0.000000,0.000000,0.000000,-0.022350,0.040434,-0.005064,-0.001199,-0.176939,-0.028977,0.976968,0.000000,0.000000,0.000000,-0.004129,0.001569,0.997667,1.873672,1.498016,0.292572,-0.000000,0.786711,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,7.322967,-5.956277,-0.083082,50086.566909,53083.038382,52251.110996,56988.670643,-0.235979,0.000000,0.000000,0.000000,0.000000,0.921749,0.000405,-0.000029,-0.000011,0.004793,-0.048166,0.004138,-0.002958,0.801693,-0.000232,1.177106,-0.027143,0.088601,-0.009201,0.001759,-0.978632,-0.200138,0.027143,-0.088601,0.009201,-0.001759,0.978632,0.200138
2.856000,0.159991,-0.196317,-0.551793,0.016966,-0.013774,0.987419,10.476620,9.704833,-7.036312,-0.000000,-0.187618,1.000000,0.042653,-0.036942,-0.021300,-0.000908,0.006560,-0.008049,-0.022623,0.453871,-10.782879,-0.475304,37262.364529,39016.529473,39682.676836,38766.586350,-0.023931,0.000000,0.000000,0.000000,0.000000,-0.859305,0.000000,0.000000,0.000000,-0.022350,0.040434,-0.005064,-0.001199,-0.176939,-0.028977,0.976968,0.000000,0.000000,0.000000,-0.002170,0.001768,0.996625,1.873672,1.498016,0.292572,-0.000000,0.786711,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,8.006682,-5.721030,-0.075605,50131.690753,53097.792825,52215.044972,56971.945932,-0.235979,0.000000,0.000000,0.000000,0.000000,0.921749,0.000405,-0.000029,-0.000011,0.004793,-0.048166,0.004138,-0.002958,0.801693,-0.000232,1.177106,-0.027143,0.088601,-0.009201,0.001759,-0.978632,-0.200138,0.027143,-0.088601,0.009201,-0.001759,0.978632,0.200138
2.858000,0.165467,-0.173202,-0.527734,0.013894,-0.012503,0.989327,18.286798,19.464067,-3.762285,-0.000000,-0.187618,1.000000,0.043277,-0.037501,-0.021581,-0.000888,0.006784,-0.007101,-0.021637,2.649698,-8.907020,-0.834595,37295.876705,39109.897928,39497.880243,38849.975240,-0.000543,0.000000,0.000000,0.000000,0.000000,-0.862177,0.000000,0.000000,0.000000,-0.022160,0.040983,-0.005300,-0.001201,-0.176788,-0.027725,0.976966,0.000000,0.000000,0.000000,-0.001141,0.002262,0.996303,1.873672,1.498016,0.292572,-0.000000,0.786711,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,8.920621,-5.426703,-0.350494,50104.275164,53249.559939,52049.562974,56999.099140,-0.191840,0.000000,0.000000,0.000000,0.000000,0.990783,0.000405,-0.000029,-0.000011,0.005158,-0.049594,0.003967,-0.002913,0.801249,-0.002311,1.177143,-0.027318,0.090577,-0.009267,0.001713,-0.978037,-0.200177,0.027318,-0.090577,0.009267,-0.001713,0.978037,0.200177
2.860000,0.157969,-0.147915,-0.535128,0.011650,-0.012363,0.992639,9.181624,10.852098,-0.814725,-0.000000,-0.187618,1.000000,0.045747,-0.039592,-0.022904,-0.000826,0.006477,-0.006064,-0.021940,3.081921,-7.787515,-0.856213,37308.627649,39094.320888,39523.123108,38899.464178,0.081502,0.000000,0.000000,0.000000,0.000000,-0.872251,0.000000,0.000000,0.000000,-0.021490,0.042907,-0.006128,-0.001205,-0.176256,-0.023334,0.976957,0.000000,0.000000,0.000000,-0.001132,0.002519,0.996239,1.873672,1.498016,0.292572,-0.000000,0.786711,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,9.578947,-5.631443,-0.581464,50046.325926,53368.970370,51950.540741,57030.681481,-0.187283,0.000000,0.000000,0.000000,0.000000,0.997909,0.000405,-0.000029,-0.000011,0.005042,-0.050084,0.003664,-0.002951,0.801110,-0.002526,1.177079,-0.026532,0.092991,-0.009792,0.001745,-0.977366,-0.200121,0.026532,-0.092991,0.009792,-0.001745,0.977366,0.200121
2.862000,0.137599,-0.132323,-0.523775,0.009227,-0.012716,0.994672,-6.054617,-2.576608,0.188475,-0.000000,-0.187618,1.000000,0.045774,-0.039707,-0.022758,-0.000824,0.005642,-0.005425,-0.021475,2.289142,-8.590283,-0.901867,37248.294409,39100.817417,39559.933696,38913.771895,0.081502,0.000000,0.000000,0.000000,0.000000,-0.872251,0.000000,0.000000,0.000000,-0.021490,0.042907,-0.006128,-0.001205,-0.176256,-0.023334,0.976957,0.000000,0.000000,0.000000,-0.002337,0.002380,0.997057,1.873672,1.498016,0.292572,-0.000000,0.786245,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,9.405487,-6.156024,-0.844191,49905.501765,53460.435199,51902.185073,57103.505799,-0.187283,0.000000,0.000000,0.000000,0.000000,0.997909,0.000405,-0.000029,-0.000011,0.005024,-0.050124,0.003631,-0.002956,0.801099,-0.002526,1.177071,-0.026514,0.093031,-0.009759,0.001750,-0.977355,-0.200113,0.026514,-0.093031,0.009759,-0.001750,0.977355,0.200113
2.864000,0.113529,-0.127467,-0.483060,0.005690,-0.012951,0.998806,-10.368373,-9.439288,-1.440988,-0.000000,-0.187505,1.000000,0.045513,-0.039497,-0.022597,-0.000819,0.004655,-0.005226,-0.019805,1.195390,-9.423901,-1.097578,37146.223388,39139.479760,39566.649175,38966.647676,0.081502,0.000000,0.000000,0.000000,0.000000,-0.872251,0.000000,0.000000,0.000000,-0.021490,0.042907,-0.006128,-0.001205,-0.176256,-0.023334,0.976957,0.000000,0.000000,0.000000,-0.003633,0.002480,0.997839,1.873672,1.498016,0.292572,-0.000000,0.786195,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,8.538035,-6.378222,-1.299360,49683.331253,53580.821633,51793.695788,57254.770671,-0.187283,0.000000,0.000000,0.000000,0.000000,0.997909,0.000405,-0.000029,-0.000011,0.005024,-0.050124,0.003631,-0.002956,0.801099,-0.002526,1.177071,-0.026514,0.093031,-0.009759,0.001750,-0.977355,-0.200113,0.026514,-0.093031,0.009759,-0.001750,0.977355,0.200113
2.866000,0.084356,-0.129409,-0.447832,0.001153,-0.014453,1.001134,-1.684319,-7.301905,-3.519743,-0.000000,-0.187125,1.000000,0.044296,-0.038174,-0.022455,-0.000803,0.003459,-0.005306,-0.018361,1.323362,-10.241604,-1.550386,37040.054208,39291.239546,39461.931337,39025.774910,0.081502,0.000000,0.000000,0.000000,0.000000,-0.872251,0.000000,0.000000,0.000000,-0.021490,0.042907,-0.006128,-0.001205,-0.176256,-0.023334,0.976957,0.000000,0.000000,0.000000,-0.005510,0.002662,0.998761,1.873672,1.498016,0.292572,-0.000000,0.786195,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,7.107612,-6.238570,-1.633077,49496.649141,53627.051567,51734.613751,57402.109201,-0.187283,0.000000,0.000000,0.000000,0.000000,0.997909,0.000405,-0.000029,-0.000011,0.005024,-0.050124,0.003631,-0.002956,0.801099,-0.002526,1.177071,-0.026514,0.093031,-0.009759,0.001750,-0.977355,-0.200113,0.026514,-0.093031,0.009759,-0.001750,0.977355,0.200113
2.868000,0.048194,-0.136877,-0.441477,-0.002030,-0.015199,0.999572,0.046772,2.853181,-2.460104,-0.000000,-0.187125,1.000000,0.044943,-0.038616,-0.022970,-0.000850,0.001976,-0.005612,-0.018101,1.032557,-9.493295,-1.722018,36996.028846,39309.595142,39422.325405,39104.445850,0.105126,0.000000,0.000000,0.000000,0.000000,-0.866637,0.000000,0.000000,0.000000,-0.021526,0.043297,-0.006247,-0.001262,-0.176142,-0.025747,0.976941,0.000000,0.000000,0.000000,-0.007359,0.002355,0.999406,1.873672,1.498016,0.292572,-0.000000,0.786195,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.840043,-6.281955,-1.830165,49374.194681,53695.944305,51695.658806,57472.118916,-0.131072,0.000000,0.000000,0.000000,0.000000,1.082957,0.000405,-0.000029,-0.000011,0.005329,-0.051752,0.003324,-0.002906,0.800611,-0.010525,1.177104,-0.026856,0.095050,-0.009572,0.001644,-0.976753,-0.200163,0.026856,-0.095050,0.009572,-0.001644,0.976753,0.200163
2.870000,0.010315,-0.147150,-0.442376,-0.004476,-0.015714,1.000525,-8.649922,7.441786,0.426912,-0.000000,-0.187125,1.000000,0.046475,-0.039522,-0.024432,-0.000977,0.000423,-0.006033,-0.018137,-0.163833,-8.849673,-1.642129,36954.276195,39264.180570,39489.419125,39152.181078,0.171444,0.000000,0.000000,0.000000,0.000000,-0.850879,0.000000,0.000000,0.000000,-0.021403,0.044298,-0.006516,-0.001361,-0.175845,-0.032522,0.976909,0.000000,0.000000,0.000000,-0.009053,0.001765,1.000022,1.873672,1.498016,0.292572,-0.000000,0.786195,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.381013,-6.295410,-1.906220,49321.460239,53705.655567,51697.803181,57513.031809,-0.128506,0.000000,0.000000,0.000000,0.000000,1.086839,0.000405,-0.000029,-0.000011,0.005171,-0.051090,0.003083,-0.002951,0.800790,-0.010890,1.177054,-0.026574,0.095388,-0.009598,0.001590,-0.976635,-0.200145,0.026574,-0.095388,0.009598,-0.001590,0.976635,0.200145
2.872000,-0.020913,-0.155167,-0.413815,-0.005211,-0.015089,1.003082,-8.601887,2.710985,1.118425,-0.000000,-0.187125,1.000000,0.046032,-0.039390,-0.023800,-0.000963,-0.000857,-0.006362,-0.016966,-0.610411,-8.707080,-1.556310,36972.840106,39210.568021,39501.764576,39149.591873,0.171444,0.000000,0.000000,0.000000,0.000000,-0.850879,0.000000,0.000000,0.000000,-0.020815,0.044046,-0.006341,-0.001204,-0.175912,-0.032522,0.976949,0.000000,0.000000,0.000000,-0.010362,0.001563,1.001077,1.873672,1.498016,0.292572,-0.000000,0.785688,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.135057,-6.065939,-1.612073,49422.377644,53583.478348,51813.821249,57461.396777,-0.128506,0.000000,0.000000,0.000000,0.000000,1.086839,0.000405,-0.000029,-0.000011,0.005162,-0.051052,0.003071,-0.002953,0.800800,-0.010890,1.177051,-0.025977,0.095098,-0.009411,0.001749,-0.976713,-0.200102,0.025977,-0.095098,0.009411,-0.001749,0.976713,0.200102
2.874000,-0.041712,-0.157514,-0.377328,-0.007326,-0.014902,1.003616,9.447248,-1.769849,0.988384,-0.000000,-0.187034,1.000000,0.045756,-0.039114,-0.023720,-0.000959,-0.001710,-0.006458,-0.015470,0.707847,-8.650438,-1.322163,37079.605473,39196.730901,39509.888826,39053.451539,0.171444,0.000000,0.000000,0.000000,0.000000,-0.850879,0.000000,0.000000,0.000000,-0.020815,0.044046,-0.006341,-0.001204,-0.175912,-0.032522,0.976949,0.000000,0.000000,0.000000,-0.011136,0.001510,1.001326,1.873672,1.498016,0.292572,-0.000000,0.785665,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.826874,-5.600829,-1.006314,49661.877349,53357.115344,52017.896138,57323.070981,-0.128506,0.000000,0.000000,0.000000,0.000000,1.086839,0.000405,-0.000029,-0.000011,0.005162,-0.051052,0.003071,-0.002953,0.800800,-0.010890,1.177051,-0.025977,0.095098,-0.009411,0.001749,-0.976713,-0.200102,0.025977,-0.095098,0.009411,-0.001749,0.976713,0.200102
2.876000,-0.058655,-0.154896,-0.367193,-0.008215,-0.013516,1.002993,10.988767,14.701723,5.499336,-0.000000,-0.186619,1.000000,0.044255,-0.037431,-0.023591,-0.000942,-0.002405,-0.006351,-0.015055,1.744472,-6.324250,-0.594579,37394.705339,39010.390144,39553.643737,38895.556468,0.171444,0.000000,0.000000,0.000000,0.000000,-0.850879,0.000000,0.000000,0.000000,-0.020815,0.044046,-0.006341,-0.001204,-0.175912,-0.032522,0.976949,0.000000,0.000000,0.000000,-0.011933,0.002113,1.000588,1.873672,1.498016,0.292572,-0.000000,0.785665,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.464298,-5.256725,-0.570548,49827.487915,53188.885196,52168.411380,57228.425982,-0.127931,0.000000,0.000000,0.000000,0.000000,1.087363,0.000405,-0.000029,-0.000011,0.005164,-0.051070,0.003071,-0.002953,0.800795,-0.011050,1.177051,-0.025979,0.095116,-0.009411,0.001748,-0.976708,-0.200103,0.025979,-0.095116,0.009411,-0.001748,0.976708,0.200103
2.878000,-0.071844,-0.147670,-0.371249,-0.008732,-0.011779,1.005908,-4.579802,26.596557,5.042324,-0.000000,-0.186619,1.000000,0.045385,-0.038124,-0.024592,-0.001015,-0.002946,-0.006054,-0.015221,0.765200,-3.106535,-0.047039,37559.553115,38762.901430,39629.637896,38892.929009,0.200282,0.000000,0.000000,0.000000,0.000000,-0.850886,0.000000,0.000000,0.000000,-0.021259,0.044781,-0.006207,-0.001364,-0.175698,-0.035965,0.976948,0.000000,0.000000,0.000000,-0.012183,0.003195,1.000364,1.873672,1.498016,0.292572,-0.000000,0.785665,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.219464,-5.273995,-0.377198,49878.835236,53175.624318,52212.834243,57168.263027,-0.068355,0.000000,0.000000,0.000000,0.000000,1.141493,0.000405,-0.000029,-0.000011,0.005378,-0.052891,0.003073,-0.002901,0.800287,-0.027600,1.177081,-0.026637,0.097672,-0.009279,0.001537,-0.975985,-0.200134,0.026637,-0.097672,0.009279,-0.001537,0.975985,0.200134
2.880000,-0.080120,-0.135086,-0.367614,-0.005689,-0.008605,1.005919,-11.964366,24.100331,3.686101,-0.000000,-0.186619,1.000000,0.048111,-0.039799,-0.027005,-0.001183,-0.003285,-0.005539,-0.015072,-0.358608,-0.769444,0.327915,37597.016113,38588.845418,39720.138469,38906.000000,0.263858,0.000000,0.000000,0.000000,0.000000,-0.850901,0.000000,0.000000,0.000000,-0.022238,0.046401,-0.005911,-0.001715,-0.175226,-0.043553,0.976945,0.000000,0.000000,0.000000,-0.011756,0.003647,0.999794,1.873672,1.498016,0.292572,-0.000000,0.785660,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,3.913454,-5.450819,-0.157826,49929.677371,53091.898144,52324.246362,57123.458103,-0.067091,0.000000,0.000000,0.000000,0.000000,1.132384,0.000405,-0.000029,-0.000011,0.005193,-0.051558,0.002891,-0.002952,0.800650,-0.027441,1.177040,-0.027432,0.097960,-0.008802,0.001236,-0.975876,-0.200094,0.027432,-0.097960,0.008802,-0.001236,0.975876,0.200094
2.882000,-0.074614,-0.114668,-0.366523,-0.001689,-0.005486,1.006008,-3.515747,6.831297,1.416148,-0.000000,-0.186619,1.000000,0.048237,-0.039875,-0.027118,-0.001186,-0.003059,-0.004701,-0.015027,-0.555001,-0.358323,0.442374,37627.796232,38544.084779,39742.716906,38897.402082,0.263858,0.000000,0.000000,0.000000,0.000000,-0.850901,0.000000,0.000000,0.000000,-0.022238,0.046401,-0.005911,-0.001715,-0.175226,-0.043553,0.976945,0.000000,0.000000,0.000000,-0.011298,0.003748,0.998953,1.873672,1.498016,0.292572,-0.000000,0.785121,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,3.470434,-5.560337,0.141875,50004.455729,52970.205729,52461.872396,57063.661458,-0.067091,0.000000,0.000000,0.000000,0.000000,1.132384,0.000405,-0.000029,-0.000011,0.005193,-0.051558,0.002891,-0.002952,0.800650,-0.027441,1.177040,-0.027432,0.097960,-0.008802,0.001236,-0.975876,-0.200094,0.027432,-0.097960,0.008802,-0.001236,0.975876,0.200094
2.884000,-0.050254,-0.088259,-0.378350,0.003529,-0.005634,1.006083,5.325326,-6.141540,-1.034746,-0.000000,-0.186450,1.000000,0.047955,-0.039391,-0.027317,-0.001185,-0.002060,-0.003619,-0.015512,0.272884,-1.296323,0.232378,37578.425000,38658.675000,39693.275000,38882.600000,0.263858,0.000000,0.000000,0.000000,0.000000,-0.850901,0.000000,0.000000,0.000000,-0.022238,0.046401,-0.005911,-0.001715,-0.175226,-0.043553,0.976945,0.000000,0.000000,0.000000,-0.010005,0.004036,0.998293,1.873672,1.498016,0.292572,-0.000000,0.785121,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,3.065894,-5.574768,0.291825,50041.236308,52906.379310,52531.034990,57037.041582,-0.067091,0.000000,0.000000,0.000000,0.000000,1.132384,0.000405,-0.000029,-0.000011,0.005193,-0.051558,0.002891,-0.002952,0.800650,-0.027441,1.177040,-0.027432,0.097960,-0.008802,0.001236,-0.975876,-0.200094,0.027432,-0.097960,0.008802,-0.001236,0.975876,0.200094
2.886000,-0.009623,-0.067038,-0.391385,0.007468,-0.006884,1.005784,8.616157,-8.962668,-3.100814,-0.000000,-0.186099,1.000000,0.047054,-0.038145,-0.027526,-0.001178,-0.000395,-0.002749,-0.016047,1.128445,-2.093564,-0.093712,37518.922840,38808.463992,39600.950617,38886.328189,0.263858,0.000000,0.000000,0.000000,0.000000,-0.850901,0.000000,0.000000,0.000000,-0.022238,0.046401,-0.005911,-0.001715,-0.175226,-0.043553,0.976945,0.000000,0.000000,0.000000,-0.008072,0.004023,0.997352,1.873672,1.498016,0.292572,-0.000000,0.785121,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,2.674489,-5.405353,0.441584,50088.945281,52836.591867,52590.474900,57014.324799,-0.063464,0.000000,0.000000,0.000000,0.000000,1.134885,0.000405,-0.000029,-0.000011,0.005201,-0.051688,0.002886,-0.002948,0.800615,-0.027573,1.177041,-0.027439,0.098089,-0.008797,0.001233,-0.975841,-0.200096,0.027439,-0.098089,0.008797,-0.001233,0.975841,0.200096
2.888000,0.037143,-0.062234,-0.386766,0.008958,-0.005356,1.002029,4.934589,-7.296741,-1.253816,-0.000000,-0.186099,1.000000,0.047839,-0.038662,-0.028150,-0.001180,0.001523,-0.002552,-0.015857,1.598964,-3.139170,-0.158016,37459.634694,38864.904082,39614.025510,38847.700000,0.269099,0.000000,0.000000,0.000000,0.000000,-0.850142,0.000000,0.000000,0.000000,-0.022443,0.046759,-0.005609,-0.001807,-0.175101,-0.042810,0.976945,0.000000,0.000000,0.000000,-0.006432,0.003994,0.996982,1.873672,1.498016,0.292572,-0.000000,0.785121,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,2.402446,-5.073836,0.724953,50206.924107,52753.236607,52673.994048,56931.083333,-0.012766,0.000000,0.000000,0.000000,0.000000,1.169836,0.000405,-0.000029,-0.000011,0.005294,-0.053513,0.002808,-0.002903,0.800120,-0.029426,1.177066,-0.027737,0.100272,-0.008418,0.001095,-0.975222,-0.200120,0.027737,-0.100272,0.008418,-0.001095,0.975222,0.200120
