t,x,y,z,vx,vy,vz,roll,pitch,yaw,thrust,zrange_mm
5.6105,0.24459561705589294,0.03532756492495537,0.014956415630877018,-0.2603158950805664,-0.02162894792854786,-0.3755437731742859,2.450427532196045,0.27267318964004517,51.61229705810547,65535.0,37
5.6105,0.2447921484708786,0.03317837417125702,0.008412342518568039,-0.22401674091815948,-0.02949213609099388,-0.3573733866214752,2.450427532196045,0.27267318964004517,51.61229705810547,65535.0,37
5.6107,0.2447921484708786,0.03317837417125702,0.008412342518568039,-0.22401674091815948,-0.02949213609099388,-0.3573733866214752,2.1775050163269043,0.8320441246032715,50.84263610839844,65535.0,61
5.6107,0.2411637157201767,0.03213613107800484,0.02488008141517639,-0.19434019923210144,-0.035435110330581665,-0.21294650435447693,2.1775050163269043,0.8320441246032715,50.84263610839844,65535.0,61
5.6108,0.2411637157201767,0.03213613107800484,0.02488008141517639,-0.19434019923210144,-0.035435110330581665,-0.21294650435447693,1.2855569124221802,1.736661434173584,49.67768478393555,65535.0,61
5.6108,0.24199804663658142,0.03005211427807808,0.021527206525206566,-0.16485418379306793,-0.04344293847680092,-0.17953358590602875,1.2855569124221802,1.736661434173584,49.67768478393555,65535.0,61
5.6108,0.24199804663658142,0.03005211427807808,0.021527206525206566,-0.16485418379306793,-0.04344293847680092,-0.17953358590602875,-0.3543299436569214,3.0554916858673096,48.347068786621094,65535.0,61
5.6108,0.2416471391916275,0.028627172112464905,0.018933365121483803,-0.1504909247159958,-0.049526944756507874,-0.1389850676059723,-0.3543299436569214,3.0554916858673096,48.347068786621094,65535.0,61
5.6109,0.2416471391916275,0.028627172112464905,0.018933365121483803,-0.1504909247159958,-0.049526944756507874,-0.1389850676059723,-2.791844129562378,4.892152309417725,46.83964538574219,65535.0,22
5.6109,0.2410791665315628,0.026492441073060036,0.019045468419790268,-0.14753909409046173,-0.05805199220776558,-0.0839049220085144,-2.791844129562378,4.892152309417725,46.83964538574219,65535.0,22
5.6109,0.2410791665315628,0.026492441073060036,0.019045468419790268,-0.14753909409046173,-0.05805199220776558,-0.0839049220085144,-6.565640926361084,7.602878570556641,45.13322067260742,65535.0,22
5.611,0.246455118060112,0.02212856151163578,0.020065486431121826,-0.11832155287265778,-0.06512928754091263,-0.05586293339729309,-6.565640926361084,7.602878570556641,45.13322067260742,65535.0,22
5.6111,0.246455118060112,0.02212856151163578,0.020065486431121826,-0.11832155287265778,-0.06512928754091263,-0.05586293339729309,-13.762993812561035,10.63469409942627,42.0172119140625,65535.0,36
5.6111,0.24660633504390717,0.01879245415329933,0.027368582785129547,-0.13433793187141418,-0.06523101031780243,-0.012153991498053074,-13.762993812561035,10.63469409942627,42.0172119140625,65535.0,36
5.6112,0.24660633504390717,0.01879245415329933,0.027368582785129547,-0.13433793187141418,-0.06523101031780243,-0.012153991498053074,-22.427291870117188,14.181615829467773,38.743282318115234,65535.0,36
5.6112,0.246305450797081,0.014070558361709118,0.030080940574407578,-0.18450365960597992,-0.06224890425801277,0.011119947768747807,-22.427291870117188,14.181615829467773,38.743282318115234,65535.0,36
5.6113,0.246305450797081,0.014070558361709118,0.030080940574407578,-0.18450365960597992,-0.06224890425801277,0.011119947768747807,-31.756114959716797,18.252227783203125,35.91121292114258,65535.0,36
5.6113,0.2434779852628708,0.009841092862188816,0.03425581008195877,-0.2715798318386078,-0.03577832132577896,0.030726958066225052,-31.756114959716797,18.252227783203125,35.91121292114258,65535.0,36
5.6113,0.2434779852628708,0.009841092862188816,0.03425581008195877,-0.2715798318386078,-0.03577832132577896,0.030726958066225052,-41.14346694946289,22.544662475585938,33.59272384643555,65535.0,59
5.6113,0.23494015634059906,0.007419973611831665,0.045383255928754807,-0.3979904055595398,0.01915060728788376,0.054947998374700546,-41.14346694946289,22.544662475585938,33.59272384643555,65535.0,59
5.6114,0.23494015634059906,0.007419973611831665,0.045383255928754807,-0.3979904055595398,0.01915060728788376,0.054947998374700546,-48.09016799926758,28.797502517700195,29.308513641357422,65535.0,59
5.6114,0.2223244458436966,0.008824929594993591,0.0408678837120533,-0.5078438520431519,0.06653042137622833,-0.08704456686973572,-48.09016799926758,28.797502517700195,29.308513641357422,65535.0,59
5.6115,0.2223244458436966,0.008824929594993591,0.0408678837120533,-0.5078438520431519,0.06653042137622833,-0.08704456686973572,-69.57867431640625,54.13252639770508,55.85409927368164,65535.0,159
5.6115,0.19398371875286102,0.0018717169295996428,0.06535888463258743,-0.6023708581924438,-0.04024388641119003,-0.20551322400569916,-69.57867431640625,54.13252639770508,55.85409927368164,65535.0,159
8.6122,0.19398371875286102,0.0018717169295996428,0.06535888463258743,-0.6023708581924438,-0.04024388641119003,-0.20551322400569916,-41.93819046020508,62.09101104736328,45.792510986328125,65535.0,159
8.6122,0.188472181558609,-0.0022658107336610556,0.0702623724937439,-0.20860505104064941,-0.030986517667770386,-0.42133331298828125,-41.93819046020508,62.09101104736328,45.792510986328125,65535.0,159
8.6124,0.188472181558609,-0.0022658107336610556,0.0702623724937439,-0.20860505104064941,-0.030986517667770386,-0.42133331298828125,-7.948996543884277,54.34837341308594,11.624748229980469,65535.0,159
8.6124,0.19266101717948914,-0.003172494936734438,0.07381635159254074,-0.13374413549900055,0.034057121723890305,-0.5463741421699524,-7.948996543884277,54.34837341308594,11.624748229980469,65535.0,159
8.6125,0.19266101717948914,-0.003172494936734438,0.07381635159254074,-0.13374413549900055,0.034057121723890305,-0.5463741421699524,0.9362624287605286,48.227081298828125,-6.8903656005859375,65535.0,183
8.6125,0.1878960281610489,0.0014224268961697817,0.09056943655014038,-0.24641691148281097,0.13548481464385986,-0.47619614005088806,0.9362624287605286,48.227081298828125,-6.8903656005859375,65535.0,183
8.6127,0.1878960281610489,0.0014224268961697817,0.09056943655014038,-0.24641691148281097,0.13548481464385986,-0.47619614005088806,-3.5979321002960205,42.220272064208984,-10.144973754882812,65535.0,183
8.6127,0.17855452001094818,0.00016791681991890073,0.0797133669257164,-0.332177072763443,0.0844731256365776,-0.6303377747535706,-3.5979321002960205,42.220272064208984,-10.144973754882812,65535.0,183
8.6132,0.17855452001094818,0.00016791681991890073,0.0797133669257164,-0.332177072763443,0.0844731256365776,-0.6303377747535706,-5.313598155975342,47.02667999267578,-4.85908317565918,65535.0,86
8.6132,0.175437331199646,-0.0010333911050111055,0.06717780232429504,-0.4515836238861084,0.09178127348423004,-0.6777257323265076,-5.313598155975342,47.02667999267578,-4.85908317565918,65535.0,86
