# timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,motion.deltaX,motion.deltaY,motion.std,range.zrange,stateEstimate.qw,stateEstimate.qx,stateEstimate.qy,stateEstimate.qz,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.x,stateEstimate.y,stateEstimate.z
6.992519000000004148e+00,-2.965275384485721588e-02,3.484841808676719666e-02,1.024749159812927246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.992759000000002167e+00,nan,nan,nan,nan,nan,nan,2.000000000000000000e+00,-4.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.993488000000001037e+00,nan,nan,nan,-2.451085662841796875e+01,-4.229132175445556641e+00,3.669417142868041992e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.993507999999997615e+00,-3.235399350523948669e-02,3.244645148515701294e-02,1.023599863052368164e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.994477999999999085e+00,nan,nan,nan,-2.461651802062988281e+01,-4.161556243896484375e+00,3.716869831085205078e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.994498000000003657e+00,-3.297637403011322021e-02,3.164506703615188599e-02,1.022046208381652832e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.994664000000001103e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.999270439147949219e-01,1.683239097474142909e-04,-1.173439901322126389e-02,-2.484646625816822052e-03,7.763484120368957520e-01,-5.906636118888854980e-01,8.567098528146743774e-02,-3.447390794754028320e-01,2.281486839056015015e-01,1.008715391159057617e+00
6.995477000000002832e+00,nan,nan,nan,-2.464853096008300781e+01,-4.147665023803710938e+00,3.741893529891967773e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.995496000000002823e+00,-3.112314455211162567e-02,3.075631894171237946e-02,1.019316196441650391e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.996513000000002869e+00,nan,nan,nan,-2.462714576721191406e+01,-4.131767272949218750e+00,3.773794651031494141e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.996532000000002860e+00,-2.964520081877708435e-02,3.036041185259819031e-02,1.016359686851501465e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.997458000000002620e+00,nan,nan,nan,-2.470452308654785156e+01,-4.129078865051269531e+00,3.825716257095336914e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.997477999999999199e+00,-2.685931324958801270e-02,3.150414302945137024e-02,1.013447999954223633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.998443999999999221e+00,nan,nan,nan,-2.485561180114746094e+01,-4.003862857818603516e+00,3.883534908294677734e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.998464000000003793e+00,-2.200894616544246674e-02,3.264173492789268494e-02,1.010215520858764648e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.999433999999997269e+00,nan,nan,nan,-2.508264732360839844e+01,-3.711971759796142578e+00,3.922322034835815430e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.999452999999997260e+00,-1.835439912974834442e-02,3.338440507650375366e-02,1.007868051528930664e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000426000000002702e+00,nan,nan,nan,-2.542340087890625000e+01,-3.552462339401245117e+00,3.944591522216796875e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000446000000000168e+00,-1.450608856976032257e-02,3.513409197330474854e-02,1.006226062774658203e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.001473000000001612e+00,nan,nan,nan,-2.570088768005371094e+01,-3.571963310241699219e+00,3.979969739913940430e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.001492000000001603e+00,-9.274077601730823517e-03,3.703415021300315857e-02,1.003580212593078613e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.002420999999998230e+00,nan,nan,nan,-2.582284927368164062e+01,-3.515412807464599609e+00,4.057501316070556641e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.002445999999999948e+00,-5.571105983108282089e-03,3.800611197948455811e-02,1.001094460487365723e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.002651000000001957e+00,nan,nan,nan,nan,nan,nan,2.000000000000000000e+00,-6.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.003405000000002545e+00,nan,nan,nan,-2.596125984191894531e+01,-3.448788166046142578e+00,4.158351898193359375e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.003424999999999123e+00,-2.142772544175386429e-03,3.930639103055000305e-02,1.000050425529479980e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.004393000000000313e+00,nan,nan,nan,-2.613290214538574219e+01,-3.448631763458251953e+00,4.218273162841796875e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.004413000000003997e+00,2.249233424663543701e-03,4.097764194011688232e-02,9.984961152076721191e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.004566999999998878e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.999195337295532227e-01,-1.891461433842778206e-03,-1.229210104793310165e-02,-2.078354824334383011e-03,7.684363126754760742e-01,-5.932732820510864258e-01,8.842344582080841064e-02,-3.413194119930267334e-01,2.200979590415954590e-01,1.009583830833435059e+00
7.005382000000001774e+00,nan,nan,nan,-2.620756149291992188e+01,-3.315070629119873047e+00,4.216035842895507812e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.005401000000001765e+00,3.684166818857192993e-03,4.152514040470123291e-02,9.966051578521728516e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.006418999999998398e+00,nan,nan,nan,-2.625734710693359375e+01,-3.140544652938842773e+00,4.214612960815429688e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.006439000000002082e+00,2.385794185101985931e-03,4.116038233041763306e-02,9.968550205230712891e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.007367000000002122e+00,nan,nan,nan,-2.637863159179687500e+01,-3.127306461334228516e+00,4.275797843933105469e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.007386000000002113e+00,1.602604286745190620e-03,4.065165296196937561e-02,9.979704022407531738e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.008354000000003303e+00,nan,nan,nan,-2.651269912719726562e+01,-3.077576637268066406e+00,4.373377799987792969e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.008375000000003574e+00,-8.206681231968104839e-04,3.936786204576492310e-02,9.983125329017639160e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.009346000000001631e+00,nan,nan,nan,-2.666491699218750000e+01,-2.945868968963623047e+00,4.451141357421875000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.009365000000001622e+00,-5.030776374042034149e-03,3.720448911190032959e-02,9.996303915977478027e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.010337000000003371e+00,nan,nan,nan,-2.691341781616210938e+01,-2.969902992248535156e+00,4.485099792480468750e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.010356000000003363e+00,-6.599728949368000031e-03,3.535022959113121033e-02,1.001402616500854492e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.011379000000004247e+00,nan,nan,nan,-2.719157028198242188e+01,-3.054834604263305664e+00,4.460275650024414062e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.011399000000000825e+00,-6.519742310047149658e-03,3.423119708895683289e-02,1.001299738883972168e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.012326000000004278e+00,nan,nan,nan,-2.738792800903320312e+01,-3.100547075271606445e+00,4.391413211822509766e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.012352000000002583e+00,-7.278417237102985382e-03,3.341863304376602173e-02,1.000873327255249023e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.012556000000000900e+00,nan,nan,nan,nan,nan,nan,2.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.013310999999998074e+00,nan,nan,nan,-2.753316879272460938e+01,-3.287475347518920898e+00,4.296704769134521484e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.013329999999998066e+00,-6.453562527894973755e-03,3.303212672472000122e-02,1.001682639122009277e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.014301999999999815e+00,nan,nan,nan,-2.765180969238281250e+01,-3.492468357086181641e+00,4.147632598876953125e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.014327000000001533e+00,-4.710359033197164536e-03,3.327007964253425598e-02,1.002091646194458008e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.014481000000003519e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.999074935913085938e-01,-4.119279794394969940e-03,-1.277578249573707581e-02,-1.678866799920797348e-03,7.605801820755004883e-01,-5.923137068748474121e-01,8.911819756031036377e-02,-3.378338813781738281e-01,2.145071923732757568e-01,1.010473370552062988e+00
7.015295999999998422e+00,nan,nan,nan,-2.767916107177734375e+01,-3.434818744659423828e+00,3.959912538528442383e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.015314999999998413e+00,-4.697759635746479034e-03,3.382448107004165649e-02,1.002089858055114746e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.016331999999998459e+00,nan,nan,nan,-2.762841224670410156e+01,-3.236111164093017578e+00,3.841321468353271484e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.016350999999998450e+00,-4.220835398882627487e-03,3.422070667147636414e-02,1.003352165222167969e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.017278999999998490e+00,nan,nan,nan,-2.760774803161621094e+01,-3.072272300720214844e+00,3.860266447067260742e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.017299999999999649e+00,-2.802550327032804489e-03,3.416304662823677063e-02,1.005360245704650879e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.018269000000003643e+00,nan,nan,nan,-2.766200447082519531e+01,-2.910764455795288086e+00,3.977145910263061523e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.018289000000001110e+00,-3.270120592787861824e-03,3.357646986842155457e-02,1.006869912147521973e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.019261000000001971e+00,nan,nan,nan,-2.777125167846679688e+01,-2.813993453979492188e+00,4.117807388305664062e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.019280000000002850e+00,-4.561317153275012970e-03,3.238572925329208374e-02,1.007985115051269531e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.020250000000003432e+00,nan,nan,nan,-2.796904373168945312e+01,-2.817599534988403320e+00,4.213236808776855469e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.020270000000000010e+00,-5.035897716879844666e-03,3.104972280561923981e-02,1.008951902389526367e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.021291000000001503e+00,nan,nan,nan,-2.828087425231933594e+01,-2.791068553924560547e+00,4.229391574859619141e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.021310000000001494e+00,-6.694792769849300385e-03,3.037067875266075134e-02,1.009671926498413086e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.022242000000002093e+00,nan,nan,nan,-2.864193534851074219e+01,-2.687035560607910156e+00,4.209208965301513672e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.022263999999998951e+00,-9.249028749763965607e-03,3.036483563482761383e-02,1.009911537170410156e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.022473999999998107e+00,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.023234000000000421e+00,nan,nan,nan,-2.900000190734863281e+01,-2.502138376235961914e+00,4.205851078033447266e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.023253000000000412e+00,-1.123087387531995773e-02,3.053164482116699219e-02,1.009357929229736328e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.024221999999998189e+00,nan,nan,nan,-2.937780952453613281e+01,-2.221488475799560547e+00,4.222651004791259766e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.024240999999998181e+00,-1.407364103943109512e-02,3.086553327739238739e-02,1.008345723152160645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.024395000000000167e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.998911023139953613e-01,-6.492923479527235031e-03,-1.311517413705587387e-02,-1.300005707889795303e-03,7.557007074356079102e-01,-5.906740427017211914e-01,8.904086798429489136e-02,-3.320631086826324463e-01,2.091912329196929932e-01,1.011365771293640137e+00
7.025204999999997924e+00,nan,nan,nan,-2.975473594665527344e+01,-1.945533633232116699e+00,4.263157844543457031e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.025225999999999082e+00,-1.718378998339176178e-02,3.154004365205764771e-02,1.007162570953369141e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.026244000000002821e+00,nan,nan,nan,-3.005041503906250000e+01,-1.705915331840515137e+00,4.316296577453613281e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.026263999999999399e+00,-1.862253807485103607e-02,3.223701193928718567e-02,1.005164623260498047e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.027191999999999439e+00,nan,nan,nan,-3.027972984313964844e+01,-1.435466885566711426e+00,4.323607921600341797e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.027212000000003123e+00,-1.959398202598094940e-02,3.271773084998130798e-02,1.002610921859741211e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.028183000000001179e+00,nan,nan,nan,-3.051293182373046875e+01,-1.222286343574523926e+00,4.276059150695800781e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.028204999999998037e+00,-2.057748101651668549e-02,3.321225568652153015e-02,1.000517845153808594e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.029170000000001473e+00,nan,nan,nan,-3.074161338806152344e+01,-1.130105853080749512e+00,4.238459587097167969e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.029189000000002352e+00,-2.020096033811569214e-02,3.373048081994056702e-02,9.983797073364257812e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.029473999999998668e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.011000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.030159999999999521e+00,nan,nan,nan,-3.095121955871582031e+01,-1.058131337165832520e+00,4.249295711517333984e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.030182000000004372e+00,-1.957808062434196472e-02,3.395893052220344543e-02,9.959994554519653320e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.031206000000001843e+00,nan,nan,nan,-3.117752265930175781e+01,-1.034716606140136719e+00,4.310109615325927734e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.031225000000001835e+00,-1.927217841148376465e-02,3.407838568091392517e-02,9.941774010658264160e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.032149999999997902e+00,nan,nan,nan,-3.139843750000000000e+01,-1.070477008819580078e+00,4.406806945800781250e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.032170000000001586e+00,-1.769711636006832123e-02,3.454533591866493225e-02,9.919646978378295898e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.032333999999998753e+00,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.033142999999999923e+00,nan,nan,nan,-3.156748771667480469e+01,-9.766960144042968750e-01,4.472336769104003906e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.033164000000001082e+00,-1.601138710975646973e-02,3.514374047517776489e-02,9.888414740562438965e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.034125000000003958e+00,nan,nan,nan,-3.171362686157226562e+01,-8.139847517013549805e-01,4.476657867431640625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.034144000000003949e+00,-1.551198493689298630e-02,3.584127873182296753e-02,9.867600202560424805e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.034301000000002801e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.998681545257568359e-01,-8.992487564682960510e-03,-1.341301202774047852e-02,-9.567294619046151638e-04,7.511919140815734863e-01,-5.881336331367492676e-01,8.914240449666976929e-02,-3.259696364402770996e-01,2.042667567729949951e-01,1.012160778045654297e+00
7.035117000000002285e+00,nan,nan,nan,-3.185531997680664062e+01,-7.994431853294372559e-01,4.492312908172607422e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.035136000000002277e+00,-1.493593398481607437e-02,3.701050207018852234e-02,9.859707355499267578e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.036161000000003440e+00,nan,nan,nan,-3.198557090759277344e+01,-8.323000669479370117e-01,4.561336040496826172e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.036180000000004320e+00,-1.478822994977235794e-02,3.806402161717414856e-02,9.850233197212219238e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.037100999999998940e+00,nan,nan,nan,-3.215655136108398438e+01,-8.345387578010559082e-01,4.638237953186035156e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.037119999999998932e+00,-1.584842987358570099e-02,3.869279474020004272e-02,9.844592213630676270e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.038090000000000401e+00,nan,nan,nan,-3.237795639038085938e+01,-9.339324831962585449e-01,4.671036243438720703e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.038111000000000672e+00,-1.632495783269405365e-02,3.942270576953887939e-02,9.845210909843444824e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.039079999999998449e+00,nan,nan,nan,-3.257204437255859375e+01,-1.065582990646362305e+00,4.631041049957275391e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.039098999999998441e+00,-1.637952215969562531e-02,3.972105309367179871e-02,9.845569133758544922e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.040081000000001588e+00,nan,nan,nan,-3.273096084594726562e+01,-1.171910762786865234e+00,4.506311893463134766e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.040100000000002467e+00,-1.741332374513149261e-02,3.926764428615570068e-02,9.852353930473327637e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.041109000000000506e+00,nan,nan,nan,-3.284325408935546875e+01,-1.398209810256958008e+00,4.340400695800781250e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.041128000000000497e+00,-1.792363822460174561e-02,3.898473456501960754e-02,9.862132072448730469e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.042058999999997404e+00,nan,nan,nan,-3.279082870483398438e+01,-1.661463618278503418e+00,4.201744556427001953e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.042077999999997395e+00,-1.809707656502723694e-02,3.840655088424682617e-02,9.872467517852783203e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.042240999999997975e+00,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,-6.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.043049999999999145e+00,nan,nan,nan,-3.254035568237304688e+01,-1.838001370429992676e+00,4.102078437805175781e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.043070000000003716e+00,-1.984889619052410126e-02,3.689382970333099365e-02,9.899551868438720703e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.044040000000004298e+00,nan,nan,nan,-3.216267776489257812e+01,-2.099807739257812500e+00,4.000560283660888672e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.044058999999997184e+00,-2.107899077236652374e-02,3.585657477378845215e-02,9.931011199951171875e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.044213000000000058e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.998387694358825684e-01,-1.165134552866220474e-02,-1.357548963278532028e-02,-5.729180993512272835e-04,7.465475201606750488e-01,-5.875678062438964844e-01,8.878861367702484131e-02,-3.200513422489166260e-01,1.974338293075561523e-01,1.013049602508544922e+00
7.045028999999998653e+00,nan,nan,nan,-3.168513870239257812e+01,-2.394659519195556641e+00,3.874629020690917969e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.045047999999998645e+00,-2.025791257619857788e-02,3.492996469140052795e-02,9.941328167915344238e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.046068000000002662e+00,nan,nan,nan,-3.122125816345214844e+01,-2.519018650054931641e+00,3.754297494888305664e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.046087000000003542e+00,-1.955583877861499786e-02,3.287013992667198181e-02,9.946910142898559570e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.047011000000002134e+00,nan,nan,nan,-3.096796035766601562e+01,-2.674547433853149414e+00,3.689896106719970703e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.047030000000002126e+00,-1.839488185942173004e-02,3.168265521526336670e-02,9.951893091201782227e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.048000000000003595e+00,nan,nan,nan,-3.089030456542968750e+01,-2.943411588668823242e+00,3.693042993545532227e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.048021000000003866e+00,-1.510547939687967300e-02,3.174966946244239807e-02,9.927948713302612305e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.048992000000001923e+00,nan,nan,nan,-3.084860420227050781e+01,-3.091697454452514648e+00,3.731645584106445312e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.049013000000003082e+00,-1.241642329841852188e-02,3.124828077852725983e-02,9.894776940345764160e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.049992999999998844e+00,nan,nan,nan,-3.089704132080078125e+01,-3.299733638763427734e+00,3.774931669235229492e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.050011999999998835e+00,-1.198164746165275574e-02,3.145403414964675903e-02,9.892698526382446289e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.051021000000003980e+00,nan,nan,nan,-3.101747512817382812e+01,-3.738098859786987305e+00,3.795639514923095703e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.051040000000004859e+00,-1.156553253531455994e-02,3.262402489781379700e-02,9.907067418098449707e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.051969000000000598e+00,nan,nan,nan,-3.100186157226562500e+01,-3.983598947525024414e+00,3.784527540206909180e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
