time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
1.139999,0.000000,0.000000,0.611389,0.000000,0.000000,1.089820,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.149999,0.000000,0.000000,0.622386,0.000000,0.000000,1.099630,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.159999,0.000000,0.000000,0.633480,0.000000,0.000000,1.109440,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.169999,0.000000,0.000000,0.644673,0.000000,0.000000,1.119250,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.179999,0.000000,0.000000,0.655963,0.000000,0.000000,1.129060,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.189999,0.000000,0.000000,0.667352,0.000000,0.000000,1.138870,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.199999,0.000000,0.000000,0.678839,0.000000,0.000000,1.148680,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.209999,0.000000,0.000000,0.690423,0.000000,0.000000,1.158490,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.219999,0.000000,0.000000,0.702106,0.000000,0.000000,1.168300,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.229999,0.000000,0.000000,0.713888,0.000000,0.000000,1.178110,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.239999,0.000000,0.000000,0.725767,0.000000,0.000000,1.187919,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.249999,0.000000,0.000000,0.737744,0.000000,0.000000,1.197729,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.259999,0.000000,0.000000,0.749820,0.000000,0.000000,1.207539,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.269999,0.000000,0.000000,0.761993,0.000000,0.000000,1.217349,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.279999,0.000000,0.000000,0.774265,0.000000,0.000000,1.227159,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.289999,0.000000,0.000000,0.786634,0.000000,0.000000,1.236969,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.299999,0.000000,0.000000,0.799102,0.000000,0.000000,1.246779,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.309999,0.000000,0.000000,0.811668,0.000000,0.000000,1.256589,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.319999,0.000000,0.000000,0.824332,0.000000,0.000000,1.266399,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.329999,0.000000,0.000000,0.837094,0.000000,0.000000,1.276209,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.339999,0.000000,0.000000,0.849954,0.000000,0.000000,1.286019,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.349999,0.000000,0.000000,0.862913,0.000000,0.000000,1.295829,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.359999,0.000000,0.000000,0.875969,0.000000,0.000000,1.305639,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
