t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,yaw_dot,yaw_ddot,thrust,tx,ty,tz,ox,oy,oz,odx,ody,odz
0.974000,-0.088655,-0.017143,0.991135,-0.167653,-0.036725,-0.016765,0.535134,0.080702,0.053513,4.539569,0.906690,0.453956,-0.025805,-0.046456,0.167252,0.266715,-0.000004,0.000007,0.000006,-0.102933,0.453882,-0.042050,-0.210439,0.404211,0.219834
0.975000,-0.088822,-0.017180,0.991118,-0.167116,-0.036644,-0.016712,0.539677,0.081610,0.053967,4.544289,0.908607,0.454428,-0.025851,-0.046289,0.168550,0.266735,-0.000004,0.000007,0.000006,-0.103143,0.454281,-0.041829,-0.209409,0.397657,0.221253
0.976000,-0.088989,-0.017217,0.991101,-0.166574,-0.036562,-0.016657,0.544225,0.082520,0.054422,4.548948,0.910514,0.454894,-0.025897,-0.046119,0.169849,0.266754,-0.000004,0.000006,0.000007,-0.103351,0.454675,-0.041607,-0.208373,0.391089,0.222672
0.977000,-0.089155,-0.017253,0.991084,-0.166027,-0.036479,-0.016603,0.548776,0.083431,0.054877,4.553562,0.912420,0.455356,-0.025943,-0.045949,0.171146,0.266773,-0.000004,0.000006,0.000007,-0.103559,0.455063,-0.041384,-0.207333,0.384509,0.224087
0.978000,-0.089321,-0.017290,0.991068,-0.165476,-0.036395,-0.016548,0.553329,0.084344,0.055333,4.558101,0.914315,0.455810,-0.025989,-0.045777,0.172446,0.266792,-0.000004,0.000006,0.000007,-0.103766,0.455444,-0.041159,-0.206288,0.377916,0.225502
0.979000,-0.089486,-0.017326,0.991051,-0.164921,-0.036310,-0.016492,0.557892,0.085260,0.055788,4.562602,0.916206,0.456260,-0.026035,-0.045604,0.173747,0.266812,-0.000004,0.000006,0.000007,-0.103972,0.455821,-0.040933,-0.205238,0.371306,0.226914
0.980000,-0.089651,-0.017362,0.991035,-0.164361,-0.036225,-0.016436,0.562456,0.086177,0.056245,4.567017,0.918085,0.456700,-0.026080,-0.045430,0.175048,0.266831,-0.000004,0.000006,0.000007,-0.104176,0.456188,-0.040705,-0.204184,0.364690,0.228324
0.981000,-0.089815,-0.017398,0.991018,-0.163796,-0.036138,-0.016380,0.567023,0.087096,0.056702,4.571366,0.919964,0.457137,-0.026126,-0.045254,0.176350,0.266851,-0.000004,0.000006,0.000007,-0.104380,0.456549,-0.040476,-0.203125,0.358061,0.229732
0.982000,-0.089979,-0.017434,0.991002,-0.163227,-0.036050,-0.016323,0.571598,0.088016,0.057160,4.575672,0.921831,0.457566,-0.026171,-0.045077,0.177652,0.266871,-0.000004,0.000006,0.000007,-0.104583,0.456905,-0.040246,-0.202062,0.351418,0.231138
0.983000,-0.090142,-0.017470,0.990986,-0.162652,-0.035962,-0.016265,0.576175,0.088940,0.057618,4.579897,0.923691,0.457988,-0.026216,-0.044899,0.178957,0.266890,-0.000004,0.000006,0.000007,-0.104785,0.457252,-0.040014,-0.200996,0.344767,0.232543
0.984000,-0.090304,-0.017506,0.990970,-0.162074,-0.035873,-0.016207,0.580760,0.089864,0.058076,4.584064,0.925542,0.458405,-0.026261,-0.044719,0.180261,0.266910,-0.000004,0.000006,0.000007,-0.104985,0.457593,-0.039781,-0.199923,0.338104,0.233944
0.985000,-0.090466,-0.017542,0.990953,-0.161491,-0.035782,-0.016149,0.585344,0.090790,0.058534,4.588173,0.927390,0.458816,-0.026305,-0.044538,0.181564,0.266930,-0.000004,0.000005,0.000007,-0.105184,0.457928,-0.039546,-0.198846,0.331426,0.235342
0.986000,-0.090627,-0.017578,0.990937,-0.160903,-0.035691,-0.016090,0.589934,0.091718,0.058993,4.592228,0.929230,0.459221,-0.026350,-0.044356,0.182869,0.266950,-0.000004,0.000005,0.000007,-0.105383,0.458257,-0.039310,-0.197764,0.324735,0.236739
0.987000,-0.090788,-0.017614,0.990921,-0.160311,-0.035599,-0.016031,0.594530,0.092649,0.059452,4.596207,0.931062,0.459620,-0.026394,-0.044172,0.184175,0.266970,-0.000003,0.000005,0.000007,-0.105580,0.458579,-0.039072,-0.196678,0.318038,0.238134
0.988000,-0.090948,-0.017649,0.990905,-0.159714,-0.035506,-0.015971,0.599128,0.093581,0.059912,4.600116,0.932885,0.460010,-0.026438,-0.043987,0.185481,0.266990,-0.000003,0.000005,0.000007,-0.105776,0.458893,-0.038834,-0.195590,0.311339,0.239526
0.989000,-0.091107,-0.017685,0.990889,-0.159113,-0.035412,-0.015911,0.603730,0.094515,0.060373,4.603961,0.934702,0.460394,-0.026482,-0.043801,0.186789,0.267010,-0.000003,0.000005,0.000007,-0.105971,0.459200,-0.038593,-0.194496,0.304619,0.240917
0.990000,-0.091266,-0.017720,0.990873,-0.158507,-0.035317,-0.015851,0.608335,0.095451,0.060833,4.607754,0.936510,0.460774,-0.026526,-0.043614,0.188096,0.267031,-0.000003,0.000005,0.000007,-0.106165,0.459502,-0.038352,-0.193398,0.297885,0.242304
0.991000,-0.091424,-0.017755,0.990858,-0.157896,-0.035221,-0.015790,0.612943,0.096387,0.061294,4.611473,0.938314,0.461147,-0.026569,-0.043425,0.189403,0.267051,-0.000003,0.000005,0.000007,-0.106358,0.459795,-0.038109,-0.192295,0.291145,0.243688
0.992000,-0.091582,-0.017790,0.990842,-0.157281,-0.035124,-0.015728,0.617556,0.097327,0.061755,4.615135,0.940108,0.461514,-0.026613,-0.043235,0.190712,0.267071,-0.000003,0.000005,0.000007,-0.106549,0.460083,-0.037864,-0.191188,0.284396,0.245071
0.993000,-0.091738,-0.017825,0.990826,-0.156661,-0.035026,-0.015666,0.622175,0.098268,0.062217,4.618725,0.941896,0.461872,-0.026656,-0.043044,0.192021,0.267092,-0.000003,0.000005,0.000007,-0.106740,0.460364,-0.037619,-0.190077,0.277640,0.246452
0.994000,-0.091895,-0.017860,0.990811,-0.156037,-0.034927,-0.015604,0.626795,0.099211,0.062679,4.622269,0.943678,0.462226,-0.026699,-0.042851,0.193330,0.267112,-0.000003,0.000004,0.000007,-0.106930,0.460639,-0.037371,-0.188961,0.270860,0.247829
0.995000,-0.092051,-0.017895,0.990795,-0.155407,-0.034827,-0.015541,0.631418,0.100155,0.063141,4.625741,0.945451,0.462574,-0.026741,-0.042657,0.194639,0.267133,-0.000003,0.000004,0.000007,-0.107118,0.460907,-0.037123,-0.187842,0.264082,0.249203
0.996000,-0.092206,-0.017930,0.990779,-0.154774,-0.034727,-0.015477,0.636045,0.101101,0.063604,4.629144,0.947213,0.462912,-0.026784,-0.042462,0.195950,0.267154,-0.000003,0.000004,0.000007,-0.107305,0.461168,-0.036873,-0.186718,0.257294,0.250575
0.997000,-0.092360,-0.017965,0.990764,-0.154136,-0.034625,-0.015414,0.640678,0.102050,0.064067,4.632476,0.948972,0.463246,-0.026826,-0.042265,0.197260,0.267175,-0.000003,0.000004,0.000007,-0.107491,0.461421,-0.036622,-0.185592,0.250495,0.251945
0.998000,-0.092514,-0.017999,0.990749,-0.153493,-0.034523,-0.015349,0.645313,0.102999,0.064531,4.635760,0.950722,0.463574,-0.026869,-0.042067,0.198570,0.267196,-0.000003,0.000004,0.000007,-0.107677,0.461669,-0.036369,-0.184459,0.243681,0.253311
0.999000,-0.092667,-0.018034,0.990733,-0.152845,-0.034419,-0.015285,0.649952,0.103951,0.064995,4.638950,0.952465,0.463894,-0.026911,-0.041868,0.199883,0.267217,-0.000003,0.000004,0.000007,-0.107860,0.461907,-0.036115,-0.183325,0.236865,0.254676
1.000000,-0.092820,-0.018068,0.990718,-0.152193,-0.034315,-0.015219,0.654589,0.104905,0.065459,4.642108,0.954200,0.464210,-0.026952,-0.041668,0.201194,0.267238,-0.000003,0.000004,0.000007,-0.108043,0.462142,-0.035860,-0.182184,0.230034,0.256037
1.001000,-0.092972,-0.018102,0.990703,-0.151535,-0.034209,-0.015154,0.659230,0.105859,0.065923,4.645191,0.955926,0.464517,-0.026994,-0.041466,0.202505,0.267259,-0.000003,0.000004,0.000008,-0.108225,0.462369,-0.035603,-0.181041,0.223194,0.257394
1.002000,-0.093123,-0.018137,0.990688,-0.150875,-0.034103,-0.015087,0.663882,0.106817,0.066388,4.648191,0.957645,0.464818,-0.027035,-0.041263,0.203818,0.267280,-0.000003,0.000004,0.000008,-0.108405,0.462588,-0.035345,-0.179893,0.216346,0.258750
1.003000,-0.093273,-0.018171,0.990673,-0.150208,-0.033996,-0.015021,0.668527,0.107775,0.066853,4.651139,0.959359,0.465114,-0.027076,-0.041058,0.205130,0.267301,-0.000003,0.000003,0.000008,-0.108585,0.462801,-0.035086,-0.178742,0.209491,0.260102
1.004000,-0.093423,-0.018205,0.990658,-0.149537,-0.033888,-0.014954,0.673182,0.108735,0.067318,4.654023,0.961063,0.465401,-0.027117,-0.040852,0.206443,0.267322,-0.000003,0.000003,0.000008,-0.108763,0.463007,-0.034825,-0.177587,0.202632,0.261452
1.005000,-0.093572,-0.018238,0.990643,-0.148861,-0.033778,-0.014886,0.677836,0.109697,0.067783,4.656842,0.962758,0.465684,-0.027158,-0.040645,0.207755,0.267344,-0.000003,0.000003,0.000008,-0.108940,0.463206,-0.034563,-0.176429,0.195761,0.262798
1.006000,-0.093721,-0.018272,0.990628,-0.148182,-0.033668,-0.014818,0.682496,0.110661,0.068249,4.659595,0.964446,0.465957,-0.027199,-0.040437,0.209069,0.267365,-0.000003,0.000003,0.000008,-0.109115,0.463399,-0.034299,-0.175266,0.188883,0.264142
1.007000,-0.093869,-0.018306,0.990613,-0.147496,-0.033557,-0.014750,0.687158,0.111626,0.068715,4.662274,0.966129,0.466227,-0.027239,-0.040227,0.210382,0.267387,-0.000003,0.000003,0.000008,-0.109290,0.463584,-0.034035,-0.174100,0.181997,0.265482
1.008000,-0.094016,-0.018339,0.990598,-0.146807,-0.033445,-0.014681,0.691822,0.112593,0.069182,4.664910,0.967802,0.466488,-0.027279,-0.040016,0.211695,0.267408,-0.000003,0.000003,0.000008,-0.109464,0.463764,-0.033768,-0.172929,0.175095,0.266819
1.009000,-0.094162,-0.018373,0.990584,-0.146113,-0.033332,-0.014611,0.696487,0.113562,0.069648,4.667451,0.969467,0.466743,-0.027319,-0.039804,0.213008,0.267430,-0.000003,0.000003,0.000008,-0.109636,0.463935,-0.033501,-0.171756,0.168198,0.268153
1.010000,-0.094308,-0.018406,0.990569,-0.145414,-0.033218,-0.014541,0.701155,0.114532,0.070115,4.669931,0.971121,0.466992,-0.027359,-0.039590,0.214322,0.267452,-0.000003,0.000003,0.000008,-0.109807,0.464099,-0.033232,-0.170579,0.161283,0.269484
1.011000,-0.094453,-0.018439,0.990555,-0.144710,-0.033103,-0.014471,0.705825,0.115503,0.070582,4.672359,0.972776,0.467235,-0.027398,-0.039375,0.215635,0.267474,-0.000003,0.000003,0.000008,-0.109978,0.464257,-0.032962,-0.169398,0.154363,0.270811
1.012000,-0.094597,-0.018472,0.990540,-0.144003,-0.032987,-0.014400,0.710501,0.116478,0.071050,4.674696,0.974414,0.467469,-0.027437,-0.039159,0.216949,0.267496,-0.000003,0.000002,0.000008,-0.110146,0.464407,-0.032691,-0.168213,0.147437,0.272136
1.013000,-0.094741,-0.018505,0.990526,-0.143290,-0.032870,-0.014329,0.715177,0.117453,0.071517,4.676995,0.976048,0.467698,-0.027476,-0.038941,0.218263,0.267518,-0.000003,0.000002,0.000008,-0.110314,0.464552,-0.032418,-0.167026,0.140508,0.273457
1.014000,-0.094884,-0.018538,0.990512,-0.142572,-0.032752,-0.014257,0.719852,0.118429,0.071985,4.679213,0.977675,0.467920,-0.027515,-0.038722,0.219577,0.267540,-0.000003,0.000002,0.000008,-0.110480,0.464689,-0.032143,-0.165834,0.133567,0.274775
1.015000,-0.095026,-0.018571,0.990497,-0.141850,-0.032633,-0.014185,0.724533,0.119408,0.072453,4.681356,0.979294,0.468136,-0.027554,-0.038502,0.220890,0.267562,-0.000003,0.000002,0.000008,-0.110645,0.464818,-0.031868,-0.164639,0.126616,0.276089
1.016000,-0.095168,-0.018603,0.990483,-0.141123,-0.032513,-0.014112,0.729214,0.120388,0.072921,4.683465,0.980904,0.468345,-0.027592,-0.038281,0.222204,0.267584,-0.000003,0.000002,0.000008,-0.110810,0.464943,-0.031591,-0.163442,0.119660,0.277400
1.017000,-0.095309,-0.018636,0.990469,-0.140391,-0.032392,-0.014039,0.733899,0.121370,0.073390,4.685472,0.982507,0.468545,-0.027630,-0.038058,0.223516,0.267606,-0.000003,0.000002,0.000008,-0.110972,0.465059,-0.031313,-0.162240,0.112704,0.278707
1.018000,-0.095449,-0.018668,0.990455,-0.139655,-0.032270,-0.013965,0.738585,0.122353,0.073858,4.687428,0.984100,0.468741,-0.027668,-0.037833,0.224830,0.267629,-0.000003,0.000002,0.000008,-0.111134,0.465168,-0.031034,-0.161035,0.105729,0.280011
1.019000,-0.095588,-0.018700,0.990441,-0.138915,-0.032148,-0.013891,0.743279,0.123338,0.074327,4.689295,0.985684,0.468930,-0.027706,-0.037608,0.226145,0.267651,-0.000003,0.000002,0.000008,-0.111294,0.465269,-0.030753,-0.159827,0.098765,0.281313
1.020000,-0.095726,-0.018732,0.990427,-0.138169,-0.032024,-0.013817,0.747966,0.124324,0.074796,4.691126,0.987263,0.469112,-0.027744,-0.037381,0.227458,0.267674,-0.000003,0.000001,0.000008,-0.111454,0.465365,-0.030471,-0.158615,0.091782,0.282609
1.021000,-0.095864,-0.018764,0.990414,-0.137418,-0.031899,-0.013742,0.752656,0.125312,0.075265,4.692889,0.988832,0.469286,-0.027781,-0.037153,0.228771,0.267696,-0.000003,0.000001,0.000008,-0.111612,0.465455,-0.030188,-0.157401,0.084798,0.283903
1.022000,-0.096001,-0.018796,0.990400,-0.136664,-0.031773,-0.013666,0.757354,0.126302,0.075735,4.694549,0.990393,0.469453,-0.027818,-0.036924,0.230084,0.267719,-0.000003,0.000001,0.000008,-0.111768,0.465534,-0.029903,-0.156184,0.077801,0.285192
1.023000,-0.096137,-0.018828,0.990386,-0.135904,-0.031646,-0.013590,0.762050,0.127293,0.076204,4.696158,0.991945,0.469615,-0.027855,-0.036693,0.231397,0.267741,-0.000003,0.000001,0.000008,-0.111924,0.465608,-0.029618,-0.154963,0.070813,0.286479
1.024000,-0.096273,-0.018859,0.990373,-0.135139,-0.031519,-0.013514,0.766744,0.128286,0.076674,4.697722,0.993492,0.469770,-0.027891,-0.036461,0.232710,0.267764,-0.000003,0.000001,0.000008,-0.112078,0.465678,-0.029330,-0.153739,0.063805,0.287762
1.025000,-0.096408,-0.018891,0.990359,-0.134370,-0.031390,-0.013437,0.771445,0.129280,0.077144,4.699196,0.995030,0.469918,-0.027928,-0.036227,0.234023,0.267787,-0.000003,0.000001,0.000008,-0.112231,0.465738,-0.029042,-0.152512,0.056799,0.289042
1.026000,-0.096542,-0.018922,0.990346,-0.133596,-0.031260,-0.013360,0.776143,0.130276,0.077614,4.700584,0.996558,0.470058,-0.027964,-0.035993,0.235335,0.267810,-0.000003,0.000001,0.000008,-0.112383,0.465789,-0.028753,-0.151282,0.049786,0.290317
1.027000,-0.096675,-0.018953,0.990333,-0.132818,-0.031129,-0.013282,0.780846,0.131274,0.078084,4.701927,0.998076,0.470191,-0.028000,-0.035757,0.236647,0.267833,-0.000003,0.000001,0.000009,-0.112534,0.465835,-0.028462,-0.150050,0.042773,0.291588
1.028000,-0.096807,-0.018984,0.990319,-0.132034,-0.030997,-0.013204,0.785545,0.132272,0.078554,4.703211,0.999591,0.470321,-0.028035,-0.035519,0.237958,0.267856,-0.000003,0.000001,0.000009,-0.112683,0.465876,-0.028169,-0.148814,0.035751,0.292855
1.029000,-0.096939,-0.019015,0.990306,-0.131247,-0.030865,-0.013125,0.790251,0.133273,0.079025,4.704413,1.001092,0.470439,-0.028071,-0.035281,0.239271,0.267879,-0.000003,0.000000,0.000009,-0.112831,0.465907,-0.027876,-0.147576,0.028724,0.294120
1.030000,-0.097070,-0.019046,0.990293,-0.130454,-0.030731,-0.013045,0.794955,0.134274,0.079495,4.705557,1.002591,0.470554,-0.028106,-0.035041,0.240580,0.267902,-0.000003,0.000000,0.000009,-0.112979,0.465934,-0.027581,-0.146334,0.021686,0.295379
1.031000,-0.097200,-0.019077,0.990280,-0.129657,-0.030596,-0.012966,0.799661,0.135277,0.079966,4.706615,1.004080,0.470661,-0.028141,-0.034800,0.241893,0.267925,-0.000003,0.000000,0.000009,-0.113124,0.465951,-0.027285,-0.145089,0.014651,0.296637
1.032000,-0.097329,-0.019107,0.990267,-0.128855,-0.030460,-0.012886,0.804367,0.136283,0.080436,4.707614,1.005557,0.470761,-0.028175,-0.034557,0.243203,0.267949,-0.000003,0.000000,0.000009,-0.113269,0.465962,-0.026988,-0.143843,0.007614,0.297889
1.033000,-0.097458,-0.019138,0.990254,-0.128048,-0.030323,-0.012805,0.809073,0.137288,0.080907,4.708564,1.007028,0.470853,-0.028210,-0.034313,0.244512,0.267972,-0.000003,-0.000000,0.000009,-0.113412,0.465968,-0.026689,-0.142592,0.000564,0.299136
1.034000,-0.097585,-0.019168,0.990241,-0.127236,-0.030186,-0.012724,0.813786,0.138297,0.081378,4.709396,1.008488,0.470939,-0.028244,-0.034068,0.245822,0.267996,-0.000002,-0.000000,0.000009,-0.113554,0.465962,-0.026389,-0.141341,-0.006479,0.300381
1.035000,-0.097712,-0.019198,0.990229,-0.126421,-0.030047,-0.012642,0.818496,0.139306,0.081849,4.710201,1.009945,0.471019,-0.028278,-0.033822,0.247132,0.268019,-0.000002,-0.000000,0.000009,-0.113695,0.465953,-0.026088,-0.140086,-0.013535,0.301621
1.036000,-0.097838,-0.019228,0.990216,-0.125600,-0.029907,-0.012560,0.823204,0.140316,0.082320,4.710919,1.011388,0.471089,-0.028312,-0.033574,0.248440,0.268043,-0.000002,-0.000000,0.000009,-0.113834,0.465936,-0.025786,-0.138829,-0.020588,0.302857
1.037000,-0.097963,-0.019258,0.990204,-0.124775,-0.029766,-0.012477,0.827917,0.141329,0.082792,4.711570,1.012827,0.471157,-0.028345,-0.033325,0.249748,0.268066,-0.000002,-0.000000,0.000009,-0.113972,0.465911,-0.025483,-0.137568,-0.027651,0.304089
1.038000,-0.098088,-0.019288,0.990191,-0.123943,-0.029625,-0.012394,0.832631,0.142342,0.083262,4.712158,1.014252,0.471215,-0.028378,-0.033074,0.251055,0.268090,-0.000002,-0.000001,0.000009,-0.114109,0.465881,-0.025178,-0.136305,-0.034710,0.305317
1.039000,-0.098211,-0.019317,0.990179,-0.123109,-0.029482,-0.012311,0.837338,0.143356,0.083734,4.712683,1.015677,0.471267,-0.028411,-0.032822,0.252363,0.268114,-0.000002,-0.000001,0.000009,-0.114245,0.465843,-0.024872,-0.135039,-0.041781,0.306541
1.040000,-0.098334,-0.019346,0.990167,-0.122269,-0.029338,-0.012227,0.842055,0.144373,0.084205,4.713121,1.017085,0.471311,-0.028444,-0.032569,0.253670,0.268138,-0.000002,-0.000001,0.000009,-0.114379,0.465797,-0.024565,-0.133773,-0.048848,0.307762
1.041000,-0.098456,-0.019376,0.990155,-0.121425,-0.029193,-0.012143,0.846770,0.145391,0.084676,4.713483,1.018490,0.471347,-0.028476,-0.032315,0.254976,0.268161,-0.000002,-0.000001,0.000009,-0.114512,0.465743,-0.024256,-0.132503,-0.055915,0.308977
1.042000,-0.098577,-0.019405,0.990142,-0.120575,-0.029047,-0.012058,0.851481,0.146410,0.085148,4.713804,1.019882,0.471378,-0.028509,-0.032060,0.256281,0.268185,-0.000002,-0.000001,0.000009,-0.114644,0.465685,-0.023947,-0.131231,-0.062992,0.310188
1.043000,-0.098697,-0.019434,0.990130,-0.119722,-0.028900,-0.011972,0.856194,0.147431,0.085619,4.714039,1.021271,0.471402,-0.028541,-0.031803,0.257587,0.268209,-0.000002,-0.000001,0.000009,-0.114775,0.465619,-0.023636,-0.129956,-0.070069,0.311397
1.044000,-0.098816,-0.019463,0.990118,-0.118864,-0.028752,-0.011886,0.860909,0.148453,0.086090,4.714211,1.022647,0.471419,-0.028572,-0.031544,0.258891,0.268234,-0.000002,-0.000001,0.000009,-0.114904,0.465545,-0.023324,-0.128680,-0.077152,0.312598
1.045000,-0.098935,-0.019491,0.990107,-0.117999,-0.028603,-0.011800,0.865622,0.149476,0.086562,4.714301,1.024018,0.471429,-0.028604,-0.031285,0.260195,0.268258,-0.000002,-0.000001,0.000009,-0.115032,0.465464,-0.023011,-0.127401,-0.084229,0.313798
1.046000,-0.099052,-0.019520,0.990095,-0.117133,-0.028453,-0.011713,0.870340,0.150501,0.087034,4.714342,1.025376,0.471431,-0.028635,-0.031024,0.261499,0.268282,-0.000002,-0.000002,0.000009,-0.115159,0.465377,-0.022697,-0.126119,-0.091316,0.314994
1.047000,-0.099169,-0.019548,0.990083,-0.116259,-0.028302,-0.011626,0.875053,0.151527,0.087505,4.714292,1.026728,0.471427,-0.028666,-0.030762,0.262800,0.268306,-0.000002,-0.000002,0.000009,-0.115284,0.465282,-0.022381,-0.124837,-0.098399,0.316182
1.048000,-0.099285,-0.019576,0.990072,-0.115382,-0.028150,-0.011538,0.879767,0.152554,0.087976,4.714184,1.028072,0.471418,-0.028696,-0.030499,0.264101,0.268331,-0.000002,-0.000002,0.000009,-0.115409,0.465180,-0.022065,-0.123550,-0.105491,0.317367
1.049000,-0.099399,-0.019605,0.990060,-0.114500,-0.027997,-0.011450,0.884483,0.153584,0.088448,4.714003,1.029405,0.471399,-0.028727,-0.030234,0.265402,0.268355,-0.000002,-0.000002,0.000009,-0.115532,0.465071,-0.021746,-0.122264,-0.112577,0.318549
1.050000,-0.099514,-0.019632,0.990049,-0.113613,-0.027843,-0.011361,0.889191,0.154613,0.088919,4.713754,1.030732,0.471373,-0.028757,-0.029968,0.266701,0.268379,-0.000002,-0.000002,0.000009,-0.115653,0.464956,-0.021427,-0.120974,-0.119669,0.319724
1.051000,-0.099627,-0.019660,0.990037,-0.112722,-0.027688,-0.011272,0.893908,0.155645,0.089390,4.713419,1.032050,0.471341,-0.028787,-0.029700,0.268002,0.268404,-0.000002,-0.000002,0.000009,-0.115774,0.464831,-0.021107,-0.119683,-0.126761,0.320899
1.052000,-0.099739,-0.019688,0.990026,-0.111825,-0.027532,-0.011183,0.898621,0.156677,0.089862,4.713031,1.033356,0.471300,-0.028816,-0.029431,0.269298,0.268429,-0.000002,-0.000002,0.000009,-0.115892,0.464701,-0.020785,-0.118390,-0.133852,0.322064
1.053000,-0.099851,-0.019715,0.990015,-0.110924,-0.027375,-0.011092,0.903336,0.157711,0.090333,4.712556,1.034655,0.471255,-0.028846,-0.029162,0.270597,0.268453,-0.000002,-0.000002,0.000009,-0.116010,0.464563,-0.020463,-0.117095,-0.140946,0.323228
1.054000,-0.099961,-0.019743,0.990004,-0.110017,-0.027216,-0.011002,0.908044,0.158746,0.090804,4.712045,1.035948,0.471202,-0.028875,-0.028890,0.271894,0.268478,-0.000002,-0.000002,0.000009,-0.116127,0.464420,-0.020139,-0.115798,-0.148040,0.324387
1.055000,-0.100070,-0.019770,0.989993,-0.109108,-0.027057,-0.010911,0.912756,0.159784,0.091275,4.711435,1.037228,0.471141,-0.028903,-0.028618,0.273188,0.268503,-0.000002,-0.000003,0.000010,-0.116242,0.464268,-0.019814,-0.114500,-0.155133,0.325540
1.056000,-0.100179,-0.019797,0.989982,-0.108193,-0.026897,-0.010819,0.917467,0.160821,0.091747,4.710739,1.038501,0.471072,-0.028932,-0.028344,0.274485,0.268527,-0.000002,-0.000003,0.000010,-0.116356,0.464107,-0.019488,-0.113201,-0.162226,0.326691
1.057000,-0.100287,-0.019824,0.989971,-0.107273,-0.026735,-0.010727,0.922178,0.161860,0.092218,4.710015,1.039767,0.471000,-0.028960,-0.028069,0.275779,0.268552,-0.000002,-0.000003,0.000010,-0.116468,0.463944,-0.019161,-0.111898,-0.169325,0.327836
1.058000,-0.100394,-0.019850,0.989961,-0.106349,-0.026573,-0.010635,0.926889,0.162900,0.092689,4.709197,1.041022,0.470917,-0.028988,-0.027792,0.277073,0.268577,-0.000002,-0.000003,0.000010,-0.116580,0.463771,-0.018832,-0.110594,-0.176423,0.328977
1.059000,-0.100500,-0.019877,0.989950,-0.105419,-0.026409,-0.010542,0.931598,0.163942,0.093160,4.708315,1.042269,0.470830,-0.029016,-0.027515,0.278362,0.268602,-0.000002,-0.000003,0.000010,-0.116690,0.463591,-0.018502,-0.109289,-0.183517,0.330110
1.060000,-0.100605,-0.019903,0.989940,-0.104485,-0.026245,-0.010449,0.936304,0.164985,0.093630,4.707348,1.043506,0.470733,-0.029043,-0.027236,0.279656,0.268627,-0.000002,-0.000003,0.000010,-0.116798,0.463403,-0.018172,-0.107982,-0.190613,0.331244
1.061000,-0.100709,-0.019929,0.989929,-0.103546,-0.026079,-0.010355,0.941007,0.166029,0.094100,4.706335,1.044738,0.470632,-0.029070,-0.026955,0.280944,0.268652,-0.000002,-0.000003,0.000010,-0.116906,0.463210,-0.017840,-0.106674,-0.197712,0.332368
1.062000,-0.100812,-0.019955,0.989919,-0.102603,-0.025913,-0.010260,0.945719,0.167075,0.094572,4.705214,1.045953,0.470519,-0.029097,-0.026674,0.282235,0.268678,-0.000002,-0.000003,0.000010,-0.117011,0.463007,-0.017507,-0.105367,-0.204796,0.333491
1.063000,-0.100914,-0.019981,0.989909,-0.101655,-0.025745,-0.010166,0.950425,0.168122,0.095042,4.704043,1.047164,0.470402,-0.029123,-0.026391,0.283524,0.268703,-0.000002,-0.000004,0.000010,-0.117116,0.462798,-0.017173,-0.104054,-0.211894,0.334608
1.064000,-0.101015,-0.020007,0.989898,-0.100702,-0.025577,-0.010070,0.955127,0.169169,0.095512,4.702808,1.048367,0.470279,-0.029150,-0.026107,0.284809,0.268728,-0.000002,-0.000004,0.000010,-0.117219,0.462584,-0.016838,-0.102742,-0.218986,0.335719
1.065000,-0.101115,-0.020032,0.989888,-0.099745,-0.025407,-0.009975,0.959828,0.170218,0.095982,4.701511,1.049563,0.470150,-0.029176,-0.025821,0.286095,0.268753,-0.000002,-0.000004,0.000010,-0.117322,0.462363,-0.016501,-0.101428,-0.226089,0.336827
1.066000,-0.101215,-0.020057,0.989879,-0.098782,-0.025236,-0.009878,0.964529,0.171268,0.096453,4.700109,1.050747,0.470010,-0.029201,-0.025535,0.287380,0.268779,-0.000002,-0.000004,0.000010,-0.117423,0.462131,-0.016164,-0.100114,-0.233175,0.337928
1.067000,-0.101313,-0.020083,0.989869,-0.097816,-0.025064,-0.009782,0.969228,0.172319,0.096922,4.698654,1.051921,0.469865,-0.029227,-0.025247,0.288662,0.268804,-0.000002,-0.000004,0.000010,-0.117522,0.461895,-0.015826,-0.098798,-0.240263,0.339025
1.068000,-0.101410,-0.020108,0.989859,-0.096844,-0.024892,-0.009685,0.973928,0.173372,0.097393,4.697121,1.053085,0.469711,-0.029252,-0.024957,0.289946,0.268830,-0.000002,-0.000004,0.000010,-0.117620,0.461650,-0.015486,-0.097481,-0.247351,0.340118
1.069000,-0.101506,-0.020132,0.989849,-0.095868,-0.024718,-0.009587,0.978624,0.174426,0.097862,4.695529,1.054244,0.469551,-0.029277,-0.024667,0.291228,0.268855,-0.000002,-0.000004,0.000010,-0.117717,0.461400,-0.015146,-0.096163,-0.254439,0.341207
1.070000,-0.101602,-0.020157,0.989840,-0.094887,-0.024543,-0.009489,0.983319,0.175481,0.098331,4.693852,1.055391,0.469385,-0.029301,-0.024375,0.292507,0.268881,-0.000002,-0.000004,0.000010,-0.117812,0.461141,-0.014804,-0.094843,-0.261523,0.342289
1.071000,-0.101696,-0.020181,0.989830,-0.093901,-0.024367,-0.009390,0.988015,0.176536,0.098801,4.692116,1.056532,0.469211,-0.029325,-0.024082,0.293786,0.268907,-0.000002,-0.000004,0.000010,-0.117906,0.460876,-0.014461,-0.093523,-0.268610,0.343367
