t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,yaw_dot,yaw_ddot,thrust,tx,ty,tz,ox,oy,oz,odx,ody,odz
6.145000,-0.396441,-1.031640,0.960356,-2.702349,-0.119270,-0.270235,1.217923,1.498467,0.121792,16.373287,2.640503,1.637329,-2.773173,-7.631185,11.026708,0.273180,0.003224,0.001400,-0.000547,-3.844279,-15.798127,-6.054226,121.320251,102.278008,-18.680763
6.146000,-0.399142,-1.031759,0.960086,-2.701124,-0.117770,-0.270112,1.234297,1.501106,0.123430,16.375444,2.636039,1.637545,-2.780798,-7.620140,11.064963,0.273287,0.003204,0.001441,-0.000500,-3.731016,-15.821696,-6.026253,120.338821,104.176506,-17.082582
6.147000,-0.401843,-1.031876,0.959816,-2.699882,-0.116268,-0.269988,1.250672,1.503739,0.125067,16.377468,2.631545,1.637747,-2.788412,-7.609056,11.103178,0.273396,0.003184,0.001482,-0.000453,-3.617812,-15.844273,-5.998063,119.333321,106.062279,-15.484784
6.148000,-0.404542,-1.031991,0.959546,-2.698622,-0.114763,-0.269862,1.267049,1.506368,0.126705,16.379358,2.627025,1.637936,-2.796015,-7.597935,11.141348,0.273504,0.003162,0.001523,-0.000406,-3.504656,-15.865869,-5.969653,118.303856,107.935310,-13.887702
6.149000,-0.407239,-1.032105,0.959276,-2.697347,-0.113255,-0.269735,1.283428,1.508993,0.128343,16.381119,2.622475,1.638112,-2.803607,-7.586775,11.179474,0.273614,0.003141,0.001564,-0.000360,-3.391562,-15.886487,-5.941029,117.250702,109.795219,-12.291958
6.150000,-0.409936,-1.032218,0.959006,-2.696056,-0.111745,-0.269606,1.299809,1.511613,0.129981,16.382748,2.617899,1.638275,-2.811188,-7.575578,11.217559,0.273724,0.003119,0.001604,-0.000313,-3.278547,-15.906130,-5.912191,116.174179,111.641663,-10.698291
6.151000,-0.412632,-1.032329,0.958737,-2.694748,-0.110232,-0.269475,1.316199,1.514229,0.131620,16.384245,2.613292,1.638425,-2.818761,-7.564336,11.255613,0.273835,0.003096,0.001644,-0.000266,-3.165555,-15.924811,-5.883130,115.073936,113.475296,-9.106317
6.152000,-0.415326,-1.032438,0.958467,-2.693423,-0.108716,-0.269342,1.332583,1.516840,0.133258,16.385612,2.608660,1.638561,-2.826319,-7.553063,11.293610,0.273947,0.003073,0.001684,-0.000220,-3.052713,-15.942524,-5.853878,113.951416,115.294136,-7.518265
6.153000,-0.418019,-1.032546,0.958198,-2.692082,-0.107198,-0.269208,1.348967,1.519446,0.134897,16.386847,2.604001,1.638685,-2.833866,-7.541751,11.331560,0.274059,0.003049,0.001723,-0.000174,-2.939981,-15.959269,-5.824425,112.806381,117.098541,-5.933975
6.154000,-0.420710,-1.032652,0.957929,-2.690725,-0.105678,-0.269073,1.365354,1.522048,0.136535,16.387949,2.599314,1.638795,-2.841401,-7.530401,11.369466,0.274172,0.003025,0.001762,-0.000127,-2.827352,-15.975060,-5.794769,111.638947,118.888489,-4.353820
6.155000,-0.423400,-1.032758,0.957660,-2.689352,-0.104154,-0.268935,1.381741,1.524644,0.138174,16.388924,2.594600,1.638893,-2.848925,-7.519013,11.407326,0.274286,0.003000,0.001801,-0.000081,-2.714856,-15.989901,-5.764920,110.449646,120.663567,-2.778584
6.156000,-0.426088,-1.032861,0.957391,-2.687962,-0.102629,-0.268796,1.398129,1.527237,0.139813,16.389765,2.589859,1.638977,-2.856438,-7.507588,11.445142,0.274400,0.002975,0.001839,-0.000035,-2.602479,-16.003794,-5.734879,109.238541,122.423683,-1.208489
6.157000,-0.428775,-1.032963,0.957122,-2.686556,-0.101100,-0.268656,1.414518,1.529824,0.141452,16.390476,2.585090,1.639048,-2.863939,-7.496125,11.482912,0.274515,0.002949,0.001877,0.000010,-2.490251,-16.016748,-5.704649,108.006142,124.168404,0.355629
6.158000,-0.431462,-1.033063,0.956854,-2.685133,-0.099568,-0.268513,1.430916,1.532408,0.143092,16.391060,2.580293,1.639106,-2.871433,-7.484618,11.520654,0.274631,0.002923,0.001915,0.000056,-2.378115,-16.028769,-5.674219,106.751961,125.898369,1.914207
6.159000,-0.434147,-1.033162,0.956585,-2.683693,-0.098035,-0.268369,1.447306,1.534985,0.144731,16.391510,2.575470,1.639151,-2.878911,-7.473080,11.558332,0.274747,0.002897,0.001952,0.000101,-2.266190,-16.039852,-5.643623,105.477600,127.611702,3.465173
6.160000,-0.436829,-1.033259,0.956317,-2.682238,-0.096499,-0.268224,1.463696,1.537558,0.146370,16.391832,2.570621,1.639184,-2.886378,-7.461504,11.595963,0.274865,0.002870,0.001989,0.000147,-2.154439,-16.050013,-5.612853,104.182884,129.308960,5.008707
6.161000,-0.439511,-1.033355,0.956049,-2.680766,-0.094960,-0.268077,1.480087,1.540126,0.148009,16.392021,2.565746,1.639203,-2.893833,-7.449890,11.633546,0.274982,0.002842,0.002026,0.000192,-2.042859,-16.059246,-5.581906,102.867882,130.989914,6.544475
6.162000,-0.442191,-1.033449,0.955781,-2.679278,-0.093419,-0.267928,1.496478,1.542689,0.149648,16.392086,2.560843,1.639209,-2.901277,-7.438238,11.671085,0.275101,0.002814,0.002062,0.000236,-1.931465,-16.067575,-5.550793,101.533150,132.654480,8.071875
6.163000,-0.444869,-1.033542,0.955513,-2.677774,-0.091875,-0.267777,1.512869,1.545247,0.151287,16.392017,2.555915,1.639202,-2.908709,-7.426549,11.708573,0.275220,0.002786,0.002098,0.000281,-1.820268,-16.074987,-5.519518,100.178955,134.302216,9.590466
6.164001,-0.447547,-1.033633,0.955245,-2.676252,-0.090328,-0.267625,1.529267,1.547802,0.152927,16.391819,2.550957,1.639182,-2.916132,-7.414817,11.746035,0.275339,0.002757,0.002134,0.000325,-1.709220,-16.081497,-5.488065,98.804840,135.933731,11.100541
6.165000,-0.450222,-1.033722,0.954978,-2.674715,-0.088779,-0.267472,1.545658,1.550350,0.154566,16.391495,2.545976,1.639150,-2.923541,-7.403054,11.783430,0.275460,0.002728,0.002169,0.000369,-1.598432,-16.087111,-5.456472,97.412567,137.547455,12.600238
6.166000,-0.452896,-1.033810,0.954710,-2.673161,-0.087227,-0.267316,1.562048,1.552894,0.156205,16.391037,2.540968,1.639104,-2.930937,-7.391253,11.820777,0.275581,0.002699,0.002203,0.000412,-1.487872,-16.091825,-5.424730,96.001854,139.143692,14.089709
6.167000,-0.455568,-1.033897,0.954443,-2.671591,-0.085673,-0.267159,1.578437,1.555432,0.157844,16.390451,2.535934,1.639045,-2.938322,-7.379414,11.858075,0.275703,0.002669,0.002238,0.000456,-1.377533,-16.095655,-5.392840,94.572906,140.722473,15.568697
6.168000,-0.458239,-1.033982,0.954176,-2.670005,-0.084116,-0.267000,1.594826,1.557965,0.159483,16.389736,2.530874,1.638974,-2.945695,-7.367537,11.895325,0.275825,0.002638,0.002272,0.000499,-1.267423,-16.098602,-5.360806,93.126007,142.283508,17.036789
6.169000,-0.460908,-1.034065,0.953909,-2.668401,-0.082557,-0.266840,1.611215,1.560493,0.161122,16.388893,2.525788,1.638890,-2.953056,-7.355625,11.932527,0.275948,0.002608,0.002305,0.000541,-1.157568,-16.100672,-5.328638,91.661766,143.826584,18.493391
6.170000,-0.463575,-1.034147,0.953642,-2.666782,-0.080996,-0.266678,1.627602,1.563016,0.162760,16.387918,2.520676,1.638793,-2.960405,-7.343674,11.969678,0.276072,0.002577,0.002338,0.000583,-1.047951,-16.101875,-5.296332,90.180206,145.351700,19.938366
6.171000,-0.466242,-1.034227,0.953376,-2.665146,-0.079431,-0.266515,1.643996,1.565536,0.164400,16.386822,2.515536,1.638683,-2.967746,-7.331681,12.006799,0.276196,0.002545,0.002371,0.000625,-0.938548,-16.102219,-5.263886,88.681236,146.859268,21.371807
6.172000,-0.468906,-1.034306,0.953109,-2.663494,-0.077864,-0.266349,1.660381,1.568048,0.166038,16.385592,2.510372,1.638560,-2.975071,-7.319657,12.043850,0.276321,0.002513,0.002403,0.000667,-0.829466,-16.101698,-5.231333,87.166512,148.347656,22.792034
6.173000,-0.471569,-1.034383,0.952843,-2.661825,-0.076295,-0.266183,1.676764,1.570556,0.167677,16.384233,2.505183,1.638424,-2.982384,-7.307595,12.080853,0.276447,0.002481,0.002435,0.000708,-0.720655,-16.100328,-5.198661,85.635658,149.817505,24.199425
6.174000,-0.474230,-1.034458,0.952577,-2.660140,-0.074723,-0.266014,1.693147,1.573058,0.169315,16.382748,2.499969,1.638275,-2.989685,-7.295497,12.117805,0.276573,0.002449,0.002467,0.000749,-0.612125,-16.098110,-5.165875,84.089020,151.268600,25.593582
6.175000,-0.476889,-1.034532,0.952311,-2.658439,-0.073149,-0.265844,1.709528,1.575555,0.170953,16.381134,2.494728,1.638114,-2.996974,-7.283362,12.154707,0.276700,0.002416,0.002498,0.000789,-0.503877,-16.095060,-5.132980,82.526917,152.700989,26.974272
6.176000,-0.479546,-1.034605,0.952045,-2.656721,-0.071572,-0.265672,1.725907,1.578047,0.172591,16.379391,2.489463,1.637939,-3.004251,-7.271189,12.191560,0.276827,0.002383,0.002528,0.000829,-0.395928,-16.091169,-5.099982,80.949730,154.114288,28.341038
6.177001,-0.482203,-1.034675,0.951780,-2.654986,-0.069992,-0.265499,1.742292,1.580535,0.174229,16.377520,2.484169,1.637752,-3.011519,-7.258974,12.228377,0.276955,0.002349,0.002559,0.000869,-0.288226,-16.086454,-5.066869,79.357071,155.509201,29.694302
6.178000,-0.484857,-1.034745,0.951514,-2.653236,-0.068411,-0.265324,1.758667,1.583016,0.175867,16.375521,2.478854,1.637552,-3.018771,-7.246729,12.265126,0.277084,0.002316,0.002588,0.000908,-0.180889,-16.080917,-5.033679,77.750816,156.884140,31.032373
6.179000,-0.487509,-1.034812,0.951249,-2.651470,-0.066827,-0.265147,1.775041,1.585492,0.177504,16.373392,2.473512,1.637340,-3.026011,-7.234445,12.301824,0.277214,0.002282,0.002618,0.000947,-0.073866,-16.074570,-5.000399,76.130531,158.239761,32.355679
6.180000,-0.490160,-1.034878,0.950984,-2.649686,-0.065240,-0.264969,1.791411,1.587963,0.179141,16.371140,2.468146,1.637114,-3.033239,-7.222126,12.338470,0.277344,0.002247,0.002647,0.000985,0.032831,-16.067410,-4.967037,74.496620,159.575867,33.663857
6.181000,-0.492808,-1.034943,0.950719,-2.647887,-0.063651,-0.264789,1.807780,1.590428,0.180778,16.368757,2.462754,1.636876,-3.040454,-7.209771,12.375063,0.277474,0.002213,0.002675,0.001023,0.139209,-16.059456,-4.933596,72.849319,160.892563,34.956818
6.182000,-0.495455,-1.035006,0.950455,-2.646071,-0.062059,-0.264607,1.824147,1.592888,0.182415,16.366247,2.457338,1.636625,-3.047657,-7.197378,12.411604,0.277606,0.002178,0.002703,0.001060,0.245245,-16.050701,-4.900082,71.189117,162.189468,36.234085
6.183000,-0.498100,-1.035067,0.950190,-2.644239,-0.060465,-0.264424,1.840511,1.595343,0.184051,16.363611,2.451896,1.636361,-3.054848,-7.184949,12.448095,0.277738,0.002143,0.002731,0.001097,0.350939,-16.041161,-4.866500,69.516342,163.466690,37.495510
6.184000,-0.500744,-1.035126,0.949926,-2.642390,-0.058868,-0.264239,1.856879,1.597793,0.185688,16.360846,2.446427,1.636085,-3.062029,-7.172478,12.484547,0.277870,0.002107,0.002758,0.001134,0.456336,-16.030834,-4.832840,67.830498,164.724686,38.741440
6.185000,-0.503385,-1.035185,0.949661,-2.640525,-0.057269,-0.264053,1.873237,1.600236,0.187324,16.357950,2.440937,1.635796,-3.069196,-7.159976,12.520929,0.278003,0.002072,0.002784,0.001170,0.561346,-16.019733,-4.799136,66.133354,165.962128,39.970608
6.186000,-0.506025,-1.035241,0.949398,-2.638643,-0.055668,-0.263864,1.889593,1.602674,0.188959,16.354933,2.435421,1.635494,-3.076349,-7.147438,12.557260,0.278137,0.002036,0.002811,0.001205,0.665989,-16.007866,-4.765380,64.424767,167.179626,41.183178
6.187000,-0.508662,-1.035296,0.949134,-2.636746,-0.054064,-0.263675,1.905945,1.605107,0.190595,16.351786,2.429880,1.635179,-3.083489,-7.134864,12.593535,0.278272,0.002000,0.002837,0.001240,0.770252,-15.995234,-4.731580,62.705173,168.376968,42.378834
6.188000,-0.511298,-1.035349,0.948870,-2.634831,-0.052458,-0.263483,1.922294,1.607534,0.192229,16.348511,2.424315,1.634852,-3.090617,-7.122253,12.629759,0.278407,0.001963,0.002862,0.001275,0.874155,-15.981852,-4.697737,60.974625,169.554321,43.557640
6.189000,-0.513932,-1.035401,0.948607,-2.632902,-0.050849,-0.263290,1.938639,1.609955,0.193864,16.345110,2.418726,1.634511,-3.097733,-7.109605,12.665925,0.278542,0.001927,0.002887,0.001309,0.977685,-15.967721,-4.663856,59.233551,170.711517,44.719402
6.190000,-0.516564,-1.035451,0.948344,-2.630955,-0.049238,-0.263095,1.954982,1.612371,0.195498,16.341583,2.413112,1.634159,-3.104836,-7.096923,12.702040,0.278678,0.001890,0.002911,0.001342,1.080834,-15.952844,-4.629945,57.482327,171.848434,45.863834
6.191000,-0.519194,-1.035499,0.948081,-2.628991,-0.047624,-0.262899,1.971328,1.614782,0.197133,16.337923,2.407471,1.633793,-3.111929,-7.084198,12.738115,0.278815,0.001853,0.002935,0.001375,1.183640,-15.937223,-4.595992,55.720535,172.965622,46.991261
6.192000,-0.521822,-1.035546,0.947818,-2.627012,-0.046008,-0.262701,1.987663,1.617187,0.198766,16.334139,2.401808,1.633414,-3.119006,-7.071442,12.774121,0.278953,0.001816,0.002959,0.001408,1.286009,-15.920877,-4.562034,53.950077,174.061935,48.100548
6.193000,-0.524448,-1.035591,0.947555,-2.625016,-0.044390,-0.262502,2.003994,1.619585,0.200399,16.330231,2.396122,1.633024,-3.126070,-7.058651,12.810069,0.279091,0.001778,0.002982,0.001439,1.387976,-15.903815,-4.528061,52.170620,175.137970,49.192013
6.194000,-0.527072,-1.035635,0.947293,-2.623003,-0.042769,-0.262300,2.020321,1.621978,0.202032,16.326197,2.390410,1.632620,-3.133122,-7.045824,12.845963,0.279229,0.001741,0.003005,0.001471,1.489544,-15.886042,-4.494077,50.382381,176.193741,50.265617
6.195000,-0.529694,-1.035677,0.947031,-2.620975,-0.041146,-0.262098,2.036644,1.624366,0.203664,16.322033,2.384675,1.632204,-3.140161,-7.032961,12.881801,0.279368,0.001703,0.003027,0.001502,1.590703,-15.867551,-4.460090,48.585739,177.229004,51.321129
6.196000,-0.532313,-1.035717,0.946769,-2.618931,-0.039521,-0.261893,2.052962,1.626747,0.205296,16.317743,2.378916,1.631775,-3.147187,-7.020062,12.917583,0.279508,0.001665,0.003049,0.001532,1.691455,-15.848361,-4.426102,46.780991,178.243912,52.358528
6.197001,-0.534932,-1.035756,0.946507,-2.616869,-0.037892,-0.261687,2.069285,1.629125,0.206929,16.313324,2.373130,1.631333,-3.154204,-7.007121,12.953326,0.279649,0.001627,0.003070,0.001562,1.791839,-15.828462,-4.392101,44.967598,179.238861,53.378098
6.198000,-0.537548,-1.035793,0.946245,-2.614791,-0.036262,-0.261479,2.085594,1.631495,0.208560,16.308781,2.367322,1.630879,-3.161204,-6.994151,12.988997,0.279790,0.001589,0.003091,0.001591,1.891743,-15.807888,-4.358132,43.147896,180.212936,54.378731
6.199000,-0.540162,-1.035828,0.945984,-2.612698,-0.034629,-0.261270,2.101900,1.633859,0.210190,16.304111,2.361491,1.630412,-3.168191,-6.981146,13.024609,0.279931,0.001551,0.003112,0.001620,1.991236,-15.786631,-4.324177,41.320972,181.166672,55.361034
6.200000,-0.542773,-1.035862,0.945723,-2.610588,-0.032995,-0.261059,2.118200,1.636217,0.211820,16.299316,2.355636,1.629932,-3.175165,-6.968104,13.060165,0.280073,0.001513,0.003132,0.001648,2.090284,-15.764700,-4.290244,39.487503,182.099960,56.324608
6.201000,-0.545382,-1.035894,0.945462,-2.608462,-0.031357,-0.260846,2.134496,1.638570,0.213450,16.294392,2.349757,1.629440,-3.182126,-6.955027,13.095665,0.280216,0.001474,0.003151,0.001676,2.188905,-15.742094,-4.256338,37.647583,183.012772,57.269627
6.202000,-0.547990,-1.035925,0.945201,-2.606320,-0.029718,-0.260632,2.150786,1.640916,0.215079,16.289341,2.343854,1.628935,-3.189074,-6.941915,13.131106,0.280359,0.001436,0.003170,0.001703,2.287091,-15.718828,-4.222463,35.801579,183.905243,58.195965
6.203000,-0.550595,-1.035954,0.944940,-2.604161,-0.028076,-0.260416,2.167073,1.643257,0.216707,16.284166,2.337928,1.628417,-3.196009,-6.928767,13.166491,0.280503,0.001397,0.003189,0.001729,2.384827,-15.694908,-4.188626,33.949959,184.777374,59.103481
6.204000,-0.553199,-1.035981,0.944680,-2.601984,-0.026431,-0.260198,2.183361,1.645593,0.218336,16.278860,2.331975,1.627887,-3.202934,-6.915578,13.201833,0.280648,0.001358,0.003207,0.001755,2.482166,-15.670324,-4.154815,32.092033,185.629517,59.992634
6.205000,-0.555800,-1.036007,0.944420,-2.599793,-0.024784,-0.259979,2.199635,1.647922,0.219964,16.273432,2.326001,1.627344,-3.209843,-6.902359,13.237101,0.280793,0.001319,0.003225,0.001781,2.579010,-15.645113,-4.121066,30.229891,186.460999,60.862514
6.206000,-0.558398,-1.036031,0.944160,-2.597585,-0.023135,-0.259759,2.215905,1.650245,0.221591,16.267878,2.320004,1.626788,-3.216738,-6.889105,13.272310,0.280938,0.001280,0.003242,0.001806,2.675390,-15.619266,-4.087371,28.363171,187.272125,61.713402
6.207000,-0.560994,-1.036053,0.943901,-2.595361,-0.021484,-0.259536,2.232169,1.652561,0.223217,16.262196,2.313983,1.626220,-3.223619,-6.875816,13.307462,0.281084,0.001241,0.003259,0.001830,2.771317,-15.592788,-4.053733,26.491951,188.063049,62.545433
6.208000,-0.563588,-1.036074,0.943641,-2.593122,-0.019830,-0.259312,2.248427,1.654872,0.224843,16.256390,2.307938,1.625639,-3.230488,-6.862493,13.342556,0.281231,0.001202,0.003276,0.001854,2.866785,-15.565687,-4.020157,24.616592,188.833771,63.358543
6.209000,-0.566180,-1.036093,0.943382,-2.590865,-0.018174,-0.259087,2.264679,1.657177,0.226468,16.250454,2.301871,1.625046,-3.237344,-6.849133,13.377586,0.281378,0.001163,0.003292,0.001877,2.961787,-15.537970,-3.986648,22.737463,189.584290,64.152702
6.210001,-0.568771,-1.036110,0.943123,-2.588591,-0.016515,-0.258859,2.280933,1.659477,0.228093,16.244389,2.295777,1.624439,-3.244189,-6.835732,13.412579,0.281526,0.001124,0.003307,0.001900,3.056355,-15.509632,-3.953198,20.854126,190.315079,64.928177
6.211000,-0.571358,-1.036126,0.942864,-2.586303,-0.014855,-0.258630,2.297174,1.661769,0.229717,16.238201,2.289662,1.623821,-3.251017,-6.822303,13.447493,0.281674,0.001084,0.003322,0.001922,3.150417,-15.480700,-3.919839,18.968348,191.025406,65.684387
6.212000,-0.573943,-1.036140,0.942606,-2.583997,-0.013192,-0.258400,2.313407,1.664056,0.231341,16.231892,2.283524,1.623189,-3.257833,-6.808839,13.482347,0.281823,0.001045,0.003337,0.001944,3.244000,-15.451180,-3.886563,17.079788,191.715866,66.421661
6.213000,-0.576526,-1.036152,0.942347,-2.581676,-0.011527,-0.258168,2.329635,1.666336,0.232964,16.225451,2.277363,1.622545,-3.264634,-6.795341,13.517139,0.281972,0.001006,0.003351,0.001965,3.337095,-15.421062,-3.853377,15.188809,192.386230,67.139908
6.214000,-0.579106,-1.036163,0.942089,-2.579339,-0.009859,-0.257934,2.345856,1.668610,0.234586,16.218884,2.271178,1.621889,-3.271422,-6.781807,13.551874,0.282122,0.000966,0.003365,0.001985,3.429718,-15.390362,-3.820282,13.295460,193.036774,67.839317
6.215000,-0.581684,-1.036172,0.941832,-2.576985,-0.008190,-0.257698,2.362070,1.670878,0.236207,16.212194,2.264971,1.621220,-3.278197,-6.768239,13.586547,0.282273,0.000927,0.003379,0.002005,3.521853,-15.359086,-3.787280,11.400137,193.667496,68.519775
6.216000,-0.584260,-1.036179,0.941574,-2.574615,-0.006518,-0.257462,2.378278,1.673140,0.237828,16.205374,2.258740,1.620538,-3.284957,-6.754636,13.621160,0.282424,0.000888,0.003392,0.002024,3.613497,-15.327238,-3.754383,9.503266,194.278458,69.181412
6.217000,-0.586834,-1.036185,0.941316,-2.572227,-0.004843,-0.257223,2.394486,1.675396,0.239449,16.198429,2.252483,1.619843,-3.291708,-6.740992,13.655727,0.282575,0.000848,0.003404,0.002043,3.704695,-15.294814,-3.721576,7.604099,194.870102,69.824532
6.218000,-0.589405,-1.036189,0.941059,-2.569825,-0.003167,-0.256983,2.410680,1.677645,0.241068,16.191359,2.246207,1.619136,-3.298442,-6.727320,13.690219,0.282727,0.000809,0.003416,0.002061,3.795354,-15.261845,-3.688897,5.704807,195.441849,70.448563
6.219000,-0.591973,-1.036191,0.940803,-2.567406,-0.001488,-0.256741,2.426867,1.679888,0.242687,16.184160,2.239907,1.618416,-3.305162,-6.713614,13.724648,0.282880,0.000770,0.003428,0.002079,3.885518,-15.228325,-3.656333,3.804685,195.994110,71.053902
6.220000,-0.594540,-1.036192,0.940546,-2.564971,0.000193,-0.256497,2.443046,1.682125,0.244305,16.176840,2.233584,1.617684,-3.311868,-6.699873,13.759013,0.283033,0.000730,0.003440,0.002096,3.975180,-15.194263,-3.623889,1.904113,196.527023,71.640533
6.221000,-0.597103,-1.036191,0.940290,-2.562521,0.001876,-0.256252,2.459218,1.684355,0.245922,16.169392,2.227237,1.616939,-3.318561,-6.686098,13.793319,0.283187,0.000691,0.003451,0.002113,4.064342,-15.159660,-3.591569,0.003309,197.040497,72.208611
6.222000,-0.599664,-1.036188,0.940034,-2.560053,0.003561,-0.256005,2.475382,1.686579,0.247538,16.161814,2.220869,1.616182,-3.325239,-6.672288,13.827560,0.283341,0.000652,0.003461,0.002129,4.152998,-15.124522,-3.559381,-1.897413,197.534760,72.758102
6.223001,-0.602224,-1.036184,0.939778,-2.557569,0.005250,-0.255757,2.491547,1.688797,0.249155,16.154106,2.214473,1.615411,-3.331907,-6.658437,13.861756,0.283495,0.000612,0.003471,0.002145,4.241176,-15.088840,-3.527310,-3.798553,198.009995,73.289299
6.224000,-0.604780,-1.036178,0.939522,-2.555070,0.006940,-0.255507,2.507696,1.691009,0.250770,16.146282,2.208059,1.614629,-3.338558,-6.644560,13.895873,0.283651,0.000573,0.003481,0.002160,4.328822,-15.052660,-3.495392,-5.698438,198.466187,73.802055
6.225000,-0.607334,-1.036170,0.939267,-2.552554,0.008632,-0.255255,2.523837,1.693213,0.252384,16.138325,2.201622,1.613833,-3.345196,-6.630648,13.929928,0.283806,0.000534,0.003490,0.002174,4.415946,-15.015962,-3.463617,-7.597291,198.903229,74.296379
6.226000,-0.609885,-1.036160,0.939012,-2.550022,0.010326,-0.255002,2.539970,1.695412,0.253997,16.130247,2.195161,1.613025,-3.351819,-6.616702,13.963919,0.283962,0.000495,0.003499,0.002188,4.502556,-14.978758,-3.431988,-9.495030,199.321518,74.772514
6.227000,-0.612433,-1.036149,0.938757,-2.547474,0.012022,-0.254748,2.556095,1.697603,0.255610,16.122040,2.188678,1.612204,-3.358428,-6.602722,13.997846,0.284119,0.000456,0.003508,0.002201,4.588640,-14.941052,-3.400511,-11.391232,199.720978,75.230438
6.228000,-0.614980,-1.036136,0.938502,-2.544910,0.013721,-0.254491,2.572212,1.699789,0.257221,16.113707,2.182172,1.611371,-3.365023,-6.588708,14.031709,0.284276,0.000417,0.003516,0.002214,4.674215,-14.902854,-3.369189,-13.285903,200.101929,75.670471
6.229000,-0.617523,-1.036122,0.938248,-2.542330,0.015421,-0.254233,2.588320,1.701967,0.258832,16.105249,2.175643,1.610525,-3.371604,-6.574661,14.065509,0.284434,0.000378,0.003524,0.002227,4.759267,-14.864166,-3.338026,-15.178635,200.464340,76.092514
6.230000,-0.620065,-1.036105,0.937994,-2.539733,0.017125,-0.253973,2.604427,1.704140,0.260443,16.096661,2.169089,1.609666,-3.378175,-6.560573,14.099260,0.284592,0.000339,0.003531,0.002238,4.843840,-14.824976,-3.307011,-17.070133,200.808472,76.496971
6.231000,-0.622603,-1.036087,0.937740,-2.537121,0.018830,-0.253712,2.620519,1.706306,0.262052,16.087948,2.162515,1.608795,-3.384728,-6.546459,14.132932,0.284751,0.000301,0.003538,0.002250,4.927841,-14.785324,-3.276180,-18.958220,201.134109,76.883453
6.232000,-0.625139,-1.036068,0.937486,-2.534492,0.020538,-0.253449,2.636601,1.708465,0.263660,16.079111,2.155918,1.607911,-3.391266,-6.532309,14.166538,0.284910,0.000262,0.003545,0.002261,5.011311,-14.745206,-3.245519,-20.843607,201.441559,77.252342
6.233000,-0.627672,-1.036046,0.937233,-2.531847,0.022247,-0.253185,2.652674,1.710618,0.265268,16.070147,2.149298,1.607015,-3.397791,-6.518128,14.200080,0.285069,0.000223,0.003551,0.002271,5.094257,-14.704621,-3.215034,-22.726151,201.731049,77.603745
6.234000,-0.630202,-1.036023,0.936980,-2.529187,0.023959,-0.252919,2.668739,1.712763,0.266874,16.061056,2.142657,1.606106,-3.404302,-6.503911,14.233556,0.285229,0.000185,0.003557,0.002281,5.176673,-14.663576,-3.184727,-24.605541,202.002457,77.937805
6.235000,-0.632730,-1.035998,0.936727,-2.526511,0.025672,-0.252651,2.684794,1.714903,0.268480,16.051840,2.135992,1.605185,-3.410798,-6.489661,14.266966,0.285390,0.000147,0.003562,0.002290,5.258553,-14.622081,-3.154603,-26.481548,202.256195,78.254593
6.236000,-0.635255,-1.035972,0.936475,-2.523818,0.027388,-0.252382,2.700840,1.717035,0.270084,16.042496,2.129305,1.604250,-3.417280,-6.475379,14.300311,0.285551,0.000108,0.003567,0.002299,5.339900,-14.580137,-3.124667,-28.353918,202.492142,78.554306
6.237000,-0.637778,-1.035944,0.936222,-2.521108,0.029107,-0.252111,2.716884,1.719162,0.271689,16.033022,2.122592,1.603303,-3.423751,-6.461056,14.333606,0.285712,0.000070,0.003572,0.002307,5.420741,-14.537734,-3.094907,-30.223223,202.710632,78.837067
6.238000,-0.640298,-1.035913,0.935970,-2.518383,0.030827,-0.251838,2.732912,1.721281,0.273291,16.023426,2.115860,1.602343,-3.430204,-6.446707,14.366819,0.285874,0.000032,0.003577,0.002315,5.501018,-14.494910,-3.065352,-32.087795,202.911575,79.102921
6.239000,-0.642815,-1.035882,0.935718,-2.515642,0.032549,-0.251564,2.748929,1.723393,0.274893,16.013702,2.109106,1.601371,-3.436643,-6.432325,14.399967,0.286037,-0.000006,0.003581,0.002322,5.580744,-14.451661,-3.035998,-33.947834,203.095184,79.351990
6.240000,-0.645329,-1.035849,0.935467,-2.512886,0.034274,-0.251289,2.764937,1.725499,0.276494,16.003855,2.102328,1.600386,-3.443069,-6.417909,14.433047,0.286199,-0.000044,0.003584,0.002329,5.659944,-14.407983,-3.006841,-35.803658,203.261612,79.584518
6.241000,-0.647840,-1.035813,0.935216,-2.510113,0.036000,-0.251011,2.780934,1.727598,0.278094,15.993876,2.095529,1.599388,-3.449478,-6.403461,14.466062,0.286363,-0.000081,0.003588,0.002335,5.738586,-14.363890,-2.977891,-37.654484,203.410965,79.800560
6.242000,-0.650349,-1.035776,0.934965,-2.507324,0.037728,-0.250732,2.796922,1.729690,0.279692,15.983775,2.088707,1.598378,-3.455875,-6.388980,14.499006,0.286527,-0.000119,0.003591,0.002341,5.816695,-14.319382,-2.949147,-39.500565,203.543442,80.000359
6.243001,-0.652856,-1.035738,0.934714,-2.504518,0.039460,-0.250452,2.812907,1.731776,0.281291,15.973541,2.081859,1.597355,-3.462259,-6.374458,14.531902,0.286691,-0.000156,0.003593,0.002346,5.894282,-14.274450,-2.920601,-41.342175,203.659210,80.183960
