time,roll_rad,pitch_rad,yaw_rad,x,y,z
1.447080016,-0.043016262,0.119465157,-0.022750646,0.160637,-0.336828,1.067581
1.448071003,-0.043265689,0.119089715,-0.022767983,0.161679,-0.337619,1.067621
1.449077964,-0.044275153,0.122302257,-0.022562739,0.168270,-0.337430,1.066312
1.450054049,-0.044541441,0.121896431,-0.022580668,0.169376,-0.338190,1.066339
1.451092005,-0.044801295,0.121502429,-0.022596408,0.170554,-0.338997,1.066368
1.452036977,-0.045080237,0.121084273,-0.022611456,0.171627,-0.339731,1.066396
1.453026056,-0.045336567,0.120703831,-0.022624476,0.172751,-0.340499,1.066426
1.454020023,-0.045606576,0.120305680,-0.022638250,0.173882,-0.341270,1.066458
1.455011964,-0.045878250,0.119906619,-0.022652308,0.175011,-0.342039,1.066490
1.456048965,-0.046149526,0.119508907,-0.022666212,0.176192,-0.342842,1.066525
1.456997037,-0.046435114,0.119093508,-0.022680638,0.177274,-0.343575,1.066558
1.457981944,-0.046699133,0.118716531,-0.022693917,0.178398,-0.344336,1.066594
1.458981991,-0.047646001,0.117994785,-0.022906812,0.179108,-0.344126,1.066829
1.459965944,-0.047931675,0.117601089,-0.022919532,0.180227,-0.344870,1.066868
1.461004019,-0.048215579,0.117214695,-0.022930961,0.181408,-0.345654,1.066910
1.461948037,-0.048513658,0.116809465,-0.022941496,0.182483,-0.346366,1.066950
1.462939024,-0.048780937,0.116440833,-0.022949724,0.183612,-0.347113,1.066992
1.463929057,-0.049056999,0.116051771,-0.022957671,0.184741,-0.347858,1.067035
1.464920998,-0.049327310,0.115661554,-0.022965522,0.185873,-0.348604,1.067080
1.465965033,-0.049594820,0.115268782,-0.022973359,0.187066,-0.349388,1.067128
1.466902018,-0.049878549,0.114853241,-0.022981880,0.188138,-0.350091,1.067172
1.467895031,-0.050137196,0.114480354,-0.022990210,0.189274,-0.350836,1.067220
1.468894958,-0.050955974,0.112089254,-0.023368774,0.187615,-0.350853,1.068125
1.469885945,-0.051240906,0.111695327,-0.023377322,0.188708,-0.351582,1.068184
1.470921993,-0.051527739,0.111304998,-0.023384565,0.189851,-0.352344,1.068246
1.471868992,-0.051464181,0.111379251,-0.022982232,0.190539,-0.352822,1.065402
1.472851038,-0.051739305,0.111000955,-0.022986759,0.191622,-0.353542,1.065442
1.473842025,-0.052023716,0.110602438,-0.022990691,0.192716,-0.354268,1.065484
1.474838972,-0.052308526,0.110194586,-0.022994762,0.193817,-0.354998,1.065527
1.475875020,-0.052593563,0.109782152,-0.023000164,0.194962,-0.355755,1.065573
1.476814985,-0.052890137,0.109354205,-0.023007970,0.196001,-0.356442,1.065615
1.477807045,-0.053160332,0.108967811,-0.023016755,0.197099,-0.357165,1.065661
1.478803039,-0.053685993,0.116788737,-0.022085181,0.210344,-0.357526,1.064330
1.479789019,-0.053978447,0.116386108,-0.022094822,0.211615,-0.358238,1.064353
1.480828047,-0.054270755,0.115987852,-0.022102892,0.212955,-0.358987,1.064379
1.481773019,-0.054580063,0.115566656,-0.022108795,0.214174,-0.359668,1.064403
1.482761025,-0.054860361,0.115181573,-0.022111360,0.215450,-0.360379,1.064430
1.483752012,-0.055149384,0.114775583,-0.022111392,0.216731,-0.361090,1.064457
1.484745026,-0.055434011,0.114364929,-0.022109648,0.218015,-0.361802,1.064485
1.485780954,-0.055714440,0.113950782,-0.022107625,0.219356,-0.362544,1.064516
1.486726999,-0.056002643,0.113516323,-0.022106605,0.220581,-0.363221,1.064545
1.487715960,-0.056263495,0.113119543,-0.022107134,0.221863,-0.363927,1.064577
1.488715053,-0.055327132,0.106314778,-0.022499757,0.213675,-0.366595,1.065776
1.489699960,-0.055604730,0.105903022,-0.022502875,0.214814,-0.367325,1.065829
1.490743995,-0.055882432,0.105500534,-0.022506258,0.216022,-0.368098,1.065888
1.491682053,-0.056182150,0.105078734,-0.022510145,0.217109,-0.368791,1.065941
1.492673993,-0.056455206,0.104703464,-0.022514032,0.218258,-0.369524,1.065999
1.493664026,-0.056746092,0.104309015,-0.022518557,0.219406,-0.370255,1.066058
1.494657040,-0.057036422,0.103918202,-0.022523284,0.220558,-0.370987,1.066118
1.495694995,-0.057325259,0.103527188,-0.022527784,0.221763,-0.371751,1.066183
1.496636987,-0.057623997,0.103115059,-0.022531688,0.222858,-0.372444,1.066243
1.497630000,-0.057891879,0.102736853,-0.022533787,0.224012,-0.373173,1.066307
1.498625994,-0.061857488,0.103325188,-0.023083679,0.226941,-0.368386,1.066382
1.499614000,-0.062130172,0.102913804,-0.023078565,0.228118,-0.369030,1.066442
1.500648975,-0.062395710,0.102499031,-0.023071367,0.229352,-0.369705,1.066506
1.501598954,-0.062667534,0.102059662,-0.023063451,0.230486,-0.370323,1.066566
1.502583027,-0.062911652,0.101651959,-0.023056839,0.231661,-0.370962,1.066629
1.503581047,-0.063161783,0.101226233,-0.023050869,0.232854,-0.371610,1.066694
1.504572034,-0.063413270,0.100794517,-0.023045309,0.234039,-0.372252,1.066760
1.505604982,-0.063661091,0.100366317,-0.023039509,0.235275,-0.372921,1.066829
1.506548047,-0.063921288,0.099918634,-0.023032879,0.236405,-0.373530,1.066894
1.507540941,-0.064162433,0.099509448,-0.023026852,0.237594,-0.374171,1.066962
1.508540988,-0.065836661,0.098253690,-0.023373853,0.237720,-0.372887,1.067073
1.509526968,-0.066096835,0.097821824,-0.023367543,0.238887,-0.373491,1.067143
1.510560989,-0.066355847,0.097397715,-0.023360869,0.240111,-0.374124,1.067218
1.511507988,-0.066628039,0.096957050,-0.023352884,0.241233,-0.374703,1.067287
1.512500048,-0.066877387,0.096558064,-0.023344522,0.242409,-0.375309,1.067360
1.513494015,-0.067139365,0.096144140,-0.023335196,0.243588,-0.375914,1.067434
1.514479995,-0.067400560,0.095732719,-0.023326242,0.244758,-0.376514,1.067508
1.515527010,-0.066997528,0.096689649,-0.022680786,0.245964,-0.376626,1.064692
1.516461968,-0.067266501,0.096259758,-0.022673707,0.247075,-0.377189,1.064744
1.517454982,-0.067505307,0.095874451,-0.022667717,0.248255,-0.377786,1.064800
1.518447042,-0.063882023,0.093520425,-0.022415917,0.245976,-0.383858,1.065699
1.519436002,-0.064134791,0.093109362,-0.022410305,0.247101,-0.384533,1.065762
1.520477057,-0.064387359,0.092697866,-0.022403676,0.248285,-0.385241,1.065830
1.521417022,-0.064653419,0.092262425,-0.022395523,0.249356,-0.385879,1.065891
1.522405982,-0.064893454,0.091868959,-0.022387581,0.250483,-0.386549,1.065957
1.523398042,-0.065144941,0.091456205,-0.022379382,0.251614,-0.387220,1.066023
1.524392962,-0.065395154,0.091043264,-0.022371359,0.252749,-0.387891,1.066091
1.525432944,-0.065643623,0.090629250,-0.022362549,0.253936,-0.388592,1.066163
1.526376009,-0.065900460,0.090193711,-0.022351494,0.255013,-0.389225,1.066229
1.527362943,-0.066130973,0.089793451,-0.022340056,0.256141,-0.389887,1.066299
1.528370976,-0.069708265,0.094933860,-0.022137266,0.265949,-0.385564,1.065026
1.529350042,-0.069950074,0.094494797,-0.022125363,0.267205,-0.386150,1.065083
1.530387044,-0.070181757,0.094064631,-0.022115964,0.268536,-0.386770,1.065144
1.531327963,-0.070423797,0.093606532,-0.022107203,0.269744,-0.387332,1.065201
1.532323003,-0.070640899,0.093188040,-0.022098582,0.271023,-0.387924,1.065262
1.533308029,-0.070868619,0.092740834,-0.022087282,0.272289,-0.388510,1.065323
1.534301043,-0.071092106,0.092294216,-0.022073489,0.273567,-0.389099,1.065385
1.535344005,-0.071314648,0.091841161,-0.022057598,0.274909,-0.389717,1.065451
1.536281943,-0.071546413,0.091362238,-0.022040213,0.276117,-0.390271,1.065512
1.537273049,-0.071754239,0.090930738,-0.022025136,0.277394,-0.390856,1.065577
1.538277030,-0.072789259,0.087704405,-0.022423910,0.274105,-0.389858,1.066384
1.539265990,-0.073007993,0.087250665,-0.022408679,0.275315,-0.390417,1.066460
1.540303946,-0.073223568,0.086809911,-0.022392936,0.276585,-0.391002,1.066540
1.541242003,-0.073450834,0.086356431,-0.022374555,0.277733,-0.391529,1.066614
1.542230964,-0.073657565,0.085954942,-0.022355992,0.278945,-0.392084,1.066692
1.543223023,-0.073879197,0.085537322,-0.022335242,0.280160,-0.392640,1.066772
1.544214010,-0.074104905,0.085121259,-0.022314845,0.281375,-0.393194,1.066851
1.545256019,-0.074331187,0.084706523,-0.022296069,0.282653,-0.393775,1.066936
1.546197057,-0.074570224,0.084267884,-0.022278313,0.283808,-0.394298,1.067013
1.547189951,-0.074786864,0.083867110,-0.022263771,0.285027,-0.394850,1.067096
1.548187017,-0.073833413,0.079818204,-0.022549396,0.280508,-0.396413,1.068443
1.549175978,-0.074055001,0.079385370,-0.022534788,0.281631,-0.396979,1.068543
1.550209045,-0.074271150,0.078953184,-0.022519024,0.282805,-0.397569,1.068648
1.551156998,-0.074492857,0.078502044,-0.022501104,0.283883,-0.398109,1.068745
1.552144051,-0.074692830,0.078092746,-0.022483775,0.285006,-0.398671,1.068847
1.553138018,-0.074900351,0.077673383,-0.022465577,0.286137,-0.399235,1.068951
1.554126978,-0.075110830,0.077257738,-0.022447944,0.287263,-0.399796,1.069055
1.555160999,-0.075322248,0.076850235,-0.022431508,0.288441,-0.400381,1.069164
1.556108952,-0.075544916,0.076427482,-0.022415042,0.289522,-0.400916,1.069265
1.557100058,-0.075748131,0.076038435,-0.022399707,0.290652,-0.401475,1.069372
1.558099985,-0.077036530,0.079567581,-0.021972571,0.297889,-0.401403,1.068205
1.559087992,-0.077193059,0.079187334,-0.021935049,0.299222,-0.401960,1.068801
1.560124993,-0.077390596,0.078774169,-0.021915192,0.300512,-0.402525,1.068902
1.561071992,-0.077593058,0.078341193,-0.021893714,0.301692,-0.403039,1.068995
1.562067986,-0.077775590,0.077949040,-0.021874225,0.302933,-0.403579,1.069093
1.563052058,-0.077966973,0.077541292,-0.021854978,0.304159,-0.404111,1.069191
1.564043999,-0.078156732,0.077143498,-0.021838317,0.305396,-0.404646,1.069291
1.565075040,-0.078349806,0.076747879,-0.021824041,0.306682,-0.405202,1.069396
1.566027045,-0.078551322,0.076339476,-0.021810882,0.307870,-0.405713,1.069494
1.567010045,-0.078735545,0.075962007,-0.021799417,0.309098,-0.406240,1.069595
1.568007946,-0.079425849,0.074631751,-0.022000955,0.308830,-0.405927,1.069820
1.568997979,-0.079611272,0.074237242,-0.021989405,0.310044,-0.406442,1.069926
1.570036054,-0.079792470,0.073847391,-0.021978188,0.311317,-0.406981,1.070038
1.570986032,-0.079981439,0.073442377,-0.021966409,0.312482,-0.407474,1.070141
1.571972966,-0.080153100,0.073075600,-0.021954879,0.313693,-0.407984,1.070250
1.572962046,-0.080329657,0.072695486,-0.021941541,0.314907,-0.408494,1.070359
1.573956013,-0.080506280,0.072314389,-0.021927429,0.316128,-0.409005,1.070470
1.574990034,-0.080684453,0.071932785,-0.021913791,0.317398,-0.409536,1.070586
1.575937033,-0.080871552,0.071537465,-0.021900741,0.318562,-0.410021,1.070693
1.576922059,-0.081046827,0.071177326,-0.021889225,0.319772,-0.410524,1.070805
1.577914000,-0.078308493,0.067371376,-0.021778582,0.314788,-0.415033,1.071331
1.578907013,-0.078494489,0.067001462,-0.021764586,0.315918,-0.415600,1.071459
1.579942942,-0.078678481,0.066632494,-0.021748321,0.317097,-0.416189,1.071593
1.580896020,-0.078868449,0.066250108,-0.021730030,0.318182,-0.416731,1.071717
1.581882954,-0.079040170,0.065903097,-0.021712892,0.319306,-0.417291,1.071846
1.582872987,-0.079216450,0.065549210,-0.021695305,0.320435,-0.417851,1.071977
1.583865047,-0.079394534,0.065198794,-0.021677753,0.321565,-0.418412,1.072109
1.584900022,-0.079572596,0.064850964,-0.021659326,0.322745,-0.418995,1.072248
1.585847020,-0.079756662,0.064489350,-0.021637948,0.323826,-0.419528,1.072375
1.586832047,-0.079925142,0.064158171,-0.021616310,0.324949,-0.420081,1.072509
1.587839961,-0.082588680,0.067794278,-0.021332214,0.333171,-0.417123,1.072292
1.588825941,-0.082764849,0.067442566,-0.021307657,0.334399,-0.417623,1.072414
1.589851975,-0.082937092,0.067100421,-0.021284895,0.335677,-0.418143,1.072542
1.590801001,-0.083117232,0.066748284,-0.021263089,0.336860,-0.418622,1.072660
1.591791034,-0.083283141,0.066428669,-0.021244360,0.338095,-0.419120,1.072785
1.592780948,-0.083456002,0.066102855,-0.021225095,0.339329,-0.419618,1.072909
1.593781948,-0.083630063,0.065783523,-0.021204920,0.340578,-0.420119,1.073036
1.594810963,-0.083806947,0.065465897,-0.021183368,0.341863,-0.420634,1.073168
1.595749974,-0.083990194,0.065144822,-0.021160703,0.343035,-0.421102,1.073288
1.596742034,-0.084159583,0.064855941,-0.021140559,0.344274,-0.421595,1.073415
1.597736955,-0.084493600,0.062136568,-0.021605011,0.341034,-0.421653,1.074716
1.598726988,-0.084672324,0.061836462,-0.021586588,0.342213,-0.422136,1.074853
1.599771023,-0.084848151,0.061541151,-0.021568842,0.343456,-0.422643,1.074998
1.600710034,-0.085031763,0.061231837,-0.021549562,0.344575,-0.423099,1.075128
1.601704001,-0.085196503,0.060955524,-0.021531580,0.345759,-0.423580,1.075267
1.602691054,-0.085521452,0.060588777,-0.021511851,0.346509,-0.423976,1.073438
1.603680968,-0.085695960,0.060304265,-0.021494951,0.347687,-0.424452,1.073563
1.604717970,-0.085871972,0.060020816,-0.021480151,0.348922,-0.424950,1.073694
1.605662942,-0.086058162,0.059725732,-0.021466028,0.350048,-0.425402,1.073814
1.606662035,-0.086229354,0.059457798,-0.021453388,0.351238,-0.425879,1.073941
1.607648969,-0.084990717,0.057096656,-0.021525331,0.348471,-0.428651,1.074533
1.608636022,-0.085173115,0.056818303,-0.021511531,0.349599,-0.429152,1.074663
1.609683037,-0.085357435,0.056539752,-0.021496914,0.350796,-0.429682,1.074801
1.610620975,-0.085555479,0.056243580,-0.021480534,0.351868,-0.430156,1.074926
1.611610055,-0.085735463,0.055979282,-0.021465216,0.352998,-0.430654,1.075057
1.612607002,-0.085927598,0.055702090,-0.021448610,0.354138,-0.431155,1.075191
1.613594055,-0.086123720,0.055423409,-0.021432221,0.355267,-0.431650,1.075323
1.614639997,-0.086319879,0.055150278,-0.021417521,0.356464,-0.432173,1.075465
1.615579009,-0.086527944,0.054866180,-0.021404028,0.357538,-0.432641,1.075592
1.616577029,-0.086715803,0.054615233,-0.021393238,0.358680,-0.433137,1.075728
1.617562056,-0.088676348,0.058854688,-0.020934979,0.367974,-0.430683,1.075028
1.618553042,-0.088878982,0.058600582,-0.020923516,0.369212,-0.431132,1.075157
1.619588017,-0.089084305,0.058348104,-0.020911045,0.370506,-0.431599,1.075292
1.620530009,-0.089302279,0.058085263,-0.020896766,0.371683,-0.432024,1.075416
1.621523976,-0.089502953,0.057847068,-0.020882655,0.372926,-0.432471,1.075546
1.622516036,-0.089714371,0.057596959,-0.020866385,0.374166,-0.432915,1.075677
1.623510003,-0.089925855,0.057346936,-0.020848783,0.375409,-0.433360,1.075809
1.624546051,-0.090137973,0.057095498,-0.020830385,0.376705,-0.433822,1.075947
1.625488043,-0.090356372,0.056833852,-0.020811107,0.377884,-0.434241,1.076073
1.626487970,-0.090553008,0.056596912,-0.020793570,0.379136,-0.434684,1.076207
1.627477050,-0.092184789,0.053659633,-0.021146175,0.376321,-0.432575,1.076865
1.628460050,-0.092389800,0.053412389,-0.021126578,0.377494,-0.432973,1.077001
1.629503012,-0.092593640,0.053167224,-0.021106968,0.378738,-0.433395,1.077146
1.630450964,-0.092813857,0.052905705,-0.021086253,0.379870,-0.433776,1.077278
1.631443977,-0.093018152,0.052665532,-0.021066932,0.381056,-0.434175,1.077417
1.632431984,-0.093235575,0.052412190,-0.021044973,0.382237,-0.434570,1.077556
1.633419037,-0.093455411,0.052159697,-0.021020750,0.383416,-0.434963,1.077694
1.634459972,-0.093677349,0.051907673,-0.020994557,0.384660,-0.435377,1.077841
1.635403037,-0.093912564,0.051644098,-0.020965826,0.385788,-0.435750,1.077975
1.636399031,-0.094127238,0.051409680,-0.020939587,0.386979,-0.436143,1.078116
1.637385011,-0.095373042,0.047484919,-0.021233650,0.382174,-0.434589,1.079008
1.638381004,-0.095599100,0.047248434,-0.021206452,0.383283,-0.434953,1.079156
1.639407992,-0.095827401,0.047013033,-0.021178866,0.384426,-0.435326,1.079308
1.640352011,-0.096061699,0.046771534,-0.021150153,0.385476,-0.435669,1.079449
1.641343951,-0.096275210,0.046547830,-0.021123704,0.386581,-0.436027,1.079597
1.642338037,-0.096499018,0.046310529,-0.021096213,0.387688,-0.436386,1.079745
1.643332005,-0.096723832,0.046070870,-0.021069247,0.388795,-0.436743,1.079893
1.644371033,-0.096949451,0.045829993,-0.021043031,0.389952,-0.437114,1.080049
1.645311952,-0.097188294,0.045579780,-0.021016328,0.391001,-0.437450,1.080189
1.646309018,-0.097334258,0.046901982,-0.021416504,0.390720,-0.438114,1.075253
1.647292018,-0.094035491,0.051306017,-0.020518931,0.400569,-0.444364,1.074976
1.648288965,-0.094273858,0.051071260,-0.020491987,0.401784,-0.444807,1.075090
1.649325967,-0.094520181,0.050832849,-0.020463200,0.403048,-0.445266,1.075208
1.650269985,-0.094778910,0.050583664,-0.020431917,0.404199,-0.445683,1.075315
1.651260972,-0.095015302,0.050355069,-0.020401997,0.405407,-0.446119,1.075429
1.652255058,-0.095262997,0.050113391,-0.020368617,0.406620,-0.446556,1.075543
1.653244972,-0.095508836,0.049866349,-0.020332955,0.407827,-0.446990,1.075657
1.654281020,-0.095751047,0.049612660,-0.020295819,0.409092,-0.447442,1.075777
1.655222058,-0.096002959,0.049340114,-0.020256244,0.410240,-0.447852,1.075887
1.656211019,-0.096230626,0.049086805,-0.020220339,0.411447,-0.448282,1.076002
1.657209992,-0.097750522,0.046524920,-0.020808008,0.408455,-0.446618,1.076382
1.658193946,-0.097997367,0.046246059,-0.020769868,0.409604,-0.447011,1.076500
1.659232020,-0.098243475,0.045972534,-0.020731511,0.410817,-0.447425,1.076625
1.660181999,-0.098504923,0.045686331,-0.020690002,0.411927,-0.447802,1.076740
1.661169052,-0.098745391,0.045427572,-0.020651877,0.413080,-0.448193,1.076860
1.662163019,-0.098993585,0.045162514,-0.020612912,0.414241,-0.448585,1.076981
1.663149953,-0.099240266,0.044895168,-0.020574160,0.415395,-0.448973,1.077102
1.664190054,-0.099484727,0.044625219,-0.020535868,0.416610,-0.449381,1.077230
1.665133953,-0.099742770,0.044337641,-0.020495938,0.417713,-0.449749,1.077346
1.666123033,-0.099976867,0.044075783,-0.020459911,0.418870,-0.450134,1.077468
1.667119980,-0.098234512,0.041910540,-0.020685278,0.416391,-0.453452,1.077747
1.668105960,-0.098488554,0.041630685,-0.020645568,0.417499,-0.453879,1.077875
1.669144988,-0.098739304,0.041352518,-0.020604758,0.418666,-0.454327,1.078010
1.670089006,-0.099001773,0.041054755,-0.020560011,0.419726,-0.454733,1.078134
1.671090007,-0.099240050,0.040777531,-0.020517923,0.420851,-0.455162,1.078264
1.672073960,-0.099491499,0.040477898,-0.020472145,0.421956,-0.455582,1.078393
1.673061967,-0.099738285,0.040180564,-0.020426210,0.423066,-0.456003,1.078523
1.674098969,-0.099988580,0.039880764,-0.020379219,0.424232,-0.456443,1.078659
1.675043941,-0.100252993,0.039566446,-0.020329136,0.425294,-0.456843,1.078783
1.676040053,-0.103107408,0.039310873,-0.020433670,0.426827,-0.453338,1.078969
1.677026987,-0.103359669,0.039008878,-0.020383760,0.427939,-0.453690,1.079095
1.678020954,-0.103607588,0.038704801,-0.020334527,0.429060,-0.454043,1.079222
1.679054022,-0.103854105,0.038393393,-0.020286266,0.430224,-0.454409,1.079355
1.679998994,-0.104108416,0.038065981,-0.020238016,0.431290,-0.454742,1.079476
1.680992007,-0.104340166,0.037763268,-0.020195087,0.432409,-0.455092,1.079604
1.681980968,-0.104582645,0.037441868,-0.020150045,0.433525,-0.455438,1.079732
1.682971001,-0.104823776,0.037119206,-0.020104080,0.434642,-0.455784,1.079860
1.684018016,-0.105064228,0.036793489,-0.020056253,0.435823,-0.456148,1.079996
1.684952974,-0.105316736,0.036446445,-0.020003721,0.436878,-0.456472,1.080118
1.685958982,-0.101902544,0.036116924,-0.019743169,0.437569,-0.463249,1.080213
1.686939001,-0.102144606,0.035783131,-0.019690543,0.438672,-0.463673,1.080348
1.687932014,-0.102379516,0.035456978,-0.019637512,0.439790,-0.464101,1.080486
1.688969970,-0.102616668,0.035124056,-0.019581586,0.440958,-0.464548,1.080630
1.689913034,-0.102431811,0.035942066,-0.019962430,0.441121,-0.465390,1.077700
1.690901995,-0.102650955,0.035620380,-0.019906744,0.442232,-0.465815,1.077815
1.691892982,-0.102876887,0.035281252,-0.019849118,0.443346,-0.466240,1.077930
1.692888021,-0.103101186,0.034940179,-0.019792322,0.444464,-0.466665,1.078047
1.693923950,-0.103325039,0.034595549,-0.019735401,0.445628,-0.467107,1.078168
1.694864988,-0.103557959,0.034234714,-0.019676084,0.446685,-0.467507,1.078279
1.695865989,-0.105037659,0.036909707,-0.019122908,0.452960,-0.465779,1.078220
1.696849942,-0.105260767,0.036556467,-0.019065777,0.454136,-0.466165,1.078331
1.697841048,-0.105477154,0.036204081,-0.019009169,0.455320,-0.466552,1.078444
1.698876977,-0.105692320,0.035845399,-0.018950788,0.456559,-0.466955,1.078562
1.699826002,-0.105913922,0.035468262,-0.018887678,0.457694,-0.467324,1.078671
1.700821996,-0.106115609,0.035121020,-0.018828375,0.458885,-0.467709,1.078785
1.701804042,-0.106327735,0.034757294,-0.018766221,0.460059,-0.468087,1.078898
1.702793956,-0.106535800,0.034402441,-0.018706437,0.461243,-0.468467,1.079013
1.703832984,-0.106743939,0.034048170,-0.018647723,0.462485,-0.468865,1.079134
1.704792976,-0.106963322,0.033678740,-0.018586881,0.463634,-0.469231,1.079246
1.705777049,-0.108140275,0.031194279,-0.018974680,0.461061,-0.468096,1.079551
1.706773996,-0.108347811,0.030847719,-0.018916152,0.462205,-0.468449,1.079669
1.707759023,-0.108558811,0.030495102,-0.018856743,0.463335,-0.468797,1.079786
1.708793044,-0.108768381,0.030145973,-0.018798800,0.464521,-0.469161,1.079909
1.709735990,-0.108986944,0.029780306,-0.018739222,0.465602,-0.469492,1.080022
1.710726023,-0.109186031,0.029447529,-0.018686030,0.466738,-0.469838,1.080140
1.711720943,-0.109396093,0.029099122,-0.018631544,0.467879,-0.470185,1.080260
1.712707043,-0.109604731,0.028750205,-0.018578289,0.469009,-0.470527,1.080379
1.713745952,-0.109806858,0.028404459,-0.018526562,0.470201,-0.470886,1.080506
1.714696050,-0.110016130,0.028039575,-0.018472474,0.471290,-0.471213,1.080621
1.715685010,-0.109486893,0.027471647,-0.018424889,0.471901,-0.472751,1.080749
1.716678023,-0.109680153,0.027125772,-0.018373737,0.473034,-0.473108,1.080873
1.717663050,-0.109875880,0.026780175,-0.018323207,0.474158,-0.473460,1.080997
1.718701005,-0.110071361,0.026438560,-0.018274641,0.475342,-0.473829,1.081128
1.719642997,-0.110275224,0.026079504,-0.018224819,0.476417,-0.474164,1.081247
1.720636010,-0.110458106,0.025755206,-0.018179707,0.477550,-0.474515,1.081373
1.721627951,-0.110649407,0.025415553,-0.018131053,0.478683,-0.474864,1.081499
1.722617030,-0.110839546,0.025078572,-0.018080683,0.479811,-0.475211,1.081625
1.723659992,-0.111031398,0.024745729,-0.018029120,0.481002,-0.475575,1.081759
1.724604964,-0.111238085,0.024398239,-0.017975017,0.482080,-0.475904,1.081880
1.725592971,-0.110731497,0.023945175,-0.017926920,0.482891,-0.477269,1.081993
1.726588964,-0.110930197,0.023622219,-0.017880881,0.484024,-0.477630,1.082123
1.727571964,-0.111130059,0.023302292,-0.017836738,0.485142,-0.477984,1.082252
1.728616953,-0.111324444,0.022990940,-0.017793966,0.486331,-0.478359,1.082389
1.729562044,-0.111527368,0.022662876,-0.017748285,0.487407,-0.478697,1.082513
1.730550051,-0.111708574,0.022368772,-0.017706608,0.488531,-0.479048,1.082643
1.731542945,-0.111896120,0.022062900,-0.017662380,0.489660,-0.479400,1.082775
1.732532978,-0.111972719,0.021949379,-0.017992113,0.489841,-0.480211,1.080028
1.733569980,-0.112159975,0.021644173,-0.017944157,0.491018,-0.480577,1.080139
1.734511971,-0.112354532,0.021324564,-0.017892471,0.492087,-0.480909,1.080241
1.735506058,-0.113303751,0.020888915,-0.017862046,0.493016,-0.480207,1.080373
1.736498952,-0.113486528,0.020580957,-0.017812856,0.494140,-0.480534,1.080479
1.737488985,-0.113668226,0.020276081,-0.017765062,0.495260,-0.480859,1.080585
1.738523960,-0.113849774,0.019975977,-0.017718893,0.496431,-0.481198,1.080696
1.739470959,-0.114042193,0.019667795,-0.017671900,0.497502,-0.481506,1.080798
1.740463972,-0.114220060,0.019390423,-0.017629599,0.498626,-0.481828,1.080905
1.741454005,-0.114406489,0.019100841,-0.017585555,0.499746,-0.482148,1.081012
1.742442012,-0.114591025,0.018811945,-0.017541595,0.500864,-0.482467,1.081119
1.743479013,-0.114771686,0.018524557,-0.017497119,0.502037,-0.482799,1.081231
1.744431019,-0.114956103,0.018223653,-0.017449494,0.503114,-0.483103,1.081335
1.745427012,-0.114232987,0.017895706,-0.017410927,0.504049,-0.484595,1.081437
1.746405005,-0.114404365,0.017611582,-0.017366609,0.505154,-0.484926,1.081546
1.747395039,-0.114571854,0.017333796,-0.017324392,0.506272,-0.485260,1.081657
1.748437047,-0.114745058,0.017050734,-0.017282585,0.507449,-0.485610,1.081773
1.749379039,-0.114933044,0.016752431,-0.017239437,0.508512,-0.485925,1.081879
1.750375032,-0.115105443,0.016483322,-0.017200543,0.509636,-0.486256,1.081991
1.751361012,-0.115289792,0.016197396,-0.017158210,0.510749,-0.486582,1.082102
1.752351999,-0.115473896,0.015914593,-0.017114690,0.511868,-0.486909,1.082214
1.753389001,-0.115656756,0.015634624,-0.017069653,0.513038,-0.487249,1.082331
1.754338980,-0.115845889,0.015346727,-0.017020876,0.514109,-0.487560,1.082439
1.755329967,-0.116738021,0.020757183,-0.015807630,0.526826,-0.486514,1.081793
1.756317973,-0.116924711,0.020493381,-0.015757674,0.528082,-0.486820,1.081894
1.757312059,-0.117113672,0.020235745,-0.015707474,0.529346,-0.487127,1.081996
1.758345008,-0.117308825,0.019979049,-0.015658010,0.530659,-0.487444,1.082103
1.759287953,-0.117515907,0.019713650,-0.015609469,0.531857,-0.487733,1.082200
1.760285020,-0.117704637,0.019471694,-0.015568061,0.533124,-0.488037,1.082304
1.761271000,-0.117903560,0.019214982,-0.015526111,0.534377,-0.488336,1.082406
1.762264967,-0.118100941,0.018960271,-0.015485003,0.535640,-0.488636,1.082509
1.763301015,-0.118299104,0.018702965,-0.015442626,0.536956,-0.488948,1.082617
1.764248967,-0.118504383,0.018435115,-0.015396494,0.538160,-0.489231,1.082716
1.765246034,-0.119062588,0.014202631,-0.016134936,0.532008,-0.489387,1.083488
1.766227007,-0.119259857,0.013949193,-0.016086025,0.533158,-0.489667,1.083596
1.767217994,-0.119454168,0.013701770,-0.016035819,0.534321,-0.489948,1.083706
1.768255949,-0.119653292,0.013456082,-0.015984183,0.535538,-0.490241,1.083821
1.769199967,-0.119865775,0.013204858,-0.015930433,0.536645,-0.490506,1.083925
1.770192981,-0.120061874,0.012981767,-0.015882101,0.537810,-0.490784,1.084035
1.771181941,-0.120270543,0.012754679,-0.015831929,0.538969,-0.491059,1.084144
1.772174001,-0.120479077,0.012536496,-0.015782936,0.540132,-0.491334,1.084254
1.773216009,-0.120686978,0.012321787,-0.015734963,0.541354,-0.491621,1.084370
1.774158001,-0.120904505,0.012098814,-0.015686151,0.542458,-0.491879,1.084474
1.775154948,-0.119885936,0.010138481,-0.016010404,0.540284,-0.493961,1.084843
