time_s,cmd,imu_z,height,delta_x,delta_y,squal,vx,vy,motor_m1,motor_m2,motor_m3,motor_m4
6.520096,0.120000,,,,,,,,,,,
6.530090,0.120000,,,,,,,,,,,
6.540116,0.120000,,,,,,,,,,,
6.550094,0.120000,,,,,,,,,,,
6.560107,0.120000,,,,,,,,,,,
6.570099,0.120000,,,,,,,,,,,
6.580098,0.120000,,,,,,,,,,,
6.590123,0.120000,,,,,,,,,,,
6.600094,0.120000,,,,,,,,,,,
6.610271,0.120000,,,,,,,,,,,
6.620097,0.120000,,,,,,,,,,,
6.630103,0.120000,,,,,,,,,,,
6.640167,0.120000,,,,,,,,,,,
6.650107,0.120000,,,,,,,,,,,
6.660125,0.120000,,,,,,,,,,,
6.670115,0.120000,,,,,,,,,,,
6.680147,0.120000,,,,,,,,,,,
6.690122,0.120000,,,,,,,,,,,
6.700106,0.120000,,,,,,,,,,,
6.710127,0.120000,,,,,,,,,,,
6.720118,0.120000,,,,,,,,,,,
6.730132,0.120000,,,,,,,,,,,
6.740124,0.120000,,,,,,,,,,,
6.750136,0.120000,,,,,,,,,,,
6.760169,0.120000,,,,,,,,,,,
6.770134,0.120000,,,,,,,,,,,
6.780137,0.120000,,,,,,,,,,,
6.790130,0.120000,,,,,,,,,,,
6.800129,0.120000,,,,,,,,,,,
6.810156,0.120000,,,,,,,,,,,
6.820127,0.120000,,,,,,,,,,,
6.830138,0.120000,,,,,,,,,,,
6.840132,0.120000,,,,,,,,,,,
6.850129,0.120000,,,,,,,,,,,
6.860138,0.120000,,,,,,,,,,,
6.870124,0.120000,,,,,,,,,,,
6.880141,0.120000,,,,,,,,,,,
6.890135,0.120000,,,,,,,,,,,
6.900092,0.120000,,,,,,,,,,,
6.910103,0.120000,,,,,,,,,,,
6.920107,0.120000,,,,,,,,,,,
6.930163,0.120000,,,,,,,,,,,
6.940122,0.120000,,,,,,,,,,,
6.950149,0.120000,,,,,,,,,,,
6.960137,0.120000,,,,,,,,,,,
6.970088,0.120000,,,,,,,,,,,
6.980139,0.120000,,,,,,,,,,,
6.990141,0.120000,,,,,,,,,,,
7.000289,0.120000,,,,,,,,,,,
7.010157,0.120000,,,,,,,,,,,
7.020370,0.120000,,,,,,,,,,,
7.030393,0.120000,,,,,,,,,,,
7.040157,0.120000,,,,,,,,,,,
7.050128,0.120000,,,,,,,,,,,
7.060173,0.120000,,,,,,,,,,,
7.070109,0.120000,,,,,,,,,,,
7.080137,0.120000,,,,,,,,,,,
7.090128,0.120000,,,,,,,,,,,
7.100108,0.120000,,,,,,,,,,,
7.110116,0.120000,,,,,,,,,,,
7.120105,0.120000,,,,,,,,,,,
7.130132,0.120000,,,,,,,,,,,
7.140123,0.120000,,,,,,,,,,,
7.150116,0.120000,,,,,,,,,,,
7.160144,0.120000,,,,,,,,,,,
7.170103,0.120000,,,,,,,,,,,
7.180102,0.120000,,,,,,,,,,,
7.190107,0.120000,,,,,,,,,,,
7.200097,0.120000,,,,,,,,,,,
7.210107,0.120000,,,,,,,,,,,
7.220168,0.120000,,,,,,,,,,,
7.230108,0.120000,,,,,,,,,,,
7.240261,0.120000,,,,,,,,,,,
7.250342,0.120000,,,,,,,,,,,
7.260117,0.120000,,,,,,,,,,,
7.270086,0.120000,,,,,,,,,,,
7.280084,0.120000,,,,,,,,,,,
7.290174,0.120000,,,,,,,,,,,
7.300094,0.120000,,,,,,,,,,,
7.310130,0.120000,,,,,,,,,,,
7.320125,0.120000,,,,,,,,,,,
7.330123,0.120000,,,,,,,,,,,
7.340138,0.120000,,,,,,,,,,,
7.350089,0.120000,,,,,,,,,,,
7.360136,0.120000,,,,,,,,,,,
7.370109,0.120000,,,,,,,,,,,
7.380109,0.120000,,,,,,,,,,,
7.390118,0.120000,,,,,,,,,,,
7.400095,0.120000,,,,,,,,,,,
7.410124,0.120000,,,,,,,,,,,
7.420083,0.120000,,,,,,,,,,,
7.430182,0.120000,,,,,,,,,,,
7.440114,0.120000,,,,,,,,,,,
7.450105,0.120000,,,,,,,,,,,
7.460135,0.120000,,,,,,,,,,,
7.470083,0.120000,,,,,,,,,,,
7.480127,0.120000,,,,,,,,,,,
7.490113,0.120000,,,,,,,,,,,
7.500088,0.120000,,,,,,,,,,,
7.510114,0.120000,,,,,,,,,,,
7.520085,0.120000,,,,,,,,,,,
7.530162,0.120000,,,,,,,,,,,
7.540223,0.120000,,,,,,,,,,,
7.550117,0.120000,,,,,,,,,,,
7.560142,0.120000,,,,,,,,,,,
7.570161,0.120000,,,,,,,,,,,
7.580121,0.120000,,,,,,,,,,,
7.590135,0.120000,,,,,,,,,,,
7.600115,0.120000,,,,,,,,,,,
7.610109,0.120000,,,,,,,,,,,
7.620102,0.120000,,,,,,,,,,,
7.630134,0.120000,,,,,,,,,,,
7.640185,0.120000,,,,,,,,,,,
7.650330,0.120000,,,,,,,,,,,
7.660186,0.120000,,,,,,,,,,,
7.670321,0.120000,,,,,,,,,,,
7.680165,0.120000,,,,,,,,,,,
7.690542,0.120000,,,,,,,,,,,
7.700196,0.120000,,,,,,,,,,,
7.710164,0.120000,,,,,,,,,,,
7.720148,0.120000,,,,,,,,,,,
7.730200,0.120000,,,,,,,,,,,
7.740142,0.120000,,,,,,,,,,,
7.750186,0.120000,,,,,,,,,,,
7.760216,0.120000,,,,,,,,,,,
7.770132,0.120000,,,,,,,,,,,
7.780374,0.120000,,,,,,,,,,,
7.790117,0.120000,,,,,,,,,,,
7.800142,0.120000,,,,,,,,,,,
7.810175,0.120000,,,,,,,,,,,
7.820136,0.120000,,,,,,,,,,,
7.830145,0.120000,,,,,,,,,,,
7.840180,0.120000,,,,,,,,,,,
7.850143,0.120000,,,,,,,,,,,
7.860157,0.120000,,,,,,,,,,,
7.870131,0.120000,,,,,,,,,,,
7.880189,0.120000,,,,,,,,,,,
7.890205,0.120000,,,,,,,,,,,
7.900116,0.120000,,,,,,,,,,,
7.910104,0.120000,,,,,,,,,,,
7.920102,0.120000,,,,,,,,,,,
7.930126,0.120000,,,,,,,,,,,
7.940277,0.120000,,,,,,,,,,,
7.950156,0.120000,,,,,,,,,,,
7.960117,0.120000,,,,,,,,,,,
7.970125,0.120000,,,,,,,,,,,
7.980369,0.120000,,,,,,,,,,,
7.990136,0.120000,,,,,,,,,,,
8.000120,0.120000,,,,,,,,,,,
8.010134,0.120000,,,,,,,,,,,
8.020120,0.120000,,,,,,,,,,,
8.030136,0.120000,,,,,,,,,,,
8.040133,0.120000,,,,,,,,,,,
8.050116,0.120000,,,,,,,,,,,
8.060111,0.120000,,,,,,,,,,,
8.070110,0.120000,,,,,,,,,,,
8.080124,0.120000,,,,,,,,,,,
8.090123,0.120000,,,,,,,,,,,
8.100112,0.120000,,,,,,,,,,,
8.110135,0.120000,,,,,,,,,,,
8.120111,0.120000,,,,,,,,,,,
8.130160,0.120000,,,,,,,,,,,
8.140172,0.120000,,,,,,,,,,,
8.150181,0.120000,,,,,,,,,,,
8.160128,0.120000,,,,,,,,,,,
8.170084,0.120000,,,,,,,,,,,
8.180147,0.120000,,,,,,,,,,,
8.190203,0.120000,,,,,,,,,,,
8.200177,0.120000,,,,,,,,,,,
8.210210,0.120000,,,,,,,,,,,
8.220098,0.120000,,,,,,,,,,,
8.230146,0.120000,,,,,,,,,,,
8.240492,0.120000,,,,,,,,,,,
8.250144,0.120000,,,,,,,,,,,
8.260435,0.120000,,,,,,,,,,,
8.270122,0.120000,,,,,,,,,,,
8.280220,0.120000,,,,,,,,,,,
8.290154,0.120000,,,,,,,,,,,
8.300161,0.120000,,,,,,,,,,,
8.310241,0.120000,,,,,,,,,,,
8.320147,0.120000,,,,,,,,,,,
8.330461,0.120000,,,,,,,,,,,
8.340168,0.120000,,,,,,,,,,,
8.350171,0.120000,,,,,,,,,,,
8.360153,0.120000,,,,,,,,,,,
8.370143,0.120000,,,,,,,,,,,
8.380160,0.120000,,,,,,,,,,,
8.390163,0.120000,,,,,,,,,,,
8.400152,0.120000,,,,,,,,,,,
8.410284,0.120000,,,,,,,,,,,
8.420120,0.120000,,,,,,,,,,,
8.430125,0.120000,,,,,,,,,,,
8.440221,0.120000,,,,,,,,,,,
8.450132,0.120000,,,,,,,,,,,
8.460207,0.120000,,,,,,,,,,,
8.470278,0.120000,,,,,,,,,,,
8.480180,0.120000,,,,,,,,,,,
8.490174,0.120000,,,,,,,,,,,
