time_s,cmd,imu_z,height,delta_x,delta_y,squal,vx,vy,motor_m1,motor_m2,motor_m3,motor_m4
6.520244,0.120000,,,,,,,,,,,
6.530176,0.120000,,,,,,,,,,,
6.540151,0.120000,,,,,,,,,,,
6.550548,0.120000,,,,,,,,,,,
6.560189,0.120000,,,,,,,,,,,
6.570232,0.120000,,,,,,,,,,,
6.580201,0.120000,,,,,,,,,,,
6.590151,0.120000,,,,,,,,,,,
6.600503,0.120000,,,,,,,,,,,
6.610162,0.120000,,,,,,,,,,,
6.620706,0.120000,,,,,,,,,,,
6.630343,0.120000,,,,,,,,,,,
6.640182,0.120000,,,,,,,,,,,
6.650188,0.120000,,,,,,,,,,,
6.660161,0.120000,,,,,,,,,,,
6.670158,0.120000,,,,,,,,,,,
6.680319,0.120000,,,,,,,,,,,
6.690210,0.120000,,,,,,,,,,,
6.700168,0.120000,,,,,,,,,,,
6.710125,0.120000,,,,,,,,,,,
6.720147,0.120000,,,,,,,,,,,
6.730142,0.120000,,,,,,,,,,,
6.740129,0.120000,,,,,,,,,,,
6.750111,0.120000,,,,,,,,,,,
6.760084,0.120000,,,,,,,,,,,
6.770272,0.120000,,,,,,,,,,,
6.780194,0.120000,,,,,,,,,,,
6.790297,0.120000,,,,,,,,,,,
6.800210,0.120000,,,,,,,,,,,
6.810140,0.120000,,,,,,,,,,,
6.820216,0.120000,,,,,,,,,,,
6.830308,0.120000,,,,,,,,,,,
6.840122,0.120000,,,,,,,,,,,
6.850129,0.120000,,,,,,,,,,,
6.860138,0.120000,,,,,,,,,,,
6.870178,0.120000,,,,,,,,,,,
6.880207,0.120000,,,,,,,,,,,
6.890169,0.120000,,,,,,,,,,,
6.900178,0.120000,,,,,,,,,,,
6.910204,0.120000,,,,,,,,,,,
6.920183,0.120000,,,,,,,,,,,
6.930167,0.120000,,,,,,,,,,,
6.940133,0.120000,,,,,,,,,,,
6.950171,0.120000,,,,,,,,,,,
6.960334,0.120000,,,,,,,,,,,
6.970152,0.120000,,,,,,,,,,,
6.980113,0.120000,,,,,,,,,,,
6.990175,0.120000,,,,,,,,,,,
7.000219,0.120000,,,,,,,,,,,
7.010117,0.120000,,,,,,,,,,,
7.020148,0.120000,,,,,,,,,,,
7.030212,0.120000,,,,,,,,,,,
7.040171,0.120000,,,,,,,,,,,
7.050185,0.120000,,,,,,,,,,,
7.060191,0.120000,,,,,,,,,,,
7.070150,0.120000,,,,,,,,,,,
7.080179,0.120000,,,,,,,,,,,
7.090145,0.120000,,,,,,,,,,,
7.100355,0.120000,,,,,,,,,,,
7.110140,0.120000,,,,,,,,,,,
7.120151,0.120000,,,,,,,,,,,
7.130214,0.120000,,,,,,,,,,,
7.140256,0.120000,,,,,,,,,,,
7.150146,0.120000,,,,,,,,,,,
7.160198,0.120000,,,,,,,,,,,
7.170157,0.120000,,,,,,,,,,,
7.180153,0.120000,,,,,,,,,,,
7.190125,0.120000,,,,,,,,,,,
7.200087,0.120000,,,,,,,,,,,
7.210124,0.120000,,,,,,,,,,,
7.220202,0.120000,,,,,,,,,,,
7.230131,0.120000,,,,,,,,,,,
7.240150,0.120000,,,,,,,,,,,
7.250123,0.120000,,,,,,,,,,,
7.260162,0.120000,,,,,,,,,,,
7.270161,0.120000,,,,,,,,,,,
7.280109,0.120000,,,,,,,,,,,
7.290130,0.120000,,,,,,,,,,,
7.300102,0.120000,,,,,,,,,,,
7.310209,0.120000,,,,,,,,,,,
7.320132,0.120000,,,,,,,,,,,
7.330099,0.120000,,,,,,,,,,,
7.340109,0.120000,,,,,,,,,,,
7.350081,0.120000,,,,,,,,,,,
7.360142,0.120000,,,,,,,,,,,
7.370120,0.120000,,,,,,,,,,,
7.380115,0.120000,,,,,,,,,,,
7.390098,0.120000,,,,,,,,,,,
7.400116,0.120000,,,,,,,,,,,
7.410194,0.120000,,,,,,,,,,,
7.420556,0.120000,,,,,,,,,,,
7.430116,0.120000,,,,,,,,,,,
7.440136,0.120000,,,,,,,,,,,
7.450123,0.120000,,,,,,,,,,,
7.460163,0.120000,,,,,,,,,,,
7.470324,0.120000,,,,,,,,,,,
7.480174,0.120000,,,,,,,,,,,
7.490224,0.120000,,,,,,,,,,,
7.500413,0.120000,,,,,,,,,,,
7.510126,0.120000,,,,,,,,,,,
7.520216,0.120000,,,,,,,,,,,
7.530146,0.120000,,,,,,,,,,,
7.540206,0.120000,,,,,,,,,,,
7.550182,0.120000,,,,,,,,,,,
7.560163,0.120000,,,,,,,,,,,
7.570209,0.120000,,,,,,,,,,,
7.580150,0.120000,,,,,,,,,,,
7.590165,0.120000,,,,,,,,,,,
7.600112,0.120000,,,,,,,,,,,
7.610227,0.120000,,,,,,,,,,,
7.620130,0.120000,,,,,,,,,,,
7.630166,0.120000,,,,,,,,,,,
7.640101,0.120000,,,,,,,,,,,
7.650138,0.120000,,,,,,,,,,,
7.660136,0.120000,,,,,,,,,,,
7.670223,0.120000,,,,,,,,,,,
7.680119,0.120000,,,,,,,,,,,
7.690178,0.120000,,,,,,,,,,,
7.700085,0.120000,,,,,,,,,,,
7.710135,0.120000,,,,,,,,,,,
7.720148,0.120000,,,,,,,,,,,
7.730140,0.120000,,,,,,,,,,,
7.740131,0.120000,,,,,,,,,,,
7.750090,0.120000,,,,,,,,,,,
7.760096,0.120000,,,,,,,,,,,
7.770100,0.120000,,,,,,,,,,,
7.780097,0.120000,,,,,,,,,,,
7.790149,0.120000,,,,,,,,,,,
7.800094,0.120000,,,,,,,,,,,
7.810122,0.120000,,,,,,,,,,,
7.820119,0.120000,,,,,,,,,,,
7.830087,0.120000,,,,,,,,,,,
7.840089,0.120000,,,,,,,,,,,
7.850084,0.120000,,,,,,,,,,,
7.860090,0.120000,,,,,,,,,,,
7.870108,0.120000,,,,,,,,,,,
7.880082,0.120000,,,,,,,,,,,
7.890104,0.120000,,,,,,,,,,,
7.900082,0.120000,,,,,,,,,,,
7.910107,0.120000,,,,,,,,,,,
7.920134,0.120000,,,,,,,,,,,
7.930087,0.120000,,,,,,,,,,,
7.940109,0.120000,,,,,,,,,,,
7.950088,0.120000,,,,,,,,,,,
7.960103,0.120000,,,,,,,,,,,
7.970139,0.120000,,,,,,,,,,,
7.980118,0.120000,,,,,,,,,,,
7.990111,0.120000,,,,,,,,,,,
8.000104,0.120000,,,,,,,,,,,
8.010127,0.120000,,,,,,,,,,,
8.020131,0.120000,,,,,,,,,,,
8.030103,0.120000,,,,,,,,,,,
8.040119,0.120000,,,,,,,,,,,
8.050117,0.120000,,,,,,,,,,,
8.060130,0.120000,,,,,,,,,,,
8.070128,0.120000,,,,,,,,,,,
8.080139,0.120000,,,,,,,,,,,
8.090106,0.120000,,,,,,,,,,,
8.100252,0.120000,,,,,,,,,,,
8.110101,0.120000,,,,,,,,,,,
8.120108,0.120000,,,,,,,,,,,
8.130140,0.120000,,,,,,,,,,,
8.140113,0.120000,,,,,,,,,,,
8.150610,0.120000,,,,,,,,,,,
8.160167,0.120000,,,,,,,,,,,
8.170304,0.120000,,,,,,,,,,,
8.180164,0.120000,,,,,,,,,,,
8.190158,0.120000,,,,,,,,,,,
8.200181,0.120000,,,,,,,,,,,
8.210173,0.120000,,,,,,,,,,,
8.220166,0.120000,,,,,,,,,,,
8.230205,0.120000,,,,,,,,,,,
8.240171,0.120000,,,,,,,,,,,
8.250110,0.120000,,,,,,,,,,,
8.260156,0.120000,,,,,,,,,,,
8.270211,0.120000,,,,,,,,,,,
8.280154,0.120000,,,,,,,,,,,
8.290128,0.120000,,,,,,,,,,,
8.300162,0.120000,,,,,,,,,,,
8.310164,0.120000,,,,,,,,,,,
8.320195,0.120000,,,,,,,,,,,
8.330133,0.120000,,,,,,,,,,,
8.340191,0.120000,,,,,,,,,,,
8.350185,0.120000,,,,,,,,,,,
8.360164,0.120000,,,,,,,,,,,
8.370140,0.120000,,,,,,,,,,,
8.380122,0.120000,,,,,,,,,,,
8.390175,0.120000,,,,,,,,,,,
8.400133,0.120000,,,,,,,,,,,
8.410127,0.120000,,,,,,,,,,,
8.420109,0.120000,,,,,,,,,,,
8.430181,0.120000,,,,,,,,,,,
8.440096,0.120000,,,,,,,,,,,
8.450132,0.120000,,,,,,,,,,,
8.460123,0.120000,,,,,,,,,,,
8.470113,0.120000,,,,,,,,,,,
8.480099,0.120000,,,,,,,,,,,
8.490110,0.120000,,,,,,,,,,,
